WP_003009553.1	lcl|NZ_AFLC01000031.1_cds_WP_000340715.1_3408	91.398	93	106
WP_003009527.1	lcl|NZ_AFLC01000031.1_cds_WP_000410273.1_3409	90.764	314	321
WP_003009527.1	lcl|NZ_AFLC01000031.1_cds_WP_000093099.1_3429	58.730	63	321
WP_003009527.1	lcl|NZ_AFLC01000031.1_cds_WP_000646250.1_3412	27.239	268	321
WP_003009527.1	lcl|NZ_AFLC01000036.1_cds_WP_000744700.1_3225	22.769	325	321
WP_003009527.1	lcl|NZ_AFLC01000031.1_cds_WP_000600889.1_3438	23.656	186	321
WP_003009527.1	lcl|NZ_AFLC01000240.1_cds_WP_000723090.1_526	22.887	284	321
WP_003009527.1	lcl|NZ_AFLC01000031.1_cds_WP_001067557.1_3415	25.382	327	321
WP_003009854.1	lcl|NZ_AFLC01000031.1_cds_WP_000604524.1_3410	84.384	365	365
WP_003009869.1	lcl|NZ_AFLC01000031.1_cds_WP_000884059.1_3411	91.892	185	185
WP_003009869.1	lcl|NZ_AFLC01000065.1_cds_WP_000351733.1_2499	38.571	140	185
WP_003009535.1	lcl|NZ_AFLC01000031.1_cds_WP_000646250.1_3412	92.097	329	329
WP_003009535.1	lcl|NZ_AFLC01000036.1_cds_WP_000744700.1_3225	32.595	316	329
WP_003009535.1	lcl|NZ_AFLC01000031.1_cds_WP_000600889.1_3438	31.975	319	329
WP_003009535.1	lcl|NZ_AFLC01000240.1_cds_WP_000723090.1_526	30.448	335	329
WP_003009535.1	lcl|NZ_AFLC01000051.1_cds_WP_001984071.1_2809	32.248	307	329
WP_003009535.1	lcl|NZ_AFLC01000068.1_cds_WP_000649925.1_2361	30.341	323	329
WP_003009535.1	lcl|NZ_AFLC01000332.1_cds_WP_000709511.1_41	29.003	331	329
WP_003009535.1	lcl|NZ_AFLC01000031.1_cds_WP_000601375.1_3465	25.993	277	329
WP_003009535.1	lcl|NZ_AFLC01000031.1_cds_WP_001067557.1_3415	28.105	306	329
WP_003009535.1	lcl|NZ_AFLC01000051.1_cds_WP_000688695.1_2788	27.811	338	329
WP_003009535.1	lcl|NZ_AFLC01000031.1_cds_WP_000410273.1_3409	26.101	318	329
WP_003009535.1	lcl|NZ_AFLC01000031.1_cds_WP_000475904.1_3474	27.899	276	329
WP_003009535.1	lcl|NZ_AFLC01000074.1_cds_WP_001074785.1_2246	27.636	275	329
WP_003009535.1	lcl|NZ_AFLC01000190.1_cds_WP_001003555.1_1014	26.036	338	329
WP_003009535.1	lcl|NZ_AFLC01000031.1_cds_WP_000487322.1_3463	25.939	293	329
WP_003009795.1	lcl|NZ_AFLC01000031.1_cds_WP_000774262.1_3413	81.648	267	267
WP_003009795.1	lcl|NZ_AFLC01000031.1_cds_WP_000800438.1_3443	26.923	234	267
WP_003009795.1	lcl|NZ_AFLC01000031.1_cds_WP_000859505.1_3462	27.049	244	267
WP_003009795.1	lcl|NZ_AFLC01000123.1_cds_WP_000667727.1_1594	28.866	194	267
WP_003009795.1	lcl|NZ_AFLC01000240.1_cds_WP_000842260.1_527	26.316	190	267
WP_003009795.1	lcl|NZ_AFLC01000040.1_cds_WP_000805357.1_3093	33.735	83	267
WP_003009515.1	lcl|NZ_AFLC01000031.1_cds_WP_000612797.1_3414	87.992	508	509
WP_003009515.1	lcl|NZ_AFLC01000027.1_cds_WP_000291590.1_3551	26.230	305	509
WP_003009515.1	lcl|NZ_AFLC01000006.1_cds_WP_000364507.1_3695	26.316	114	509
WP_003009515.1	lcl|NZ_AFLC01000031.1_cds_WP_000612797.1_3414	87.992	508	509
WP_003009515.1	lcl|NZ_AFLC01000027.1_cds_WP_000291590.1_3551	26.230	305	509
WP_003009515.1	lcl|NZ_AFLC01000006.1_cds_WP_000364507.1_3695	26.316	114	509
WP_003009505.1	lcl|NZ_AFLC01000031.1_cds_WP_001067557.1_3415	92.121	330	330
WP_003009505.1	lcl|NZ_AFLC01000031.1_cds_WP_000646250.1_3412	27.869	305	330
WP_003009505.1	lcl|NZ_AFLC01000051.1_cds_WP_001984071.1_2809	25.912	274	330
WP_003009505.1	lcl|NZ_AFLC01000031.1_cds_WP_000600889.1_3438	26.316	266	330
WP_003009505.1	lcl|NZ_AFLC01000036.1_cds_WP_000744700.1_3225	27.532	316	330
WP_003009505.1	lcl|NZ_AFLC01000190.1_cds_WP_001003555.1_1014	29.555	247	330
WP_003009505.1	lcl|NZ_AFLC01000240.1_cds_WP_000723090.1_526	23.193	332	330
WP_003009505.1	lcl|NZ_AFLC01000051.1_cds_WP_000688695.1_2788	25.339	221	330
WP_003009505.1	lcl|NZ_AFLC01000068.1_cds_WP_000649925.1_2361	28.295	258	330
WP_003009505.1	lcl|NZ_AFLC01000031.1_cds_WP_000601375.1_3465	25.746	268	330
WP_003009505.1	lcl|NZ_AFLC01000074.1_cds_WP_001074785.1_2246	27.962	211	330
WP_003009505.1	lcl|NZ_AFLC01000332.1_cds_WP_000709511.1_41	30.464	151	330
WP_003009505.1	lcl|NZ_AFLC01000123.1_cds_WP_000690042.1_1586	35.211	71	330
WP_003009505.1	lcl|NZ_AFLC01000105.1_cds_WP_000457972.1_1793	25.000	128	330
WP_003009804.1	lcl|NZ_AFLC01000031.1_cds_WP_000689743.1_3418	37.316	544	538
WP_003009804.1	lcl|NZ_AFLC01000031.1_cds_WP_000689743.1_3418	37.316	544	538
WP_003009317.1	lcl|NZ_AFLC01000031.1_cds_WP_000342713.1_3419	67.170	265	265
WP_003009317.1	lcl|NZ_AFLC01000336.1_cds_WP_001002663.1_22	41.152	243	265
WP_003009317.1	lcl|NZ_AFLC01000061.1_cds_WP_001183723.1_2575	27.746	173	265
WP_003009459.1	lcl|NZ_AFLC01000031.1_cds_WP_001246618.1_3420	84.839	310	310
WP_003009459.1	lcl|NZ_AFLC01000004.1_cds_WP_000501205.1_3715	36.634	303	310
WP_003009459.1	lcl|NZ_AFLC01000061.1_cds_WP_001183723.1_2575	28.114	281	310
WP_003009459.1	lcl|NZ_AFLC01000058.1_cds_WP_000279894.1_2689	27.820	133	310
WP_003009459.1	lcl|NZ_AFLC01000031.1_cds_WP_001246618.1_3420	84.839	310	310
WP_003009459.1	lcl|NZ_AFLC01000004.1_cds_WP_000501205.1_3715	36.634	303	310
WP_003009459.1	lcl|NZ_AFLC01000061.1_cds_WP_001183723.1_2575	28.114	281	310
WP_003009459.1	lcl|NZ_AFLC01000058.1_cds_WP_000279894.1_2689	27.820	133	310
WP_003009745.1	lcl|NZ_AFLC01000031.1_cds_WP_000479982.1_3421	89.773	264	264
WP_036096976.1	lcl|NZ_AFLC01000031.1_cds_WP_000715958.1_3422	83.721	129	130
WP_003009905.1	lcl|NZ_AFLC01000031.1_cds_WP_001088866.1_3423	81.944	144	145
WP_003009905.1	lcl|NZ_AFLC01000116.1_cds_WP_000360599.1_1691	30.263	76	145
WP_003009905.1	lcl|NZ_AFLC01000076.1_cds_WP_002069656.1_2196	39.286	56	145
WP_036096974.1	lcl|NZ_AFLC01000031.1_cds_WP_000517242.1_3424	89.140	221	221
WP_036096974.1	lcl|NZ_AFLC01000071.1_cds_WP_001069834.1_2305	28.440	109	221
WP_036096974.1	lcl|NZ_AFLC01000036.1_cds_WP_001082180.1_3197	23.077	78	221
WP_003009428.1	lcl|NZ_AFLC01000048.1_cds_WP_000642921.1_2902	30.488	328	664
WP_003009428.1	lcl|NZ_AFLC01000196.1_cds_WP_000529867.1_934	28.019	207	664
WP_003009848.1	lcl|NZ_AFLC01000031.1_cds_WP_001015422.1_3426	25.558	403	393
WP_003009848.1	lcl|NZ_AFLC01000031.1_cds_WP_001206409.1_3434	27.500	160	393
WP_003009848.1	lcl|NZ_AFLC01000071.1_cds_WP_000347681.1_2304	28.571	210	393
WP_003009848.1	lcl|NZ_AFLC01000031.1_cds_WP_002082140.1_3450	26.000	250	393
WP_003009848.1	lcl|NZ_AFLC01000030.1_cds_WP_000402845.1_3490	22.407	241	393
WP_003009848.1	lcl|NZ_AFLC01000031.1_cds_WP_000661932.1_3459	23.077	143	393
WP_003009848.1	lcl|NZ_AFLC01000036.1_cds_WP_001082180.1_3197	25.414	181	393
WP_003009953.1	lcl|NZ_AFLC01000031.1_cds_WP_000611594.1_3425	82.286	175	177
WP_003009953.1	lcl|NZ_AFLC01000124.1_cds_WP_001206947.1_1571	28.169	142	177
WP_003009592.1	lcl|NZ_AFLC01000031.1_cds_WP_001015422.1_3426	90.226	399	407
WP_003009592.1	lcl|NZ_AFLC01000071.1_cds_WP_000347681.1_2304	25.472	212	407
WP_003009592.1	lcl|NZ_AFLC01000036.1_cds_WP_001082180.1_3197	25.309	162	407
WP_003009592.1	lcl|NZ_AFLC01000031.1_cds_WP_000661932.1_3459	23.358	137	407
WP_036096972.1	lcl|NZ_AFLC01000126.1_cds_WP_000043153.1_1517	27.530	247	241
WP_036096972.1	lcl|NZ_AFLC01000036.1_cds_WP_000998676.1_3251	25.862	232	241
WP_036096972.1	lcl|NZ_AFLC01000235.1_cds_WP_000566240.1_562	26.776	183	241
WP_036096972.1	lcl|NZ_AFLC01000052.1_cds_WP_000653653.1_2767	25.098	255	241
WP_036096972.1	lcl|NZ_AFLC01000076.1_cds_WP_001968389.1_2171	25.847	236	241
WP_036096972.1	lcl|NZ_AFLC01000074.1_cds_WP_000194186.1_2227	25.000	204	241
WP_036096972.1	lcl|NZ_AFLC01000004.1_cds_WP_002041713.1_3706	23.500	200	241
WP_036096972.1	lcl|NZ_AFLC01000046.1_cds_WP_000093663.1_2932	20.571	175	241
WP_230458349.1	lcl|NZ_AFLC01000031.1_cds_WP_001106774.1_3431	40.214	373	418
WP_003009503.1	lcl|NZ_AFLC01000031.1_cds_WP_000834715.1_3432	67.616	562	598
WP_003009503.1	lcl|NZ_AFLC01000067.1_cds_WP_000172202.1_2443	33.245	379	598
WP_003009503.1	lcl|NZ_AFLC01000114.1_cds_WP_000667646.1_1717	46.154	234	598
WP_003009503.1	lcl|NZ_AFLC01000032.1_cds_WP_000828455.1_3390	43.777	233	598
WP_003009503.1	lcl|NZ_AFLC01000034.1_cds_WP_001052498.1_3332	31.933	238	598
WP_003009503.1	lcl|NZ_AFLC01000182.1_cds_WP_000510777.1_1086	33.476	233	598
WP_003009503.1	lcl|NZ_AFLC01000067.1_cds_WP_000942282.1_2429	27.984	243	598
