WP_003009553.1	lcl|NZ_AFMG01000041.1_cds_WP_000340715.1_2919	91.398	93	106
WP_003009527.1	lcl|NZ_AFMG01000041.1_cds_WP_000410273.1_2918	90.764	314	321
WP_003009527.1	lcl|NZ_AFMG01000041.1_cds_WP_000093099.1_2898	58.730	63	321
WP_003009527.1	lcl|NZ_AFMG01000041.1_cds_WP_000646250.1_2915	27.239	268	321
WP_003009527.1	lcl|NZ_AFMG01000123.1_cds_WP_000744700.1_1622	22.769	325	321
WP_003009527.1	lcl|NZ_AFMG01000041.1_cds_WP_000600889.1_2889	23.656	186	321
WP_003009527.1	lcl|NZ_AFMG01000041.1_cds_WP_000723090.1_2836	22.887	284	321
WP_003009527.1	lcl|NZ_AFMG01000041.1_cds_WP_001067557.1_2912	25.382	327	321
WP_003009854.1	lcl|NZ_AFMG01000041.1_cds_WP_000604524.1_2917	84.384	365	365
WP_003009869.1	lcl|NZ_AFMG01000041.1_cds_WP_000884059.1_2916	91.892	185	185
WP_003009869.1	lcl|NZ_AFMG01000047.1_cds_WP_000351733.1_2678	38.571	140	185
WP_003009535.1	lcl|NZ_AFMG01000041.1_cds_WP_000646250.1_2915	92.097	329	329
WP_003009535.1	lcl|NZ_AFMG01000123.1_cds_WP_000744700.1_1622	32.595	316	329
WP_003009535.1	lcl|NZ_AFMG01000041.1_cds_WP_000600889.1_2889	31.975	319	329
WP_003009535.1	lcl|NZ_AFMG01000041.1_cds_WP_000723090.1_2836	30.448	335	329
WP_003009535.1	lcl|NZ_AFMG01000066.1_cds_WP_001984071.1_2364	32.248	307	329
WP_003009535.1	lcl|NZ_AFMG01000136.1_cds_WP_000649925.1_1317	30.341	323	329
WP_003009535.1	lcl|NZ_AFMG01000181.1_cds_WP_000709511.1_659	29.003	331	329
WP_003009535.1	lcl|NZ_AFMG01000041.1_cds_WP_000601375.1_2862	25.993	277	329
WP_003009535.1	lcl|NZ_AFMG01000041.1_cds_WP_001067557.1_2912	28.105	306	329
WP_003009535.1	lcl|NZ_AFMG01000066.1_cds_WP_000688695.1_2384	27.811	338	329
WP_003009535.1	lcl|NZ_AFMG01000041.1_cds_WP_000410273.1_2918	26.101	318	329
WP_003009535.1	lcl|NZ_AFMG01000041.1_cds_WP_000475904.1_2853	27.899	276	329
WP_003009535.1	lcl|NZ_AFMG01000119.1_cds_WP_001074785.1_1783	27.636	275	329
WP_003009535.1	lcl|NZ_AFMG01000133.1_cds_WP_001003555.1_1376	26.036	338	329
WP_003009535.1	lcl|NZ_AFMG01000041.1_cds_WP_000487322.1_2864	25.939	293	329
WP_003009795.1	lcl|NZ_AFMG01000041.1_cds_WP_000774262.1_2914	81.648	267	267
WP_003009795.1	lcl|NZ_AFMG01000041.1_cds_WP_000800438.1_2884	26.923	234	267
