WP_003009553.1	lcl|NZ_NPDW01000001.1_cds_WP_100743203.1_1855	59.302	86	106
WP_003009527.1	lcl|NZ_NPDW01000001.1_cds_WP_100743202.1_1854	83.226	310	321
WP_003009527.1	lcl|NZ_NPDW01000002.1_cds_WP_100743861.1_2447	26.708	322	321
WP_003009527.1	lcl|NZ_NPDW01000002.1_cds_WP_100743885.1_2475	23.438	320	321
WP_003009527.1	lcl|NZ_NPDW01000001.1_cds_WP_100743198.1_1850	22.101	276	321
WP_003009527.1	lcl|NZ_NPDW01000003.1_cds_WP_100745004.1_3632	21.925	187	321
WP_003009527.1	lcl|NZ_NPDW01000001.1_cds_WP_100741717.1_139	23.248	314	321
WP_003009527.1	lcl|NZ_NPDW01000001.1_cds_WP_100743175.1_1825	19.565	276	321
WP_003009527.1	lcl|NZ_NPDW01000003.1_cds_WP_207762310.1_3621	20.690	203	321
WP_003009869.1	lcl|NZ_NPDW01000001.1_cds_WP_100742837.1_1429	33.594	128	185
WP_003009869.1	lcl|NZ_NPDW01000001.1_cds_WP_100743185.1_1835	30.769	156	185
WP_003009535.1	lcl|NZ_NPDW01000001.1_cds_WP_100743198.1_1850	31.562	320	329
WP_003009535.1	lcl|NZ_NPDW01000002.1_cds_WP_100743885.1_2475	30.892	314	329
WP_003009535.1	lcl|NZ_NPDW01000001.1_cds_WP_100741717.1_139	30.769	312	329
WP_003009535.1	lcl|NZ_NPDW01000003.1_cds_WP_100745004.1_3632	29.706	340	329
WP_003009535.1	lcl|NZ_NPDW01000002.1_cds_WP_100743861.1_2447	27.244	312	329
WP_003009535.1	lcl|NZ_NPDW01000002.1_cds_WP_100743544.1_2086	24.845	322	329
WP_003009535.1	lcl|NZ_NPDW01000001.1_cds_WP_100743175.1_1825	28.696	230	329
WP_003009535.1	lcl|NZ_NPDW01000001.1_cds_WP_100743202.1_1854	25.157	318	329
WP_003009535.1	lcl|NZ_NPDW01000001.1_cds_WP_100743137.1_1787	25.468	267	329
WP_003009535.1	lcl|NZ_NPDW01000002.1_cds_WP_100743929.1_2529	28.467	274	329
WP_003009535.1	lcl|NZ_NPDW01000002.1_cds_WP_100744172.1_2810	23.938	259	329
WP_003009535.1	lcl|NZ_NPDW01000002.1_cds_WP_100743582.1_2132	24.901	253	329
WP_003009535.1	lcl|NZ_NPDW01000003.1_cds_WP_207762310.1_3621	25.524	286	329
WP_003009795.1	lcl|NZ_NPDW01000001.1_cds_WP_100743194.1_1845	26.601	203	267
WP_003009795.1	lcl|NZ_NPDW01000001.1_cds_WP_100743096.1_1726	25.194	258	267
WP_003009795.1	lcl|NZ_NPDW01000002.1_cds_WP_100743606.1_2158	38.739	111	267
WP_003009795.1	lcl|NZ_NPDW01000001.1_cds_WP_100743187.1_1838	29.050	179	267
WP_003009795.1	lcl|NZ_NPDW01000003.1_cds_WP_100745005.1_3633	25.381	197	267
WP_003009795.1	lcl|NZ_NPDW01000001.1_cds_WP_100741624.1_28	32.584	89	267
WP_003009515.1	lcl|NZ_NPDW01000001.1_cds_WP_100742856.1_1451	24.419	344	509
WP_003009515.1	lcl|NZ_NPDW01000001.1_cds_WP_100742857.1_1452	26.316	114	509
WP_003009515.1	lcl|NZ_NPDW01000001.1_cds_WP_100742856.1_1451	24.419	344	509
WP_003009515.1	lcl|NZ_NPDW01000001.1_cds_WP_100742857.1_1452	26.316	114	509
WP_003009505.1	lcl|NZ_NPDW01000001.1_cds_WP_100743198.1_1850	28.623	276	330
WP_003009505.1	lcl|NZ_NPDW01000001.1_cds_WP_100741717.1_139	25.887	282	330
WP_003009505.1	lcl|NZ_NPDW01000002.1_cds_WP_100743885.1_2475	29.455	275	330
