WP_003009553.1	lcl|NZ_AFLU02000062.1_cds_WP_000340715.1_412	91.398	93	106
WP_003009527.1	lcl|NZ_AFLU02000062.1_cds_WP_000410273.1_413	90.764	314	321
WP_003009527.1	lcl|NZ_AFLU02000062.1_cds_WP_000646250.1_416	27.239	268	321
WP_003009527.1	lcl|NZ_AFLU02000023.1_cds_WP_000744700.1_2391	22.769	325	321
WP_003009527.1	lcl|NZ_AFLU02000062.1_cds_WP_001033107.1_438	22.222	261	321
WP_003009527.1	lcl|NZ_AFLU02000062.1_cds_WP_000723092.1_490	22.615	283	321
WP_003009527.1	lcl|NZ_AFLU02000062.1_cds_WP_001067556.1_419	25.382	327	321
WP_003009854.1	lcl|NZ_AFLU02000062.1_cds_WP_001967810.1_414	84.110	365	365
WP_003009869.1	lcl|NZ_AFLU02000062.1_cds_WP_000884059.1_415	91.892	185	185
WP_003009869.1	lcl|NZ_AFLU02000034.1_cds_WP_000351733.1_1841	38.571	140	185
WP_003009535.1	lcl|NZ_AFLU02000062.1_cds_WP_000646250.1_416	92.097	329	329
WP_003009535.1	lcl|NZ_AFLU02000023.1_cds_WP_000744700.1_2391	32.595	316	329
WP_003009535.1	lcl|NZ_AFLU02000062.1_cds_WP_000723092.1_490	30.448	335	329
WP_003009535.1	lcl|NZ_AFLU02000062.1_cds_WP_000699346.1_430	31.157	337	329
WP_003009535.1	lcl|NZ_AFLU02000004.1_cds_WP_001984071.1_3753	32.248	307	329
WP_003009535.1	lcl|NZ_AFLU02000023.1_cds_WP_000649923.1_2553	30.341	323	329
WP_003009535.1	lcl|NZ_AFLU02000004.1_cds_WP_000709513.1_3764	29.003	331	329
WP_003009535.1	lcl|NZ_AFLU02000062.1_cds_WP_001067556.1_419	28.105	306	329
WP_003009535.1	lcl|NZ_AFLU02000004.1_cds_WP_000688696.1_3733	27.811	338	329
WP_003009535.1	lcl|NZ_AFLU02000062.1_cds_WP_000410273.1_413	26.101	318	329
WP_003009535.1	lcl|NZ_AFLU02000062.1_cds_WP_000475904.1_473	27.899	276	329
WP_003009535.1	lcl|NZ_AFLU02000070.1_cds_WP_001074785.1_108	27.636	275	329
WP_003009535.1	lcl|NZ_AFLU02000020.1_cds_WP_001003557.1_2865	25.904	332	329
WP_003009535.1	lcl|NZ_AFLU02000062.1_cds_WP_001033107.1_438	26.728	217	329
WP_003009795.1	lcl|NZ_AFLU02000062.1_cds_WP_000774256.1_417	82.397	267	267
WP_003009795.1	lcl|NZ_AFLU02000009.1_cds_WP_000667727.1_3542	28.866	194	267
WP_003009795.1	lcl|NZ_AFLU02000062.1_cds_WP_000842260.1_491	26.316	190	267
WP_003009795.1	lcl|NZ_AFLU02000042.1_cds_WP_000805359.1_1539	34.940	83	267
WP_003009515.1	lcl|NZ_AFLU02000062.1_cds_WP_000612794.1_418	87.402	508	509
WP_003009515.1	lcl|NZ_AFLU02000070.1_cds_WP_000291586.1_35	26.032	315	509
WP_003009515.1	lcl|NZ_AFLU02000070.1_cds_WP_000364507.1_36	26.316	114	509
WP_003009515.1	lcl|NZ_AFLU02000062.1_cds_WP_000612794.1_418	87.402	508	509
WP_003009515.1	lcl|NZ_AFLU02000070.1_cds_WP_000291586.1_35	26.032	315	509
WP_003009515.1	lcl|NZ_AFLU02000070.1_cds_WP_000364507.1_36	26.316	114	509
WP_003009505.1	lcl|NZ_AFLU02000062.1_cds_WP_001067556.1_419	92.424	330	330
WP_003009505.1	lcl|NZ_AFLU02000062.1_cds_WP_000646250.1_416	27.869	305	330
WP_003009505.1	lcl|NZ_AFLU02000004.1_cds_WP_001984071.1_3753	25.912	274	330
WP_003009505.1	lcl|NZ_AFLU02000023.1_cds_WP_000744700.1_2391	27.532	316	330
WP_003009505.1	lcl|NZ_AFLU02000020.1_cds_WP_001003557.1_2865	29.555	247	330
WP_003009505.1	lcl|NZ_AFLU02000062.1_cds_WP_000699346.1_430	29.302	215	330
WP_003009505.1	lcl|NZ_AFLU02000062.1_cds_WP_000723092.1_490	23.193	332	330
WP_003009505.1	lcl|NZ_AFLU02000004.1_cds_WP_000688696.1_3733	25.339	221	330
WP_003009505.1	lcl|NZ_AFLU02000023.1_cds_WP_000649923.1_2553	28.295	258	330
WP_003009505.1	lcl|NZ_AFLU02000070.1_cds_WP_001074785.1_108	27.962	211	330
WP_003009505.1	lcl|NZ_AFLU02000004.1_cds_WP_000709513.1_3764	30.464	151	330
WP_003009505.1	lcl|NZ_AFLU02000004.1_cds_WP_000690044.1_3716	35.211	71	330
WP_003009505.1	lcl|NZ_AFLU02000053.1_cds_WP_000457972.1_896	25.000	128	330
WP_003009804.1	lcl|NZ_AFLU02000062.1_cds_WP_000776640.1_420	68.401	538	538
WP_003009804.1	lcl|NZ_AFLU02000062.1_cds_WP_000776640.1_420	68.401	538	538
WP_003009317.1	lcl|NZ_AFLU02000062.1_cds_WP_000424609.1_421	93.939	264	265
WP_003009317.1	lcl|NZ_AFLU02000049.1_cds_WP_001002663.1_1125	41.152	243	265
WP_003009317.1	lcl|NZ_AFLU02000025.1_cds_WP_001183723.1_2350	27.746	173	265
WP_003009459.1	lcl|NZ_AFLU02000062.1_cds_WP_002074065.1_422	88.387	310	310
WP_003009459.1	lcl|NZ_AFLU02000069.1_cds_WP_000501205.1_203	36.634	303	310
WP_003009459.1	lcl|NZ_AFLU02000025.1_cds_WP_001183723.1_2350	28.114	281	310
WP_003009459.1	lcl|NZ_AFLU02000034.1_cds_WP_000279894.1_1913	27.820	133	310
WP_003009459.1	lcl|NZ_AFLU02000062.1_cds_WP_002074065.1_422	88.387	310	310
WP_003009459.1	lcl|NZ_AFLU02000069.1_cds_WP_000501205.1_203	36.634	303	310
WP_003009459.1	lcl|NZ_AFLU02000025.1_cds_WP_001183723.1_2350	28.114	281	310
WP_003009459.1	lcl|NZ_AFLU02000034.1_cds_WP_000279894.1_1913	27.820	133	310
WP_003009745.1	lcl|NZ_AFLU02000062.1_cds_WP_000479986.1_423	90.909	264	264
WP_036096976.1	lcl|NZ_AFLU02000062.1_cds_WP_000715957.1_424	83.721	129	130
WP_003009905.1	lcl|NZ_AFLU02000062.1_cds_WP_001088861.1_425	81.250	144	145
WP_003009905.1	lcl|NZ_AFLU02000001.1_cds_WP_000360599.1_3899	30.263	76	145
WP_003009905.1	lcl|NZ_AFLU02000050.1_cds_WP_002069656.1_1015	39.286	56	145
WP_036096974.1	lcl|NZ_AFLU02000062.1_cds_WP_000517242.1_426	89.140	221	221
WP_036096974.1	lcl|NZ_AFLU02000069.1_cds_WP_001069830.1_184	29.358	109	221
WP_036096974.1	lcl|NZ_AFLU02000023.1_cds_WP_001079442.1_2420	23.077	78	221
WP_003009428.1	lcl|NZ_AFLU02000012.1_cds_LEP1GSC025_RS222995_3264	39.873	158	664
WP_003009428.1	lcl|NZ_AFLU02000023.1_cds_WP_000529873.1_2633	28.502	207	664
WP_003009848.1	lcl|NZ_AFLU02000062.1_cds_WP_001028949.1_439	27.273	385	393
WP_003009848.1	lcl|NZ_AFLU02000062.1_cds_WP_000795980.1_441	22.539	386	393
WP_003009848.1	lcl|NZ_AFLU02000069.1_cds_WP_000347682.1_183	28.571	210	393
WP_003009848.1	lcl|NZ_AFLU02000012.1_cds_WP_000402846.1_3242	22.363	237	393
WP_003009848.1	lcl|NZ_AFLU02000062.1_cds_WP_001283954.1_462	29.286	140	393
WP_003009848.1	lcl|NZ_AFLU02000062.1_cds_WP_001192773.1_429	26.866	134	393
WP_003009848.1	lcl|NZ_AFLU02000023.1_cds_WP_001079442.1_2420	25.414	181	393
WP_003009953.1	lcl|NZ_AFLU02000062.1_cds_WP_000697807.1_440	45.399	163	177
WP_003009953.1	lcl|NZ_AFLU02000023.1_cds_WP_001206949.1_2428	28.873	142	177
WP_003009592.1	lcl|NZ_AFLU02000062.1_cds_WP_000795980.1_441	37.897	409	407
WP_003009592.1	lcl|NZ_AFLU02000069.1_cds_WP_000347682.1_183	29.496	139	407
WP_003009592.1	lcl|NZ_AFLU02000062.1_cds_WP_001028949.1_439	23.767	223	407
WP_003009592.1	lcl|NZ_AFLU02000023.1_cds_WP_001079442.1_2420	25.309	162	407
WP_036096972.1	lcl|NZ_AFLU02000028.1_cds_WP_000043153.1_2186	27.530	247	241
WP_036096972.1	lcl|NZ_AFLU02000051.1_cds_WP_000998676.1_1003	25.862	232	241
WP_036096972.1	lcl|NZ_AFLU02000050.1_cds_WP_000566240.1_1012	26.776	183	241
WP_036096972.1	lcl|NZ_AFLU02000002.1_cds_WP_000653653.1_3826	25.098	255	241
WP_036096972.1	lcl|NZ_AFLU02000062.1_cds_WP_000412931.1_460	30.526	95	241
WP_036096972.1	lcl|NZ_AFLU02000030.1_cds_WP_001968389.1_2087	25.847	236	241
WP_036096972.1	lcl|NZ_AFLU02000062.1_cds_WP_000750438.1_464	26.506	249	241
WP_036096972.1	lcl|NZ_AFLU02000070.1_cds_WP_000194184.1_127	25.000	204	241
WP_036096972.1	lcl|NZ_AFLU02000069.1_cds_WP_000167663.1_212	23.500	200	241
WP_036096972.1	lcl|NZ_AFLU02000011.1_cds_WP_000093664.1_3397	20.571	175	241
WP_230458349.1	lcl|NZ_AFLU02000062.1_cds_WP_000608679.1_446	41.147	401	418
WP_230458349.1	lcl|NZ_AFLU02000062.1_cds_WP_000179390.1_436	25.830	271	418
WP_003009503.1	lcl|NZ_AFLU02000043.1_cds_WP_000172198.1_1506	33.509	379	598
WP_003009503.1	lcl|NZ_AFLU02000043.1_cds_WP_000667646.1_1463	46.154	234	598
WP_003009503.1	lcl|NZ_AFLU02000023.1_cds_WP_000828456.1_2483	43.777	233	598
WP_003009503.1	lcl|NZ_AFLU02000062.1_cds_WP_001035839.1_445	39.301	229	598
WP_003009503.1	lcl|NZ_AFLU02000020.1_cds_WP_001972977.1_2886	31.933	238	598
WP_003009503.1	lcl|NZ_AFLU02000007.1_cds_WP_000510777.1_3599	33.476	233	598
WP_003009503.1	lcl|NZ_AFLU02000043.1_cds_WP_001973922.1_1520	29.004	231	598
WP_003009503.1	lcl|NZ_AFLU02000055.1_cds_WP_000536759.1_726	32.057	209	598
WP_003009503.1	lcl|NZ_AFLU02000020.1_cds_WP_000619173.1_2842	29.218	243	598
WP_003009503.1	lcl|NZ_AFLU02000002.1_cds_WP_000603361.1_3836	29.279	222	598
WP_003009503.1	lcl|NZ_AFLU02000070.1_cds_WP_000047473.1_41	27.536	207	598
WP_003009503.1	lcl|NZ_AFLU02000034.1_cds_WP_000666552.1_1820	29.565	230	598
