WP_003009553.1	lcl|NZ_JQQH01000069.1_cds_WP_000340715.1_1584	91.398	93	106
WP_003009527.1	lcl|NZ_JQQH01000069.1_cds_WP_000410266.1_1585	90.764	314	321
WP_003009527.1	lcl|NZ_JQQH01000069.1_cds_WP_000646254.1_1588	26.866	268	321
WP_003009527.1	lcl|NZ_JQQH01000024.1_cds_WP_000744698.1_510	22.769	325	321
WP_003009527.1	lcl|NZ_JQQH01000171.1_cds_WP_000723091.1_3129	23.239	284	321
WP_003009527.1	lcl|NZ_JQQH01000069.1_cds_WP_001067557.1_1591	25.382	327	321
WP_003009527.1	lcl|NZ_JQQH01000048.1_cds_WP_002072074.1_1127	23.923	209	321
WP_003009854.1	lcl|NZ_JQQH01000069.1_cds_WP_000604525.1_1586	83.836	365	365
WP_003009869.1	lcl|NZ_JQQH01000069.1_cds_WP_000884059.1_1587	91.892	185	185
WP_003009869.1	lcl|NZ_JQQH01000031.1_cds_WP_000351733.1_693	38.571	140	185
WP_003009535.1	lcl|NZ_JQQH01000069.1_cds_WP_000646254.1_1588	92.097	329	329
WP_003009535.1	lcl|NZ_JQQH01000024.1_cds_WP_000744698.1_510	32.595	316	329
WP_003009535.1	lcl|NZ_JQQH01000171.1_cds_WP_000723091.1_3129	30.746	335	329
WP_003009535.1	lcl|NZ_JQQH01000048.1_cds_WP_002072074.1_1127	31.922	307	329
WP_003009535.1	lcl|NZ_JQQH01000100.1_cds_WP_000649924.1_2156	30.341	323	329
WP_003009535.1	lcl|NZ_JQQH01000236.1_cds_WP_000709508.1_3603	28.701	331	329
WP_003009535.1	lcl|NZ_JQQH01000069.1_cds_WP_001067557.1_1591	28.105	306	329
WP_003009535.1	lcl|NZ_JQQH01000048.1_cds_WP_000688696.1_1107	27.811	338	329
WP_003009535.1	lcl|NZ_JQQH01000069.1_cds_WP_000410266.1_1585	25.786	318	329
WP_003009535.1	lcl|NZ_JQQH01000122.1_cds_WP_000475901.1_2546	27.899	276	329
WP_003009535.1	lcl|NZ_JQQH01000068.1_cds_WP_001074779.1_1556	27.273	275	329
WP_003009535.1	lcl|NZ_JQQH01000112.1_cds_WP_001003560.1_2331	25.740	338	329
WP_003009535.1	lcl|NZ_JQQH01000178.1_cds_WP_000378097.1_3216	25.581	172	329
WP_003009795.1	lcl|NZ_JQQH01000069.1_cds_WP_000774259.1_1589	81.648	267	267
WP_003009795.1	lcl|NZ_JQQH01000152.1_cds_WP_000667727.1_2962	28.866	194	267
WP_003009795.1	lcl|NZ_JQQH01000171.1_cds_WP_000842260.1_3130	26.316	190	267
WP_003009795.1	lcl|NZ_JQQH01000173.1_cds_WP_000805357.1_3159	33.735	83	267
WP_003009515.1	lcl|NZ_JQQH01000069.1_cds_WP_002072162.1_1590	87.598	508	509
WP_003009515.1	lcl|NZ_JQQH01000054.1_cds_WP_000291581.1_1236	26.032	315	509
WP_003009515.1	lcl|NZ_JQQH01000054.1_cds_WP_000364504.1_1237	29.474	95	509
WP_003009515.1	lcl|NZ_JQQH01000069.1_cds_WP_002072162.1_1590	87.598	508	509
WP_003009515.1	lcl|NZ_JQQH01000054.1_cds_WP_000291581.1_1236	26.032	315	509
WP_003009515.1	lcl|NZ_JQQH01000054.1_cds_WP_000364504.1_1237	29.474	95	509
WP_003009505.1	lcl|NZ_JQQH01000069.1_cds_WP_001067557.1_1591	92.121	330	330
WP_003009505.1	lcl|NZ_JQQH01000048.1_cds_WP_002072074.1_1127	26.277	274	330
WP_003009505.1	lcl|NZ_JQQH01000069.1_cds_WP_000646254.1_1588	29.020	255	330
WP_003009505.1	lcl|NZ_JQQH01000024.1_cds_WP_000744698.1_510	27.215	316	330
WP_003009505.1	lcl|NZ_JQQH01000112.1_cds_WP_001003560.1_2331	29.960	247	330
WP_003009505.1	lcl|NZ_JQQH01000171.1_cds_WP_000723091.1_3129	22.892	332	330
