WP_003009553.1	lcl|NZ_AOVI01000120.1_cds_WP_000340715.1_2886	91.398	93	106
WP_003009527.1	lcl|NZ_AOVI01000120.1_cds_WP_000410273.1_2885	90.764	314	321
WP_003009527.1	lcl|NZ_AOVI01000120.1_cds_WP_000093099.1_2865	58.730	63	321
WP_003009527.1	lcl|NZ_AOVI01000120.1_cds_WP_000646250.1_2882	27.239	268	321
WP_003009527.1	lcl|NZ_AOVI01000133.1_cds_WP_000744700.1_3284	22.769	325	321
WP_003009527.1	lcl|NZ_AOVI01000120.1_cds_WP_000600889.1_2856	23.656	186	321
WP_003009527.1	lcl|NZ_AOVI01000064.1_cds_WP_000723090.1_1412	22.887	284	321
WP_003009527.1	lcl|NZ_AOVI01000120.1_cds_WP_001067557.1_2879	25.382	327	321
WP_003009854.1	lcl|NZ_AOVI01000120.1_cds_WP_000604524.1_2884	84.384	365	365
WP_003009869.1	lcl|NZ_AOVI01000120.1_cds_WP_000884059.1_2883	91.892	185	185
WP_003009869.1	lcl|NZ_AOVI01000021.1_cds_WP_000351733.1_632	38.571	140	185
WP_003009535.1	lcl|NZ_AOVI01000120.1_cds_WP_000646250.1_2882	92.097	329	329
WP_003009535.1	lcl|NZ_AOVI01000133.1_cds_WP_000744700.1_3284	32.595	316	329
WP_003009535.1	lcl|NZ_AOVI01000120.1_cds_WP_000600889.1_2856	31.975	319	329
WP_003009535.1	lcl|NZ_AOVI01000064.1_cds_WP_000723090.1_1412	30.448	335	329
WP_003009535.1	lcl|NZ_AOVI01000012.1_cds_WP_001984071.1_163	32.248	307	329
WP_003009535.1	lcl|NZ_AOVI01000030.1_cds_WP_000649925.1_854	30.341	323	329
WP_003009535.1	lcl|NZ_AOVI01000104.1_cds_WP_000709511.1_2364	29.003	331	329
WP_003009535.1	lcl|NZ_AOVI01000120.1_cds_WP_000601375.1_2829	25.993	277	329
WP_003009535.1	lcl|NZ_AOVI01000120.1_cds_WP_001067557.1_2879	28.105	306	329
WP_003009535.1	lcl|NZ_AOVI01000093.1_cds_WP_000688695.1_2049	27.811	338	329
WP_003009535.1	lcl|NZ_AOVI01000120.1_cds_WP_000410273.1_2885	26.101	318	329
WP_003009535.1	lcl|NZ_AOVI01000120.1_cds_WP_000475904.1_2820	27.899	276	329
WP_003009535.1	lcl|NZ_AOVI01000021.1_cds_WP_001074785.1_427	27.636	275	329
WP_003009535.1	lcl|NZ_AOVI01000096.1_cds_WP_001003555.1_2107	26.036	338	329
WP_003009535.1	lcl|NZ_AOVI01000120.1_cds_WP_000487322.1_2831	25.939	293	329
WP_003009795.1	lcl|NZ_AOVI01000120.1_cds_WP_000774262.1_2881	81.648	267	267
WP_003009795.1	lcl|NZ_AOVI01000120.1_cds_WP_002969399.1_2851	26.923	234	267
WP_003009795.1	lcl|NZ_AOVI01000120.1_cds_WP_000859505.1_2832	27.049	244	267
WP_003009795.1	lcl|NZ_AOVI01000123.1_cds_WP_000667727.1_2981	28.866	194	267
WP_003009795.1	lcl|NZ_AOVI01000064.1_cds_WP_000842260.1_1413	26.316	190	267
WP_003009795.1	lcl|NZ_AOVI01000058.1_cds_WP_000805357.1_1292	33.735	83	267
WP_003009515.1	lcl|NZ_AOVI01000120.1_cds_WP_000612797.1_2880	87.992	508	509
WP_003009515.1	lcl|NZ_AOVI01000020.1_cds_WP_000291591.1_351	26.032	315	509
WP_003009515.1	lcl|NZ_AOVI01000020.1_cds_WP_000364507.1_352	26.316	114	509
WP_003009515.1	lcl|NZ_AOVI01000120.1_cds_WP_000612797.1_2880	87.992	508	509
WP_003009515.1	lcl|NZ_AOVI01000020.1_cds_WP_000291591.1_351	26.032	315	509
