WP_003009553.1	lcl|NZ_AKXC02000054.1_cds_WP_000340715.1_739	91.398	93	106
WP_003009527.1	lcl|NZ_AKXC02000054.1_cds_WP_000410273.1_738	90.764	314	321
WP_003009527.1	lcl|NZ_AKXC02000054.1_cds_WP_000646251.1_735	26.866	268	321
WP_003009527.1	lcl|NZ_AKXC02000018.1_cds_WP_000744704.1_3076	22.769	325	321
WP_003009527.1	lcl|NZ_AKXC02000054.1_cds_WP_000723086.1_668	22.615	283	321
WP_003009527.1	lcl|NZ_AKXC02000054.1_cds_WP_001067557.1_732	25.382	327	321
WP_003009854.1	lcl|NZ_AKXC02000054.1_cds_WP_000604527.1_737	84.110	365	365
WP_003009869.1	lcl|NZ_AKXC02000054.1_cds_WP_000884059.1_736	91.892	185	185
WP_003009869.1	lcl|NZ_AKXC02000005.1_cds_WP_000351733.1_3969	38.571	140	185
WP_003009535.1	lcl|NZ_AKXC02000054.1_cds_WP_000646251.1_735	92.097	329	329
WP_003009535.1	lcl|NZ_AKXC02000018.1_cds_WP_000744704.1_3076	32.595	316	329
WP_003009535.1	lcl|NZ_AKXC02000054.1_cds_WP_000723086.1_668	30.448	335	329
WP_003009535.1	lcl|NZ_AKXC02000003.1_cds_WP_001984071.1_3988	32.248	307	329
WP_003009535.1	lcl|NZ_AKXC02000018.1_cds_WP_000649924.1_3236	30.341	323	329
WP_003009535.1	lcl|NZ_AKXC02000003.1_cds_WP_000709511.1_3976	29.003	331	329
WP_003009535.1	lcl|NZ_AKXC02000054.1_cds_WP_001067557.1_732	28.105	306	329
WP_003009535.1	lcl|NZ_AKXC02000003.1_cds_WP_000688696.1_4008	27.811	338	329
WP_003009535.1	lcl|NZ_AKXC02000054.1_cds_WP_000410273.1_738	26.101	318	329
WP_003009535.1	lcl|NZ_AKXC02000054.1_cds_WP_000475901.1_685	27.899	276	329
WP_003009535.1	lcl|NZ_AKXC02000005.1_cds_WP_001074785.1_3762	27.636	275	329
WP_003009535.1	lcl|NZ_AKXC02000018.1_cds_WP_001003557.1_2897	25.904	332	329
WP_003009535.1	lcl|NZ_AKXC02000054.1_cds_WP_000378097.1_715	25.581	172	329
WP_003009795.1	lcl|NZ_AKXC02000054.1_cds_WP_000774262.1_734	81.648	267	267
WP_003009795.1	lcl|NZ_AKXC02000003.1_cds_WP_000667727.1_4031	28.866	194	267
WP_003009795.1	lcl|NZ_AKXC02000054.1_cds_WP_000842260.1_667	26.316	190	267
WP_003009795.1	lcl|NZ_AKXC02000018.1_cds_WP_000805357.1_3456	33.735	83	267
WP_003009515.1	lcl|NZ_AKXC02000054.1_cds_WP_000602734.1_733	87.205	508	509
WP_003009515.1	lcl|NZ_AKXC02000005.1_cds_WP_000291581.1_3685	26.032	315	509
WP_003009515.1	lcl|NZ_AKXC02000005.1_cds_WP_000364504.1_3686	29.474	95	509
WP_003009515.1	lcl|NZ_AKXC02000054.1_cds_WP_000602734.1_733	87.205	508	509
WP_003009515.1	lcl|NZ_AKXC02000005.1_cds_WP_000291581.1_3685	26.032	315	509
WP_003009515.1	lcl|NZ_AKXC02000005.1_cds_WP_000364504.1_3686	29.474	95	509
WP_003009505.1	lcl|NZ_AKXC02000054.1_cds_WP_001067557.1_732	92.121	330	330
WP_003009505.1	lcl|NZ_AKXC02000054.1_cds_WP_000646251.1_735	28.197	305	330
WP_003009505.1	lcl|NZ_AKXC02000003.1_cds_WP_001984071.1_3988	25.912	274	330
WP_003009505.1	lcl|NZ_AKXC02000018.1_cds_WP_000744704.1_3076	27.532	316	330
WP_003009505.1	lcl|NZ_AKXC02000018.1_cds_WP_001003557.1_2897	29.555	247	330
WP_003009505.1	lcl|NZ_AKXC02000054.1_cds_WP_000723086.1_668	23.193	332	330
WP_003009505.1	lcl|NZ_AKXC02000003.1_cds_WP_000688696.1_4008	25.339	221	330
WP_003009505.1	lcl|NZ_AKXC02000018.1_cds_WP_000649924.1_3236	28.295	258	330
WP_003009505.1	lcl|NZ_AKXC02000005.1_cds_WP_001074785.1_3762	27.962	211	330
WP_003009505.1	lcl|NZ_AKXC02000003.1_cds_WP_000709511.1_3976	30.464	151	330
WP_003009505.1	lcl|NZ_AKXC02000003.1_cds_WP_000690042.1_4041	35.211	71	330
WP_003009505.1	lcl|NZ_AKXC02000060.1_cds_WP_000457972.1_110	25.000	128	330
WP_003009804.1	lcl|NZ_AKXC02000054.1_cds_WP_000689746.1_729	37.316	544	538
WP_003009804.1	lcl|NZ_AKXC02000054.1_cds_WP_000689746.1_729	37.316	544	538
WP_003009317.1	lcl|NZ_AKXC02000054.1_cds_WP_000342716.1_728	67.170	265	265
WP_003009317.1	lcl|NZ_AKXC02000057.1_cds_WP_001002666.1_495	40.741	243	265
WP_003009317.1	lcl|NZ_AKXC02000051.1_cds_WP_001183723.1_1200	27.746	173	265
WP_003009459.1	lcl|NZ_AKXC02000054.1_cds_WP_001246621.1_727	84.839	310	310
WP_003009459.1	lcl|NZ_AKXC02000023.1_cds_WP_000501205.1_2515	36.634	303	310
WP_003009459.1	lcl|NZ_AKXC02000051.1_cds_WP_001183723.1_1200	28.114	281	310
WP_003009459.1	lcl|NZ_AKXC02000022.1_cds_WP_000279894.1_2696	27.820	133	310
WP_003009459.1	lcl|NZ_AKXC02000054.1_cds_WP_001246621.1_727	84.839	310	310
WP_003009459.1	lcl|NZ_AKXC02000023.1_cds_WP_000501205.1_2515	36.634	303	310
WP_003009459.1	lcl|NZ_AKXC02000051.1_cds_WP_001183723.1_1200	28.114	281	310
WP_003009459.1	lcl|NZ_AKXC02000022.1_cds_WP_000279894.1_2696	27.820	133	310
WP_003009745.1	lcl|NZ_AKXC02000054.1_cds_WP_000479982.1_726	89.773	264	264
WP_036096976.1	lcl|NZ_AKXC02000054.1_cds_WP_000715956.1_725	82.946	129	130
WP_003009905.1	lcl|NZ_AKXC02000054.1_cds_WP_001088861.1_724	81.250	144	145
WP_003009905.1	lcl|NZ_AKXC02000019.1_cds_WP_000360600.1_2870	30.263	76	145
WP_003009905.1	lcl|NZ_AKXC02000060.1_cds_WP_002069656.1_36	39.286	56	145
WP_036096974.1	lcl|NZ_AKXC02000054.1_cds_WP_000517242.1_723	89.140	221	221
WP_036096974.1	lcl|NZ_AKXC02000023.1_cds_WP_001069828.1_2495	28.440	109	221
WP_036096974.1	lcl|NZ_AKXC02000018.1_cds_WP_001082178.1_3105	23.077	78	221
WP_003009428.1	lcl|NZ_AKXC02000018.1_cds_WP_000529868.1_3313	28.019	207	664
WP_003009848.1	lcl|NZ_AKXC02000054.1_cds_WP_001015416.1_721	25.310	403	393
WP_003009848.1	lcl|NZ_AKXC02000023.1_cds_WP_000347685.1_2494	28.571	210	393
WP_003009848.1	lcl|NZ_AKXC02000051.1_cds_WP_000402846.1_914	22.363	237	393
WP_003009848.1	lcl|NZ_AKXC02000054.1_cds_WP_001283954.1_696	29.286	140	393
WP_003009848.1	lcl|NZ_AKXC02000018.1_cds_WP_001082178.1_3105	25.414	181	393
WP_003009953.1	lcl|NZ_AKXC02000054.1_cds_WP_000611594.1_722	82.286	175	177
WP_003009953.1	lcl|NZ_AKXC02000018.1_cds_WP_001206950.1_3113	29.008	131	177
WP_003009592.1	lcl|NZ_AKXC02000054.1_cds_WP_001015416.1_721	90.571	403	407
WP_003009592.1	lcl|NZ_AKXC02000023.1_cds_WP_000347685.1_2494	25.238	210	407
WP_003009592.1	lcl|NZ_AKXC02000018.1_cds_WP_001082178.1_3105	25.309	162	407
WP_036096972.1	lcl|NZ_AKXC02000054.1_cds_WP_000980525.1_720	75.949	237	241
WP_036096972.1	lcl|NZ_AKXC02000051.1_cds_WP_000043153.1_1360	27.530	247	241
WP_036096972.1	lcl|NZ_AKXC02000018.1_cds_WP_000998676.1_3050	25.862	232	241
WP_036096972.1	lcl|NZ_AKXC02000060.1_cds_WP_000566240.1_33	26.776	183	241
WP_036096972.1	lcl|NZ_AKXC02000021.1_cds_WP_000653653.1_2777	25.098	255	241
WP_036096972.1	lcl|NZ_AKXC02000054.1_cds_WP_000412930.1_698	30.526	95	241
WP_036096972.1	lcl|NZ_AKXC02000060.1_cds_WP_002072686.1_62	24.681	235	241
WP_036096972.1	lcl|NZ_AKXC02000054.1_cds_WP_000750440.1_694	26.908	249	241
WP_036096972.1	lcl|NZ_AKXC02000005.1_cds_WP_000194184.1_3781	25.000	204	241
WP_036096972.1	lcl|NZ_AKXC02000023.1_cds_WP_000167663.1_2524	23.500	200	241
WP_036096970.1	lcl|NZ_AKXC02000054.1_cds_WP_000405259.1_719	75.815	368	371
WP_230458349.1	lcl|NZ_AKXC02000054.1_cds_WP_000481873.1_718	28.232	379	418
WP_230458349.1	lcl|NZ_AKXC02000054.1_cds_WP_001011328.1_717	27.092	251	418
WP_003009503.1	lcl|NZ_AKXC02000022.1_cds_WP_000172210.1_2625	33.509	379	598
WP_003009503.1	lcl|NZ_AKXC02000045.1_cds_WP_000667646.1_1599	46.154	234	598
WP_003009503.1	lcl|NZ_AKXC02000018.1_cds_WP_000828456.1_3166	43.777	233	598
WP_003009503.1	lcl|NZ_AKXC02000054.1_cds_WP_002106376.1_716	30.602	415	598
WP_003009503.1	lcl|NZ_AKXC02000018.1_cds_WP_001052496.1_2918	31.933	238	598
WP_003009503.1	lcl|NZ_AKXC02000051.1_cds_WP_000510774.1_1059	33.476	233	598
WP_003009503.1	lcl|NZ_AKXC02000022.1_cds_WP_000942282.1_2611	27.984	243	598
WP_003009503.1	lcl|NZ_AKXC02000005.1_cds_WP_000536763.1_3644	32.057	209	598
WP_003009503.1	lcl|NZ_AKXC02000024.1_cds_WP_000619182.1_2440	29.218	243	598
WP_003009503.1	lcl|NZ_AKXC02000021.1_cds_WP_000603361.1_2766	29.279	222	598
WP_003009503.1	lcl|NZ_AKXC02000005.1_cds_WP_000047473.1_3691	27.536	207	598
WP_003009503.1	lcl|NZ_AKXC02000005.1_cds_WP_000666554.1_3947	29.565	230	598
WP_003009503.1	lcl|NZ_AKXC02000051.1_cds_WP_001161019.1_961	28.889	225	598
WP_003009503.1	lcl|NZ_AKXC02000022.1_cds_WP_000433117.1_2656	26.991	226	598
WP_003009503.1	lcl|NZ_AKXC02000057.1_cds_WP_001982953.1_407	27.311	238	598
WP_003009503.1	lcl|NZ_AKXC02000005.1_cds_WP_001089499.1_3968	28.926	242	598
WP_003009503.1	lcl|NZ_AKXC02000031.1_cds_WP_000184524.1_2085	29.167	216	598
WP_003009503.1	lcl|NZ_AKXC02000018.1_cds_WP_001288326.1_3384	26.471	238	598
WP_003009503.1	lcl|NZ_AKXC02000045.1_cds_WP_001141158.1_1507	30.508	236	598
WP_003009503.1	lcl|NZ_AKXC02000038.1_cds_WP_000598571.1_1831	27.935	247	598
WP_003009503.1	lcl|NZ_AKXC02000043.1_cds_WP_000054169.1_1727	24.074	216	598
WP_003009503.1	lcl|NZ_AKXC02000024.1_cds_WP_000218838.1_2441	26.339	224	598
WP_003009503.1	lcl|NZ_AKXC02000023.1_cds_WP_001049210.1_2591	27.189	217	598
WP_003009503.1	lcl|NZ_AKXC02000023.1_cds_WP_001049210.1_2591	25.439	228	598
WP_003009503.1	lcl|NZ_AKXC02000045.1_cds_WP_000136057.1_1550	24.336	226	598
WP_003009503.1	lcl|NZ_AKXC02000018.1_cds_WP_000052667.1_3267	28.049	164	598
WP_003009503.1	lcl|NZ_AKXC02000057.1_cds_WP_000590871.1_532	25.490	153	598
WP_003009503.1	lcl|NZ_AKXC02000057.1_cds_WP_000590871.1_532	25.510	196	598
WP_003009503.1	lcl|NZ_AKXC02000022.1_cds_WP_000172210.1_2625	33.509	379	598
WP_003009503.1	lcl|NZ_AKXC02000045.1_cds_WP_000667646.1_1599	46.154	234	598
WP_003009503.1	lcl|NZ_AKXC02000018.1_cds_WP_000828456.1_3166	43.777	233	598
WP_003009503.1	lcl|NZ_AKXC02000054.1_cds_WP_002106376.1_716	30.602	415	598
WP_003009503.1	lcl|NZ_AKXC02000018.1_cds_WP_001052496.1_2918	31.933	238	598
WP_003009503.1	lcl|NZ_AKXC02000051.1_cds_WP_000510774.1_1059	33.476	233	598
WP_003009503.1	lcl|NZ_AKXC02000022.1_cds_WP_000942282.1_2611	27.984	243	598
WP_003009503.1	lcl|NZ_AKXC02000005.1_cds_WP_000536763.1_3644	32.057	209	598
WP_003009503.1	lcl|NZ_AKXC02000024.1_cds_WP_000619182.1_2440	29.218	243	598
WP_003009503.1	lcl|NZ_AKXC02000021.1_cds_WP_000603361.1_2766	29.279	222	598
WP_003009503.1	lcl|NZ_AKXC02000005.1_cds_WP_000047473.1_3691	27.536	207	598
WP_003009503.1	lcl|NZ_AKXC02000005.1_cds_WP_000666554.1_3947	29.565	230	598
WP_003009503.1	lcl|NZ_AKXC02000051.1_cds_WP_001161019.1_961	28.889	225	598
WP_003009503.1	lcl|NZ_AKXC02000022.1_cds_WP_000433117.1_2656	26.991	226	598
WP_003009503.1	lcl|NZ_AKXC02000057.1_cds_WP_001982953.1_407	27.311	238	598
WP_003009503.1	lcl|NZ_AKXC02000005.1_cds_WP_001089499.1_3968	28.926	242	598
WP_003009503.1	lcl|NZ_AKXC02000031.1_cds_WP_000184524.1_2085	29.167	216	598
WP_003009503.1	lcl|NZ_AKXC02000018.1_cds_WP_001288326.1_3384	26.471	238	598
