WP_003009553.1	lcl|NZ_JMDI01000098.1_cds_WP_000340715.1_1867	91.398	93	106
WP_003009527.1	lcl|NZ_JMDI01000098.1_cds_WP_000410273.1_1868	90.764	314	321
WP_003009527.1	lcl|NZ_JMDI01000098.1_cds_WP_000646255.1_1871	27.239	268	321
WP_003009527.1	lcl|NZ_JMDI01000085.1_cds_WP_000744695.1_1535	22.769	325	321
WP_003009527.1	lcl|NZ_JMDI01000014.1_cds_WP_000649929.1_104	26.269	335	321
WP_003009527.1	lcl|NZ_JMDI01000112.1_cds_WP_000600891.1_2227	23.656	186	321
WP_003009527.1	lcl|NZ_JMDI01000086.1_cds_WP_000723081.1_1592	22.887	284	321
WP_003009527.1	lcl|NZ_JMDI01000098.1_cds_WP_001067557.1_1874	25.382	327	321
WP_003009854.1	lcl|NZ_JMDI01000098.1_cds_WP_000604524.1_1869	84.384	365	365
WP_003009869.1	lcl|NZ_JMDI01000098.1_cds_WP_000884059.1_1870	91.892	185	185
WP_003009869.1	lcl|NZ_JMDI01000032.1_cds_WP_000351733.1_399	38.571	140	185
WP_003009535.1	lcl|NZ_JMDI01000098.1_cds_WP_000646255.1_1871	91.793	329	329
WP_003009535.1	lcl|NZ_JMDI01000085.1_cds_WP_000744695.1_1535	32.595	316	329
WP_003009535.1	lcl|NZ_JMDI01000112.1_cds_WP_000600891.1_2227	31.975	319	329
WP_003009535.1	lcl|NZ_JMDI01000086.1_cds_WP_000723081.1_1592	30.149	335	329
WP_003009535.1	lcl|NZ_JMDI01000172.1_cds_WP_002064390.1_3217	31.922	307	329
WP_003009535.1	lcl|NZ_JMDI01000014.1_cds_WP_000649929.1_104	30.341	323	329
WP_003009535.1	lcl|NZ_JMDI01000172.1_cds_WP_000709511.1_3207	29.003	331	329
WP_003009535.1	lcl|NZ_JMDI01000122.1_cds_WP_000601375.1_2463	25.993	277	329
WP_003009535.1	lcl|NZ_JMDI01000098.1_cds_WP_001067557.1_1874	28.105	306	329
WP_003009535.1	lcl|NZ_JMDI01000172.1_cds_WP_000688698.1_3237	27.811	338	329
WP_003009535.1	lcl|NZ_JMDI01000098.1_cds_WP_000410273.1_1868	26.101	318	329
WP_003009535.1	lcl|NZ_JMDI01000122.1_cds_WP_000475897.1_2455	27.899	276	329
WP_003009535.1	lcl|NZ_JMDI01000089.1_cds_WP_001074779.1_1722	27.273	275	329
WP_003009535.1	lcl|NZ_JMDI01000054.1_cds_WP_001003563.1_662	25.301	332	329
WP_003009535.1	lcl|NZ_JMDI01000122.1_cds_WP_000487319.1_2465	27.027	296	329
WP_003009795.1	lcl|NZ_JMDI01000098.1_cds_WP_000774259.1_1872	81.648	267	267
WP_003009795.1	lcl|NZ_JMDI01000112.1_cds_WP_000800439.1_2222	26.923	234	267
WP_003009795.1	lcl|NZ_JMDI01000122.1_cds_WP_000859505.1_2466	27.049	244	267
WP_003009795.1	lcl|NZ_JMDI01000211.1_cds_WP_000667727.1_3575	28.866	194	267
WP_003009795.1	lcl|NZ_JMDI01000086.1_cds_WP_000842260.1_1593	26.316	190	267
WP_003009795.1	lcl|NZ_JMDI01000215.1_cds_WP_000805357.1_3624	33.735	83	267
WP_003009515.1	lcl|NZ_JMDI01000098.1_cds_WP_000612799.1_1873	87.205	508	509
WP_003009515.1	lcl|NZ_JMDI01000117.1_cds_WP_000291581.1_2333	26.032	315	509
WP_003009515.1	lcl|NZ_JMDI01000117.1_cds_WP_000364504.1_2332	29.474	95	509
WP_003009515.1	lcl|NZ_JMDI01000098.1_cds_WP_000612799.1_1873	87.205	508	509
WP_003009515.1	lcl|NZ_JMDI01000117.1_cds_WP_000291581.1_2333	26.032	315	509
WP_003009515.1	lcl|NZ_JMDI01000117.1_cds_WP_000364504.1_2332	29.474	95	509
WP_003009505.1	lcl|NZ_JMDI01000098.1_cds_WP_001067557.1_1874	92.121	330	330
WP_003009505.1	lcl|NZ_JMDI01000098.1_cds_WP_000646255.1_1871	29.020	255	330
WP_003009505.1	lcl|NZ_JMDI01000172.1_cds_WP_002064390.1_3217	26.277	274	330
WP_003009505.1	lcl|NZ_JMDI01000112.1_cds_WP_000600891.1_2227	26.692	266	330
WP_003009505.1	lcl|NZ_JMDI01000085.1_cds_WP_000744695.1_1535	26.899	316	330
WP_003009505.1	lcl|NZ_JMDI01000054.1_cds_WP_001003563.1_662	29.555	247	330
WP_003009505.1	lcl|NZ_JMDI01000086.1_cds_WP_000723081.1_1592	23.193	332	330
WP_003009505.1	lcl|NZ_JMDI01000014.1_cds_WP_000649929.1_104	28.295	258	330
WP_003009505.1	lcl|NZ_JMDI01000172.1_cds_WP_000688698.1_3237	24.434	221	330
WP_003009505.1	lcl|NZ_JMDI01000122.1_cds_WP_000601375.1_2463	25.746	268	330
WP_003009505.1	lcl|NZ_JMDI01000089.1_cds_WP_001074779.1_1722	28.436	211	330
WP_003009505.1	lcl|NZ_JMDI01000172.1_cds_WP_000709511.1_3207	30.464	151	330
WP_003009505.1	lcl|NZ_JMDI01000115.1_cds_WP_000862751.1_2306	34.783	69	330
WP_003009505.1	lcl|NZ_JMDI01000218.1_cds_WP_000457972.1_3670	25.000	128	330
WP_003009804.1	lcl|NZ_JMDI01000098.1_cds_WP_000689739.1_1877	37.316	544	538
WP_003009804.1	lcl|NZ_JMDI01000098.1_cds_WP_000689739.1_1877	37.316	544	538
WP_003009317.1	lcl|NZ_JMDI01000098.1_cds_WP_000342716.1_1878	67.170	265	265
WP_003009317.1	lcl|NZ_JMDI01000072.1_cds_WP_001002662.1_1218	41.152	243	265
WP_003009317.1	lcl|NZ_JMDI01000173.1_cds_WP_001183714.1_3281	27.746	173	265
WP_003009459.1	lcl|NZ_JMDI01000098.1_cds_WP_001246623.1_1879	85.484	310	310
WP_003009459.1	lcl|NZ_JMDI01000035.1_cds_WP_000501205.1_454	36.634	303	310
WP_003009459.1	lcl|NZ_JMDI01000173.1_cds_WP_001183714.1_3281	28.114	281	310
