WP_003009553.1	lcl|NZ_JADDWQ010000051.1_cds_WP_000340715.1_2893	91.398	93	106
WP_003009527.1	lcl|NZ_JADDWQ010000051.1_cds_WP_000410266.1_2894	90.764	314	321
WP_003009527.1	lcl|NZ_JADDWQ010000051.1_cds_WP_000646254.1_2897	26.866	268	321
WP_003009527.1	lcl|NZ_JADDWQ010000012.1_cds_WP_000744698.1_254	22.769	325	321
WP_003009527.1	lcl|NZ_JADDWQ010000013.1_cds_WP_000723091.1_363	23.239	284	321
WP_003009527.1	lcl|NZ_JADDWQ010000051.1_cds_WP_001067557.1_2900	25.382	327	321
WP_003009527.1	lcl|NZ_JADDWQ010000004.1_cds_WP_002072074.1_2813	23.923	209	321
WP_003009854.1	lcl|NZ_JADDWQ010000051.1_cds_WP_000604525.1_2895	83.836	365	365
WP_003009854.1	lcl|NZ_JADDWQ010000202.1_cds_IQA68_RS18995_1018	73.333	120	365
WP_003009869.1	lcl|NZ_JADDWQ010000051.1_cds_WP_000884059.1_2896	91.892	185	185
WP_003009869.1	lcl|NZ_JADDWQ010000055.1_cds_WP_000351733.1_3001	38.571	140	185
WP_003009535.1	lcl|NZ_JADDWQ010000051.1_cds_WP_000646254.1_2897	92.097	329	329
WP_003009535.1	lcl|NZ_JADDWQ010000012.1_cds_WP_000744698.1_254	32.595	316	329
WP_003009535.1	lcl|NZ_JADDWQ010000013.1_cds_WP_000723091.1_363	30.746	335	329
WP_003009535.1	lcl|NZ_JADDWQ010000004.1_cds_WP_002072074.1_2813	31.922	307	329
WP_003009535.1	lcl|NZ_JADDWQ010000011.1_cds_WP_000649924.1_177	30.341	323	329
WP_003009535.1	lcl|NZ_JADDWQ010000004.1_cds_WP_000709508.1_2804	28.701	331	329
WP_003009535.1	lcl|NZ_JADDWQ010000051.1_cds_WP_001067557.1_2900	28.105	306	329
WP_003009535.1	lcl|NZ_JADDWQ010000004.1_cds_WP_000688696.1_2833	27.811	338	329
WP_003009535.1	lcl|NZ_JADDWQ010000051.1_cds_WP_000410266.1_2894	25.786	318	329
WP_003009535.1	lcl|NZ_JADDWQ010000026.1_cds_WP_000475901.1_1432	27.899	276	329
WP_003009535.1	lcl|NZ_JADDWQ010000005.1_cds_WP_001074779.1_3143	27.273	275	329
WP_003009535.1	lcl|NZ_JADDWQ010000003.1_cds_WP_001003560.1_2352	25.740	338	329
WP_003009535.1	lcl|NZ_JADDWQ010000026.1_cds_WP_000378097.1_1398	25.581	172	329
WP_003009795.1	lcl|NZ_JADDWQ010000051.1_cds_WP_000774259.1_2898	81.648	267	267
WP_003009795.1	lcl|NZ_JADDWQ010000004.1_cds_WP_000667727.1_2855	28.866	194	267
WP_003009795.1	lcl|NZ_JADDWQ010000013.1_cds_WP_000842260.1_362	26.316	190	267
WP_003009795.1	lcl|NZ_JADDWQ010000031.1_cds_WP_000805357.1_1888	33.735	83	267
WP_003009515.1	lcl|NZ_JADDWQ010000051.1_cds_WP_002072162.1_2899	87.598	508	509
WP_003009515.1	lcl|NZ_JADDWQ010000005.1_cds_WP_000291581.1_3215	26.032	315	509
WP_003009515.1	lcl|NZ_JADDWQ010000005.1_cds_WP_000364504.1_3214	29.474	95	509
WP_003009515.1	lcl|NZ_JADDWQ010000051.1_cds_WP_002072162.1_2899	87.598	508	509
WP_003009515.1	lcl|NZ_JADDWQ010000005.1_cds_WP_000291581.1_3215	26.032	315	509
WP_003009515.1	lcl|NZ_JADDWQ010000005.1_cds_WP_000364504.1_3214	29.474	95	509
WP_003009505.1	lcl|NZ_JADDWQ010000051.1_cds_WP_001067557.1_2900	92.121	330	330
WP_003009505.1	lcl|NZ_JADDWQ010000004.1_cds_WP_002072074.1_2813	26.277	274	330
WP_003009505.1	lcl|NZ_JADDWQ010000051.1_cds_WP_000646254.1_2897	29.020	255	330
WP_003009505.1	lcl|NZ_JADDWQ010000012.1_cds_WP_000744698.1_254	27.215	316	330
WP_003009505.1	lcl|NZ_JADDWQ010000003.1_cds_WP_001003560.1_2352	29.960	247	330
WP_003009505.1	lcl|NZ_JADDWQ010000013.1_cds_WP_000723091.1_363	22.892	332	330
WP_003009505.1	lcl|NZ_JADDWQ010000004.1_cds_WP_000688696.1_2833	25.339	221	330
WP_003009505.1	lcl|NZ_JADDWQ010000011.1_cds_WP_000649924.1_177	28.295	258	330
WP_003009505.1	lcl|NZ_JADDWQ010000005.1_cds_WP_001074779.1_3143	28.436	211	330
WP_003009505.1	lcl|NZ_JADDWQ010000004.1_cds_WP_000709508.1_2804	30.464	151	330
WP_003009505.1	lcl|NZ_JADDWQ010000064.1_cds_WP_000862751.1_3304	34.783	69	330
WP_003009505.1	lcl|NZ_JADDWQ010000008.1_cds_WP_000457972.1_3733	25.000	128	330
WP_003009804.1	lcl|NZ_JADDWQ010000051.1_cds_WP_000689740.1_2903	37.132	544	538
WP_003009804.1	lcl|NZ_JADDWQ010000051.1_cds_WP_000689740.1_2903	37.132	544	538
WP_003009317.1	lcl|NZ_JADDWQ010000051.1_cds_WP_000342716.1_2904	67.170	265	265
WP_003009317.1	lcl|NZ_JADDWQ010000024.1_cds_WP_001002662.1_1309	41.152	243	265
WP_003009317.1	lcl|NZ_JADDWQ010000014.1_cds_WP_001183721.1_413	27.746	173	265
WP_003009459.1	lcl|NZ_JADDWQ010000051.1_cds_WP_001246619.1_2905	86.129	310	310
WP_003009459.1	lcl|NZ_JADDWQ010000034.1_cds_WP_000501205.1_2039	36.634	303	310
WP_003009459.1	lcl|NZ_JADDWQ010000264.1_cds_WP_322708248.1_1388	89.815	108	310
WP_003009459.1	lcl|NZ_JADDWQ010000014.1_cds_WP_001183721.1_413	28.114	281	310
WP_003009459.1	lcl|NZ_JADDWQ010000002.1_cds_WP_000279896.1_1670	27.068	133	310
WP_003009459.1	lcl|NZ_JADDWQ010000051.1_cds_WP_001246619.1_2905	86.129	310	310
WP_003009459.1	lcl|NZ_JADDWQ010000034.1_cds_WP_000501205.1_2039	36.634	303	310
WP_003009459.1	lcl|NZ_JADDWQ010000264.1_cds_WP_322708248.1_1388	89.815	108	310
WP_003009459.1	lcl|NZ_JADDWQ010000014.1_cds_WP_001183721.1_413	28.114	281	310
WP_003009459.1	lcl|NZ_JADDWQ010000002.1_cds_WP_000279896.1_1670	27.068	133	310
WP_003009745.1	lcl|NZ_JADDWQ010000051.1_cds_WP_000479980.1_2906	90.152	264	264
WP_036096976.1	lcl|NZ_JADDWQ010000051.1_cds_WP_000715958.1_2907	83.721	129	130
WP_003009905.1	lcl|NZ_JADDWQ010000051.1_cds_WP_001088861.1_2908	81.250	144	145
WP_003009905.1	lcl|NZ_JADDWQ010000004.1_cds_WP_000360600.1_2792	30.263	76	145
WP_003009905.1	lcl|NZ_JADDWQ010000008.1_cds_WP_002069656.1_3806	39.286	56	145
WP_036096974.1	lcl|NZ_JADDWQ010000051.1_cds_WP_000517242.1_2909	89.140	221	221
WP_036096974.1	lcl|NZ_JADDWQ010000037.1_cds_WP_001069832.1_2139	28.440	109	221
WP_036096974.1	lcl|NZ_JADDWQ010000012.1_cds_WP_001082181.1_283	23.077	78	221
WP_003009428.1	lcl|NZ_JADDWQ010000078.1_cds_WP_000642914.1_3570	30.183	328	664
WP_003009428.1	lcl|NZ_JADDWQ010000019.1_cds_WP_000529871.1_798	27.753	227	664
WP_003009848.1	lcl|NZ_JADDWQ010000075.1_cds_WP_001046777.1_3547	56.122	392	393
