WP_003009553.1	lcl|NZ_JQOZ01000002.1_cds_WP_000340715.1_28	91.398	93	106
WP_003009527.1	lcl|NZ_JQOZ01000002.1_cds_WP_000410273.1_29	90.764	314	321
WP_003009527.1	lcl|NZ_JQOZ01000002.1_cds_WP_000646251.1_32	26.866	268	321
WP_003009527.1	lcl|NZ_JQOZ01000017.1_cds_WP_000744704.1_781	22.769	325	321
WP_003009527.1	lcl|NZ_JQOZ01000028.1_cds_WP_000723086.1_1127	22.615	283	321
WP_003009527.1	lcl|NZ_JQOZ01000002.1_cds_WP_001067557.1_35	25.382	327	321
WP_003009527.1	lcl|NZ_JQOZ01000019.1_cds_WP_002072074.1_844	23.923	209	321
WP_003009854.1	lcl|NZ_JQOZ01000002.1_cds_WP_000604524.1_30	84.384	365	365
WP_003009869.1	lcl|NZ_JQOZ01000002.1_cds_WP_000884059.1_31	91.892	185	185
WP_003009869.1	lcl|NZ_JQOZ01000013.1_cds_WP_000351733.1_522	38.571	140	185
WP_003009535.1	lcl|NZ_JQOZ01000002.1_cds_WP_000646251.1_32	92.097	329	329
WP_003009535.1	lcl|NZ_JQOZ01000017.1_cds_WP_000744704.1_781	32.595	316	329
WP_003009535.1	lcl|NZ_JQOZ01000028.1_cds_WP_000723086.1_1127	30.448	335	329
WP_003009535.1	lcl|NZ_JQOZ01000019.1_cds_WP_002072074.1_844	31.922	307	329
WP_003009535.1	lcl|NZ_JQOZ01000003.1_cds_WP_000649924.1_132	30.341	323	329
WP_003009535.1	lcl|NZ_JQOZ01000030.1_cds_WP_000709513.1_1216	29.003	331	329
WP_003009535.1	lcl|NZ_JQOZ01000002.1_cds_WP_001067557.1_35	28.105	306	329
WP_003009535.1	lcl|NZ_JQOZ01000019.1_cds_WP_000688698.1_864	27.811	338	329
WP_003009535.1	lcl|NZ_JQOZ01000002.1_cds_WP_000410273.1_29	26.101	318	329
WP_003009535.1	lcl|NZ_JQOZ01000028.1_cds_WP_000475904.1_1110	27.899	276	329
WP_003009535.1	lcl|NZ_JQOZ01000153.1_cds_WP_001074785.1_3424	27.636	275	329
WP_003009535.1	lcl|NZ_JQOZ01000020.1_cds_WP_002105505.1_909	25.602	332	329
WP_003009535.1	lcl|NZ_JQOZ01000002.1_cds_WP_000378097.1_52	25.581	172	329
WP_003009795.1	lcl|NZ_JQOZ01000002.1_cds_WP_000774262.1_33	81.648	267	267
WP_003009795.1	lcl|NZ_JQOZ01000149.1_cds_WP_000667727.1_3373	28.866	194	267
WP_003009795.1	lcl|NZ_JQOZ01000028.1_cds_WP_000842260.1_1128	26.316	190	267
WP_003009795.1	lcl|NZ_JQOZ01000081.1_cds_WP_000805357.1_2382	33.735	83	267
WP_003009515.1	lcl|NZ_JQOZ01000002.1_cds_WP_000602734.1_34	87.205	508	509
WP_003009515.1	lcl|NZ_JQOZ01000035.1_cds_WP_000291581.1_1328	26.032	315	509
WP_003009515.1	lcl|NZ_JQOZ01000035.1_cds_WP_000364504.1_1329	29.474	95	509
WP_003009515.1	lcl|NZ_JQOZ01000002.1_cds_WP_000602734.1_34	87.205	508	509
WP_003009515.1	lcl|NZ_JQOZ01000035.1_cds_WP_000291581.1_1328	26.032	315	509
WP_003009515.1	lcl|NZ_JQOZ01000035.1_cds_WP_000364504.1_1329	29.474	95	509
WP_003009505.1	lcl|NZ_JQOZ01000002.1_cds_WP_001067557.1_35	92.121	330	330
WP_003009505.1	lcl|NZ_JQOZ01000002.1_cds_WP_000646251.1_32	28.197	305	330
WP_003009505.1	lcl|NZ_JQOZ01000019.1_cds_WP_002072074.1_844	26.277	274	330
