WP_003009553.1	lcl|NZ_JADDVI010000003.1_cds_WP_002725873.1_1945	92.473	93	106
WP_003009527.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733579.1_1946	92.038	314	321
WP_003009527.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733534.1_1949	26.493	268	321
WP_003009527.1	lcl|NZ_JADDVI010000017.1_cds_WP_002722638.1_593	22.462	325	321
WP_003009527.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740024.1_2040	22.776	281	321
WP_003009527.1	lcl|NZ_JADDVI010000007.1_cds_WP_002728309.1_3203	24.116	311	321
WP_003009527.1	lcl|NZ_JADDVI010000013.1_cds_WP_002743770.1_295	25.000	104	321
WP_003009527.1	lcl|NZ_JADDVI010000003.1_cds_WP_016749081.1_1978	27.350	117	321
WP_003009527.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740721.1_1952	25.076	327	321
WP_003009854.1	lcl|NZ_JADDVI010000003.1_cds_WP_026054882.1_1947	82.192	365	365
WP_003009869.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733646.1_1948	90.270	185	185
WP_003009869.1	lcl|NZ_JADDVI010000005.1_cds_WP_002721790.1_2665	36.429	140	185
WP_003009535.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733534.1_1949	90.578	329	329
WP_003009535.1	lcl|NZ_JADDVI010000017.1_cds_WP_002722638.1_593	30.696	316	329
WP_003009535.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740024.1_2040	29.762	336	329
WP_003009535.1	lcl|NZ_JADDVI010000007.1_cds_WP_002728309.1_3203	30.449	312	329
WP_003009535.1	lcl|NZ_JADDVI010000013.1_cds_WP_002743770.1_295	27.711	332	329
WP_003009535.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733638.1_1986	29.462	353	329
WP_003009535.1	lcl|NZ_JADDVI010000073.1_cds_WP_002741146.1_3075	30.128	312	329
WP_003009535.1	lcl|NZ_JADDVI010000007.1_cds_WP_002728316.1_3200	28.399	331	329
WP_003009535.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733546.1_2015	24.254	268	329
