WP_003009553.1	lcl|NZ_RQGL01000026.1_cds_WP_135573185.1_1308	96.774	93	106
WP_003009527.1	lcl|NZ_RQGL01000024.1_cds_WP_118954467.1_278	22.256	328	321
WP_003009527.1	lcl|NZ_RQGL01000024.1_cds_WP_135572641.1_142	27.052	329	321
WP_003009527.1	lcl|NZ_RQGL01000015.1_cds_WP_135571467.1_2771	22.581	279	321
WP_003009527.1	lcl|NZ_RQGL01000021.1_cds_WP_118957901.1_1723	20.238	336	321
WP_003009527.1	lcl|NZ_RQGL01000014.1_cds_WP_135571314.1_2079	23.810	252	321
WP_003009527.1	lcl|NZ_RQGL01000017.1_cds_WP_135571634.1_3434	22.456	285	321
WP_003009869.1	lcl|NZ_RQGL01000010.1_cds_WP_135570167.1_3255	37.857	140	185
WP_003009535.1	lcl|NZ_RQGL01000015.1_cds_WP_135571467.1_2771	32.335	334	329
WP_003009535.1	lcl|NZ_RQGL01000024.1_cds_WP_118954467.1_278	31.646	316	329
WP_003009535.1	lcl|NZ_RQGL01000021.1_cds_WP_118957901.1_1723	27.083	336	329
WP_003009535.1	lcl|NZ_RQGL01000024.1_cds_WP_135572641.1_142	30.960	323	329
WP_003009535.1	lcl|NZ_RQGL01000014.1_cds_WP_118954096.1_1964	29.721	323	329
WP_003009535.1	lcl|NZ_RQGL01000014.1_cds_WP_135571314.1_2079	29.412	238	329
WP_003009535.1	lcl|NZ_RQGL01000031.1_cds_WP_135574219.1_1045	26.979	341	329
WP_003009535.1	lcl|NZ_RQGL01000017.1_cds_WP_135571634.1_3434	27.984	243	329
WP_003009535.1	lcl|NZ_RQGL01000024.1_cds_WP_135572425.1_1	33.628	113	329
WP_003009535.1	lcl|NZ_RQGL01000028.1_cds_WP_135573672.1_3515	26.718	262	329
WP_003009535.1	lcl|NZ_RQGL01000024.1_cds_WP_135572989.1_371	26.506	332	329
WP_003009535.1	lcl|NZ_RQGL01000011.1_cds_WP_135570412.1_529	24.254	268	329
WP_003009535.1	lcl|NZ_RQGL01000014.1_cds_WP_135571063.1_1910	25.874	286	329
WP_003009535.1	lcl|NZ_RQGL01000015.1_cds_WP_135571478.1_2777	25.620	121	329
WP_003009795.1	lcl|NZ_RQGL01000015.1_cds_WP_135571464.1_2770	25.263	190	267
WP_003009795.1	lcl|NZ_RQGL01000031.1_cds_WP_135573916.1_858	37.209	86	267
WP_003009795.1	lcl|NZ_RQGL01000031.1_cds_WP_135574095.1_961	33.735	83	267
WP_003009795.1	lcl|NZ_RQGL01000021.1_cds_WP_135571791.1_1722	25.381	197	267
WP_003009515.1	lcl|NZ_RQGL01000009.1_cds_WP_135570038.1_1642	26.935	323	509
WP_003009515.1	lcl|NZ_RQGL01000009.1_cds_WP_135570040.1_1643	29.126	103	509
WP_003009515.1	lcl|NZ_RQGL01000009.1_cds_WP_135570038.1_1642	26.935	323	509
WP_003009515.1	lcl|NZ_RQGL01000009.1_cds_WP_135570040.1_1643	29.126	103	509
WP_003009505.1	lcl|NZ_RQGL01000024.1_cds_WP_118954467.1_278	30.325	277	330
WP_003009505.1	lcl|NZ_RQGL01000015.1_cds_WP_135571467.1_2771	26.994	326	330
WP_003009505.1	lcl|NZ_RQGL01000017.1_cds_WP_135571634.1_3434	28.992	238	330
WP_003009505.1	lcl|NZ_RQGL01000024.1_cds_WP_135572989.1_371	28.514	249	330
WP_003009505.1	lcl|NZ_RQGL01000031.1_cds_WP_135574219.1_1045	27.632	228	330
WP_003009505.1	lcl|NZ_RQGL01000014.1_cds_WP_135571314.1_2079	26.263	198	330
WP_003009505.1	lcl|NZ_RQGL01000024.1_cds_WP_135572641.1_142	27.972	286	330
WP_003009505.1	lcl|NZ_RQGL01000026.1_cds_WP_135573493.1_1306	28.346	127	330
WP_003009505.1	lcl|NZ_RQGL01000021.1_cds_WP_118957901.1_1723	21.951	369	330
WP_003009505.1	lcl|NZ_RQGL01000024.1_cds_WP_135572425.1_1	33.019	106	330
WP_003009505.1	lcl|NZ_RQGL01000014.1_cds_WP_118954096.1_1964	31.126	151	330
WP_003009505.1	lcl|NZ_RQGL01000028.1_cds_WP_135573672.1_3515	26.570	207	330
WP_003009317.1	lcl|NZ_RQGL01000021.1_cds_WP_135571935.1_1818	41.975	243	265
WP_003009459.1	lcl|NZ_RQGL01000037.1_cds_WP_135574902.1_2572	37.075	294	310
WP_003009459.1	lcl|NZ_RQGL01000026.1_cds_WP_135573406.1_1452	27.124	306	310
WP_003009459.1	lcl|NZ_RQGL01000010.1_cds_WP_135570244.1_3306	28.571	133	310
WP_003009459.1	lcl|NZ_RQGL01000037.1_cds_WP_135574902.1_2572	37.075	294	310
WP_003009459.1	lcl|NZ_RQGL01000026.1_cds_WP_135573406.1_1452	27.124	306	310
WP_003009459.1	lcl|NZ_RQGL01000010.1_cds_WP_135570244.1_3306	28.571	133	310
WP_003009905.1	lcl|NZ_RQGL01000019.1_cds_WP_118955411.1_3716	41.071	56	145
WP_003009905.1	lcl|NZ_RQGL01000014.1_cds_WP_135571158.1_1975	28.947	76	145
WP_036096974.1	lcl|NZ_RQGL01000024.1_cds_WP_135572809.1_250	23.684	76	221
WP_003009428.1	lcl|NZ_RQGL01000007.1_cds_WP_135569419.1_1200	32.323	396	664
WP_003009428.1	lcl|NZ_RQGL01000024.1_cds_WP_135572593.1_108	27.000	400	664
WP_003009428.1	lcl|NZ_RQGL01000014.1_cds_WP_167482385.1_2001	26.087	391	664
WP_003009428.1	lcl|NZ_RQGL01000014.1_cds_WP_244247562.1_2004	27.635	351	664
WP_003009428.1	lcl|NZ_RQGL01000024.1_cds_WP_135572601.1_113	26.562	384	664
WP_003009848.1	lcl|NZ_RQGL01000037.1_cds_WP_135574878.1_2556	25.514	243	393
WP_003009848.1	lcl|NZ_RQGL01000007.1_cds_WP_135569353.1_1163	23.276	232	393
WP_003009848.1	lcl|NZ_RQGL01000011.1_cds_WP_135570321.1_471	26.490	151	393
WP_003009953.1	lcl|NZ_RQGL01000024.1_cds_WP_174714565.1_244	28.169	142	177
WP_003009592.1	lcl|NZ_RQGL01000007.1_cds_WP_135569353.1_1163	24.091	220	407
WP_003009592.1	lcl|NZ_RQGL01000037.1_cds_WP_135574878.1_2556	28.283	99	407
WP_036096972.1	lcl|NZ_RQGL01000015.1_cds_WP_135571337.1_2675	22.363	237	241
WP_036096972.1	lcl|NZ_RQGL01000011.1_cds_WP_135570843.1_608	25.957	235	241
WP_036096972.1	lcl|NZ_RQGL01000031.1_cds_WP_135573853.1_813	26.587	252	241
WP_036096972.1	lcl|NZ_RQGL01000032.1_cds_WP_135574314.1_2907	23.922	255	241
WP_036096972.1	lcl|NZ_RQGL01000019.1_cds_WP_118955413.1_3719	31.373	102	241
WP_036096972.1	lcl|NZ_RQGL01000024.1_cds_WP_135572891.1_305	25.000	232	241
WP_036096972.1	lcl|NZ_RQGL01000032.1_cds_WP_135574369.1_2949	30.508	118	241
WP_036096972.1	lcl|NZ_RQGL01000026.1_cds_WP_135573363.1_1427	23.256	258	241
WP_036096972.1	lcl|NZ_RQGL01000024.1_cds_WP_135573029.1_391	26.115	157	241
WP_036096972.1	lcl|NZ_RQGL01000037.1_cds_WP_135574915.1_2585	24.000	200	241
WP_036096972.1	lcl|NZ_RQGL01000013.1_cds_WP_135570960.1_3037	22.280	193	241
WP_003009503.1	lcl|NZ_RQGL01000014.1_cds_WP_167482383.1_1924	34.239	368	598
WP_003009503.1	lcl|NZ_RQGL01000031.1_cds_WP_167482463.1_1010	45.726	234	598
WP_003009503.1	lcl|NZ_RQGL01000024.1_cds_WP_135572717.1_192	43.777	233	598
WP_003009503.1	lcl|NZ_RQGL01000024.1_cds_WP_135573031.1_392	31.325	249	598
WP_003009503.1	lcl|NZ_RQGL01000028.1_cds_WP_135573648.1_3500	33.621	232	598
WP_003009503.1	lcl|NZ_RQGL01000026.1_cds_WP_135573323.1_1405	32.189	233	598
WP_003009503.1	lcl|NZ_RQGL01000007.1_cds_WP_135569394.1_1188	29.958	237	598
WP_003009503.1	lcl|NZ_RQGL01000014.1_cds_WP_135571182.1_1992	28.512	242	598
WP_003009503.1	lcl|NZ_RQGL01000022.1_cds_WP_135572292.1_2544	30.000	240	598
WP_003009503.1	lcl|NZ_RQGL01000026.1_cds_WP_135573325.1_1406	36.364	176	598
WP_003009503.1	lcl|NZ_RQGL01000022.1_cds_WP_135572218.1_2497	26.383	235	598
WP_003009503.1	lcl|NZ_RQGL01000009.1_cds_WP_167450780.1_1648	27.536	207	598
WP_003009503.1	lcl|NZ_RQGL01000010.1_cds_WP_135570220.1_3289	27.111	225	598
WP_003009503.1	lcl|NZ_RQGL01000032.1_cds_WP_118956272.1_2918	27.830	212	598
WP_003009503.1	lcl|NZ_RQGL01000014.1_cds_WP_135571044.1_1898	28.879	232	598
WP_003009503.1	lcl|NZ_RQGL01000010.1_cds_WP_135570143.1_3235	30.000	230	598
WP_003009503.1	lcl|NZ_RQGL01000023.1_cds_WP_135572406.1_3655	28.829	222	598
WP_003009503.1	lcl|NZ_RQGL01000011.1_cds_WP_135570297.1_453	31.351	185	598
WP_003009503.1	lcl|NZ_RQGL01000010.1_cds_WP_135570164.1_3254	28.631	241	598
WP_003009503.1	lcl|NZ_RQGL01000003.1_cds_WP_135568791.1_3136	27.686	242	598
WP_003009503.1	lcl|NZ_RQGL01000026.1_cds_WP_135573149.1_1288	25.984	254	598
WP_003009503.1	lcl|NZ_RQGL01000014.1_cds_WP_118954085.1_1948	26.923	234	598
WP_003009503.1	lcl|NZ_RQGL01000022.1_cds_WP_135572229.1_2504	30.055	183	598
WP_003009503.1	lcl|NZ_RQGL01000036.1_cds_WP_135574577.1_2132	28.750	240	598
WP_003009503.1	lcl|NZ_RQGL01000017.1_cds_WP_135571618.1_3423	27.155	232	598
WP_003009503.1	lcl|NZ_RQGL01000032.1_cds_WP_135574351.1_2935	23.474	213	598
WP_003009503.1	lcl|NZ_RQGL01000013.1_cds_WP_118954754.1_2982	27.184	206	598
WP_003009503.1	lcl|NZ_RQGL01000036.1_cds_WP_135574595.1_2147	25.676	222	598
WP_003009503.1	lcl|NZ_RQGL01000037.1_cds_WP_135575002.1_2653	28.571	217	598
WP_003009503.1	lcl|NZ_RQGL01000003.1_cds_WP_118957668.1_3144	26.020	196	598
WP_003009503.1	lcl|NZ_RQGL01000003.1_cds_WP_118957668.1_3144	24.852	169	598
WP_003009503.1	lcl|NZ_RQGL01000014.1_cds_WP_135571077.1_1920	25.824	182	598
WP_003009503.1	lcl|NZ_RQGL01000014.1_cds_WP_167482383.1_1924	34.239	368	598
WP_003009503.1	lcl|NZ_RQGL01000031.1_cds_WP_167482463.1_1010	45.726	234	598
WP_003009503.1	lcl|NZ_RQGL01000024.1_cds_WP_135572717.1_192	43.777	233	598
WP_003009503.1	lcl|NZ_RQGL01000024.1_cds_WP_135573031.1_392	31.325	249	598
WP_003009503.1	lcl|NZ_RQGL01000028.1_cds_WP_135573648.1_3500	33.621	232	598
WP_003009503.1	lcl|NZ_RQGL01000026.1_cds_WP_135573323.1_1405	32.189	233	598
WP_003009503.1	lcl|NZ_RQGL01000007.1_cds_WP_135569394.1_1188	29.958	237	598
WP_003009503.1	lcl|NZ_RQGL01000014.1_cds_WP_135571182.1_1992	28.512	242	598
WP_003009503.1	lcl|NZ_RQGL01000022.1_cds_WP_135572292.1_2544	30.000	240	598
