WP_003009553.1	lcl|NZ_NPDU01000025.1_cds_WP_100785494.1_1795	92.473	93	106
WP_003009527.1	lcl|NZ_NPDU01000025.1_cds_WP_100785493.1_1794	89.524	315	321
WP_003009527.1	lcl|NZ_NPDU01000025.1_cds_WP_100785482.1_1781	24.275	276	321
WP_003009527.1	lcl|NZ_NPDU01000113.1_cds_WP_100788499.1_487	21.450	331	321
WP_003009527.1	lcl|NZ_NPDU01000025.1_cds_WP_100785490.1_1791	24.101	278	321
WP_003009527.1	lcl|NZ_NPDU01000099.1_cds_WP_100784057.1_4393	22.581	279	321
WP_003009527.1	lcl|NZ_NPDU01000071.1_cds_WP_100785313.1_3774	21.505	279	321
WP_003009527.1	lcl|NZ_NPDU01000008.1_cds_WP_100785093.1_4007	19.822	338	321
WP_003009869.1	lcl|NZ_NPDU01000002.1_cds_WP_100783838.1_1359	37.857	140	185
WP_003009535.1	lcl|NZ_NPDU01000099.1_cds_WP_100784057.1_4393	30.422	332	329
WP_003009535.1	lcl|NZ_NPDU01000113.1_cds_WP_100788499.1_487	30.063	316	329
WP_003009535.1	lcl|NZ_NPDU01000071.1_cds_WP_100785313.1_3774	30.968	310	329
WP_003009535.1	lcl|NZ_NPDU01000025.1_cds_WP_100785482.1_1781	32.549	255	329
WP_003009535.1	lcl|NZ_NPDU01000025.1_cds_WP_100785490.1_1791	28.818	347	329
WP_003009535.1	lcl|NZ_NPDU01000008.1_cds_WP_100785093.1_4007	26.786	336	329
WP_003009535.1	lcl|NZ_NPDU01000011.1_cds_WP_100788022.1_446	28.882	322	329
WP_003009535.1	lcl|NZ_NPDU01000036.1_cds_WP_100785421.1_2409	29.129	333	329
WP_003009535.1	lcl|NZ_NPDU01000025.1_cds_WP_100788080.1_1748	23.311	296	329
WP_003009535.1	lcl|NZ_NPDU01000025.1_cds_WP_100785493.1_1794	27.356	329	329
WP_003009535.1	lcl|NZ_NPDU01000007.1_cds_WP_100786824.1_3648	26.023	342	329
WP_003009535.1	lcl|NZ_NPDU01000035.1_cds_WP_100784669.1_2363	26.721	247	329
WP_003009535.1	lcl|NZ_NPDU01000025.1_cds_WP_100788082.1_1750	25.145	346	329
WP_003009535.1	lcl|NZ_NPDU01000082.1_cds_WP_100786396.1_4045	26.592	267	329
WP_003009535.1	lcl|NZ_NPDU01000075.1_cds_WP_100786480.1_3860	24.627	268	329
WP_003009535.1	lcl|NZ_NPDU01000058.1_cds_WP_100784571.1_3311	27.888	251	329
WP_003009535.1	lcl|NZ_NPDU01000025.1_cds_WP_100788076.1_1744	27.273	242	329
WP_003009535.1	lcl|NZ_NPDU01000041.1_cds_WP_100785072.1_2702	26.531	245	329
WP_003009795.1	lcl|NZ_NPDU01000025.1_cds_WP_100785477.1_1776	30.043	233	267
WP_003009795.1	lcl|NZ_NPDU01000099.1_cds_WP_100784056.1_4392	24.868	189	267
WP_003009795.1	lcl|NZ_NPDU01000006.1_cds_WP_100787580.1_3349	33.333	114	267
WP_003009795.1	lcl|NZ_NPDU01000025.1_cds_WP_100788100.1_1751	20.952	210	267
WP_003009795.1	lcl|NZ_NPDU01000095.1_cds_WP_207769151.1_4330	35.938	64	267
WP_003009795.1	lcl|NZ_NPDU01000007.1_cds_WP_100786755.1_3727	32.530	83	267
WP_003009515.1	lcl|NZ_NPDU01000020.1_cds_WP_100787282.1_1408	25.519	337	509
WP_003009515.1	lcl|NZ_NPDU01000020.1_cds_WP_100787282.1_1408	25.519	337	509
WP_003009505.1	lcl|NZ_NPDU01000071.1_cds_WP_100785313.1_3774	28.315	279	330
WP_003009505.1	lcl|NZ_NPDU01000025.1_cds_WP_100785482.1_1781	27.715	267	330
WP_003009505.1	lcl|NZ_NPDU01000113.1_cds_WP_100788499.1_487	29.242	277	330
WP_003009505.1	lcl|NZ_NPDU01000035.1_cds_WP_100784669.1_2363	28.692	237	330
WP_003009505.1	lcl|NZ_NPDU01000099.1_cds_WP_100784057.1_4393	26.235	324	330
WP_003009505.1	lcl|NZ_NPDU01000011.1_cds_WP_100788022.1_446	27.817	284	330
WP_003009505.1	lcl|NZ_NPDU01000025.1_cds_WP_100785490.1_1791	23.770	244	330
WP_003009505.1	lcl|NZ_NPDU01000058.1_cds_WP_100784571.1_3311	27.237	257	330
WP_003009505.1	lcl|NZ_NPDU01000007.1_cds_WP_100786824.1_3648	24.554	224	330
WP_003009505.1	lcl|NZ_NPDU01000008.1_cds_WP_100785093.1_4007	25.153	163	330
WP_003009505.1	lcl|NZ_NPDU01000041.1_cds_WP_100785072.1_2702	27.039	233	330
WP_003009505.1	lcl|NZ_NPDU01000082.1_cds_WP_100786396.1_4045	26.601	203	330
WP_003009505.1	lcl|NZ_NPDU01000036.1_cds_WP_100785421.1_2409	30.464	151	330
WP_003009317.1	lcl|NZ_NPDU01000022.1_cds_WP_100785202.1_1566	41.975	243	265
WP_003009459.1	lcl|NZ_NPDU01000061.1_cds_WP_100784298.1_3484	39.384	292	310
WP_003009459.1	lcl|NZ_NPDU01000057.1_cds_WP_100787664.1_3283	27.922	308	310
WP_003009459.1	lcl|NZ_NPDU01000091.1_cds_WP_243394644.1_4285	28.571	133	310
WP_003009459.1	lcl|NZ_NPDU01000061.1_cds_WP_100784298.1_3484	39.384	292	310
WP_003009459.1	lcl|NZ_NPDU01000057.1_cds_WP_100787664.1_3283	27.922	308	310
WP_003009459.1	lcl|NZ_NPDU01000091.1_cds_WP_243394644.1_4285	28.571	133	310
WP_003009905.1	lcl|NZ_NPDU01000021.1_cds_WP_100785959.1_1526	41.071	56	145
WP_003009905.1	lcl|NZ_NPDU01000036.1_cds_WP_100785464.1_2419	24.590	122	145
WP_036096974.1	lcl|NZ_NPDU01000010.1_cds_WP_100786901.1_208	29.412	136	221
WP_036096974.1	lcl|NZ_NPDU01000061.1_cds_WP_100784271.1_3466	29.703	101	221
