WP_003009553.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000340715.1_1055	91.398	93	106
WP_003009527.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000410273.1_1056	90.764	314	321
WP_003009527.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000093099.1_1076	58.730	63	321
WP_003009527.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000646250.1_1059	27.239	268	321
WP_003009527.1	lcl|NZ_JAGGCI010000008.1_cds_WP_000744700.1_1443	22.769	325	321
WP_003009527.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000600889.1_1085	23.656	186	321
WP_003009527.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000723090.1_1138	22.887	284	321
WP_003009527.1	lcl|NZ_JAGGCI010000006.1_cds_WP_001067557.1_1062	25.382	327	321
WP_003009854.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000604524.1_1057	84.384	365	365
WP_003009869.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000884059.1_1058	91.892	185	185
WP_003009869.1	lcl|NZ_JAGGCI010000003.1_cds_WP_000351733.1_632	38.571	140	185
WP_003009535.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000646250.1_1059	92.097	329	329
WP_003009535.1	lcl|NZ_JAGGCI010000008.1_cds_WP_000744700.1_1443	32.595	316	329
WP_003009535.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000600889.1_1085	31.975	319	329
WP_003009535.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000723090.1_1138	30.448	335	329
WP_003009535.1	lcl|NZ_JAGGCI010000027.1_cds_WP_001984071.1_2926	32.248	307	329
WP_003009535.1	lcl|NZ_JAGGCI010000010.1_cds_WP_000649925.1_1653	30.341	323	329
WP_003009535.1	lcl|NZ_JAGGCI010000060.1_cds_WP_000709511.1_3679	29.003	331	329
WP_003009535.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000601375.1_1112	25.993	277	329
WP_003009535.1	lcl|NZ_JAGGCI010000006.1_cds_WP_001067557.1_1062	28.105	306	329
WP_003009535.1	lcl|NZ_JAGGCI010000027.1_cds_WP_000688695.1_2906	27.811	338	329
WP_003009535.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000410273.1_1056	26.101	318	329
WP_003009535.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000475904.1_1121	27.899	276	329
WP_003009535.1	lcl|NZ_JAGGCI010000007.1_cds_WP_001074785.1_1240	27.636	275	329
WP_003009535.1	lcl|NZ_JAGGCI010000019.1_cds_WP_001003555.1_2493	26.036	338	329
WP_003009535.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000487322.1_1110	25.939	293	329
WP_003009795.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000774262.1_1060	81.648	267	267
WP_003009795.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000800438.1_1090	26.923	234	267
WP_003009795.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000859505.1_1109	27.049	244	267
WP_003009795.1	lcl|NZ_JAGGCI010000024.1_cds_WP_000667727.1_2785	28.866	194	267
WP_003009795.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000842260.1_1139	26.316	190	267
WP_003009795.1	lcl|NZ_JAGGCI010000021.1_cds_WP_000805357.1_2607	33.735	83	267
WP_003009515.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000612797.1_1061	87.992	508	509
WP_003009515.1	lcl|NZ_JAGGCI010000007.1_cds_WP_000291591.1_1316	26.032	315	509
WP_003009515.1	lcl|NZ_JAGGCI010000007.1_cds_WP_000364507.1_1315	26.316	114	509
WP_003009515.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000612797.1_1061	87.992	508	509
WP_003009515.1	lcl|NZ_JAGGCI010000007.1_cds_WP_000291591.1_1316	26.032	315	509
WP_003009515.1	lcl|NZ_JAGGCI010000007.1_cds_WP_000364507.1_1315	26.316	114	509
WP_003009505.1	lcl|NZ_JAGGCI010000006.1_cds_WP_001067557.1_1062	92.121	330	330
