WP_003009553.1	lcl|NZ_ANIK01000093.1_cds_WP_020774736.1_3258	98.925	93	106
WP_003009527.1	lcl|NZ_ANIK01000093.1_cds_WP_020774692.1_3259	90.881	318	321
WP_003009527.1	lcl|NZ_ANIK01000093.1_cds_WP_020774697.1_3262	26.582	316	321
WP_003009527.1	lcl|NZ_ANIK01000093.1_cds_WP_020774725.1_3292	24.731	186	321
WP_003009527.1	lcl|NZ_ANIK01000003.1_cds_WP_020771927.1_189	24.383	324	321
WP_003009527.1	lcl|NZ_ANIK01000071.1_cds_WP_020774296.1_2915	21.708	281	321
WP_003009527.1	lcl|NZ_ANIK01000052.1_cds_WP_017808832.1_2182	25.346	217	321
WP_003009527.1	lcl|NZ_ANIK01000093.1_cds_WP_017809394.1_3287	24.308	325	321
WP_003009527.1	lcl|NZ_ANIK01000120.1_cds_WP_020775260.1_3859	20.118	338	321
WP_003009854.1	lcl|NZ_ANIK01000093.1_cds_WP_020774721.1_3260	87.945	365	365
WP_003009869.1	lcl|NZ_ANIK01000093.1_cds_WP_020774732.1_3261	95.676	185	185
WP_003009869.1	lcl|NZ_ANIK01000028.1_cds_WP_020772754.1_1245	37.143	140	185
WP_003009535.1	lcl|NZ_ANIK01000093.1_cds_WP_020774697.1_3262	94.529	329	329
WP_003009535.1	lcl|NZ_ANIK01000093.1_cds_WP_020774725.1_3292	33.016	315	329
WP_003009535.1	lcl|NZ_ANIK01000003.1_cds_WP_020771927.1_189	31.329	316	329
WP_003009535.1	lcl|NZ_ANIK01000071.1_cds_WP_020774296.1_2915	30.448	335	329
WP_003009535.1	lcl|NZ_ANIK01000052.1_cds_WP_017808832.1_2182	31.949	313	329
WP_003009535.1	lcl|NZ_ANIK01000120.1_cds_WP_020775260.1_3859	27.976	336	329
WP_003009535.1	lcl|NZ_ANIK01000113.1_cds_WP_020775061.1_3635	31.230	317	329
WP_003009535.1	lcl|NZ_ANIK01000052.1_cds_WP_036042477.1_2193	29.412	323	329
WP_003009535.1	lcl|NZ_ANIK01000008.1_cds_WP_020772116.1_470	26.100	341	329
WP_003009535.1	lcl|NZ_ANIK01000093.1_cds_WP_020774722.1_3265	27.778	306	329
WP_003009535.1	lcl|NZ_ANIK01000093.1_cds_WP_021064603.1_3289	30.000	270	329
WP_003009535.1	lcl|NZ_ANIK01000093.1_cds_WP_020774692.1_3259	26.101	318	329
WP_003009535.1	lcl|NZ_ANIK01000017.1_cds_WP_020772546.1_925	22.500	240	329
WP_003009535.1	lcl|NZ_ANIK01000093.1_cds_WP_017809394.1_3287	25.890	309	329
WP_003009535.1	lcl|NZ_ANIK01000017.1_cds_WP_020772548.1_917	27.083	240	329
WP_003009535.1	lcl|NZ_ANIK01000034.1_cds_WP_020773134.1_1583	28.090	267	329
WP_003009535.1	lcl|NZ_ANIK01000003.1_cds_WP_020771874.1_100	25.556	270	329
WP_003009535.1	lcl|NZ_ANIK01000016.1_cds_WP_020772455.1_821	25.000	268	329
WP_003009535.1	lcl|NZ_ANIK01000114.1_cds_WP_020775079.1_3650	28.980	245	329
WP_003009535.1	lcl|NZ_ANIK01000017.1_cds_WP_020772564.1_927	29.762	168	329
