WP_003009553.1	lcl|NZ_AHMS02000034.1_cds_WP_002725873.1_1090	92.473	93	106
WP_003009527.1	lcl|NZ_AHMS02000034.1_cds_WP_002725867.1_1089	91.720	314	321
WP_003009527.1	lcl|NZ_AHMS02000034.1_cds_WP_002725843.1_1041	20.761	289	321
WP_003009527.1	lcl|NZ_AHMS02000022.1_cds_WP_002722638.1_2129	22.462	325	321
WP_003009527.1	lcl|NZ_AHMS02000034.1_cds_WP_002725944.1_1039	22.308	260	321
WP_003009527.1	lcl|NZ_AHMS02000034.1_cds_WP_002727919.1_1013	22.776	281	321
WP_003009527.1	lcl|NZ_AHMS02000015.1_cds_WP_002728309.1_2833	24.116	311	321
WP_003009527.1	lcl|NZ_AHMS02000005.1_cds_WP_002729504.1_3329	25.000	104	321
WP_003009869.1	lcl|NZ_AHMS02000034.1_cds_WP_002721790.1_901	36.429	140	185
WP_003009869.1	lcl|NZ_AHMS02000034.1_cds_WP_002725884.1_1058	33.898	177	185
WP_003009535.1	lcl|NZ_AHMS02000034.1_cds_WP_002725843.1_1041	30.769	338	329
WP_003009535.1	lcl|NZ_AHMS02000022.1_cds_WP_002722638.1_2129	30.696	316	329
WP_003009535.1	lcl|NZ_AHMS02000034.1_cds_WP_002727919.1_1013	29.970	337	329
WP_003009535.1	lcl|NZ_AHMS02000015.1_cds_WP_002728309.1_2833	30.449	312	329
WP_003009535.1	lcl|NZ_AHMS02000005.1_cds_WP_002729504.1_3329	27.711	332	329
WP_003009535.1	lcl|NZ_AHMS02000034.1_cds_WP_002725944.1_1039	29.126	309	329
WP_003009535.1	lcl|NZ_AHMS02000022.1_cds_WP_002724389.1_2265	30.128	312	329
WP_003009535.1	lcl|NZ_AHMS02000015.1_cds_WP_002728316.1_2830	28.399	331	329
WP_003009535.1	lcl|NZ_AHMS02000002.1_cds_WP_002729582.1_3620	26.393	341	329
WP_003009535.1	lcl|NZ_AHMS02000034.1_cds_WP_002725867.1_1089	25.079	315	329
WP_003009535.1	lcl|NZ_AHMS02000034.1_cds_WP_002721309.1_1037	26.812	276	329
WP_003009535.1	lcl|NZ_AHMS02000011.1_cds_WP_002728462.1_3047	27.737	274	329
WP_003009535.1	lcl|NZ_AHMS02000022.1_cds_WP_002721725.1_2021	24.242	330	329
WP_003009535.1	lcl|NZ_AHMS02000031.1_cds_WP_002728696.1_1492	28.279	244	329
WP_003009795.1	lcl|NZ_AHMS02000034.1_cds_WP_002725899.1_1040	28.571	231	267
WP_003009795.1	lcl|NZ_AHMS02000034.1_cds_WP_002727921.1_1012	26.455	189	267
WP_003009795.1	lcl|NZ_AHMS02000005.1_cds_WP_002729040.1_3378	35.955	89	267
WP_003009795.1	lcl|NZ_AHMS02000040.1_cds_WP_002766579.1_556	25.269	186	267
WP_003009795.1	lcl|NZ_AHMS02000005.1_cds_WP_002729513.1_3328	23.420	269	267
WP_003009515.1	lcl|NZ_AHMS02000006.1_cds_WP_002728536.1_3197	27.273	297	509
WP_003009515.1	lcl|NZ_AHMS02000006.1_cds_WP_002728534.1_3196	28.302	106	509
WP_003009515.1	lcl|NZ_AHMS02000006.1_cds_WP_002728536.1_3197	27.273	297	509
WP_003009515.1	lcl|NZ_AHMS02000006.1_cds_WP_002728534.1_3196	28.302	106	509
WP_003009505.1	lcl|NZ_AHMS02000015.1_cds_WP_002728309.1_2833	26.812	276	330
WP_003009505.1	lcl|NZ_AHMS02000034.1_cds_WP_002725843.1_1041	22.711	273	330
WP_003009505.1	lcl|NZ_AHMS02000022.1_cds_WP_002722638.1_2129	27.575	301	330
WP_003009505.1	lcl|NZ_AHMS02000034.1_cds_WP_002727919.1_1013	25.316	316	330
WP_003009505.1	lcl|NZ_AHMS02000022.1_cds_WP_002724389.1_2265	26.984	315	330
WP_003009505.1	lcl|NZ_AHMS02000002.1_cds_WP_002729582.1_3620	25.792	221	330
WP_003009505.1	lcl|NZ_AHMS02000022.1_cds_WP_002721725.1_2021	24.380	242	330
WP_003009505.1	lcl|NZ_AHMS02000005.1_cds_WP_002729504.1_3329	25.153	163	330
WP_003009505.1	lcl|NZ_AHMS02000033.1_cds_WP_032851408.1_1173	26.562	128	330
WP_003009505.1	lcl|NZ_AHMS02000015.1_cds_WP_002728316.1_2830	30.464	151	330
WP_003009505.1	lcl|NZ_AHMS02000011.1_cds_WP_002728462.1_3047	27.200	125	330
WP_003009317.1	lcl|NZ_AHMS02000040.1_cds_WP_002722928.1_592	41.975	243	265
WP_003009459.1	lcl|NZ_AHMS02000030.1_cds_WP_002730863.1_1553	38.284	303	310
WP_003009459.1	lcl|NZ_AHMS02000026.1_cds_WP_002727287.1_1913	29.787	282	310
WP_003009459.1	lcl|NZ_AHMS02000003.1_cds_WP_002727177.1_3572	28.571	133	310
WP_003009459.1	lcl|NZ_AHMS02000030.1_cds_WP_002730863.1_1553	38.284	303	310
WP_003009459.1	lcl|NZ_AHMS02000026.1_cds_WP_002727287.1_1913	29.787	282	310
WP_003009459.1	lcl|NZ_AHMS02000003.1_cds_WP_002727177.1_3572	28.571	133	310
WP_003009905.1	lcl|NZ_AHMS02000015.1_cds_WP_002728331.1_2822	28.947	76	145
WP_003009905.1	lcl|NZ_AHMS02000040.1_cds_LEP1GSC056_RS20865_573	42.222	45	145
WP_003009905.1	lcl|NZ_AHMS02000047.1_cds_WP_026054147.1_67	41.071	56	145
WP_036096974.1	lcl|NZ_AHMS02000034.1_cds_WP_004779550.1_1073	33.333	105	221
WP_036096974.1	lcl|NZ_AHMS02000020.1_cds_WP_002727076.1_2551	28.037	107	221
WP_036096974.1	lcl|NZ_AHMS02000022.1_cds_WP_011671435.1_2155	23.077	78	221
WP_003009428.1	lcl|NZ_AHMS02000026.1_cds_LEP1GSC056_RS08345_1850	27.485	342	664
WP_003009428.1	lcl|NZ_AHMS02000021.1_cds_WP_002722057.1_2498	25.758	264	664
WP_003009848.1	lcl|NZ_AHMS02000021.1_cds_WP_016749152.1_2344	23.144	229	393
WP_003009848.1	lcl|NZ_AHMS02000020.1_cds_WP_002727063.1_2552	25.980	204	393
WP_003009848.1	lcl|NZ_AHMS02000034.1_cds_WP_002725901.1_1049	25.175	143	393
WP_003009953.1	lcl|NZ_AHMS02000022.1_cds_WP_002727846.1_2161	29.577	142	177
WP_003009592.1	lcl|NZ_AHMS02000021.1_cds_WP_016749152.1_2344	25.000	220	407
