WP_003009553.1	lcl|NZ_AHPY01000281.1_cds_WP_000340713.1_295	90.323	93	106
WP_003009527.1	lcl|NZ_AHPY01000281.1_cds_WP_000412665.1_296	88.854	314	321
WP_003009527.1	lcl|NZ_AHPY01000281.1_cds_WP_000699347.1_300	25.413	303	321
WP_003009527.1	lcl|NZ_AHPY01000085.1_cds_WP_000744700.1_2770	22.769	325	321
WP_003009527.1	lcl|NZ_AHPY01000281.1_cds_WP_000723077.1_309	21.377	276	321
WP_003009527.1	lcl|NZ_AHPY01000080.1_cds_WP_000723094.1_2877	23.239	284	321
WP_003009869.1	lcl|NZ_AHPY01000148.1_cds_WP_000351733.1_1875	38.571	140	185
WP_003009535.1	lcl|NZ_AHPY01000281.1_cds_WP_000699347.1_300	30.725	345	329
WP_003009535.1	lcl|NZ_AHPY01000085.1_cds_WP_000744700.1_2770	32.595	316	329
WP_003009535.1	lcl|NZ_AHPY01000080.1_cds_WP_000723094.1_2877	30.746	335	329
WP_003009535.1	lcl|NZ_AHPY01000281.1_cds_WP_000723077.1_309	30.769	299	329
WP_003009535.1	lcl|NZ_AHPY01000064.1_cds_WP_001984071.1_3391	32.248	307	329
WP_003009535.1	lcl|NZ_AHPY01000065.1_cds_WP_000649923.1_3264	30.341	323	329
WP_003009535.1	lcl|NZ_AHPY01000200.1_cds_WP_000709511.1_848	29.003	331	329
WP_003009535.1	lcl|NZ_AHPY01000064.1_cds_WP_000688695.1_3371	27.811	338	329
WP_003009535.1	lcl|NZ_AHPY01000281.1_cds_WP_000697617.1_344	24.315	292	329
WP_003009535.1	lcl|NZ_AHPY01000281.1_cds_WP_000412665.1_296	25.472	318	329
WP_003009535.1	lcl|NZ_AHPY01000281.1_cds_WP_000377753.1_342	25.496	353	329
WP_003009535.1	lcl|NZ_AHPY01000173.1_cds_WP_001003558.1_1305	26.048	334	329
WP_003009535.1	lcl|NZ_AHPY01000096.1_cds_WP_001074783.1_2472	27.758	281	329
WP_003009795.1	lcl|NZ_AHPY01000281.1_cds_WP_000432841.1_314	29.614	233	267
WP_003009795.1	lcl|NZ_AHPY01000144.1_cds_WP_000667727.1_1966	28.866	194	267
WP_003009795.1	lcl|NZ_AHPY01000080.1_cds_WP_000842260.1_2878	26.316	190	267
WP_003009795.1	lcl|NZ_AHPY01000281.1_cds_WP_000869621.1_341	21.028	214	267
WP_003009795.1	lcl|NZ_AHPY01000058.1_cds_WP_000805359.1_3513	34.940	83	267
WP_003009515.1	lcl|NZ_AHPY01000096.1_cds_WP_000291586.1_2544	26.032	315	509
WP_003009515.1	lcl|NZ_AHPY01000096.1_cds_WP_000364507.1_2543	26.316	114	509
WP_003009515.1	lcl|NZ_AHPY01000096.1_cds_WP_000291586.1_2544	26.032	315	509
WP_003009515.1	lcl|NZ_AHPY01000096.1_cds_WP_000364507.1_2543	26.316	114	509
WP_003009505.1	lcl|NZ_AHPY01000064.1_cds_WP_001984071.1_3391	25.912	274	330
WP_003009505.1	lcl|NZ_AHPY01000281.1_cds_WP_000723077.1_309	23.792	269	330
WP_003009505.1	lcl|NZ_AHPY01000085.1_cds_WP_000744700.1_2770	27.532	316	330
WP_003009505.1	lcl|NZ_AHPY01000173.1_cds_WP_001003558.1_1305	29.555	247	330
