WP_003009553.1	lcl|NZ_JQPB01000105.1_cds_WP_000340715.1_1872	91.398	93	106
WP_003009527.1	lcl|NZ_JQPB01000105.1_cds_WP_000410273.1_1871	90.764	314	321
WP_003009527.1	lcl|NZ_JQPB01000105.1_cds_WP_000646255.1_1868	27.239	268	321
WP_003009527.1	lcl|NZ_JQPB01000165.1_cds_WP_000744695.1_2573	22.769	325	321
WP_003009527.1	lcl|NZ_JQPB01000167.1_cds_WP_000649929.1_2738	26.269	335	321
WP_003009527.1	lcl|NZ_JQPB01000104.1_cds_WP_000600891.1_1839	23.656	186	321
WP_003009527.1	lcl|NZ_JQPB01000101.1_cds_WP_000723081.1_1786	22.887	284	321
WP_003009527.1	lcl|NZ_JQPB01000105.1_cds_WP_001067557.1_1865	25.382	327	321
WP_003009854.1	lcl|NZ_JQPB01000105.1_cds_WP_000604524.1_1870	84.384	365	365
WP_003009869.1	lcl|NZ_JQPB01000105.1_cds_WP_000884059.1_1869	91.892	185	185
WP_003009869.1	lcl|NZ_JQPB01000089.1_cds_WP_000351733.1_1509	38.571	140	185
WP_003009535.1	lcl|NZ_JQPB01000105.1_cds_WP_000646255.1_1868	91.793	329	329
WP_003009535.1	lcl|NZ_JQPB01000165.1_cds_WP_000744695.1_2573	32.595	316	329
WP_003009535.1	lcl|NZ_JQPB01000104.1_cds_WP_000600891.1_1839	31.975	319	329
WP_003009535.1	lcl|NZ_JQPB01000101.1_cds_WP_000723081.1_1786	30.149	335	329
WP_003009535.1	lcl|NZ_JQPB01000130.1_cds_WP_002064390.1_2183	31.922	307	329
WP_003009535.1	lcl|NZ_JQPB01000167.1_cds_WP_000649929.1_2738	30.341	323	329
WP_003009535.1	lcl|NZ_JQPB01000130.1_cds_WP_000709511.1_2193	29.003	331	329
WP_003009535.1	lcl|NZ_JQPB01000104.1_cds_WP_000601375.1_1812	25.993	277	329
WP_003009535.1	lcl|NZ_JQPB01000105.1_cds_WP_001067557.1_1865	28.105	306	329
WP_003009535.1	lcl|NZ_JQPB01000129.1_cds_WP_000688698.1_2163	27.811	338	329
