WP_003009553.1	lcl|NZ_JAMQQA010000002.1_cds_WP_135633099.1_3576	61.628	86	106
WP_003009527.1	lcl|NZ_JAMQQA010000002.1_cds_WP_135633097.1_3575	80.968	310	321
WP_003009527.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392300.1_3572	24.638	276	321
WP_003009527.1	lcl|NZ_JAMQQA010000001.1_cds_WP_135634215.1_1026	25.758	330	321
WP_003009527.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390701.1_999	23.438	320	321
WP_003009527.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392272.1_3542	22.468	316	321
WP_003009527.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392244.1_3514	25.524	286	321
WP_003009527.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265391932.1_2954	21.925	187	321
WP_003009527.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265391083.1_1604	23.053	321	321
WP_003009527.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265391926.1_2943	21.182	203	321
WP_003009869.1	lcl|NZ_JAMQQA010000002.1_cds_WP_135632379.1_2809	32.812	128	185
WP_003009535.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392300.1_3572	33.019	318	329
WP_003009535.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390701.1_999	30.892	314	329
WP_003009535.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392244.1_3514	29.129	333	329
WP_003009535.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265391083.1_1604	31.290	310	329
WP_003009535.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265391932.1_2954	29.412	340	329
WP_003009535.1	lcl|NZ_JAMQQA010000001.1_cds_WP_135634215.1_1026	26.688	311	329
WP_003009535.1	lcl|NZ_JAMQQA010000001.1_cds_WP_135634855.1_1411	26.284	331	329
WP_003009535.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392272.1_3542	26.769	325	329
WP_003009535.1	lcl|NZ_JAMQQA010000002.1_cds_WP_135633097.1_3575	26.646	319	329
WP_003009535.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392269.1_3539	24.850	334	329
WP_003009535.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392264.1_3534	26.104	249	329
WP_003009535.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392230.1_3498	26.236	263	329
WP_003009535.1	lcl|NZ_JAMQQA010000001.1_cds_WP_135633413.1_635	24.506	253	329
WP_003009535.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265391926.1_2943	25.524	286	329
WP_003009535.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390656.1_929	27.309	249	329
WP_003009795.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392293.1_3565	24.597	248	267
WP_003009795.1	lcl|NZ_JAMQQA010000002.1_cds_WP_135632129.1_3437	25.194	258	267
WP_003009795.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392270.1_3540	21.495	214	267
WP_003009795.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392243.1_3513	25.397	189	267
WP_003009795.1	lcl|NZ_JAMQQA010000001.1_cds_WP_135635001.1_1495	34.444	90	267
WP_003009795.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265391933.1_2955	25.381	197	267
WP_003009515.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265391861.1_2831	24.702	336	509
WP_003009515.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265391862.1_2832	27.193	114	509
WP_003009515.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265391861.1_2831	24.702	336	509
WP_003009515.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265391862.1_2832	27.193	114	509
WP_003009505.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392300.1_3572	29.455	275	330
WP_003009505.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265391083.1_1604	25.532	282	330
WP_003009505.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392272.1_3542	26.367	311	330
WP_003009505.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390701.1_999	28.727	275	330
WP_003009505.1	lcl|NZ_JAMQQA010000001.1_cds_WP_135634215.1_1026	24.024	333	330
WP_003009505.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392269.1_3539	24.194	310	330
WP_003009505.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390970.1_1424	30.247	162	330
