WP_003009553.1	lcl|NZ_AFLD01000234.1_cds_WP_000340715.1_319	91.398	93	106
WP_003009527.1	lcl|NZ_AFLD01000079.1_cds_WP_001073704.1_2176	91.617	167	321
WP_003009527.1	lcl|NZ_AFLD01000234.1_cds_WP_000410270.1_318	89.726	146	321
WP_003009527.1	lcl|NZ_AFLD01000079.1_cds_WP_000093099.1_2196	58.730	63	321
WP_003009527.1	lcl|NZ_AFLD01000079.1_cds_WP_000646250.1_2179	27.239	268	321
WP_003009527.1	lcl|NZ_AFLD01000125.1_cds_WP_000744700.1_1566	22.769	325	321
WP_003009527.1	lcl|NZ_AFLD01000079.1_cds_WP_000600889.1_2205	23.656	186	321
WP_003009527.1	lcl|NZ_AFLD01000079.1_cds_WP_000723090.1_2258	22.887	284	321
WP_003009527.1	lcl|NZ_AFLD01000079.1_cds_WP_001067557.1_2182	25.382	327	321
WP_003009854.1	lcl|NZ_AFLD01000079.1_cds_WP_000604524.1_2177	84.384	365	365
WP_003009869.1	lcl|NZ_AFLD01000079.1_cds_WP_000884059.1_2178	91.892	185	185
WP_003009869.1	lcl|NZ_AFLD01000030.1_cds_WP_000351733.1_3151	38.571	140	185
WP_003009535.1	lcl|NZ_AFLD01000079.1_cds_WP_000646250.1_2179	92.097	329	329
WP_003009535.1	lcl|NZ_AFLD01000125.1_cds_WP_000744700.1_1566	32.595	316	329
WP_003009535.1	lcl|NZ_AFLD01000079.1_cds_WP_000600889.1_2205	31.975	319	329
WP_003009535.1	lcl|NZ_AFLD01000079.1_cds_WP_000723090.1_2258	30.448	335	329
WP_003009535.1	lcl|NZ_AFLD01000148.1_cds_WP_001984071.1_1215	32.248	307	329
WP_003009535.1	lcl|NZ_AFLD01000265.1_cds_WP_000649925.1_240	30.341	323	329
WP_003009535.1	lcl|NZ_AFLD01000281.1_cds_WP_000709511.1_29	29.003	331	329
WP_003009535.1	lcl|NZ_AFLD01000079.1_cds_WP_000601375.1_2232	25.993	277	329
WP_003009535.1	lcl|NZ_AFLD01000079.1_cds_WP_001067557.1_2182	28.105	306	329
WP_003009535.1	lcl|NZ_AFLD01000148.1_cds_WP_000688695.1_1194	27.811	338	329
WP_003009535.1	lcl|NZ_AFLD01000079.1_cds_WP_000475904.1_2241	27.899	276	329
WP_003009535.1	lcl|NZ_AFLD01000057.1_cds_WP_001074785.1_2422	27.636	275	329
WP_003009535.1	lcl|NZ_AFLD01000028.1_cds_WP_001003555.1_3301	26.036	338	329
WP_003009535.1	lcl|NZ_AFLD01000079.1_cds_WP_000487322.1_2230	25.939	293	329
WP_003009795.1	lcl|NZ_AFLD01000079.1_cds_WP_000774262.1_2180	81.648	267	267
WP_003009795.1	lcl|NZ_AFLD01000079.1_cds_WP_000800438.1_2210	26.923	234	267
WP_003009795.1	lcl|NZ_AFLD01000079.1_cds_WP_000859505.1_2229	27.049	244	267
WP_003009795.1	lcl|NZ_AFLD01000041.1_cds_WP_000667727.1_2780	28.866	194	267
WP_003009795.1	lcl|NZ_AFLD01000079.1_cds_WP_000842260.1_2259	26.316	190	267
WP_003009795.1	lcl|NZ_AFLD01000016.1_cds_WP_000805357.1_3623	33.735	83	267
WP_003009515.1	lcl|NZ_AFLD01000079.1_cds_WP_000612797.1_2181	87.992	508	509
WP_003009515.1	lcl|NZ_AFLD01000051.1_cds_WP_000291591.1_2559	26.032	315	509
WP_003009515.1	lcl|NZ_AFLD01000051.1_cds_WP_000364507.1_2558	26.316	114	509
WP_003009515.1	lcl|NZ_AFLD01000079.1_cds_WP_000612797.1_2181	87.992	508	509
WP_003009515.1	lcl|NZ_AFLD01000051.1_cds_WP_000291591.1_2559	26.032	315	509
WP_003009515.1	lcl|NZ_AFLD01000051.1_cds_WP_000364507.1_2558	26.316	114	509
WP_003009505.1	lcl|NZ_AFLD01000079.1_cds_WP_001067557.1_2182	92.121	330	330
WP_003009505.1	lcl|NZ_AFLD01000079.1_cds_WP_000646250.1_2179	27.869	305	330
WP_003009505.1	lcl|NZ_AFLD01000148.1_cds_WP_001984071.1_1215	25.912	274	330
WP_003009505.1	lcl|NZ_AFLD01000079.1_cds_WP_000600889.1_2205	26.316	266	330
WP_003009505.1	lcl|NZ_AFLD01000125.1_cds_WP_000744700.1_1566	27.532	316	330
WP_003009505.1	lcl|NZ_AFLD01000028.1_cds_WP_001003555.1_3301	29.555	247	330
WP_003009505.1	lcl|NZ_AFLD01000079.1_cds_WP_000723090.1_2258	23.193	332	330
WP_003009505.1	lcl|NZ_AFLD01000148.1_cds_WP_000688695.1_1194	25.339	221	330
WP_003009505.1	lcl|NZ_AFLD01000265.1_cds_WP_000649925.1_240	28.295	258	330
WP_003009505.1	lcl|NZ_AFLD01000079.1_cds_WP_000601375.1_2232	25.746	268	330
WP_003009505.1	lcl|NZ_AFLD01000057.1_cds_WP_001074785.1_2422	27.962	211	330
WP_003009505.1	lcl|NZ_AFLD01000281.1_cds_WP_000709511.1_29	30.464	151	330
WP_003009505.1	lcl|NZ_AFLD01000041.1_cds_WP_000690042.1_2788	35.211	71	330
WP_003009505.1	lcl|NZ_AFLD01000202.1_cds_WP_000457972.1_455	25.000	128	330
WP_003009804.1	lcl|NZ_AFLD01000079.1_cds_WP_000689743.1_2185	37.316	544	538
WP_003009804.1	lcl|NZ_AFLD01000079.1_cds_WP_000689743.1_2185	37.316	544	538
WP_003009317.1	lcl|NZ_AFLD01000079.1_cds_WP_000342713.1_2186	67.170	265	265
WP_003009317.1	lcl|NZ_AFLD01000131.1_cds_WP_001002663.1_1466	41.152	243	265
WP_003009317.1	lcl|NZ_AFLD01000195.1_cds_WP_001183723.1_548	27.746	173	265
WP_003009459.1	lcl|NZ_AFLD01000079.1_cds_WP_001246618.1_2187	84.839	310	310
WP_003009459.1	lcl|NZ_AFLD01000047.1_cds_WP_000501205.1_2677	36.634	303	310
WP_003009459.1	lcl|NZ_AFLD01000195.1_cds_WP_001183723.1_548	28.114	281	310
WP_003009459.1	lcl|NZ_AFLD01000050.1_cds_WP_000279894.1_2604	27.820	133	310
WP_003009459.1	lcl|NZ_AFLD01000079.1_cds_WP_001246618.1_2187	84.839	310	310
WP_003009459.1	lcl|NZ_AFLD01000047.1_cds_WP_000501205.1_2677	36.634	303	310
WP_003009459.1	lcl|NZ_AFLD01000195.1_cds_WP_001183723.1_548	28.114	281	310
WP_003009459.1	lcl|NZ_AFLD01000050.1_cds_WP_000279894.1_2604	27.820	133	310
WP_003009745.1	lcl|NZ_AFLD01000079.1_cds_WP_000479982.1_2188	89.773	264	264
WP_036096976.1	lcl|NZ_AFLD01000079.1_cds_WP_000715958.1_2189	83.721	129	130
WP_003009905.1	lcl|NZ_AFLD01000079.1_cds_WP_001088866.1_2190	81.944	144	145
WP_003009905.1	lcl|NZ_AFLD01000279.1_cds_WP_000360599.1_49	30.263	76	145
