WP_003009553.1	lcl|NZ_RQEW01000029.1_cds_WP_123180187.1_134	96.703	91	106
WP_003009527.1	lcl|NZ_RQEW01000029.1_cds_WP_135607540.1_133	64.744	312	321
WP_003009527.1	lcl|NZ_RQEW01000029.1_cds_WP_123180180.1_140	23.263	331	321
WP_003009527.1	lcl|NZ_RQEW01000012.1_cds_WP_010573102.1_910	22.256	328	321
WP_003009527.1	lcl|NZ_RQEW01000029.1_cds_WP_010575169.1_91	23.214	280	321
WP_003009527.1	lcl|NZ_RQEW01000043.1_cds_WP_010576029.1_3150	19.822	338	321
WP_003009527.1	lcl|NZ_RQEW01000012.1_cds_WP_205872855.1_623	24.402	209	321
WP_003009869.1	lcl|NZ_RQEW01000029.1_cds_WP_123180202.1_119	37.430	179	185
WP_003009869.1	lcl|NZ_RQEW01000031.1_cds_WP_135607445.1_1992	37.857	140	185
WP_003009535.1	lcl|NZ_RQEW01000029.1_cds_WP_010575169.1_91	31.437	334	329
WP_003009535.1	lcl|NZ_RQEW01000029.1_cds_WP_123180180.1_140	30.408	319	329
WP_003009535.1	lcl|NZ_RQEW01000012.1_cds_WP_010573102.1_910	31.013	316	329
WP_003009535.1	lcl|NZ_RQEW01000012.1_cds_WP_205872855.1_623	32.573	307	329
WP_003009535.1	lcl|NZ_RQEW01000043.1_cds_WP_010576029.1_3150	27.083	336	329
WP_003009535.1	lcl|NZ_RQEW01000012.1_cds_WP_135608001.1_753	29.907	321	329
WP_003009535.1	lcl|NZ_RQEW01000043.1_cds_WP_040913715.1_3059	29.305	331	329
WP_003009535.1	lcl|NZ_RQEW01000007.1_cds_WP_100737667.1_1607	26.100	341	329
WP_003009535.1	lcl|NZ_RQEW01000007.1_cds_WP_100737905.1_1775	25.526	333	329
WP_003009535.1	lcl|NZ_RQEW01000025.1_cds_WP_135608729.1_2783	27.273	264	329
WP_003009535.1	lcl|NZ_RQEW01000029.1_cds_WP_135607540.1_133	25.080	311	329
WP_003009535.1	lcl|NZ_RQEW01000012.1_cds_WP_135608099.1_1000	25.000	336	329
WP_003009535.1	lcl|NZ_RQEW01000043.1_cds_WP_135608769.1_3112	29.218	243	329
WP_003009535.1	lcl|NZ_RQEW01000029.1_cds_WP_123180213.1_107	26.860	242	329
WP_003009535.1	lcl|NZ_RQEW01000008.1_cds_WP_135608506.1_3237	24.254	268	329
WP_003009795.1	lcl|NZ_RQEW01000029.1_cds_WP_123180186.1_135	29.167	240	267
WP_003009795.1	lcl|NZ_RQEW01000029.1_cds_WP_123180232.1_90	27.368	190	267
WP_003009795.1	lcl|NZ_RQEW01000016.1_cds_WP_135608260.1_3550	37.079	89	267
WP_003009795.1	lcl|NZ_RQEW01000043.1_cds_WP_205872856.1_3149	26.020	196	267
WP_003009795.1	lcl|NZ_RQEW01000007.1_cds_WP_084492239.1_1524	32.530	83	267
WP_003009515.1	lcl|NZ_RQEW01000031.1_cds_WP_100738198.1_2146	26.935	323	509
WP_003009515.1	lcl|NZ_RQEW01000031.1_cds_WP_010574788.1_2147	28.000	100	509
WP_003009515.1	lcl|NZ_RQEW01000031.1_cds_WP_100738198.1_2146	26.935	323	509
WP_003009515.1	lcl|NZ_RQEW01000031.1_cds_WP_010574788.1_2147	28.000	100	509
WP_003009505.1	lcl|NZ_RQEW01000012.1_cds_WP_205872855.1_623	26.642	274	330
WP_003009505.1	lcl|NZ_RQEW01000029.1_cds_WP_123180180.1_140	23.926	326	330
WP_003009505.1	lcl|NZ_RQEW01000029.1_cds_WP_010575169.1_91	26.506	332	330
WP_003009505.1	lcl|NZ_RQEW01000012.1_cds_WP_010573102.1_910	29.749	279	330
WP_003009505.1	lcl|NZ_RQEW01000012.1_cds_WP_135608099.1_1000	25.000	260	330
WP_003009505.1	lcl|NZ_RQEW01000007.1_cds_WP_100737905.1_1775	28.151	238	330
WP_003009505.1	lcl|NZ_RQEW01000012.1_cds_WP_135608001.1_753	27.915	283	330
WP_003009505.1	lcl|NZ_RQEW01000007.1_cds_WP_100737667.1_1607	25.991	227	330
WP_003009505.1	lcl|NZ_RQEW01000029.1_cds_WP_135607539.1_131	26.994	163	330
WP_003009505.1	lcl|NZ_RQEW01000043.1_cds_WP_010576029.1_3150	25.000	160	330
WP_003009505.1	lcl|NZ_RQEW01000043.1_cds_WP_040913715.1_3059	30.464	151	330
WP_003009317.1	lcl|NZ_RQEW01000026.1_cds_WP_010575921.1_3423	41.296	247	265
WP_003009317.1	lcl|NZ_RQEW01000029.1_cds_WP_020986400.1_293	28.655	171	265
WP_003009459.1	lcl|NZ_RQEW01000025.1_cds_WP_123179168.1_2579	38.614	303	310
WP_003009459.1	lcl|NZ_RQEW01000029.1_cds_WP_020986400.1_293	29.304	273	310
WP_003009459.1	lcl|NZ_RQEW01000031.1_cds_WP_135607432.1_1941	24.231	260	310
WP_003009459.1	lcl|NZ_RQEW01000025.1_cds_WP_123179168.1_2579	38.614	303	310
WP_003009459.1	lcl|NZ_RQEW01000029.1_cds_WP_020986400.1_293	29.304	273	310
WP_003009459.1	lcl|NZ_RQEW01000031.1_cds_WP_135607432.1_1941	24.231	260	310
WP_003009905.1	lcl|NZ_RQEW01000029.1_cds_WP_020986723.1_428	41.071	56	145
WP_003009905.1	lcl|NZ_RQEW01000012.1_cds_WP_010572721.1_525	28.947	76	145
WP_036096974.1	lcl|NZ_RQEW01000012.1_cds_WP_135608054.1_882	24.359	78	221
WP_036096974.1	lcl|NZ_RQEW01000025.1_cds_WP_135608613.1_2561	24.752	101	221
WP_003009428.1	lcl|NZ_RQEW01000036.1_cds_WP_135607865.1_1373	27.500	400	664
WP_003009428.1	lcl|NZ_RQEW01000012.1_cds_WP_010572750.1_552	25.000	388	664
WP_003009428.1	lcl|NZ_RQEW01000012.1_cds_WP_135607933.1_554	29.148	223	664
WP_003009428.1	lcl|NZ_RQEW01000012.1_cds_WP_135607992.1_719	34.320	169	664
WP_003009428.1	lcl|NZ_RQEW01000036.1_cds_WP_100738305.1_1340	32.524	206	664
WP_003009428.1	lcl|NZ_RQEW01000012.1_cds_WP_010572915.1_723	24.737	380	664
WP_003009848.1	lcl|NZ_RQEW01000025.1_cds_WP_135608612.1_2560	26.316	209	393
WP_003009848.1	lcl|NZ_RQEW01000036.1_cds_WP_135607674.1_1423	22.707	229	393
WP_003009848.1	lcl|NZ_RQEW01000012.1_cds_WP_135608054.1_882	23.113	212	393
WP_003009953.1	lcl|NZ_RQEW01000012.1_cds_WP_100737781.1_876	29.545	132	177
WP_003009592.1	lcl|NZ_RQEW01000036.1_cds_WP_135607674.1_1423	23.182	220	407
WP_003009592.1	lcl|NZ_RQEW01000025.1_cds_WP_135608612.1_2560	26.263	99	407
WP_036096972.1	lcl|NZ_RQEW01000029.1_cds_WP_135607531.1_118	32.618	233	241
WP_036096972.1	lcl|NZ_RQEW01000031.1_cds_WP_135607403.1_1848	26.050	238	241
WP_036096972.1	lcl|NZ_RQEW01000016.1_cds_WP_100737542.1_3592	27.381	252	241
WP_036096972.1	lcl|NZ_RQEW01000029.1_cds_WP_010575510.1_431	26.923	182	241
WP_036096972.1	lcl|NZ_RQEW01000009.1_cds_WP_010573958.1_2278	25.490	255	241
WP_036096972.1	lcl|NZ_RQEW01000012.1_cds_WP_135608076.1_936	25.431	232	241
WP_036096972.1	lcl|NZ_RQEW01000008.1_cds_WP_135608417.1_3322	23.629	237	241
WP_036096972.1	lcl|NZ_RQEW01000009.1_cds_WP_040913518.1_2234	29.661	118	241
WP_036096972.1	lcl|NZ_RQEW01000029.1_cds_WP_010575361.1_269	24.400	250	241
