WP_003009553.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002725873.1_2434	92.473	93	106
WP_003009527.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002733579.1_2433	92.038	314	321
WP_003009527.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002733534.1_2430	26.493	268	321
WP_003009527.1	lcl|NZ_JADDUQ010000018.1_cds_WP_002722638.1_683	22.462	325	321
WP_003009527.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002740024.1_2339	22.776	281	321
WP_003009527.1	lcl|NZ_JADDUQ010000005.1_cds_WP_002728309.1_2659	24.116	311	321
WP_003009527.1	lcl|NZ_JADDUQ010000007.1_cds_WP_002743770.1_3114	25.000	104	321
WP_003009527.1	lcl|NZ_JADDUQ010000004.1_cds_WP_016749081.1_2401	27.350	117	321
WP_003009527.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002740721.1_2427	25.076	327	321
WP_003009854.1	lcl|NZ_JADDUQ010000004.1_cds_WP_026054882.1_2432	82.192	365	365
WP_003009869.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002733646.1_2431	90.270	185	185
WP_003009869.1	lcl|NZ_JADDUQ010000002.1_cds_WP_002721790.1_1573	36.429	140	185
WP_003009535.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002733534.1_2430	90.578	329	329
WP_003009535.1	lcl|NZ_JADDUQ010000018.1_cds_WP_002722638.1_683	30.696	316	329
WP_003009535.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002740024.1_2339	29.762	336	329
WP_003009535.1	lcl|NZ_JADDUQ010000005.1_cds_WP_002728309.1_2659	30.449	312	329
WP_003009535.1	lcl|NZ_JADDUQ010000007.1_cds_WP_002743770.1_3114	27.711	332	329
WP_003009535.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002733638.1_2393	29.462	353	329
WP_003009535.1	lcl|NZ_JADDUQ010000077.1_cds_WP_002741146.1_3069	30.128	312	329
WP_003009535.1	lcl|NZ_JADDUQ010000005.1_cds_WP_002728316.1_2662	28.399	331	329
WP_003009535.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002733546.1_2364	24.254	268	329
WP_003009535.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002740721.1_2427	28.431	306	329
WP_003009535.1	lcl|NZ_JADDUQ010000006.1_cds_WP_002732331.1_3001	26.393	341	329
WP_003009535.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002733579.1_2433	25.079	315	329
WP_003009535.1	lcl|NZ_JADDUQ010000004.1_cds_WP_016749081.1_2401	24.224	322	329
WP_003009535.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002744551.1_2399	28.889	270	329
WP_003009535.1	lcl|NZ_JADDUQ010000004.1_cds_WP_002733698.1_2356	27.174	276	329
WP_003009535.1	lcl|NZ_JADDUQ010000060.1_cds_WP_002740236.1_2768	27.737	274	329
WP_003009535.1	lcl|NZ_JADDUQ010000003.1_cds_WP_002721725.1_1956	24.242	330	329
