WP_003009553.1	lcl|NZ_AKWJ02000014.1_cds_WP_002725873.1_3109	92.473	93	106
WP_003009527.1	lcl|NZ_AKWJ02000014.1_cds_WP_002725867.1_3110	91.720	314	321
WP_003009527.1	lcl|NZ_AKWJ02000034.1_cds_WP_002759839.1_599	20.761	289	321
WP_003009527.1	lcl|NZ_AKWJ02000028.1_cds_WP_002722638.1_1320	22.462	325	321
WP_003009527.1	lcl|NZ_AKWJ02000034.1_cds_WP_002725944.1_597	22.308	260	321
WP_003009527.1	lcl|NZ_AKWJ02000034.1_cds_WP_002727919.1_574	22.776	281	321
WP_003009527.1	lcl|NZ_AKWJ02000028.1_cds_WP_002728309.1_879	24.116	311	321
WP_003009527.1	lcl|NZ_AKWJ02000017.1_cds_WP_002729504.1_2537	25.000	104	321
WP_003009869.1	lcl|NZ_AKWJ02000021.1_cds_WP_002721790.1_2130	36.429	140	185
WP_003009869.1	lcl|NZ_AKWJ02000034.1_cds_WP_002759930.1_616	33.898	177	185
WP_003009535.1	lcl|NZ_AKWJ02000034.1_cds_WP_002759839.1_599	30.473	338	329
WP_003009535.1	lcl|NZ_AKWJ02000028.1_cds_WP_002722638.1_1320	30.696	316	329
WP_003009535.1	lcl|NZ_AKWJ02000034.1_cds_WP_002727919.1_574	29.970	337	329
WP_003009535.1	lcl|NZ_AKWJ02000028.1_cds_WP_002728309.1_879	30.449	312	329
WP_003009535.1	lcl|NZ_AKWJ02000017.1_cds_WP_002729504.1_2537	27.711	332	329
WP_003009535.1	lcl|NZ_AKWJ02000034.1_cds_WP_002725944.1_597	29.126	309	329
WP_003009535.1	lcl|NZ_AKWJ02000028.1_cds_WP_002759122.1_1193	30.128	312	329
WP_003009535.1	lcl|NZ_AKWJ02000028.1_cds_WP_002728316.1_876	28.399	331	329
WP_003009535.1	lcl|NZ_AKWJ02000028.1_cds_WP_002732331.1_1048	26.393	341	329
WP_003009535.1	lcl|NZ_AKWJ02000014.1_cds_WP_002725867.1_3110	25.079	315	329
WP_003009535.1	lcl|NZ_AKWJ02000034.1_cds_WP_002759862.1_595	26.812	276	329
WP_003009535.1	lcl|NZ_AKWJ02000034.1_cds_WP_002728462.1_373	27.737	274	329
WP_003009535.1	lcl|NZ_AKWJ02000028.1_cds_WP_002721725.1_1411	24.242	330	329
WP_003009535.1	lcl|NZ_AKWJ02000028.1_cds_WP_002728696.1_1491	28.279	244	329
WP_003009795.1	lcl|NZ_AKWJ02000034.1_cds_WP_002725899.1_598	28.571	231	267
WP_003009795.1	lcl|NZ_AKWJ02000034.1_cds_WP_002727921.1_573	26.455	189	267
WP_003009795.1	lcl|NZ_AKWJ02000020.1_cds_WP_002758629.1_2211	35.955	89	267
WP_003009795.1	lcl|NZ_AKWJ02000017.1_cds_WP_002766579.1_2727	25.269	186	267
WP_003009795.1	lcl|NZ_AKWJ02000017.1_cds_WP_002729513.1_2536	23.420	269	267
WP_003009515.1	lcl|NZ_AKWJ02000034.1_cds_WP_002728536.1_446	27.273	297	509
WP_003009515.1	lcl|NZ_AKWJ02000034.1_cds_WP_002728534.1_445	28.302	106	509
WP_003009515.1	lcl|NZ_AKWJ02000034.1_cds_WP_002728536.1_446	27.273	297	509
WP_003009515.1	lcl|NZ_AKWJ02000034.1_cds_WP_002728534.1_445	28.302	106	509
WP_003009505.1	lcl|NZ_AKWJ02000028.1_cds_WP_002728309.1_879	26.812	276	330
WP_003009505.1	lcl|NZ_AKWJ02000034.1_cds_WP_002759839.1_599	22.344	273	330
WP_003009505.1	lcl|NZ_AKWJ02000028.1_cds_WP_002722638.1_1320	27.575	301	330
WP_003009505.1	lcl|NZ_AKWJ02000034.1_cds_WP_002727919.1_574	25.316	316	330
WP_003009505.1	lcl|NZ_AKWJ02000028.1_cds_WP_002759122.1_1193	26.984	315	330
WP_003009505.1	lcl|NZ_AKWJ02000028.1_cds_WP_002732331.1_1048	25.792	221	330
WP_003009505.1	lcl|NZ_AKWJ02000028.1_cds_WP_002721725.1_1411	24.380	242	330
WP_003009505.1	lcl|NZ_AKWJ02000017.1_cds_WP_002729504.1_2537	25.153	163	330
WP_003009505.1	lcl|NZ_AKWJ02000038.1_cds_WP_002739707.1_288	26.562	128	330
WP_003009505.1	lcl|NZ_AKWJ02000028.1_cds_WP_002728316.1_876	30.464	151	330
WP_003009505.1	lcl|NZ_AKWJ02000034.1_cds_WP_002728462.1_373	27.200	125	330
WP_003009317.1	lcl|NZ_AKWJ02000017.1_cds_WP_002722928.1_2758	41.975	243	265
WP_003009459.1	lcl|NZ_AKWJ02000013.1_cds_WP_002730863.1_3129	38.284	303	310
WP_003009459.1	lcl|NZ_AKWJ02000033.1_cds_WP_002727287.1_727	29.787	282	310
WP_003009459.1	lcl|NZ_AKWJ02000031.1_cds_WP_002727177.1_805	28.571	133	310
WP_003009459.1	lcl|NZ_AKWJ02000013.1_cds_WP_002730863.1_3129	38.284	303	310
WP_003009459.1	lcl|NZ_AKWJ02000033.1_cds_WP_002727287.1_727	29.787	282	310
WP_003009459.1	lcl|NZ_AKWJ02000031.1_cds_WP_002727177.1_805	28.571	133	310
WP_003009905.1	lcl|NZ_AKWJ02000028.1_cds_WP_002728331.1_868	28.947	76	145
WP_003009905.1	lcl|NZ_AKWJ02000017.1_cds_WP_002734015.1_2744	42.222	45	145
WP_003009905.1	lcl|NZ_AKWJ02000033.1_cds_WP_026054147.1_737	41.071	56	145
WP_036096974.1	lcl|NZ_AKWJ02000012.1_cds_WP_002727076.1_3220	28.037	107	221
WP_036096974.1	lcl|NZ_AKWJ02000028.1_cds_WP_011671435.1_1291	23.077	78	221
WP_003009428.1	lcl|NZ_AKWJ02000033.1_cds_WP_002733115.1_663	27.778	378	664
WP_003009428.1	lcl|NZ_AKWJ02000001.1_cds_WP_002722057.1_3503	25.758	264	664
WP_003009848.1	lcl|NZ_AKWJ02000009.1_cds_WP_016749152.1_3302	23.144	229	393
WP_003009848.1	lcl|NZ_AKWJ02000012.1_cds_WP_002732829.1_3221	26.214	206	393
WP_003009848.1	lcl|NZ_AKWJ02000034.1_cds_WP_002725901.1_607	25.175	143	393
WP_003009953.1	lcl|NZ_AKWJ02000028.1_cds_WP_002727846.1_1285	29.577	142	177
WP_003009592.1	lcl|NZ_AKWJ02000009.1_cds_WP_016749152.1_3302	25.000	220	407
WP_003009592.1	lcl|NZ_AKWJ02000012.1_cds_WP_002732829.1_3221	25.180	139	407
WP_036096972.1	lcl|NZ_AKWJ02000028.1_cds_WP_002735533.1_839	28.571	252	241
WP_036096972.1	lcl|NZ_AKWJ02000034.1_cds_WP_002760005.1_627	27.686	242	241
WP_036096972.1	lcl|NZ_AKWJ02000028.1_cds_WP_002728062.1_1345	26.180	233	241
WP_036096972.1	lcl|NZ_AKWJ02000033.1_cds_WP_002728745.1_734	25.000	260	241
WP_036096972.1	lcl|NZ_AKWJ02000025.1_cds_WP_002722691.1_1782	24.803	254	241
WP_036096972.1	lcl|NZ_AKWJ02000038.1_cds_WP_002722237.1_214	25.874	143	241
WP_036096972.1	lcl|NZ_AKWJ02000025.1_cds_WP_002727447.1_1845	23.000	200	241
WP_036096972.1	lcl|NZ_AKWJ02000038.1_cds_WP_002733359.1_59	19.905	211	241
WP_003009503.1	lcl|NZ_AKWJ02000017.1_cds_WP_002735243.1_2811	34.375	384	598
WP_003009503.1	lcl|NZ_AKWJ02000028.1_cds_WP_002723347.1_1516	44.828	232	598
WP_003009503.1	lcl|NZ_AKWJ02000028.1_cds_WP_002741286.1_1235	44.635	233	598
WP_003009503.1	lcl|NZ_AKWJ02000034.1_cds_WP_002759923.1_621	32.673	202	598
WP_003009503.1	lcl|NZ_AKWJ02000028.1_cds_WP_002730493.1_1442	30.769	234	598
WP_003009503.1	lcl|NZ_AKWJ02000025.1_cds_WP_002723679.1_1741	32.189	233	598
WP_003009503.1	lcl|NZ_AKWJ02000034.1_cds_WP_002722794.1_456	31.760	233	598
WP_003009503.1	lcl|NZ_AKWJ02000017.1_cds_WP_002758480.1_2685	31.169	231	598
WP_003009503.1	lcl|NZ_AKWJ02000014.1_cds_WP_002726143.1_2961	31.364	220	598
WP_003009503.1	lcl|NZ_AKWJ02000025.1_cds_WP_002725984.1_1772	28.636	220	598
WP_003009503.1	lcl|NZ_AKWJ02000021.1_cds_WP_002721914.1_2162	28.017	232	598
WP_003009503.1	lcl|NZ_AKWJ02000021.1_cds_WP_002721827.1_2129	27.642	246	598
WP_003009503.1	lcl|NZ_AKWJ02000034.1_cds_WP_002728388.1_440	27.053	207	598
WP_003009503.1	lcl|NZ_AKWJ02000021.1_cds_WP_002729296.1_2110	28.509	228	598
WP_003009503.1	lcl|NZ_AKWJ02000017.1_cds_WP_002752475.1_2481	27.197	239	598
WP_003009503.1	lcl|NZ_AKWJ02000033.1_cds_WP_002732862.1_766	30.732	205	598
WP_003009503.1	lcl|NZ_AKWJ02000028.1_cds_WP_002724285.1_1454	26.009	223	598
WP_003009503.1	lcl|NZ_AKWJ02000028.1_cds_WP_002724740.1_1474	27.897	233	598
WP_003009503.1	lcl|NZ_AKWJ02000017.1_cds_WP_002723659.1_2578	24.664	223	598
WP_003009503.1	lcl|NZ_AKWJ02000017.1_cds_WP_002729758.1_2472	29.545	220	598
WP_003009503.1	lcl|NZ_AKWJ02000017.1_cds_WP_002758372.1_2488	26.761	213	598
WP_003009503.1	lcl|NZ_AKWJ02000014.1_cds_WP_002758005.1_2889	22.581	217	598
WP_003009503.1	lcl|NZ_AKWJ02000017.1_cds_WP_032851236.1_2569	26.020	196	598
WP_003009503.1	lcl|NZ_AKWJ02000017.1_cds_WP_032851236.1_2569	26.144	153	598
WP_003009503.1	lcl|NZ_AKWJ02000028.1_cds_WP_002729218.1_1601	26.866	201	598
WP_003009503.1	lcl|NZ_AKWJ02000028.1_cds_WP_002724311.1_1455	27.434	226	598
WP_003009503.1	lcl|NZ_AKWJ02000013.1_cds_WP_002733837.1_3165	26.316	247	598
WP_003009503.1	lcl|NZ_AKWJ02000028.1_cds_WP_002732535.1_1035	29.771	131	598
WP_003009503.1	lcl|NZ_AKWJ02000034.1_cds_WP_002733736.1_530	22.778	180	598
WP_003009503.1	lcl|NZ_AKWJ02000017.1_cds_WP_002735243.1_2811	34.375	384	598
