WP_003009553.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002725873.1_2780	92.473	93	106
WP_003009527.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733579.1_2779	92.038	314	321
WP_003009527.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733534.1_2776	26.493	268	321
WP_003009527.1	lcl|NZ_JADDVZ010000018.1_cds_WP_002722638.1_690	22.462	325	321
WP_003009527.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740024.1_2685	22.776	281	321
WP_003009527.1	lcl|NZ_JADDVZ010000006.1_cds_WP_002728309.1_3040	24.116	311	321
WP_003009527.1	lcl|NZ_JADDVZ010000014.1_cds_WP_002743770.1_414	25.000	104	321
WP_003009527.1	lcl|NZ_JADDVZ010000005.1_cds_WP_016749081.1_2747	27.350	117	321
WP_003009527.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740721.1_2773	25.076	327	321
WP_003009854.1	lcl|NZ_JADDVZ010000005.1_cds_WP_026054882.1_2778	82.192	365	365
WP_003009869.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733646.1_2777	90.270	185	185
WP_003009869.1	lcl|NZ_JADDVZ010000003.1_cds_WP_002721790.1_2072	36.429	140	185
WP_003009535.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733534.1_2776	90.578	329	329
WP_003009535.1	lcl|NZ_JADDVZ010000018.1_cds_WP_002722638.1_690	30.696	316	329
WP_003009535.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740024.1_2685	29.762	336	329
WP_003009535.1	lcl|NZ_JADDVZ010000006.1_cds_WP_002728309.1_3040	30.449	312	329
WP_003009535.1	lcl|NZ_JADDVZ010000014.1_cds_WP_002743770.1_414	27.711	332	329
WP_003009535.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733638.1_2739	29.462	353	329
WP_003009535.1	lcl|NZ_JADDVZ010000076.1_cds_WP_002741146.1_3098	30.128	312	329
WP_003009535.1	lcl|NZ_JADDVZ010000006.1_cds_WP_002728316.1_3037	28.399	331	329
WP_003009535.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733546.1_2710	24.254	268	329
WP_003009535.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740721.1_2773	28.431	306	329
WP_003009535.1	lcl|NZ_JADDVZ010000007.1_cds_WP_002732331.1_3125	26.393	341	329
WP_003009535.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733579.1_2779	25.079	315	329
WP_003009535.1	lcl|NZ_JADDVZ010000005.1_cds_WP_016749081.1_2747	24.224	322	329
WP_003009535.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002744551.1_2745	28.889	270	329
WP_003009535.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733698.1_2702	27.174	276	329
