WP_003009553.1	lcl|NZ_RQHT01000015.1_cds_WP_135746496.1_2871	61.628	86	106
WP_003009527.1	lcl|NZ_RQHT01000015.1_cds_WP_135746495.1_2870	82.581	310	321
WP_003009527.1	lcl|NZ_RQHT01000014.1_cds_WP_135745382.1_1087	25.846	325	321
WP_003009527.1	lcl|NZ_RQHT01000014.1_cds_WP_135745407.1_1114	23.438	320	321
WP_003009527.1	lcl|NZ_RQHT01000010.1_cds_WP_135743732.1_3199	22.043	186	321
WP_003009527.1	lcl|NZ_RQHT01000015.1_cds_WP_135746462.1_2836	20.446	269	321
WP_003009527.1	lcl|NZ_RQHT01000015.1_cds_WP_135746431.1_2804	26.994	163	321
WP_003009527.1	lcl|NZ_RQHT01000014.1_cds_WP_135744912.1_533	23.567	314	321
WP_003009527.1	lcl|NZ_RQHT01000010.1_cds_WP_208739683.1_3210	23.009	226	321
WP_003009854.1	lcl|NZ_RQHT01000015.1_cds_WP_135746493.1_2868	53.591	362	365
WP_003009869.1	lcl|NZ_RQHT01000012.1_cds_WP_135744205.1_2490	33.621	116	185
WP_003009535.1	lcl|NZ_RQHT01000015.1_cds_WP_135746431.1_2804	31.737	334	329
WP_003009535.1	lcl|NZ_RQHT01000014.1_cds_WP_135745407.1_1114	30.573	314	329
WP_003009535.1	lcl|NZ_RQHT01000014.1_cds_WP_135744912.1_533	30.449	312	329
WP_003009535.1	lcl|NZ_RQHT01000015.1_cds_WP_322113261.1_2826	30.721	319	329
WP_003009535.1	lcl|NZ_RQHT01000010.1_cds_WP_135743732.1_3199	29.412	340	329
WP_003009535.1	lcl|NZ_RQHT01000014.1_cds_WP_135745382.1_1087	27.476	313	329
WP_003009535.1	lcl|NZ_RQHT01000014.1_cds_WP_135745055.1_707	26.316	323	329
WP_003009535.1	lcl|NZ_RQHT01000015.1_cds_WP_135746462.1_2836	27.509	269	329
WP_003009535.1	lcl|NZ_RQHT01000015.1_cds_WP_135746473.1_2848	25.243	309	329
WP_003009535.1	lcl|NZ_RQHT01000015.1_cds_WP_135746495.1_2870	26.019	319	329
WP_003009535.1	lcl|NZ_RQHT01000014.1_cds_WP_135745111.1_774	27.888	251	329
WP_003009535.1	lcl|NZ_RQHT01000015.1_cds_WP_135746445.1_2819	26.693	251	329
WP_003009535.1	lcl|NZ_RQHT01000015.1_cds_WP_135746410.1_2782	26.038	265	329
WP_003009535.1	lcl|NZ_RQHT01000014.1_cds_WP_135745455.1_1168	28.777	278	329
WP_003009535.1	lcl|NZ_RQHT01000014.1_cds_WP_135745689.1_1447	24.111	253	329
WP_003009535.1	lcl|NZ_RQHT01000015.1_cds_WP_135746455.1_2829	30.769	156	329
WP_003009535.1	lcl|NZ_RQHT01000015.1_cds_WP_135746444.1_2818	20.238	252	329
WP_003009535.1	lcl|NZ_RQHT01000010.1_cds_WP_208739683.1_3210	25.175	286	329
WP_003009535.1	lcl|NZ_RQHT01000014.1_cds_WP_135745103.1_766	24.910	277	329
WP_003009795.1	lcl|NZ_RQHT01000015.1_cds_WP_135746453.1_2827	26.357	258	267
WP_003009795.1	lcl|NZ_RQHT01000015.1_cds_WP_135746466.1_2841	27.228	202	267
WP_003009795.1	lcl|NZ_RQHT01000015.1_cds_WP_135746379.1_2721	25.194	258	267
WP_003009795.1	lcl|NZ_RQHT01000015.1_cds_WP_322113260.1_2803	25.000	196	267
WP_003009795.1	lcl|NZ_RQHT01000014.1_cds_WP_135745137.1_802	27.919	197	267
WP_003009795.1	lcl|NZ_RQHT01000014.1_cds_WP_135744998.1_640	28.161	174	267
WP_003009795.1	lcl|NZ_RQHT01000010.1_cds_WP_135743731.1_3198	25.381	197	267
WP_003009515.1	lcl|NZ_RQHT01000012.1_cds_WP_135744403.1_2512	23.988	321	509
WP_003009515.1	lcl|NZ_RQHT01000012.1_cds_WP_135744224.1_2513	25.439	114	509
WP_003009515.1	lcl|NZ_RQHT01000012.1_cds_WP_135744403.1_2512	23.988	321	509
WP_003009515.1	lcl|NZ_RQHT01000012.1_cds_WP_135744224.1_2513	25.439	114	509
WP_003009505.1	lcl|NZ_RQHT01000015.1_cds_WP_135746473.1_2848	33.016	315	330
WP_003009505.1	lcl|NZ_RQHT01000014.1_cds_WP_135744912.1_533	25.887	282	330
WP_003009505.1	lcl|NZ_RQHT01000014.1_cds_WP_135745111.1_774	26.692	266	330
WP_003009505.1	lcl|NZ_RQHT01000014.1_cds_WP_135745407.1_1114	28.727	275	330
WP_003009505.1	lcl|NZ_RQHT01000015.1_cds_WP_135746431.1_2804	23.460	341	330
WP_003009505.1	lcl|NZ_RQHT01000014.1_cds_WP_135745382.1_1087	24.545	330	330
WP_003009505.1	lcl|NZ_RQHT01000014.1_cds_WP_135745103.1_766	24.138	261	330
WP_003009505.1	lcl|NZ_RQHT01000015.1_cds_WP_135746462.1_2836	30.081	123	330
WP_003009505.1	lcl|NZ_RQHT01000014.1_cds_WP_135745455.1_1168	27.536	207	330
WP_003009505.1	lcl|NZ_RQHT01000010.1_cds_WP_135743732.1_3199	23.510	302	330
WP_003009505.1	lcl|NZ_RQHT01000014.1_cds_WP_135745689.1_1447	28.947	152	330
WP_003009505.1	lcl|NZ_RQHT01000014.1_cds_WP_135745055.1_707	27.815	151	330
WP_003009317.1	lcl|NZ_RQHT01000014.1_cds_WP_135571635.1_278	38.672	256	265
WP_003009317.1	lcl|NZ_RQHT01000014.1_cds_WP_135745889.1_1677	25.882	170	265
WP_003009459.1	lcl|NZ_RQHT01000014.1_cds_WP_135745604.1_1346	36.877	301	310
WP_003009459.1	lcl|NZ_RQHT01000014.1_cds_WP_135745889.1_1677	31.613	310	310
WP_003009459.1	lcl|NZ_RQHT01000012.1_cds_WP_135744150.1_2427	24.046	262	310
WP_003009459.1	lcl|NZ_RQHT01000014.1_cds_WP_135745604.1_1346	36.877	301	310
WP_003009459.1	lcl|NZ_RQHT01000014.1_cds_WP_135745889.1_1677	31.613	310	310
WP_003009459.1	lcl|NZ_RQHT01000012.1_cds_WP_135744150.1_2427	24.046	262	310
WP_003009905.1	lcl|NZ_RQHT01000014.1_cds_WP_135745911.1_1702	42.857	63	145
WP_036096974.1	lcl|NZ_RQHT01000012.1_cds_WP_135744132.1_2405	30.928	97	221
WP_036096974.1	lcl|NZ_RQHT01000014.1_cds_WP_135744737.1_338	28.205	78	221
WP_003009848.1	lcl|NZ_RQHT01000012.1_cds_WP_135743870.1_2097	27.273	154	393
WP_003009848.1	lcl|NZ_RQHT01000015.1_cds_WP_135746578.1_2966	25.000	172	393
WP_003009848.1	lcl|NZ_RQHT01000014.1_cds_WP_135744737.1_338	22.490	249	393
WP_003009953.1	lcl|NZ_RQHT01000014.1_cds_WP_135745215.1_897	31.250	144	177
WP_036096972.1	lcl|NZ_RQHT01000015.1_cds_WP_167483392.1_2831	25.833	240	241
WP_036096972.1	lcl|NZ_RQHT01000010.1_cds_WP_135743574.1_3019	26.923	234	241
WP_036096972.1	lcl|NZ_RQHT01000012.1_cds_WP_135744135.1_2409	24.409	254	241
WP_036096972.1	lcl|NZ_RQHT01000014.1_cds_WP_135745159.1_827	28.859	149	241
WP_036096972.1	lcl|NZ_RQHT01000014.1_cds_WP_135740697.1_1696	23.457	243	241
WP_036096972.1	lcl|NZ_RQHT01000014.1_cds_WP_135745845.1_1630	23.482	247	241
WP_036096972.1	lcl|NZ_RQHT01000014.1_cds_EHR07_RS10815_752	23.695	249	241
WP_036096972.1	lcl|NZ_RQHT01000014.1_cds_WP_135695761.1_857	29.703	101	241
WP_036096972.1	lcl|NZ_RQHT01000014.1_cds_WP_135745369.1_1073	22.951	183	241
WP_036096970.1	lcl|NZ_RQHT01000014.1_cds_WP_208739778.1_1038	26.549	113	371
WP_003009503.1	lcl|NZ_RQHT01000014.1_cds_WP_135744507.1_75	34.748	377	598
WP_003009503.1	lcl|NZ_RQHT01000014.1_cds_WP_135745152.1_818	41.767	249	598
WP_003009503.1	lcl|NZ_RQHT01000014.1_cds_WP_135745202.1_880	42.683	246	598
WP_003009503.1	lcl|NZ_RQHT01000014.1_cds_WP_135744905.1_526	40.928	237	598
WP_003009503.1	lcl|NZ_RQHT01000015.1_cds_WP_238778023.1_2867	38.222	225	598
WP_003009503.1	lcl|NZ_RQHT01000014.1_cds_WP_135744907.1_528	36.694	248	598
WP_003009503.1	lcl|NZ_RQHT01000014.1_cds_WP_244288973.1_2016	34.553	246	598
WP_003009503.1	lcl|NZ_RQHT01000006.1_cds_WP_135743521.1_3529	32.618	233	598
WP_003009503.1	lcl|NZ_RQHT01000015.1_cds_WP_135746388.1_2730	32.937	252	598
WP_003009503.1	lcl|NZ_RQHT01000013.1_cds_WP_100728389.1_3686	29.075	227	598
WP_003009503.1	lcl|NZ_RQHT01000014.1_cds_WP_135744887.1_508	28.139	231	598
WP_003009503.1	lcl|NZ_RQHT01000012.1_cds_WP_135744206.1_2491	29.661	236	598
WP_003009503.1	lcl|NZ_RQHT01000014.1_cds_WP_135745784.1_1558	28.821	229	598
WP_003009503.1	lcl|NZ_RQHT01000014.1_cds_WP_135744808.1_416	29.741	232	598
WP_003009503.1	lcl|NZ_RQHT01000014.1_cds_WP_135744926.1_551	32.489	237	598
WP_003009503.1	lcl|NZ_RQHT01000014.1_cds_WP_135745841.1_1625	31.696	224	598
WP_003009503.1	lcl|NZ_RQHT01000012.1_cds_WP_135592366.1_2518	25.701	214	598
WP_003009503.1	lcl|NZ_RQHT01000014.1_cds_WP_135744976.1_614	30.804	224	598
WP_003009503.1	lcl|NZ_RQHT01000014.1_cds_WP_135746059.1_1871	29.630	216	598
WP_003009503.1	lcl|NZ_RQHT01000014.1_cds_WP_135744576.1_159	28.085	235	598
WP_003009503.1	lcl|NZ_RQHT01000001.1_cds_WP_135743210.1_3588	26.800	250	598
WP_003009503.1	lcl|NZ_RQHT01000014.1_cds_WP_135745551.1_1286	29.719	249	598
WP_003009503.1	lcl|NZ_RQHT01000014.1_cds_WP_135745926.1_1717	28.261	230	598
WP_003009503.1	lcl|NZ_RQHT01000003.1_cds_WP_135743294.1_3289	26.638	229	598
WP_003009503.1	lcl|NZ_RQHT01000015.1_cds_WP_135746362.1_2704	28.390	236	598
WP_003009503.1	lcl|NZ_RQHT01000014.1_cds_WP_135744927.1_552	28.270	237	598
WP_003009503.1	lcl|NZ_RQHT01000012.1_cds_WP_135744386.1_2197	30.882	204	598
WP_003009503.1	lcl|NZ_RQHT01000012.1_cds_WP_135744386.1_2197	26.816	179	598
WP_003009503.1	lcl|NZ_RQHT01000013.1_cds_WP_135744427.1_3657	25.108	231	598
WP_003009503.1	lcl|NZ_RQHT01000014.1_cds_WP_135745829.1_1613	27.473	182	598
WP_003009503.1	lcl|NZ_RQHT01000015.1_cds_WP_135746386.1_2728	24.623	199	598
WP_003009503.1	lcl|NZ_RQHT01000014.1_cds_WP_135745783.1_1557	25.478	157	598
WP_003009503.1	lcl|NZ_RQHT01000015.1_cds_WP_135746377.1_2719	27.232	224	598
WP_003009503.1	lcl|NZ_RQHT01000012.1_cds_WP_135743868.1_2095	29.412	187	598
WP_003009503.1	lcl|NZ_RQHT01000014.1_cds_WP_135744507.1_75	34.748	377	598
WP_003009503.1	lcl|NZ_RQHT01000014.1_cds_WP_135745152.1_818	41.767	249	598
WP_003009503.1	lcl|NZ_RQHT01000014.1_cds_WP_135745202.1_880	42.683	246	598
WP_003009503.1	lcl|NZ_RQHT01000014.1_cds_WP_135744905.1_526	40.928	237	598
WP_003009503.1	lcl|NZ_RQHT01000015.1_cds_WP_238778023.1_2867	38.222	225	598
WP_003009503.1	lcl|NZ_RQHT01000014.1_cds_WP_135744907.1_528	36.694	248	598
WP_003009503.1	lcl|NZ_RQHT01000014.1_cds_WP_244288973.1_2016	34.553	246	598
WP_003009503.1	lcl|NZ_RQHT01000006.1_cds_WP_135743521.1_3529	32.618	233	598
WP_003009503.1	lcl|NZ_RQHT01000015.1_cds_WP_135746388.1_2730	32.937	252	598
WP_003009503.1	lcl|NZ_RQHT01000013.1_cds_WP_100728389.1_3686	29.075	227	598
WP_003009503.1	lcl|NZ_RQHT01000014.1_cds_WP_135744887.1_508	28.139	231	598
WP_003009503.1	lcl|NZ_RQHT01000012.1_cds_WP_135744206.1_2491	29.661	236	598
WP_003009503.1	lcl|NZ_RQHT01000014.1_cds_WP_135745784.1_1558	28.821	229	598
WP_003009503.1	lcl|NZ_RQHT01000014.1_cds_WP_135744808.1_416	29.741	232	598
WP_003009503.1	lcl|NZ_RQHT01000014.1_cds_WP_135744926.1_551	32.489	237	598
WP_003009503.1	lcl|NZ_RQHT01000014.1_cds_WP_135745841.1_1625	31.696	224	598
WP_003009503.1	lcl|NZ_RQHT01000012.1_cds_WP_135592366.1_2518	25.701	214	598
WP_003009503.1	lcl|NZ_RQHT01000014.1_cds_WP_135744976.1_614	30.804	224	598
WP_003009503.1	lcl|NZ_RQHT01000014.1_cds_WP_135746059.1_1871	29.630	216	598
WP_003009503.1	lcl|NZ_RQHT01000014.1_cds_WP_135744576.1_159	28.085	235	598
WP_003009503.1	lcl|NZ_RQHT01000001.1_cds_WP_135743210.1_3588	26.800	250	598
WP_003009503.1	lcl|NZ_RQHT01000014.1_cds_WP_135745551.1_1286	29.719	249	598
WP_003009503.1	lcl|NZ_RQHT01000014.1_cds_WP_135745926.1_1717	28.261	230	598
WP_003009503.1	lcl|NZ_RQHT01000003.1_cds_WP_135743294.1_3289	26.638	229	598
WP_003009503.1	lcl|NZ_RQHT01000015.1_cds_WP_135746362.1_2704	28.390	236	598
WP_003009503.1	lcl|NZ_RQHT01000014.1_cds_WP_135744927.1_552	28.270	237	598
WP_003009503.1	lcl|NZ_RQHT01000012.1_cds_WP_135744386.1_2197	30.882	204	598
WP_003009503.1	lcl|NZ_RQHT01000012.1_cds_WP_135744386.1_2197	26.816	179	598
WP_003009503.1	lcl|NZ_RQHT01000013.1_cds_WP_135744427.1_3657	25.108	231	598
WP_003009503.1	lcl|NZ_RQHT01000014.1_cds_WP_135745829.1_1613	27.473	182	598
WP_003009503.1	lcl|NZ_RQHT01000015.1_cds_WP_135746386.1_2728	24.623	199	598
WP_003009503.1	lcl|NZ_RQHT01000014.1_cds_WP_135745783.1_1557	25.478	157	598
WP_003009503.1	lcl|NZ_RQHT01000015.1_cds_WP_135746377.1_2719	27.232	224	598
WP_003009503.1	lcl|NZ_RQHT01000012.1_cds_WP_135743868.1_2095	29.412	187	598
WP_003009636.1	lcl|NZ_RQHT01000014.1_cds_WP_135744737.1_338	26.772	127	410
WP_003009401.1	lcl|NZ_RQHT01000015.1_cds_WP_135746435.1_2809	39.560	364	365
WP_003009401.1	lcl|NZ_RQHT01000015.1_cds_WP_135746491.1_2866	33.871	372	365
WP_003009401.1	lcl|NZ_RQHT01000003.1_cds_WP_135743390.1_3403	31.285	358	365
WP_003009401.1	lcl|NZ_RQHT01000014.1_cds_WP_135745168.1_836	28.571	392	365
WP_003009401.1	lcl|NZ_RQHT01000015.1_cds_WP_167483393.1_2839	35.945	217	365
WP_003009401.1	lcl|NZ_RQHT01000015.1_cds_WP_135746472.1_2847	26.347	334	365
WP_003009401.1	lcl|NZ_RQHT01000014.1_cds_WP_135744633.1_226	24.699	332	365
WP_003009729.1	lcl|NZ_RQHT01000015.1_cds_WP_135746601.1_2805	42.135	178	176
WP_003009665.1	lcl|NZ_RQHT01000015.1_cds_WP_322113261.1_2826	24.839	310	317
WP_003009665.1	lcl|NZ_RQHT01000014.1_cds_WP_135745382.1_1087	26.266	316	317
