WP_003009553.1	lcl|NZ_AOHB02000041.1_cds_WP_004462903.1_1932	95.699	93	106
WP_003009527.1	lcl|NZ_AOHB02000041.1_cds_WP_004462901.1_1931	87.580	314	321
WP_003009527.1	lcl|NZ_AOHB02000053.1_cds_WP_004461583.1_884	24.691	324	321
WP_003009527.1	lcl|NZ_AOHB02000041.1_cds_WP_004462127.1_1913	21.377	276	321
WP_003009527.1	lcl|NZ_AOHB02000041.1_cds_WP_004462153.1_1853	22.064	281	321
WP_003009527.1	lcl|NZ_AOHB02000019.1_cds_WP_004461234.1_2710	25.359	209	321
WP_003009527.1	lcl|NZ_AOHB02000004.1_cds_WP_004459510.1_3460	24.510	102	321
WP_003009869.1	lcl|NZ_AOHB02000044.1_cds_WP_004460143.1_1515	35.714	140	185
WP_003009535.1	lcl|NZ_AOHB02000041.1_cds_WP_004462894.1_1928	31.437	334	329
WP_003009535.1	lcl|NZ_AOHB02000053.1_cds_WP_004461583.1_884	30.380	316	329
WP_003009535.1	lcl|NZ_AOHB02000041.1_cds_WP_004462153.1_1853	30.240	334	329
WP_003009535.1	lcl|NZ_AOHB02000041.1_cds_WP_004462127.1_1913	30.312	320	329
WP_003009535.1	lcl|NZ_AOHB02000019.1_cds_WP_004461234.1_2710	32.692	312	329
WP_003009535.1	lcl|NZ_AOHB02000004.1_cds_WP_004459510.1_3460	27.679	336	329
WP_003009535.1	lcl|NZ_AOHB02000061.1_cds_WP_004484594.1_308	29.688	320	329
WP_003009535.1	lcl|NZ_AOHB02000019.1_cds_WP_004461242.1_2713	29.003	331	329
WP_003009535.1	lcl|NZ_AOHB02000041.1_cds_WP_016551824.1_1879	23.881	268	329
WP_003009535.1	lcl|NZ_AOHB02000009.1_cds_WP_032920871.1_3191	27.586	348	329
WP_003009535.1	lcl|NZ_AOHB02000041.1_cds_WP_004462901.1_1931	26.266	316	329
WP_003009535.1	lcl|NZ_AOHB02000010.1_cds_WP_004483289.1_3066	26.838	272	329
WP_003009535.1	lcl|NZ_AOHB02000041.1_cds_WP_016551794.1_1871	26.250	240	329
WP_003009535.1	lcl|NZ_AOHB02000009.1_cds_WP_004459320.1_3241	27.273	286	329
WP_003009535.1	lcl|NZ_AOHB02000053.1_cds_WP_004459168.1_785	24.242	330	329
WP_003009535.1	lcl|NZ_AOHB02000041.1_cds_WP_004479573.1_1881	29.825	171	329
WP_003009795.1	lcl|NZ_AOHB02000041.1_cds_WP_004462133.1_1908	22.984	248	267
WP_003009795.1	lcl|NZ_AOHB02000041.1_cds_WP_004477718.1_1882	25.820	244	267
WP_003009795.1	lcl|NZ_AOHB02000004.1_cds_WP_004459452.1_3426	29.032	186	267
WP_003009795.1	lcl|NZ_AOHB02000041.1_cds_WP_004462154.1_1852	26.316	190	267
WP_003009795.1	lcl|NZ_AOHB02000004.1_cds_WP_016551523.1_3461	25.279	269	267
WP_003009795.1	lcl|NZ_AOHB02000019.1_cds_WP_016754360.1_2681	25.269	186	267
WP_003009515.1	lcl|NZ_AOHB02000030.1_cds_WP_004463881.1_2303	25.767	326	509
WP_003009515.1	lcl|NZ_AOHB02000030.1_cds_WP_004460640.1_2302	31.633	98	509
WP_003009515.1	lcl|NZ_AOHB02000030.1_cds_WP_004463881.1_2303	25.767	326	509
WP_003009515.1	lcl|NZ_AOHB02000030.1_cds_WP_004460640.1_2302	31.633	98	509
WP_003009505.1	lcl|NZ_AOHB02000019.1_cds_WP_004461234.1_2710	26.449	276	330
WP_003009505.1	lcl|NZ_AOHB02000053.1_cds_WP_004461583.1_884	29.391	279	330
WP_003009505.1	lcl|NZ_AOHB02000041.1_cds_WP_004462127.1_1913	23.792	269	330
WP_003009505.1	lcl|NZ_AOHB02000041.1_cds_WP_004462153.1_1853	24.773	331	330
WP_003009505.1	lcl|NZ_AOHB02000041.1_cds_WP_004462894.1_1928	27.234	235	330
WP_003009505.1	lcl|NZ_AOHB02000009.1_cds_WP_032920871.1_3191	26.126	222	330
WP_003009505.1	lcl|NZ_AOHB02000061.1_cds_WP_004484594.1_308	31.330	233	330
WP_003009505.1	lcl|NZ_AOHB02000053.1_cds_WP_004459168.1_785	24.793	242	330
WP_003009505.1	lcl|NZ_AOHB02000004.1_cds_WP_004459510.1_3460	22.476	307	330
WP_003009505.1	lcl|NZ_AOHB02000010.1_cds_WP_004483289.1_3066	29.457	129	330
WP_003009505.1	lcl|NZ_AOHB02000019.1_cds_WP_004461242.1_2713	30.464	151	330
WP_003009505.1	lcl|NZ_AOHB02000015.1_cds_WP_004467770.1_2935	26.562	128	330
WP_003009505.1	lcl|NZ_AOHB02000041.1_cds_WP_016551824.1_1879	24.057	212	330
WP_003009317.1	lcl|NZ_AOHB02000045.1_cds_WP_004457662.1_1433	41.975	243	265
WP_003009459.1	lcl|NZ_AOHB02000023.1_cds_WP_004462784.1_2447	39.085	284	310
WP_003009459.1	lcl|NZ_AOHB02000002.1_cds_WP_004461490.1_3599	28.155	309	310
WP_003009459.1	lcl|NZ_AOHB02000036.1_cds_WP_004462208.1_2083	27.820	133	310
WP_003009459.1	lcl|NZ_AOHB02000023.1_cds_WP_004462784.1_2447	39.085	284	310
WP_003009459.1	lcl|NZ_AOHB02000002.1_cds_WP_004461490.1_3599	28.155	309	310
WP_003009459.1	lcl|NZ_AOHB02000036.1_cds_WP_004462208.1_2083	27.820	133	310
WP_003009905.1	lcl|NZ_AOHB02000019.1_cds_WP_016551643.1_2734	28.947	76	145
WP_003009905.1	lcl|NZ_AOHB02000056.1_cds_WP_004462309.1_717	41.071	56	145
WP_036096974.1	lcl|NZ_AOHB02000027.1_cds_WP_004462594.1_2395	27.723	101	221
WP_003009428.1	lcl|NZ_AOHB02000064.1_cds_WP_032921673.1_216	28.084	381	664
WP_003009428.1	lcl|NZ_AOHB02000050.1_cds_WP_004461844.1_1051	24.444	405	664
WP_003009848.1	lcl|NZ_AOHB02000041.1_cds_WP_016551806.1_1894	29.000	200	393
WP_003009848.1	lcl|NZ_AOHB02000027.1_cds_WP_004462595.1_2394	27.027	222	393
WP_003009848.1	lcl|NZ_AOHB02000043.1_cds_WP_004461689.1_1596	21.771	271	393
WP_003009848.1	lcl|NZ_AOHB02000053.1_cds_WP_004461611.1_912	23.223	211	393
WP_003009848.1	lcl|NZ_AOHB02000041.1_cds_WP_004477762.1_1887	28.030	132	393
WP_003009953.1	lcl|NZ_AOHB02000053.1_cds_WP_004471088.1_918	31.496	127	177
WP_003009592.1	lcl|NZ_AOHB02000043.1_cds_WP_004461689.1_1596	22.973	222	407
WP_003009592.1	lcl|NZ_AOHB02000027.1_cds_WP_004462595.1_2394	25.899	139	407
WP_036096972.1	lcl|NZ_AOHB02000026.1_cds_WP_004457569.1_2416	26.316	247	241
WP_036096972.1	lcl|NZ_AOHB02000056.1_cds_WP_004462302.1_721	31.373	102	241
WP_036096972.1	lcl|NZ_AOHB02000053.1_cds_WP_004461762.1_855	25.847	236	241
WP_036096972.1	lcl|NZ_AOHB02000015.1_cds_WP_026053765.1_2864	25.789	190	241
WP_036096972.1	lcl|NZ_AOHB02000066.1_cds_WP_004460037.1_73	19.903	206	241
WP_003009503.1	lcl|NZ_AOHB02000045.1_cds_WP_004457781.1_1358	45.992	237	598
WP_003009503.1	lcl|NZ_AOHB02000061.1_cds_WP_004458927.1_376	44.398	241	598
WP_003009503.1	lcl|NZ_AOHB02000033.1_cds_WP_004459265.1_2150	44.635	233	598
WP_003009503.1	lcl|NZ_AOHB02000041.1_cds_WP_016551805.1_1929	32.071	396	598
WP_003009503.1	lcl|NZ_AOHB02000053.1_cds_WP_016551965.1_752	31.624	234	598
WP_003009503.1	lcl|NZ_AOHB02000057.1_cds_WP_004461439.1_660	32.906	234	598
WP_003009503.1	lcl|NZ_AOHB02000041.1_cds_WP_004460286.1_1739	31.915	235	598
WP_003009503.1	lcl|NZ_AOHB02000045.1_cds_WP_004480113.1_1458	29.004	231	598
WP_003009503.1	lcl|NZ_AOHB02000006.1_cds_WP_004457911.1_3301	30.417	240	598
WP_003009503.1	lcl|NZ_AOHB02000068.1_cds_WP_004462026.1_11	28.636	220	598
WP_003009503.1	lcl|NZ_AOHB02000044.1_cds_WP_004460145.1_1516	29.583	240	598
WP_003009503.1	lcl|NZ_AOHB02000044.1_cds_WP_004460086.1_1481	25.896	251	598
WP_003009503.1	lcl|NZ_AOHB02000030.1_cds_WP_004460645.1_2297	27.053	207	598
WP_003009503.1	lcl|NZ_AOHB02000044.1_cds_WP_004460182.1_1535	30.000	230	598
WP_003009503.1	lcl|NZ_AOHB02000052.1_cds_WP_004462501.1_989	27.197	239	598
WP_003009503.1	lcl|NZ_AOHB02000043.1_cds_WP_004458038.1_1644	30.387	181	598
WP_003009503.1	lcl|NZ_AOHB02000061.1_cds_WP_016552026.1_261	27.876	226	598
WP_003009503.1	lcl|NZ_AOHB02000033.1_cds_WP_016551746.1_2134	26.809	235	598
WP_003009503.1	lcl|NZ_AOHB02000060.1_cds_WP_004463219.1_506	26.457	223	598
WP_003009503.1	lcl|NZ_AOHB02000050.1_cds_WP_004461812.1_1075	25.333	225	598
WP_003009503.1	lcl|NZ_AOHB02000040.1_cds_WP_004462669.1_1967	30.317	221	598
WP_003009503.1	lcl|NZ_AOHB02000050.1_cds_WP_004461802.1_1084	24.260	169	598
