WP_003009553.1	lcl|NZ_LIIY02000024.1_cds_WP_000340715.1_1710	91.398	93	106
WP_003009527.1	lcl|NZ_LIIY02000024.1_cds_WP_000410273.1_1709	90.764	314	321
WP_003009527.1	lcl|NZ_LIIY02000024.1_cds_WP_000646255.1_1706	27.239	268	321
WP_003009527.1	lcl|NZ_LIIY02000004.1_cds_WP_000744695.1_2704	22.769	325	321
WP_003009527.1	lcl|NZ_LIIY02000047.1_cds_WP_000649929.1_2971	26.269	335	321
WP_003009527.1	lcl|NZ_LIIY02000024.1_cds_WP_000600891.1_1678	23.656	186	321
WP_003009527.1	lcl|NZ_LIIY02000024.1_cds_WP_000723081.1_1626	22.887	284	321
WP_003009527.1	lcl|NZ_LIIY02000024.1_cds_WP_001067557.1_1703	25.382	327	321
WP_003009854.1	lcl|NZ_LIIY02000024.1_cds_WP_000604524.1_1708	84.384	365	365
WP_003009869.1	lcl|NZ_LIIY02000024.1_cds_WP_000884059.1_1707	91.892	185	185
WP_003009869.1	lcl|NZ_LIIY02000012.1_cds_WP_000351733.1_731	38.571	140	185
WP_003009535.1	lcl|NZ_LIIY02000024.1_cds_WP_000646255.1_1706	91.793	329	329
WP_003009535.1	lcl|NZ_LIIY02000004.1_cds_WP_000744695.1_2704	32.595	316	329
WP_003009535.1	lcl|NZ_LIIY02000024.1_cds_WP_000600891.1_1678	31.975	319	329
WP_003009535.1	lcl|NZ_LIIY02000024.1_cds_WP_000723081.1_1626	30.149	335	329
WP_003009535.1	lcl|NZ_LIIY02000008.1_cds_WP_002064390.1_3636	31.922	307	329
WP_003009535.1	lcl|NZ_LIIY02000047.1_cds_WP_000649929.1_2971	30.341	323	329
WP_003009535.1	lcl|NZ_LIIY02000008.1_cds_WP_000709511.1_3626	29.003	331	329
WP_003009535.1	lcl|NZ_LIIY02000024.1_cds_WP_000601375.1_1651	25.993	277	329
WP_003009535.1	lcl|NZ_LIIY02000024.1_cds_WP_001067557.1_1703	28.105	306	329
WP_003009535.1	lcl|NZ_LIIY02000008.1_cds_WP_000688698.1_3656	27.811	338	329
WP_003009535.1	lcl|NZ_LIIY02000024.1_cds_WP_000410273.1_1709	26.101	318	329
WP_003009535.1	lcl|NZ_LIIY02000024.1_cds_WP_000475897.1_1643	27.899	276	329
WP_003009535.1	lcl|NZ_LIIY02000017.1_cds_WP_001074779.1_1147	27.273	275	329
WP_003009535.1	lcl|NZ_LIIY02000006.1_cds_WP_001003563.1_3372	25.301	332	329
WP_003009535.1	lcl|NZ_LIIY02000024.1_cds_WP_000487319.1_1653	27.027	296	329
WP_003009795.1	lcl|NZ_LIIY02000024.1_cds_WP_000774259.1_1705	81.648	267	267
WP_003009795.1	lcl|NZ_LIIY02000024.1_cds_WP_000800439.1_1673	26.923	234	267
WP_003009795.1	lcl|NZ_LIIY02000024.1_cds_WP_000859505.1_1654	27.049	244	267
WP_003009795.1	lcl|NZ_LIIY02000008.1_cds_WP_000667727.1_3678	28.866	194	267
WP_003009795.1	lcl|NZ_LIIY02000024.1_cds_WP_000842260.1_1625	26.316	190	267
WP_003009795.1	lcl|NZ_LIIY02000013.1_cds_WP_000805357.1_864	33.735	83	267
WP_003009515.1	lcl|NZ_LIIY02000024.1_cds_WP_000612799.1_1704	87.205	508	509
WP_003009515.1	lcl|NZ_LIIY02000018.1_cds_WP_000291581.1_1269	26.032	315	509
WP_003009515.1	lcl|NZ_LIIY02000018.1_cds_WP_000364504.1_1268	29.474	95	509
WP_003009515.1	lcl|NZ_LIIY02000024.1_cds_WP_000612799.1_1704	87.205	508	509
WP_003009515.1	lcl|NZ_LIIY02000018.1_cds_WP_000291581.1_1269	26.032	315	509
WP_003009515.1	lcl|NZ_LIIY02000018.1_cds_WP_000364504.1_1268	29.474	95	509
WP_003009505.1	lcl|NZ_LIIY02000024.1_cds_WP_001067557.1_1703	92.121	330	330
WP_003009505.1	lcl|NZ_LIIY02000024.1_cds_WP_000646255.1_1706	29.020	255	330
WP_003009505.1	lcl|NZ_LIIY02000008.1_cds_WP_002064390.1_3636	26.277	274	330
WP_003009505.1	lcl|NZ_LIIY02000024.1_cds_WP_000600891.1_1678	26.692	266	330
WP_003009505.1	lcl|NZ_LIIY02000004.1_cds_WP_000744695.1_2704	26.899	316	330
WP_003009505.1	lcl|NZ_LIIY02000006.1_cds_WP_001003563.1_3372	29.555	247	330
WP_003009505.1	lcl|NZ_LIIY02000024.1_cds_WP_000723081.1_1626	23.193	332	330
WP_003009505.1	lcl|NZ_LIIY02000047.1_cds_WP_000649929.1_2971	28.295	258	330
WP_003009505.1	lcl|NZ_LIIY02000008.1_cds_WP_000688698.1_3656	24.434	221	330
WP_003009505.1	lcl|NZ_LIIY02000024.1_cds_WP_000601375.1_1651	25.746	268	330
WP_003009505.1	lcl|NZ_LIIY02000017.1_cds_WP_001074779.1_1147	28.436	211	330
WP_003009505.1	lcl|NZ_LIIY02000008.1_cds_WP_000709511.1_3626	30.464	151	330
WP_003009505.1	lcl|NZ_LIIY02000008.1_cds_WP_000862751.1_3686	34.783	69	330
WP_003009505.1	lcl|NZ_LIIY02000005.1_cds_WP_000457972.1_3120	25.000	128	330
WP_003009804.1	lcl|NZ_LIIY02000024.1_cds_WP_000689739.1_1700	37.316	544	538
WP_003009804.1	lcl|NZ_LIIY02000024.1_cds_WP_000689739.1_1700	37.316	544	538
WP_003009317.1	lcl|NZ_LIIY02000024.1_cds_WP_000342716.1_1699	67.170	265	265
WP_003009317.1	lcl|NZ_LIIY02000037.1_cds_WP_001002662.1_2574	41.152	243	265
WP_003009317.1	lcl|NZ_LIIY02000020.1_cds_WP_001183714.1_1414	27.746	173	265
WP_003009459.1	lcl|NZ_LIIY02000024.1_cds_WP_001246623.1_1698	85.484	310	310
WP_003009459.1	lcl|NZ_LIIY02000021.1_cds_WP_000501205.1_1484	36.634	303	310
WP_003009459.1	lcl|NZ_LIIY02000020.1_cds_WP_001183714.1_1414	28.114	281	310
WP_003009459.1	lcl|NZ_LIIY02000012.1_cds_WP_000279890.1_663	27.068	133	310
WP_003009459.1	lcl|NZ_LIIY02000024.1_cds_WP_001246623.1_1698	85.484	310	310
WP_003009459.1	lcl|NZ_LIIY02000021.1_cds_WP_000501205.1_1484	36.634	303	310
WP_003009459.1	lcl|NZ_LIIY02000020.1_cds_WP_001183714.1_1414	28.114	281	310
WP_003009459.1	lcl|NZ_LIIY02000012.1_cds_WP_000279890.1_663	27.068	133	310
WP_003009745.1	lcl|NZ_LIIY02000024.1_cds_WP_000479984.1_1697	90.530	264	264
WP_036096976.1	lcl|NZ_LIIY02000024.1_cds_WP_000715958.1_1696	83.721	129	130
WP_003009905.1	lcl|NZ_LIIY02000024.1_cds_WP_001088861.1_1695	81.250	144	145
WP_003009905.1	lcl|NZ_LIIY02000008.1_cds_WP_000360600.1_3614	30.263	76	145
WP_003009905.1	lcl|NZ_LIIY02000014.1_cds_WP_002100450.1_956	41.071	56	145
WP_036096974.1	lcl|NZ_LIIY02000024.1_cds_WP_000517242.1_1694	89.140	221	221
WP_036096974.1	lcl|NZ_LIIY02000021.1_cds_WP_001069832.1_1464	28.440	109	221
WP_036096974.1	lcl|NZ_LIIY02000004.1_cds_WP_001082179.1_2732	23.077	78	221
WP_003009428.1	lcl|NZ_LIIY02000024.1_cds_WP_000642914.1_1860	30.183	328	664
WP_003009428.1	lcl|NZ_LIIY02000010.1_cds_WP_000529868.1_291	28.019	207	664
WP_003009848.1	lcl|NZ_LIIY02000024.1_cds_WP_001206408.1_1682	27.500	160	393
WP_003009848.1	lcl|NZ_LIIY02000021.1_cds_WP_000347676.1_1463	26.971	241	393
WP_003009848.1	lcl|NZ_LIIY02000024.1_cds_WP_000402849.1_1881	22.363	237	393
WP_003009848.1	lcl|NZ_LIIY02000024.1_cds_WP_002115474.1_1666	25.600	250	393
WP_003009848.1	lcl|NZ_LIIY02000024.1_cds_WP_000221107.1_1691	26.250	160	393
WP_003009848.1	lcl|NZ_LIIY02000024.1_cds_WP_000661931.1_1657	23.077	143	393
