WP_003009553.1	lcl|NZ_JADDVS010000006.1_cds_WP_002725873.1_3029	92.473	93	106
WP_003009527.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733579.1_3028	92.038	314	321
WP_003009527.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733534.1_3025	26.493	268	321
WP_003009527.1	lcl|NZ_JADDVS010000018.1_cds_WP_002722638.1_691	22.462	325	321
WP_003009527.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740024.1_2934	22.776	281	321
WP_003009527.1	lcl|NZ_JADDVS010000007.1_cds_WP_002728309.1_3099	24.116	311	321
WP_003009527.1	lcl|NZ_JADDVS010000014.1_cds_WP_002743770.1_441	25.000	104	321
WP_003009527.1	lcl|NZ_JADDVS010000006.1_cds_WP_016749081.1_2996	27.350	117	321
WP_003009527.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740721.1_3022	25.076	327	321
WP_003009854.1	lcl|NZ_JADDVS010000006.1_cds_WP_026054882.1_3027	82.192	365	365
WP_003009869.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733646.1_3026	90.270	185	185
WP_003009869.1	lcl|NZ_JADDVS010000003.1_cds_WP_002721790.1_1930	36.429	140	185
WP_003009535.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733534.1_3025	90.578	329	329
WP_003009535.1	lcl|NZ_JADDVS010000018.1_cds_WP_002722638.1_691	30.696	316	329
WP_003009535.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740024.1_2934	29.762	336	329
WP_003009535.1	lcl|NZ_JADDVS010000007.1_cds_WP_002728309.1_3099	30.449	312	329
WP_003009535.1	lcl|NZ_JADDVS010000014.1_cds_WP_002743770.1_441	27.711	332	329
WP_003009535.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733638.1_2988	29.462	353	329
WP_003009535.1	lcl|NZ_JADDVS010000075.1_cds_WP_002741146.1_3075	30.128	312	329
WP_003009535.1	lcl|NZ_JADDVS010000007.1_cds_WP_002728316.1_3102	28.399	331	329
WP_003009535.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733546.1_2959	24.254	268	329
WP_003009535.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740721.1_3022	28.431	306	329
WP_003009535.1	lcl|NZ_JADDVS010000008.1_cds_WP_002732331.1_3236	26.393	341	329
WP_003009535.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733579.1_3028	25.079	315	329
WP_003009535.1	lcl|NZ_JADDVS010000006.1_cds_WP_016749081.1_2996	24.224	322	329
WP_003009535.1	lcl|NZ_JADDVS010000006.1_cds_WP_002744551.1_2994	28.889	270	329
WP_003009535.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733698.1_2951	27.174	276	329
WP_003009535.1	lcl|NZ_JADDVS010000058.1_cds_WP_002740236.1_2632	27.737	274	329
WP_003009535.1	lcl|NZ_JADDVS010000004.1_cds_WP_002721725.1_2446	24.242	330	329
WP_003009535.1	lcl|NZ_JADDVS010000004.1_cds_WP_002739935.1_2359	27.869	244	329
WP_003009535.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733757.1_2961	30.994	171	329
WP_003009795.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733627.1_3024	80.899	267	267
WP_003009795.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740926.1_2983	26.068	234	267
WP_003009795.1	lcl|NZ_JADDVS010000006.1_cds_WP_002738295.1_2962	25.714	245	267
WP_003009795.1	lcl|NZ_JADDVS010000006.1_cds_WP_002727921.1_2933	26.455	189	267
WP_003009795.1	lcl|NZ_JADDVS010000024.1_cds_WP_002729040.1_1174	35.955	89	267
WP_003009795.1	lcl|NZ_JADDVS010000002.1_cds_WP_002766579.1_1464	25.269	186	267
WP_003009795.1	lcl|NZ_JADDVS010000014.1_cds_WP_002729513.1_442	23.420	269	267
WP_003009515.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740779.1_3023	87.795	508	509
WP_003009515.1	lcl|NZ_JADDVS010000005.1_cds_WP_002728536.1_2728	27.273	297	509
