WP_003009553.1	lcl|NZ_AKXB02000131.1_cds_WP_000340715.1_1399	91.398	93	106
WP_003009527.1	lcl|NZ_AKXB02000131.1_cds_WP_004428880.1_1400	89.490	314	321
WP_003009527.1	lcl|NZ_AKXB02000131.1_cds_WP_002178756.1_1404	25.413	303	321
WP_003009527.1	lcl|NZ_AKXB02000139.1_cds_WP_004447188.1_1069	22.154	325	321
WP_003009527.1	lcl|NZ_AKXB02000131.1_cds_WP_036068182.1_1413	21.014	276	321
WP_003009527.1	lcl|NZ_AKXB02000038.1_cds_WP_004443912.1_3501	22.807	285	321
WP_003009527.1	lcl|NZ_AKXB02000038.1_cds_WP_004443880.1_3459	23.355	304	321
WP_003009527.1	lcl|NZ_AKXB02000172.1_cds_WP_198290613.1_107	24.402	209	321
WP_003009869.1	lcl|NZ_AKXB02000152.1_cds_WP_004447495.1_521	38.571	140	185
WP_003009535.1	lcl|NZ_AKXB02000038.1_cds_WP_004443880.1_3459	37.647	255	329
WP_003009535.1	lcl|NZ_AKXB02000131.1_cds_WP_002178756.1_1404	30.725	345	329
WP_003009535.1	lcl|NZ_AKXB02000139.1_cds_WP_004447188.1_1069	31.646	316	329
WP_003009535.1	lcl|NZ_AKXB02000131.1_cds_WP_036068182.1_1413	31.104	299	329
WP_003009535.1	lcl|NZ_AKXB02000038.1_cds_WP_004443912.1_3501	28.940	349	329
WP_003009535.1	lcl|NZ_AKXB02000172.1_cds_WP_198290613.1_107	31.494	308	329
WP_003009535.1	lcl|NZ_AKXB02000121.1_cds_WP_004446629.1_1763	30.915	317	329
WP_003009535.1	lcl|NZ_AKXB02000175.1_cds_WP_002148036.1_4	29.607	331	329
WP_003009535.1	lcl|NZ_AKXB02000167.1_cds_WP_004447713.1_208	26.686	341	329
WP_003009535.1	lcl|NZ_AKXB02000131.1_cds_WP_004428880.1_1400	25.000	316	329
WP_003009535.1	lcl|NZ_AKXB02000038.1_cds_WP_004428900.1_3478	26.012	346	329
WP_003009535.1	lcl|NZ_AKXB02000008.1_cds_WP_004428300.1_4302	27.407	270	329
WP_003009535.1	lcl|NZ_AKXB02000150.1_cds_WP_004432019.1_741	25.228	329	329
WP_003009535.1	lcl|NZ_AKXB02000070.1_cds_WP_004445016.1_2971	27.160	243	329
WP_003009795.1	lcl|NZ_AKXB02000131.1_cds_WP_002178459.1_1418	29.614	233	267
WP_003009795.1	lcl|NZ_AKXB02000038.1_cds_WP_004430538.1_3502	26.984	189	267
WP_003009795.1	lcl|NZ_AKXB02000011.1_cds_WP_004442826.1_4088	30.481	187	267
WP_003009795.1	lcl|NZ_AKXB02000038.1_cds_WP_002178723.1_3477	21.429	210	267
WP_003009795.1	lcl|NZ_AKXB02000173.1_cds_WP_004447785.1_96	33.735	83	267
WP_003009515.1	lcl|NZ_AKXB02000073.1_cds_WP_004445115.1_2936	26.032	315	509
WP_003009515.1	lcl|NZ_AKXB02000073.1_cds_WP_002148203.1_2935	29.474	95	509
WP_003009515.1	lcl|NZ_AKXB02000073.1_cds_WP_004445115.1_2936	26.032	315	509
WP_003009515.1	lcl|NZ_AKXB02000073.1_cds_WP_002148203.1_2935	29.474	95	509
WP_003009505.1	lcl|NZ_AKXB02000038.1_cds_WP_004443880.1_3459	28.854	253	330
WP_003009505.1	lcl|NZ_AKXB02000172.1_cds_WP_198290613.1_107	25.912	274	330
WP_003009505.1	lcl|NZ_AKXB02000131.1_cds_WP_036068182.1_1413	24.907	269	330
WP_003009505.1	lcl|NZ_AKXB02000139.1_cds_WP_004447188.1_1069	27.899	276	330
WP_003009505.1	lcl|NZ_AKXB02000038.1_cds_WP_004443912.1_3501	24.566	346	330
WP_003009505.1	lcl|NZ_AKXB02000131.1_cds_WP_002178756.1_1404	23.194	263	330
WP_003009505.1	lcl|NZ_AKXB02000150.1_cds_WP_004432019.1_741	28.279	244	330
WP_003009505.1	lcl|NZ_AKXB02000131.1_cds_WP_004428883.1_1423	29.688	128	330
WP_003009505.1	lcl|NZ_AKXB02000121.1_cds_WP_004446629.1_1763	29.528	254	330
WP_003009505.1	lcl|NZ_AKXB02000167.1_cds_WP_004447713.1_208	23.874	222	330
WP_003009505.1	lcl|NZ_AKXB02000008.1_cds_WP_004428300.1_4302	31.061	132	330
WP_003009505.1	lcl|NZ_AKXB02000175.1_cds_WP_002148036.1_4	30.464	151	330
WP_003009317.1	lcl|NZ_AKXB02000103.1_cds_WP_004425075.1_2324	42.387	243	265
WP_003009317.1	lcl|NZ_AKXB02000103.1_cds_WP_004446113.1_2262	28.902	173	265
WP_003009459.1	lcl|NZ_AKXB02000107.1_cds_WP_004446223.1_2201	37.417	302	310
WP_003009459.1	lcl|NZ_AKXB02000103.1_cds_WP_004446113.1_2262	27.124	306	310
WP_003009459.1	lcl|NZ_AKXB02000152.1_cds_WP_004447487.1_445	27.820	133	310
WP_003009459.1	lcl|NZ_AKXB02000107.1_cds_WP_004446223.1_2201	37.417	302	310
WP_003009459.1	lcl|NZ_AKXB02000103.1_cds_WP_004446113.1_2262	27.124	306	310
WP_003009459.1	lcl|NZ_AKXB02000152.1_cds_WP_004447487.1_445	27.820	133	310
WP_003009905.1	lcl|NZ_AKXB02000041.1_cds_WP_004426005.1_3376	41.071	56	145
WP_003009905.1	lcl|NZ_AKXB02000175.1_cds_WP_004426825.1_17	28.947	76	145
