WP_003009553.1	lcl|NZ_AOVE01000063.1_cds_WP_000340715.1_818	91.398	93	106
WP_003009527.1	lcl|NZ_AOVE01000063.1_cds_WP_000410273.1_817	90.764	314	321
WP_003009527.1	lcl|NZ_AOVE01000063.1_cds_WP_000093099.1_797	58.730	63	321
WP_003009527.1	lcl|NZ_AOVE01000063.1_cds_WP_000646252.1_814	27.239	268	321
WP_003009527.1	lcl|NZ_AOVE01000153.1_cds_WP_000744700.1_3216	22.769	325	321
WP_003009527.1	lcl|NZ_AOVE01000063.1_cds_WP_000600889.1_788	23.656	186	321
WP_003009527.1	lcl|NZ_AOVE01000063.1_cds_WP_000723090.1_735	22.887	284	321
WP_003009527.1	lcl|NZ_AOVE01000063.1_cds_WP_001067557.1_811	25.382	327	321
WP_003009854.1	lcl|NZ_AOVE01000063.1_cds_WP_000604524.1_816	84.384	365	365
WP_003009869.1	lcl|NZ_AOVE01000063.1_cds_WP_000884059.1_815	91.892	185	185
WP_003009869.1	lcl|NZ_AOVE01000023.1_cds_WP_000351733.1_243	38.571	140	185
WP_003009535.1	lcl|NZ_AOVE01000063.1_cds_WP_000646252.1_814	91.793	329	329
WP_003009535.1	lcl|NZ_AOVE01000153.1_cds_WP_000744700.1_3216	32.595	316	329
WP_003009535.1	lcl|NZ_AOVE01000063.1_cds_WP_000600889.1_788	31.975	319	329
WP_003009535.1	lcl|NZ_AOVE01000063.1_cds_WP_000723090.1_735	30.448	335	329
WP_003009535.1	lcl|NZ_AOVE01000162.1_cds_WP_001984071.1_3659	32.248	307	329
WP_003009535.1	lcl|NZ_AOVE01000110.1_cds_WP_000649925.1_1836	30.341	323	329
WP_003009535.1	lcl|NZ_AOVE01000069.1_cds_WP_000709511.1_935	29.003	331	329
WP_003009535.1	lcl|NZ_AOVE01000063.1_cds_WP_000601375.1_761	25.993	277	329
WP_003009535.1	lcl|NZ_AOVE01000063.1_cds_WP_001067557.1_811	28.105	306	329
WP_003009535.1	lcl|NZ_AOVE01000162.1_cds_WP_000688695.1_3639	27.811	338	329
WP_003009535.1	lcl|NZ_AOVE01000063.1_cds_WP_000410273.1_817	26.101	318	329
WP_003009535.1	lcl|NZ_AOVE01000063.1_cds_WP_000475904.1_752	27.899	276	329
WP_003009535.1	lcl|NZ_AOVE01000067.1_cds_WP_001074785.1_903	27.636	275	329
WP_003009535.1	lcl|NZ_AOVE01000127.1_cds_WP_001003555.1_2335	26.036	338	329
WP_003009535.1	lcl|NZ_AOVE01000063.1_cds_WP_000487322.1_763	25.939	293	329
WP_003009795.1	lcl|NZ_AOVE01000063.1_cds_WP_000774262.1_813	81.648	267	267
WP_003009795.1	lcl|NZ_AOVE01000063.1_cds_WP_000800438.1_783	26.923	234	267
WP_003009795.1	lcl|NZ_AOVE01000063.1_cds_WP_000859505.1_764	27.049	244	267
WP_003009795.1	lcl|NZ_AOVE01000070.1_cds_WP_000667727.1_956	28.866	194	267
WP_003009795.1	lcl|NZ_AOVE01000063.1_cds_WP_000842260.1_734	26.316	190	267
WP_003009795.1	lcl|NZ_AOVE01000107.1_cds_WP_000805357.1_1766	33.735	83	267
WP_003009515.1	lcl|NZ_AOVE01000063.1_cds_WP_000612797.1_812	87.992	508	509
WP_003009515.1	lcl|NZ_AOVE01000125.1_cds_WP_000291591.1_2141	26.032	315	509
WP_003009515.1	lcl|NZ_AOVE01000125.1_cds_WP_000364507.1_2142	26.316	114	509
WP_003009515.1	lcl|NZ_AOVE01000063.1_cds_WP_000612797.1_812	87.992	508	509
WP_003009515.1	lcl|NZ_AOVE01000125.1_cds_WP_000291591.1_2141	26.032	315	509
WP_003009515.1	lcl|NZ_AOVE01000125.1_cds_WP_000364507.1_2142	26.316	114	509
WP_003009505.1	lcl|NZ_AOVE01000063.1_cds_WP_001067557.1_811	92.121	330	330
WP_003009505.1	lcl|NZ_AOVE01000063.1_cds_WP_000646252.1_814	27.869	305	330
WP_003009505.1	lcl|NZ_AOVE01000162.1_cds_WP_001984071.1_3659	25.912	274	330
WP_003009505.1	lcl|NZ_AOVE01000063.1_cds_WP_000600889.1_788	26.316	266	330
WP_003009505.1	lcl|NZ_AOVE01000153.1_cds_WP_000744700.1_3216	27.532	316	330
WP_003009505.1	lcl|NZ_AOVE01000127.1_cds_WP_001003555.1_2335	29.555	247	330
WP_003009505.1	lcl|NZ_AOVE01000063.1_cds_WP_000723090.1_735	23.193	332	330
WP_003009505.1	lcl|NZ_AOVE01000162.1_cds_WP_000688695.1_3639	25.339	221	330
WP_003009505.1	lcl|NZ_AOVE01000110.1_cds_WP_000649925.1_1836	28.295	258	330
WP_003009505.1	lcl|NZ_AOVE01000063.1_cds_WP_000601375.1_761	25.746	268	330
WP_003009505.1	lcl|NZ_AOVE01000067.1_cds_WP_001074785.1_903	27.962	211	330
WP_003009505.1	lcl|NZ_AOVE01000069.1_cds_WP_000709511.1_935	30.464	151	330
WP_003009505.1	lcl|NZ_AOVE01000070.1_cds_WP_000690042.1_946	35.211	71	330
WP_003009505.1	lcl|NZ_AOVE01000161.1_cds_WP_000457972.1_3600	25.000	128	330
WP_003009804.1	lcl|NZ_AOVE01000063.1_cds_WP_000689743.1_808	37.316	544	538
WP_003009804.1	lcl|NZ_AOVE01000063.1_cds_WP_000689743.1_808	37.316	544	538
WP_003009317.1	lcl|NZ_AOVE01000063.1_cds_WP_000342713.1_807	67.170	265	265
WP_003009317.1	lcl|NZ_AOVE01000056.1_cds_WP_001002663.1_667	41.152	243	265
WP_003009317.1	lcl|NZ_AOVE01000166.1_cds_WP_001183723.1_3768	27.746	173	265
WP_003009459.1	lcl|NZ_AOVE01000063.1_cds_WP_001246618.1_806	84.839	310	310
WP_003009459.1	lcl|NZ_AOVE01000038.1_cds_WP_000501205.1_461	36.634	303	310
WP_003009459.1	lcl|NZ_AOVE01000166.1_cds_WP_001183723.1_3768	28.114	281	310
WP_003009459.1	lcl|NZ_AOVE01000154.1_cds_WP_000279894.1_3254	27.820	133	310
WP_003009459.1	lcl|NZ_AOVE01000063.1_cds_WP_001246618.1_806	84.839	310	310
WP_003009459.1	lcl|NZ_AOVE01000038.1_cds_WP_000501205.1_461	36.634	303	310
WP_003009459.1	lcl|NZ_AOVE01000166.1_cds_WP_001183723.1_3768	28.114	281	310
WP_003009459.1	lcl|NZ_AOVE01000154.1_cds_WP_000279894.1_3254	27.820	133	310
WP_003009745.1	lcl|NZ_AOVE01000063.1_cds_WP_000479982.1_805	89.773	264	264
WP_036096976.1	lcl|NZ_AOVE01000063.1_cds_WP_000715958.1_804	83.721	129	130
WP_003009905.1	lcl|NZ_AOVE01000063.1_cds_WP_001088866.1_803	81.944	144	145
WP_003009905.1	lcl|NZ_AOVE01000113.1_cds_WP_000360599.1_1948	30.263	76	145
WP_003009905.1	lcl|NZ_AOVE01000161.1_cds_WP_002069656.1_3527	39.286	56	145
WP_036096974.1	lcl|NZ_AOVE01000063.1_cds_WP_000517242.1_802	89.140	221	221
WP_036096974.1	lcl|NZ_AOVE01000101.1_cds_WP_001069834.1_1556	28.440	109	221
WP_036096974.1	lcl|NZ_AOVE01000153.1_cds_WP_001082180.1_3187	23.077	78	221
WP_003009428.1	lcl|NZ_AOVE01000072.1_cds_WP_000642921.1_1019	30.488	328	664
WP_003009428.1	lcl|NZ_AOVE01000052.1_cds_WP_000529867.1_608	28.019	207	664
WP_003009848.1	lcl|NZ_AOVE01000063.1_cds_WP_001015422.1_800	25.558	403	393
WP_003009848.1	lcl|NZ_AOVE01000063.1_cds_WP_001206409.1_792	27.500	160	393
WP_003009848.1	lcl|NZ_AOVE01000101.1_cds_WP_000347681.1_1555	28.571	210	393
WP_003009848.1	lcl|NZ_AOVE01000063.1_cds_WP_002082140.1_776	26.000	250	393
WP_003009848.1	lcl|NZ_AOVE01000072.1_cds_WP_000402845.1_996	22.407	241	393
WP_003009848.1	lcl|NZ_AOVE01000063.1_cds_WP_000661932.1_767	23.077	143	393
WP_003009848.1	lcl|NZ_AOVE01000153.1_cds_WP_001082180.1_3187	25.414	181	393
WP_003009953.1	lcl|NZ_AOVE01000063.1_cds_WP_000611594.1_801	82.286	175	177
WP_003009953.1	lcl|NZ_AOVE01000153.1_cds_WP_001206947.1_3180	28.169	142	177
WP_003009592.1	lcl|NZ_AOVE01000063.1_cds_WP_001015422.1_800	90.226	399	407
WP_003009592.1	lcl|NZ_AOVE01000101.1_cds_WP_000347681.1_1555	25.472	212	407
WP_003009592.1	lcl|NZ_AOVE01000153.1_cds_WP_001082180.1_3187	25.309	162	407
WP_003009592.1	lcl|NZ_AOVE01000063.1_cds_WP_000661932.1_767	23.358	137	407
WP_036096972.1	lcl|NZ_AOVE01000094.1_cds_WP_000043153.1_1429	27.530	247	241
WP_036096972.1	lcl|NZ_AOVE01000081.1_cds_WP_000998676.1_1202	25.862	232	241
WP_036096972.1	lcl|NZ_AOVE01000161.1_cds_WP_000566240.1_3524	26.776	183	241
WP_036096972.1	lcl|NZ_AOVE01000096.1_cds_WP_000653653.1_1450	25.098	255	241
WP_036096972.1	lcl|NZ_AOVE01000161.1_cds_WP_001968389.1_3552	25.847	236	241
WP_036096972.1	lcl|NZ_AOVE01000067.1_cds_WP_000194186.1_922	25.000	204	241
WP_036096972.1	lcl|NZ_AOVE01000038.1_cds_WP_000167663.1_470	23.500	200	241
WP_036096972.1	lcl|NZ_AOVE01000010.1_cds_WP_000093663.1_91	20.571	175	241
WP_230458349.1	lcl|NZ_AOVE01000063.1_cds_WP_001106774.1_795	40.214	373	418
WP_003009503.1	lcl|NZ_AOVE01000063.1_cds_WP_000834715.1_794	67.616	562	598
WP_003009503.1	lcl|NZ_AOVE01000149.1_cds_WP_000172202.1_3044	33.245	379	598
WP_003009503.1	lcl|NZ_AOVE01000132.1_cds_WP_000667646.1_2496	46.154	234	598
WP_003009503.1	lcl|NZ_AOVE01000153.1_cds_WP_000828455.1_3127	43.777	233	598
WP_003009503.1	lcl|NZ_AOVE01000127.1_cds_WP_001052498.1_2314	31.933	238	598
WP_003009503.1	lcl|NZ_AOVE01000136.1_cds_WP_000510777.1_2601	33.476	233	598
WP_003009503.1	lcl|NZ_AOVE01000148.1_cds_WP_000942282.1_3020	27.984	243	598
WP_003009503.1	lcl|NZ_AOVE01000054.1_cds_WP_000536762.1_631	32.057	209	598
WP_003009503.1	lcl|NZ_AOVE01000088.1_cds_WP_000603361.1_1311	29.279	222	598
WP_003009503.1	lcl|NZ_AOVE01000125.1_cds_WP_000047473.1_2147	27.536	207	598
WP_003009503.1	lcl|NZ_AOVE01000048.1_cds_WP_000619175.1_558	28.807	243	598
WP_003009503.1	lcl|NZ_AOVE01000137.1_cds_WP_000666552.1_2605	29.565	230	598
WP_003009503.1	lcl|NZ_AOVE01000130.1_cds_WP_001161019.1_2446	28.889	225	598
WP_003009503.1	lcl|NZ_AOVE01000023.1_cds_WP_000433117.1_274	26.991	226	598
WP_003009503.1	lcl|NZ_AOVE01000093.1_cds_WP_001982953.1_1391	27.311	238	598
WP_003009503.1	lcl|NZ_AOVE01000023.1_cds_WP_001089500.1_242	28.926	242	598
WP_003009503.1	lcl|NZ_AOVE01000142.1_cds_WP_000184524.1_2846	29.167	216	598
WP_003009503.1	lcl|NZ_AOVE01000065.1_cds_WP_001288326.1_880	26.471	238	598
WP_003009503.1	lcl|NZ_AOVE01000111.1_cds_WP_001141158.1_1914	30.508	236	598
