WP_003009553.1	lcl|NZ_AOXB01000098.1_cds_WP_004462903.1_2624	95.699	93	106
WP_003009527.1	lcl|NZ_AOXB01000098.1_cds_WP_017863560.1_2625	87.580	314	321
WP_003009527.1	lcl|NZ_AOXB01000098.1_cds_WP_004464967.1_2676	22.222	279	321
WP_003009527.1	lcl|NZ_AOXB01000116.1_cds_WP_004461583.1_3506	24.691	324	321
WP_003009527.1	lcl|NZ_AOXB01000098.1_cds_WP_004465002.1_2678	24.590	183	321
WP_003009527.1	lcl|NZ_AOXB01000098.1_cds_WP_004476514.1_2698	22.064	281	321
WP_003009527.1	lcl|NZ_AOXB01000011.1_cds_WP_004461234.1_140	25.359	209	321
WP_003009527.1	lcl|NZ_AOXB01000113.1_cds_WP_004468319.1_3206	24.510	102	321
WP_003009869.1	lcl|NZ_AOXB01000098.1_cds_WP_004494299.1_2659	35.593	177	185
WP_003009869.1	lcl|NZ_AOXB01000092.1_cds_WP_004460143.1_2274	35.714	140	185
WP_003009535.1	lcl|NZ_AOXB01000098.1_cds_WP_004464967.1_2676	32.399	321	329
WP_003009535.1	lcl|NZ_AOXB01000116.1_cds_WP_004461583.1_3506	30.380	316	329
WP_003009535.1	lcl|NZ_AOXB01000098.1_cds_WP_004476514.1_2698	28.736	348	329
WP_003009535.1	lcl|NZ_AOXB01000011.1_cds_WP_004461234.1_140	32.692	312	329
WP_003009535.1	lcl|NZ_AOXB01000098.1_cds_WP_004465002.1_2678	30.820	305	329
WP_003009535.1	lcl|NZ_AOXB01000113.1_cds_WP_004468319.1_3206	27.381	336	329
WP_003009535.1	lcl|NZ_AOXB01000063.1_cds_WP_004487738.1_1280	30.000	320	329
WP_003009535.1	lcl|NZ_AOXB01000011.1_cds_WP_004461242.1_143	29.003	331	329
WP_003009535.1	lcl|NZ_AOXB01000091.1_cds_WP_017863440.1_2207	27.874	348	329
WP_003009535.1	lcl|NZ_AOXB01000098.1_cds_WP_017863560.1_2625	26.266	316	329
WP_003009535.1	lcl|NZ_AOXB01000086.1_cds_WP_004470510.1_1958	27.206	272	329
WP_003009535.1	lcl|NZ_AOXB01000098.1_cds_WP_004465101.1_2680	24.818	274	329
WP_003009535.1	lcl|NZ_AOXB01000091.1_cds_WP_004459320.1_2154	27.273	286	329
WP_003009535.1	lcl|NZ_AOXB01000115.1_cds_WP_004476349.1_3413	25.830	271	329
WP_003009795.1	lcl|NZ_AOXB01000098.1_cds_WP_004475169.1_2677	28.017	232	267
WP_003009795.1	lcl|NZ_AOXB01000051.1_cds_WP_004477560.1_920	29.032	186	267
WP_003009795.1	lcl|NZ_AOXB01000098.1_cds_WP_004476528.1_2699	26.316	190	267
WP_003009795.1	lcl|NZ_AOXB01000113.1_cds_WP_004477855.1_3207	25.279	269	267
WP_003009795.1	lcl|NZ_AOXB01000089.1_cds_WP_017863400.1_2105	25.269	186	267
WP_003009515.1	lcl|NZ_AOXB01000018.1_cds_WP_017862732.1_325	25.767	326	509
WP_003009515.1	lcl|NZ_AOXB01000018.1_cds_WP_004460640.1_324	31.633	98	509
WP_003009515.1	lcl|NZ_AOXB01000018.1_cds_WP_017862732.1_325	25.767	326	509
WP_003009515.1	lcl|NZ_AOXB01000018.1_cds_WP_004460640.1_324	31.633	98	509
WP_003009505.1	lcl|NZ_AOXB01000011.1_cds_WP_004461234.1_140	26.449	276	330
WP_003009505.1	lcl|NZ_AOXB01000098.1_cds_WP_004464967.1_2676	23.077	273	330
WP_003009505.1	lcl|NZ_AOXB01000116.1_cds_WP_004461583.1_3506	29.391	279	330
WP_003009505.1	lcl|NZ_AOXB01000098.1_cds_WP_004476514.1_2698	24.855	346	330
WP_003009505.1	lcl|NZ_AOXB01000091.1_cds_WP_017863440.1_2207	26.126	222	330
WP_003009505.1	lcl|NZ_AOXB01000115.1_cds_WP_004476349.1_3413	25.207	242	330
WP_003009505.1	lcl|NZ_AOXB01000063.1_cds_WP_004487738.1_1280	31.092	238	330
WP_003009505.1	lcl|NZ_AOXB01000113.1_cds_WP_004468319.1_3206	22.150	307	330
WP_003009505.1	lcl|NZ_AOXB01000086.1_cds_WP_004470510.1_1958	30.769	130	330
WP_003009505.1	lcl|NZ_AOXB01000011.1_cds_WP_004461242.1_143	30.464	151	330
WP_003009505.1	lcl|NZ_AOXB01000061.1_cds_WP_004478741.1_1161	26.562	128	330
WP_003009505.1	lcl|NZ_AOXB01000038.1_cds_WP_004480354.1_633	26.230	244	330
WP_003009317.1	lcl|NZ_AOXB01000095.1_cds_WP_004457662.1_2474	41.975	243	265
WP_003009459.1	lcl|NZ_AOXB01000076.1_cds_WP_004474516.1_1553	39.437	284	310
WP_003009459.1	lcl|NZ_AOXB01000117.1_cds_WP_004473577.1_3569	28.155	309	310
