WP_003009553.1	lcl|NC_008508.1_cds_WP_002725873.1_1218	92.473	93	106
WP_003009527.1	lcl|NC_008508.1_cds_WP_011669917.1_1219	91.401	314	321
WP_003009527.1	lcl|NC_008508.1_cds_WP_011669955.1_1268	20.652	276	321
WP_003009527.1	lcl|NC_008508.1_cds_WP_011671202.1_3109	22.154	325	321
WP_003009527.1	lcl|NC_008508.1_cds_WP_011669957.1_1270	21.790	257	321
WP_003009527.1	lcl|NC_008508.1_cds_WP_011670961.1_2769	23.939	330	321
WP_003009527.1	lcl|NC_008508.1_cds_WP_011669973.1_1294	22.776	281	321
WP_003009527.1	lcl|NC_008508.1_cds_WP_011670813.1_2543	25.000	104	321
WP_003009869.1	lcl|NC_008508.1_cds_WP_002750963.1_1426	34.932	146	185
WP_003009869.1	lcl|NC_008508.1_cds_WP_011669938.1_1250	33.898	177	185
WP_003009535.1	lcl|NC_008508.1_cds_WP_011669955.1_1268	32.087	321	329
WP_003009535.1	lcl|NC_008508.1_cds_WP_011671202.1_3109	31.329	316	329
WP_003009535.1	lcl|NC_008508.1_cds_WP_011669973.1_1294	29.940	334	329
WP_003009535.1	lcl|NC_008508.1_cds_WP_011670961.1_2769	30.769	312	329
WP_003009535.1	lcl|NC_008508.1_cds_WP_011669957.1_1270	29.180	305	329
WP_003009535.1	lcl|NC_008508.1_cds_WP_011670813.1_2543	27.711	332	329
WP_003009535.1	lcl|NC_008508.1_cds_WP_011671143.1_3023	30.449	312	329
WP_003009535.1	lcl|NC_008508.1_cds_WP_002754065.1_2766	28.399	331	329
WP_003009535.1	lcl|NC_008508.1_cds_WP_011671074.1_2930	25.806	341	329
WP_003009535.1	lcl|NC_008508.1_cds_WP_011669917.1_1219	25.397	315	329
WP_003009535.1	lcl|NC_008508.1_cds_WP_017859386.1_1586	27.737	274	329
WP_003009535.1	lcl|NC_008508.1_cds_WP_011669959.1_1272	24.818	274	329
WP_003009535.1	lcl|NC_008508.1_cds_WP_011669202.1_107	23.636	330	329
WP_003009795.1	lcl|NC_008508.1_cds_WP_011669956.1_1269	27.391	230	267
WP_003009795.1	lcl|NC_008508.1_cds_WP_011669974.1_1295	26.984	189	267
WP_003009795.1	lcl|NC_008508.1_cds_WP_011670832.1_2570	35.955	89	267
WP_003009795.1	lcl|NC_008508.1_cds_WP_011670812.1_2542	23.420	269	267
WP_003009795.1	lcl|NC_008508.1_cds_WP_002766579.1_534	25.269	186	267
WP_003009515.1	lcl|NC_008508.1_cds_WP_011670269.1_1741	27.273	297	509
WP_003009515.1	lcl|NC_008508.1_cds_WP_002751286.1_1740	28.302	106	509
WP_003009515.1	lcl|NC_008508.1_cds_WP_011670269.1_1741	27.273	297	509
WP_003009515.1	lcl|NC_008508.1_cds_WP_002751286.1_1740	28.302	106	509
WP_003009505.1	lcl|NC_008508.1_cds_WP_011670961.1_2769	27.174	276	330
