WP_003009553.1	lcl|NZ_MVIT01000044.1_cds_WP_004753574.1_2684	89.247	93	106
WP_003009527.1	lcl|NZ_MVIT01000044.1_cds_WP_082292714.1_2683	90.764	314	321
WP_003009527.1	lcl|NZ_MVIT01000044.1_cds_WP_020765358.1_2680	27.239	268	321
WP_003009527.1	lcl|NZ_MVIT01000078.1_cds_WP_004753565.1_408	22.154	325	321
WP_003009527.1	lcl|NZ_MVIT01000032.1_cds_WP_020778800.1_3332	22.064	281	321
WP_003009527.1	lcl|NZ_MVIT01000044.1_cds_WP_004755319.1_2677	25.993	277	321
WP_003009854.1	lcl|NZ_MVIT01000044.1_cds_WP_082292713.1_2682	85.753	365	365
WP_003009869.1	lcl|NZ_MVIT01000044.1_cds_WP_004766667.1_2681	91.892	185	185
WP_003009869.1	lcl|NZ_MVIT01000020.1_cds_WP_004752075.1_3316	39.286	140	185
WP_003009535.1	lcl|NZ_MVIT01000044.1_cds_WP_020765358.1_2680	90.578	329	329
WP_003009535.1	lcl|NZ_MVIT01000078.1_cds_WP_004753565.1_408	31.962	316	329
WP_003009535.1	lcl|NZ_MVIT01000078.1_cds_WP_176138130.1_80	32.362	309	329
WP_003009535.1	lcl|NZ_MVIT01000032.1_cds_WP_020778800.1_3332	30.564	337	329
WP_003009535.1	lcl|NZ_MVIT01000078.1_cds_WP_020766960.1_254	30.675	326	329
WP_003009535.1	lcl|NZ_MVIT01000078.1_cds_WP_004751412.1_92	29.607	331	329
WP_003009535.1	lcl|NZ_MVIT01000060.1_cds_WP_082292927.1_1548	28.152	341	329
WP_003009535.1	lcl|NZ_MVIT01000044.1_cds_WP_004755319.1_2677	28.758	306	329
WP_003009535.1	lcl|NZ_MVIT01000044.1_cds_WP_082292714.1_2683	25.157	318	329
WP_003009535.1	lcl|NZ_MVIT01000032.1_cds_WP_082292630.1_3349	26.812	276	329
WP_003009535.1	lcl|NZ_MVIT01000070.1_cds_WP_016750792.1_1171	28.148	270	329
WP_003009535.1	lcl|NZ_MVIT01000031.1_cds_WP_082292619.1_3044	26.908	249	329
WP_003009535.1	lcl|NZ_MVIT01000076.1_cds_WP_004766563.1_2180	25.000	268	329
WP_003009535.1	lcl|NZ_MVIT01000077.1_cds_WP_020765537.1_1493	32.031	128	329
WP_003009535.1	lcl|NZ_MVIT01000036.1_cds_WP_025182202.1_3393	24.419	172	329
WP_003009795.1	lcl|NZ_MVIT01000044.1_cds_WP_004762941.1_2679	81.648	267	267
WP_003009795.1	lcl|NZ_MVIT01000060.1_cds_WP_020778860.1_1570	29.534	193	267
WP_003009795.1	lcl|NZ_MVIT01000032.1_cds_WP_020766865.1_3331	26.455	189	267
WP_003009795.1	lcl|NZ_MVIT01000041.1_cds_WP_004758210.1_2623	33.735	83	267
WP_003009515.1	lcl|NZ_MVIT01000044.1_cds_WP_016753424.1_2678	87.795	508	509
WP_003009515.1	lcl|NZ_MVIT01000064.1_cds_WP_082293044.1_629	24.922	321	509
WP_003009515.1	lcl|NZ_MVIT01000064.1_cds_WP_020766999.1_628	29.474	95	509
WP_003009515.1	lcl|NZ_MVIT01000074.1_cds_WP_020766792.1_3662	32.787	122	509
WP_003009515.1	lcl|NZ_MVIT01000044.1_cds_WP_016753424.1_2678	87.795	508	509
WP_003009515.1	lcl|NZ_MVIT01000064.1_cds_WP_082293044.1_629	24.922	321	509
WP_003009515.1	lcl|NZ_MVIT01000064.1_cds_WP_020766999.1_628	29.474	95	509
WP_003009515.1	lcl|NZ_MVIT01000074.1_cds_WP_020766792.1_3662	32.787	122	509
WP_003009505.1	lcl|NZ_MVIT01000044.1_cds_WP_004755319.1_2677	91.768	328	330
WP_003009505.1	lcl|NZ_MVIT01000044.1_cds_WP_020765358.1_2680	28.065	310	330
WP_003009505.1	lcl|NZ_MVIT01000078.1_cds_WP_176138130.1_80	25.926	270	330
WP_003009505.1	lcl|NZ_MVIT01000078.1_cds_WP_004753565.1_408	27.536	276	330
WP_003009505.1	lcl|NZ_MVIT01000031.1_cds_WP_082292619.1_3044	27.984	243	330
WP_003009505.1	lcl|NZ_MVIT01000032.1_cds_WP_020778800.1_3332	24.024	333	330
WP_003009505.1	lcl|NZ_MVIT01000078.1_cds_WP_020766960.1_254	28.295	258	330
WP_003009505.1	lcl|NZ_MVIT01000060.1_cds_WP_082292927.1_1548	24.434	221	330
WP_003009505.1	lcl|NZ_MVIT01000078.1_cds_WP_004751412.1_92	30.464	151	330
WP_003009505.1	lcl|NZ_MVIT01000076.1_cds_WP_004766563.1_2180	25.781	128	330
WP_003009505.1	lcl|NZ_MVIT01000070.1_cds_WP_016750792.1_1171	28.859	149	330
WP_003009505.1	lcl|NZ_MVIT01000060.1_cds_WP_082292934.1_1579	33.333	75	330
WP_003009804.1	lcl|NZ_MVIT01000044.1_cds_WP_139363917.1_2674	36.861	548	538
WP_003009804.1	lcl|NZ_MVIT01000044.1_cds_WP_139363917.1_2674	36.861	548	538
WP_003009317.1	lcl|NZ_MVIT01000015.1_cds_WP_020778497.1_3603	66.792	265	265
WP_003009317.1	lcl|NZ_MVIT01000028.1_cds_WP_004755702.1_3283	42.387	243	265
WP_003009317.1	lcl|NZ_MVIT01000050.1_cds_WP_004765094.1_2044	28.824	170	265
WP_003009459.1	lcl|NZ_MVIT01000015.1_cds_WP_025182155.1_3604	86.452	310	310
WP_003009459.1	lcl|NZ_MVIT01000057.1_cds_WP_004771458.1_1996	37.884	293	310
WP_003009459.1	lcl|NZ_MVIT01000050.1_cds_WP_004765094.1_2044	28.571	308	310
WP_003009459.1	lcl|NZ_MVIT01000072.1_cds_WP_004752420.1_3133	27.068	133	310
WP_003009459.1	lcl|NZ_MVIT01000015.1_cds_WP_025182155.1_3604	86.452	310	310
WP_003009459.1	lcl|NZ_MVIT01000057.1_cds_WP_004771458.1_1996	37.884	293	310
WP_003009459.1	lcl|NZ_MVIT01000050.1_cds_WP_004765094.1_2044	28.571	308	310
WP_003009459.1	lcl|NZ_MVIT01000072.1_cds_WP_004752420.1_3133	27.068	133	310
WP_003009745.1	lcl|NZ_MVIT01000015.1_cds_WP_020765343.1_3605	90.909	264	264
WP_036096976.1	lcl|NZ_MVIT01000015.1_cds_WP_002733551.1_3606	82.308	130	130
WP_003009905.1	lcl|NZ_MVIT01000015.1_cds_WP_082292560.1_3607	79.861	144	145
WP_003009905.1	lcl|NZ_MVIT01000055.1_cds_WP_004756253.1_1760	41.071	56	145
WP_003009905.1	lcl|NZ_MVIT01000078.1_cds_WP_020765472.1_103	28.947	76	145
WP_036096974.1	lcl|NZ_MVIT01000015.1_cds_WP_025179404.1_3608	90.498	221	221
