WP_003009553.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352101.1_2808	61.628	86	106
WP_003009527.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352100.1_2809	82.903	310	321
WP_003009527.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350398.1_318	26.168	321	321
WP_003009527.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350373.1_291	23.438	320	321
WP_003009527.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352082.1_2830	20.074	269	321
WP_003009527.1	lcl|NZ_JAMQPP010000003.1_cds_WP_265351842.1_2055	20.238	336	321
WP_003009527.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350875.1_863	23.810	315	321
WP_003009527.1	lcl|NZ_JAMQPP010000003.1_cds_WP_265351852.1_2066	23.009	226	321
WP_003009869.1	lcl|NZ_JAMQPP010000002.1_cds_WP_265351247.1_1802	34.483	116	185
WP_003009535.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350373.1_291	30.573	314	329
WP_003009535.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350875.1_863	30.128	312	329
WP_003009535.1	lcl|NZ_JAMQPP010000003.1_cds_WP_265351842.1_2055	28.824	340	329
WP_003009535.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350398.1_318	29.568	301	329
WP_003009535.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350726.1_695	25.982	331	329
WP_003009535.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352082.1_2830	27.826	230	329
WP_003009535.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352100.1_2809	26.019	319	329
WP_003009535.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350671.1_630	27.165	254	329
WP_003009535.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352071.1_2842	26.295	251	329
WP_003009535.1	lcl|NZ_JAMQPP010000013.1_cds_WP_265353373.1_1377	27.374	179	329
WP_003009535.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352040.1_2873	26.316	266	329
WP_003009535.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350327.1_237	29.240	171	329
WP_003009535.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350679.1_638	24.188	277	329
WP_003009535.1	lcl|NZ_JAMQPP010000003.1_cds_WP_265351852.1_2066	25.175	286	329
WP_003009535.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352209.1_2837	30.435	161	329
WP_003009795.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352074.1_2839	25.837	209	267
WP_003009795.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352008.1_2934	25.194	258	267
WP_003009795.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350644.1_602	36.296	135	267
WP_003009795.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350781.1_756	33.708	89	267
WP_003009795.1	lcl|NZ_JAMQPP010000003.1_cds_WP_265351841.1_2054	25.381	197	267
WP_003009515.1	lcl|NZ_JAMQPP010000002.1_cds_WP_265351228.1_1780	24.854	342	509
WP_003009515.1	lcl|NZ_JAMQPP010000002.1_cds_WP_265351227.1_1779	26.316	114	509
WP_003009515.1	lcl|NZ_JAMQPP010000002.1_cds_WP_265351228.1_1780	24.854	342	509
WP_003009515.1	lcl|NZ_JAMQPP010000002.1_cds_WP_265351227.1_1779	26.316	114	509
WP_003009505.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350671.1_630	29.924	264	330
WP_003009505.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350875.1_863	25.177	282	330
WP_003009505.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350373.1_291	28.727	275	330
WP_003009505.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350679.1_638	25.188	266	330
WP_003009505.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350398.1_318	24.471	331	330
WP_003009505.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350736.1_707	29.412	170	330
WP_003009505.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352082.1_2830	27.642	123	330
WP_003009505.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350327.1_237	26.316	209	330
WP_003009505.1	lcl|NZ_JAMQPP010000003.1_cds_WP_265351842.1_2055	23.490	298	330
WP_003009505.1	lcl|NZ_JAMQPP010000013.1_cds_WP_265353373.1_1377	27.778	180	330
WP_003009505.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350726.1_695	27.815	151	330
WP_003009317.1	lcl|NZ_JAMQPP010000011.1_cds_WP_265353203.1_1131	38.281	256	265
WP_003009317.1	lcl|NZ_JAMQPP010000006.1_cds_WP_265352377.1_3067	26.471	170	265
WP_003009459.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350158.1_54	37.209	301	310
WP_003009459.1	lcl|NZ_JAMQPP010000006.1_cds_WP_265352377.1_3067	31.310	313	310
WP_003009459.1	lcl|NZ_JAMQPP010000002.1_cds_WP_265351305.1_1868	23.106	264	310
WP_003009459.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350158.1_54	37.209	301	310
WP_003009459.1	lcl|NZ_JAMQPP010000006.1_cds_WP_265352377.1_3067	31.310	313	310
WP_003009459.1	lcl|NZ_JAMQPP010000002.1_cds_WP_265351305.1_1868	23.106	264	310
WP_003009905.1	lcl|NZ_JAMQPP010000006.1_cds_WP_265352395.1_3041	40.323	62	145
WP_003009905.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350457.1_383	28.000	75	145
WP_036096974.1	lcl|NZ_JAMQPP010000002.1_cds_WP_265351322.1_1889	32.990	97	221
WP_003009428.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350306.1_211	42.038	157	664
WP_003009428.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265368870.1_210	31.325	83	664
WP_003009848.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352092.1_2817	27.826	230	393
WP_003009848.1	lcl|NZ_JAMQPP010000004.1_cds_WP_265351578.1_2645	26.344	186	393
WP_003009848.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352188.1_2715	24.324	185	393
WP_003009848.1	lcl|NZ_JAMQPP010000009.1_cds_WP_265352964.1_3739	22.088	249	393
WP_003009953.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350567.1_506	32.639	144	177
WP_003009592.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352092.1_2817	23.529	187	407
WP_036096972.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350626.1_577	27.891	147	241
WP_036096972.1	lcl|NZ_JAMQPP010000003.1_cds_WP_265351678.1_2241	25.847	236	241
WP_036096972.1	lcl|NZ_JAMQPP010000002.1_cds_WP_265351319.1_1885	22.656	256	241
WP_036096972.1	lcl|NZ_JAMQPP010000006.1_cds_WP_135740697.1_3047	23.457	243	241
WP_036096972.1	lcl|NZ_JAMQPP010000006.1_cds_WP_265352334.1_3112	23.077	247	241
WP_036096972.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350600.1_546	29.703	101	241
WP_003009503.1	lcl|NZ_JAMQPP010000010.1_cds_WP_265353080.1_983	34.316	373	598
WP_003009503.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350631.1_586	42.169	249	598
WP_003009503.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350582.1_523	42.544	228	598
WP_003009503.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350882.1_870	40.084	237	598
WP_003009503.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352098.1_2811	40.553	217	598
WP_003009503.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350880.1_868	37.500	248	598
WP_003009503.1	lcl|NZ_JAMQPP010000007.1_cds_WP_265352657.1_3494	34.146	246	598
WP_003009503.1	lcl|NZ_JAMQPP010000012.1_cds_WP_265353331.1_1329	32.618	233	598
WP_003009503.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352017.1_2925	32.558	258	598
WP_003009503.1	lcl|NZ_JAMQPP010000003.1_cds_WP_265351868.1_2084	29.075	227	598
WP_003009503.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350898.1_888	26.522	230	598
