WP_003009553.1	lcl|NZ_RQFL01000026.1_cds_WP_035983633.1_2810	61.628	86	106
WP_003009527.1	lcl|NZ_RQFL01000026.1_cds_WP_135748742.1_2813	82.258	310	321
WP_003009527.1	lcl|NZ_RQFL01000011.1_cds_WP_135748906.1_1035	27.103	321	321
WP_003009527.1	lcl|NZ_RQFL01000011.1_cds_WP_135748927.1_1008	23.438	320	321
WP_003009527.1	lcl|NZ_RQFL01000026.1_cds_WP_135748743.1_2812	22.308	260	321
WP_003009527.1	lcl|NZ_RQFL01000009.1_cds_WP_135749866.1_3178	20.833	336	321
WP_003009527.1	lcl|NZ_RQFL01000007.1_cds_WP_135748100.1_2550	23.292	322	321
WP_003009527.1	lcl|NZ_RQFL01000009.1_cds_WP_208727372.1_3167	20.690	203	321
WP_003009869.1	lcl|NZ_RQFL01000024.1_cds_WP_135749621.1_72	32.812	128	185
WP_003009535.1	lcl|NZ_RQFL01000011.1_cds_WP_135748927.1_1008	31.210	314	329
WP_003009535.1	lcl|NZ_RQFL01000007.1_cds_WP_135748100.1_2550	31.111	315	329
WP_003009535.1	lcl|NZ_RQFL01000009.1_cds_WP_135749866.1_3178	29.412	340	329
WP_003009535.1	lcl|NZ_RQFL01000026.1_cds_WP_135748743.1_2812	29.326	341	329
WP_003009535.1	lcl|NZ_RQFL01000011.1_cds_WP_135748906.1_1035	27.476	313	329
WP_003009535.1	lcl|NZ_RQFL01000011.1_cds_WP_135696004.1_1419	24.845	322	329
WP_003009535.1	lcl|NZ_RQFL01000011.1_cds_WP_135749550.1_1351	28.346	254	329
WP_003009535.1	lcl|NZ_RQFL01000026.1_cds_WP_135748742.1_2813	25.472	318	329
WP_003009535.1	lcl|NZ_RQFL01000021.1_cds_WP_135749799.1_3525	25.391	256	329
WP_003009535.1	lcl|NZ_RQFL01000011.1_cds_WP_135747765.1_955	30.769	247	329
WP_003009535.1	lcl|NZ_RQFL01000026.1_cds_WP_135747942.1_2870	24.809	262	329
WP_003009535.1	lcl|NZ_RQFL01000026.1_cds_WP_135750024.1_2830	23.103	290	329
WP_003009535.1	lcl|NZ_RQFL01000026.1_cds_WP_135747429.1_2823	33.708	89	329
WP_003009535.1	lcl|NZ_RQFL01000009.1_cds_WP_208727372.1_3167	25.524	286	329
WP_003009535.1	lcl|NZ_RQFL01000011.1_cds_WP_135749044.1_1359	23.413	252	329
WP_003009795.1	lcl|NZ_RQFL01000026.1_cds_WP_135693628.1_2931	25.194	258	267
WP_003009795.1	lcl|NZ_RQFL01000011.1_cds_WP_135749127.1_1323	34.091	132	267
WP_003009795.1	lcl|NZ_RQFL01000026.1_cds_WP_135747430.1_2822	25.000	208	267
WP_003009795.1	lcl|NZ_RQFL01000007.1_cds_WP_135747821.1_2662	28.161	174	267
WP_003009795.1	lcl|NZ_RQFL01000009.1_cds_WP_135749867.1_3179	24.873	197	267
WP_003009515.1	lcl|NZ_RQFL01000024.1_cds_WP_135749640.1_50	24.107	336	509
WP_003009515.1	lcl|NZ_RQFL01000024.1_cds_WP_135693237.1_49	25.439	114	509
WP_003009515.1	lcl|NZ_RQFL01000024.1_cds_WP_135749640.1_50	24.107	336	509
WP_003009515.1	lcl|NZ_RQFL01000024.1_cds_WP_135693237.1_49	25.439	114	509
WP_003009505.1	lcl|NZ_RQFL01000007.1_cds_WP_135748100.1_2550	25.887	282	330
WP_003009505.1	lcl|NZ_RQFL01000011.1_cds_WP_135749550.1_1351	29.915	234	330
WP_003009505.1	lcl|NZ_RQFL01000011.1_cds_WP_135748927.1_1008	29.091	275	330
WP_003009505.1	lcl|NZ_RQFL01000026.1_cds_WP_135748743.1_2812	27.341	267	330
WP_003009505.1	lcl|NZ_RQFL01000011.1_cds_WP_135748906.1_1035	23.404	329	330
WP_003009505.1	lcl|NZ_RQFL01000011.1_cds_WP_135749044.1_1359	26.070	257	330
WP_003009505.1	lcl|NZ_RQFL01000011.1_cds_WP_135747765.1_955	28.230	209	330
WP_003009505.1	lcl|NZ_RQFL01000026.1_cds_WP_135748741.1_2814	28.682	129	330
WP_003009505.1	lcl|NZ_RQFL01000021.1_cds_WP_135749799.1_3525	25.221	226	330
WP_003009505.1	lcl|NZ_RQFL01000009.1_cds_WP_135749866.1_3178	23.826	298	330
WP_003009505.1	lcl|NZ_RQFL01000011.1_cds_WP_135696004.1_1419	27.815	151	330
WP_003009317.1	lcl|NZ_RQFL01000007.1_cds_WP_100741966.1_2278	39.062	256	265
WP_003009317.1	lcl|NZ_RQFL01000031.1_cds_WP_135749488.1_1704	25.882	170	265
WP_003009459.1	lcl|NZ_RQFL01000021.1_cds_WP_135747739.1_3434	36.213	301	310
WP_003009459.1	lcl|NZ_RQFL01000031.1_cds_WP_135749488.1_1704	30.968	310	310
WP_003009459.1	lcl|NZ_RQFL01000024.1_cds_WP_135749572.1_137	23.664	262	310
WP_003009459.1	lcl|NZ_RQFL01000021.1_cds_WP_135747739.1_3434	36.213	301	310
WP_003009459.1	lcl|NZ_RQFL01000031.1_cds_WP_135749488.1_1704	30.968	310	310
WP_003009459.1	lcl|NZ_RQFL01000024.1_cds_WP_135749572.1_137	23.664	262	310
WP_003009905.1	lcl|NZ_RQFL01000031.1_cds_WP_135694130.1_1728	43.548	62	145
WP_036096974.1	lcl|NZ_RQFL01000024.1_cds_WP_135749690.1_188	34.021	97	221
WP_036096974.1	lcl|NZ_RQFL01000009.1_cds_WP_135749297.1_3374	29.293	99	221
WP_036096974.1	lcl|NZ_RQFL01000007.1_cds_WP_135747404.1_2332	28.205	78	221
WP_003009428.1	lcl|NZ_RQFL01000007.1_cds_WP_135747691.1_2250	29.049	389	664
WP_003009428.1	lcl|NZ_RQFL01000024.1_cds_WP_135748056.1_610	27.704	379	664
WP_003009428.1	lcl|NZ_RQFL01000026.1_cds_WP_135747945.1_2867	26.738	187	664
WP_003009848.1	lcl|NZ_RQFL01000026.1_cds_WP_135749712.1_2828	27.793	367	393
WP_003009848.1	lcl|NZ_RQFL01000024.1_cds_WP_135748566.1_468	26.344	186	393
WP_003009848.1	lcl|NZ_RQFL01000026.1_cds_WP_135746983.1_2717	25.263	190	393
WP_003009848.1	lcl|NZ_RQFL01000007.1_cds_WP_135747404.1_2332	22.892	249	393
WP_003009953.1	lcl|NZ_RQFL01000011.1_cds_WP_135746949.1_1222	32.639	144	177
WP_003009592.1	lcl|NZ_RQFL01000026.1_cds_WP_135749712.1_2828	33.592	387	407
WP_036096972.1	lcl|NZ_RQFL01000024.1_cds_WP_135749976.1_151	25.781	256	241
WP_036096972.1	lcl|NZ_RQFL01000011.1_cds_WP_002972927.1_1298	28.859	149	241
WP_036096972.1	lcl|NZ_RQFL01000009.1_cds_WP_135749307.1_3363	25.000	236	241
WP_036096972.1	lcl|NZ_RQFL01000031.1_cds_WP_135749502.1_1722	23.457	243	241
WP_036096972.1	lcl|NZ_RQFL01000011.1_cds_WP_135749058.1_1374	23.200	250	241
WP_036096972.1	lcl|NZ_RQFL01000031.1_cds_WP_135746732.1_1657	22.672	247	241
WP_036096972.1	lcl|NZ_RQFL01000011.1_cds_WP_135748294.1_1264	29.703	101	241
WP_003009503.1	lcl|NZ_RQFL01000014.1_cds_WP_135749212.1_3604	34.218	377	598
WP_003009503.1	lcl|NZ_RQFL01000011.1_cds_WP_135749141.1_1307	40.964	249	598
WP_003009503.1	lcl|NZ_RQFL01000011.1_cds_WP_135748315.1_1241	42.683	246	598
