WP_003009553.1	lcl|NZ_AOHJ01000104.1_cds_WP_000340715.1_2107	91.398	93	106
WP_003009527.1	lcl|NZ_AOHJ01000104.1_cds_WP_000410266.1_2108	90.764	314	321
WP_003009527.1	lcl|NZ_AOHJ01000104.1_cds_WP_000646254.1_2111	26.866	268	321
WP_003009527.1	lcl|NZ_AOHJ01000112.1_cds_WP_000744698.1_2359	22.769	325	321
WP_003009527.1	lcl|NZ_AOHJ01000145.1_cds_WP_000723091.1_3139	23.239	284	321
WP_003009527.1	lcl|NZ_AOHJ01000104.1_cds_WP_001067557.1_2114	25.382	327	321
WP_003009527.1	lcl|NZ_AOHJ01000038.1_cds_WP_002072074.1_847	23.923	209	321
WP_003009854.1	lcl|NZ_AOHJ01000104.1_cds_WP_000604525.1_2109	83.836	365	365
WP_003009869.1	lcl|NZ_AOHJ01000104.1_cds_WP_000884059.1_2110	91.892	185	185
WP_003009869.1	lcl|NZ_AOHJ01000018.1_cds_WP_000351733.1_382	38.571	140	185
WP_003009535.1	lcl|NZ_AOHJ01000104.1_cds_WP_000646254.1_2111	92.097	329	329
WP_003009535.1	lcl|NZ_AOHJ01000112.1_cds_WP_000744698.1_2359	32.595	316	329
WP_003009535.1	lcl|NZ_AOHJ01000145.1_cds_WP_000723091.1_3139	30.746	335	329
WP_003009535.1	lcl|NZ_AOHJ01000038.1_cds_WP_002072074.1_847	31.922	307	329
WP_003009535.1	lcl|NZ_AOHJ01000135.1_cds_WP_000649924.1_2864	30.341	323	329
WP_003009535.1	lcl|NZ_AOHJ01000056.1_cds_WP_000709508.1_1210	28.701	331	329
WP_003009535.1	lcl|NZ_AOHJ01000104.1_cds_WP_001067557.1_2114	28.105	306	329
WP_003009535.1	lcl|NZ_AOHJ01000038.1_cds_WP_000688696.1_867	27.811	338	329
WP_003009535.1	lcl|NZ_AOHJ01000104.1_cds_WP_000410266.1_2108	25.786	318	329
WP_003009535.1	lcl|NZ_AOHJ01000064.1_cds_WP_000475901.1_1383	27.899	276	329
WP_003009535.1	lcl|NZ_AOHJ01000031.1_cds_WP_001074779.1_711	27.273	275	329
WP_003009535.1	lcl|NZ_AOHJ01000147.1_cds_WP_001003560.1_3201	25.740	338	329
WP_003009535.1	lcl|NZ_AOHJ01000150.1_cds_WP_000378097.1_3326	25.581	172	329
WP_003009795.1	lcl|NZ_AOHJ01000104.1_cds_WP_000774259.1_2112	81.648	267	267
WP_003009795.1	lcl|NZ_AOHJ01000163.1_cds_WP_000667727.1_3511	28.866	194	267
WP_003009795.1	lcl|NZ_AOHJ01000145.1_cds_WP_000842260.1_3138	26.316	190	267
WP_003009795.1	lcl|NZ_AOHJ01000174.1_cds_WP_000805357.1_3629	33.735	83	267
WP_003009515.1	lcl|NZ_AOHJ01000104.1_cds_WP_002072162.1_2113	87.598	508	509
WP_003009515.1	lcl|NZ_AOHJ01000031.1_cds_WP_000291581.1_639	26.032	315	509
WP_003009515.1	lcl|NZ_AOHJ01000031.1_cds_WP_000364504.1_640	29.474	95	509
WP_003009515.1	lcl|NZ_AOHJ01000104.1_cds_WP_002072162.1_2113	87.598	508	509
WP_003009515.1	lcl|NZ_AOHJ01000031.1_cds_WP_000291581.1_639	26.032	315	509
WP_003009515.1	lcl|NZ_AOHJ01000031.1_cds_WP_000364504.1_640	29.474	95	509
WP_003009505.1	lcl|NZ_AOHJ01000104.1_cds_WP_001067557.1_2114	92.121	330	330
WP_003009505.1	lcl|NZ_AOHJ01000038.1_cds_WP_002072074.1_847	26.277	274	330
WP_003009505.1	lcl|NZ_AOHJ01000104.1_cds_WP_000646254.1_2111	29.020	255	330
WP_003009505.1	lcl|NZ_AOHJ01000112.1_cds_WP_000744698.1_2359	27.215	316	330
WP_003009505.1	lcl|NZ_AOHJ01000147.1_cds_WP_001003560.1_3201	29.960	247	330
WP_003009505.1	lcl|NZ_AOHJ01000145.1_cds_WP_000723091.1_3139	22.892	332	330
WP_003009505.1	lcl|NZ_AOHJ01000038.1_cds_WP_000688696.1_867	25.339	221	330
WP_003009505.1	lcl|NZ_AOHJ01000135.1_cds_WP_000649924.1_2864	28.295	258	330
WP_003009505.1	lcl|NZ_AOHJ01000031.1_cds_WP_001074779.1_711	28.436	211	330
WP_003009505.1	lcl|NZ_AOHJ01000056.1_cds_WP_000709508.1_1210	30.464	151	330
WP_003009505.1	lcl|NZ_AOHJ01000008.1_cds_WP_000862751.1_105	34.783	69	330
WP_003009505.1	lcl|NZ_AOHJ01000157.1_cds_WP_000457972.1_3428	25.000	128	330
WP_003009804.1	lcl|NZ_AOHJ01000104.1_cds_WP_000689740.1_2117	37.132	544	538
WP_003009804.1	lcl|NZ_AOHJ01000104.1_cds_WP_000689740.1_2117	37.132	544	538
WP_003009317.1	lcl|NZ_AOHJ01000104.1_cds_WP_000342716.1_2118	67.170	265	265
WP_003009317.1	lcl|NZ_AOHJ01000020.1_cds_WP_001002662.1_467	41.152	243	265
WP_003009317.1	lcl|NZ_AOHJ01000169.1_cds_WP_001183721.1_3594	27.746	173	265
WP_003009459.1	lcl|NZ_AOHJ01000104.1_cds_WP_001246619.1_2119	86.129	310	310
WP_003009459.1	lcl|NZ_AOHJ01000073.1_cds_WP_000501205.1_1552	36.634	303	310
WP_003009459.1	lcl|NZ_AOHJ01000169.1_cds_WP_001183721.1_3594	28.114	281	310
WP_003009459.1	lcl|NZ_AOHJ01000149.1_cds_WP_000279896.1_3253	27.068	133	310
WP_003009459.1	lcl|NZ_AOHJ01000104.1_cds_WP_001246619.1_2119	86.129	310	310
WP_003009459.1	lcl|NZ_AOHJ01000073.1_cds_WP_000501205.1_1552	36.634	303	310
WP_003009459.1	lcl|NZ_AOHJ01000169.1_cds_WP_001183721.1_3594	28.114	281	310
WP_003009459.1	lcl|NZ_AOHJ01000149.1_cds_WP_000279896.1_3253	27.068	133	310
WP_003009745.1	lcl|NZ_AOHJ01000104.1_cds_WP_000479980.1_2120	90.152	264	264
WP_036096976.1	lcl|NZ_AOHJ01000104.1_cds_WP_000715958.1_2121	83.721	129	130
WP_003009905.1	lcl|NZ_AOHJ01000104.1_cds_WP_001088861.1_2122	81.250	144	145
WP_003009905.1	lcl|NZ_AOHJ01000022.1_cds_WP_000360600.1_492	30.263	76	145
WP_003009905.1	lcl|NZ_AOHJ01000049.1_cds_WP_002069656.1_1051	39.286	56	145
WP_036096974.1	lcl|NZ_AOHJ01000104.1_cds_WP_000517242.1_2123	89.140	221	221
WP_036096974.1	lcl|NZ_AOHJ01000131.1_cds_WP_001069832.1_2775	28.440	109	221
WP_036096974.1	lcl|NZ_AOHJ01000062.1_cds_WP_001082181.1_1316	23.077	78	221
WP_003009428.1	lcl|NZ_AOHJ01000095.1_cds_WP_000642914.1_1875	30.183	328	664
WP_003009428.1	lcl|NZ_AOHJ01000100.1_cds_WP_000529871.1_1986	27.753	227	664
WP_003009848.1	lcl|NZ_AOHJ01000010.1_cds_WP_001046777.1_111	56.122	392	393
WP_003009848.1	lcl|NZ_AOHJ01000010.1_cds_WP_000384508.1_113	26.738	374	393
WP_003009848.1	lcl|NZ_AOHJ01000131.1_cds_WP_000347675.1_2776	26.971	241	393
WP_003009848.1	lcl|NZ_AOHJ01000173.1_cds_WP_000402849.1_3607	22.363	237	393
WP_003009848.1	lcl|NZ_AOHJ01000121.1_cds_WP_002097509.1_2574	25.397	252	393
WP_003009848.1	lcl|NZ_AOHJ01000062.1_cds_WP_001082181.1_1316	25.414	181	393
WP_003009953.1	lcl|NZ_AOHJ01000010.1_cds_WP_000564977.1_112	53.448	174	177
WP_003009953.1	lcl|NZ_AOHJ01000013.1_cds_WP_001206947.1_173	28.169	142	177
WP_003009592.1	lcl|NZ_AOHJ01000010.1_cds_WP_000384508.1_113	66.501	403	407
WP_003009592.1	lcl|NZ_AOHJ01000010.1_cds_WP_001046777.1_111	25.926	405	407
WP_003009592.1	lcl|NZ_AOHJ01000131.1_cds_WP_000347675.1_2776	29.496	139	407
WP_003009592.1	lcl|NZ_AOHJ01000062.1_cds_WP_001082181.1_1316	25.309	162	407
WP_036096972.1	lcl|NZ_AOHJ01000139.1_cds_WP_000043153.1_2971	27.530	247	241
WP_036096972.1	lcl|NZ_AOHJ01000112.1_cds_WP_000998678.1_2332	25.862	232	241
WP_036096972.1	lcl|NZ_AOHJ01000049.1_cds_WP_000566240.1_1048	26.776	183	241
WP_036096972.1	lcl|NZ_AOHJ01000121.1_cds_WP_000412931.1_2576	30.526	95	241
WP_036096972.1	lcl|NZ_AOHJ01000030.1_cds_WP_000653652.1_592	24.706	255	241
WP_036096972.1	lcl|NZ_AOHJ01000049.1_cds_WP_002072686.1_1076	24.681	235	241
WP_036096972.1	lcl|NZ_AOHJ01000121.1_cds_WP_000750481.1_2572	26.908	249	241
