WP_003009553.1	lcl|NZ_MVAE01000001.1_cds_WP_000340715.1_1581	91.398	93	106
WP_003009527.1	lcl|NZ_MVAE01000001.1_cds_WP_000410275.1_1580	90.446	314	321
WP_003009527.1	lcl|NZ_MVAE01000001.1_cds_WP_000723078.1_1530	22.222	279	321
WP_003009527.1	lcl|NZ_MVAE01000002.1_cds_WP_000744700.1_86	22.769	325	321
WP_003009527.1	lcl|NZ_MVAE01000001.1_cds_WP_000723090.1_1509	22.887	284	321
WP_003009527.1	lcl|NZ_MVAE01000001.1_cds_WP_000567887.1_1528	23.009	226	321
WP_003009869.1	lcl|NZ_MVAE01000012.1_cds_WP_000351733.1_736	38.571	140	185
WP_003009869.1	lcl|NZ_MVAE01000001.1_cds_WP_001047905.1_1548	34.463	177	185
WP_003009535.1	lcl|NZ_MVAE01000001.1_cds_WP_000723078.1_1530	32.399	321	329
WP_003009535.1	lcl|NZ_MVAE01000002.1_cds_WP_000744700.1_86	32.595	316	329
WP_003009535.1	lcl|NZ_MVAE01000001.1_cds_WP_000723090.1_1509	30.448	335	329
WP_003009535.1	lcl|NZ_MVAE01000002.1_cds_WP_001984071.1_351	32.248	307	329
WP_003009535.1	lcl|NZ_MVAE01000002.1_cds_WP_000649923.1_243	30.341	323	329
WP_003009535.1	lcl|NZ_MVAE01000001.1_cds_WP_000567887.1_1528	29.836	305	329
WP_003009535.1	lcl|NZ_MVAE01000021.1_cds_WP_000709511.1_1346	29.003	331	329
WP_003009535.1	lcl|NZ_MVAE01000002.1_cds_WP_000688696.1_331	27.811	338	329
WP_003009535.1	lcl|NZ_MVAE01000001.1_cds_WP_000410275.1_1580	26.101	318	329
WP_003009535.1	lcl|NZ_MVAE01000007.1_cds_WP_001074785.1_3494	27.636	275	329
WP_003009535.1	lcl|NZ_MVAE01000004.1_cds_WP_001003557.1_2382	25.904	332	329
WP_003009535.1	lcl|NZ_MVAE01000001.1_cds_WP_000460023.1_1526	24.453	274	329
WP_003009795.1	lcl|NZ_MVAE01000001.1_cds_WP_000043898.1_1529	27.586	232	267
WP_003009795.1	lcl|NZ_MVAE01000002.1_cds_WP_000667727.1_309	28.866	194	267
