WP_003009553.1	lcl|NZ_JQOL01000109.1_cds_WP_000340715.1_2561	91.398	93	106
WP_003009527.1	lcl|NZ_JQOL01000109.1_cds_WP_000410273.1_2562	90.764	314	321
WP_003009527.1	lcl|NZ_JQOL01000109.1_cds_WP_000646249.1_2565	27.239	268	321
WP_003009527.1	lcl|NZ_JQOL01000020.1_cds_WP_000744704.1_624	22.769	325	321
WP_003009527.1	lcl|NZ_JQOL01000109.1_cds_WP_001033107.1_2587	22.222	261	321
WP_003009527.1	lcl|NZ_JQOL01000104.1_cds_WP_000723090.1_2518	22.887	284	321
WP_003009527.1	lcl|NZ_JQOL01000109.1_cds_WP_001067556.1_2568	25.382	327	321
WP_003009854.1	lcl|NZ_JQOL01000109.1_cds_WP_000604524.1_2563	84.384	365	365
WP_003009869.1	lcl|NZ_JQOL01000109.1_cds_WP_000884059.1_2564	91.892	185	185
WP_003009869.1	lcl|NZ_JQOL01000032.1_cds_WP_000351733.1_1013	38.571	140	185
WP_003009535.1	lcl|NZ_JQOL01000109.1_cds_WP_000646249.1_2565	91.489	329	329
WP_003009535.1	lcl|NZ_JQOL01000020.1_cds_WP_000744704.1_624	32.595	316	329
WP_003009535.1	lcl|NZ_JQOL01000104.1_cds_WP_000723090.1_2518	30.448	335	329
WP_003009535.1	lcl|NZ_JQOL01000109.1_cds_WP_000699346.1_2579	31.157	337	329
WP_003009535.1	lcl|NZ_JQOL01000010.1_cds_WP_001984071.1_277	32.248	307	329
WP_003009535.1	lcl|NZ_JQOL01000013.1_cds_WP_000649925.1_340	30.341	323	329
WP_003009535.1	lcl|NZ_JQOL01000110.1_cds_WP_000709511.1_2641	29.003	331	329
WP_003009535.1	lcl|NZ_JQOL01000109.1_cds_WP_001067556.1_2568	28.105	306	329
WP_003009535.1	lcl|NZ_JQOL01000010.1_cds_WP_000688696.1_257	27.811	338	329
WP_003009535.1	lcl|NZ_JQOL01000109.1_cds_WP_000410273.1_2562	26.101	318	329
WP_003009535.1	lcl|NZ_JQOL01000109.1_cds_WP_000475901.1_2622	27.899	276	329
WP_003009535.1	lcl|NZ_JQOL01000117.1_cds_WP_001074785.1_2778	27.636	275	329
WP_003009535.1	lcl|NZ_JQOL01000024.1_cds_WP_001003557.1_687	25.904	332	329
WP_003009535.1	lcl|NZ_JQOL01000109.1_cds_WP_001033107.1_2587	26.728	217	329
WP_003009795.1	lcl|NZ_JQOL01000109.1_cds_WP_000774260.1_2566	82.022	267	267
WP_003009795.1	lcl|NZ_JQOL01000054.1_cds_WP_000667727.1_1559	28.866	194	267
WP_003009795.1	lcl|NZ_JQOL01000104.1_cds_WP_000842260.1_2517	26.316	190	267
WP_003009795.1	lcl|NZ_JQOL01000007.1_cds_WP_000805357.1_201	33.735	83	267
WP_003009515.1	lcl|NZ_JQOL01000109.1_cds_WP_000612794.1_2567	87.402	508	509
WP_003009515.1	lcl|NZ_JQOL01000176.1_cds_WP_000291586.1_3525	26.032	315	509
WP_003009515.1	lcl|NZ_JQOL01000176.1_cds_WP_000364507.1_3526	26.316	114	509
