WP_003009553.1	lcl|NZ_JAMQPY010000002.1_cds_WP_135746496.1_2397	61.628	86	106
WP_003009527.1	lcl|NZ_JAMQPY010000002.1_cds_WP_135746495.1_2398	82.581	310	321
WP_003009527.1	lcl|NZ_JAMQPY010000001.1_cds_WP_265394842.1_390	25.846	325	321
WP_003009527.1	lcl|NZ_JAMQPY010000001.1_cds_WP_135745407.1_363	23.438	320	321
WP_003009527.1	lcl|NZ_JAMQPY010000005.1_cds_WP_135743732.1_3526	22.043	186	321
WP_003009527.1	lcl|NZ_JAMQPY010000002.1_cds_WP_265396280.1_2430	21.121	232	321
WP_003009527.1	lcl|NZ_JAMQPY010000002.1_cds_WP_265396304.1_2463	24.479	192	321
WP_003009527.1	lcl|NZ_JAMQPY010000001.1_cds_WP_135744912.1_942	23.567	314	321
WP_003009527.1	lcl|NZ_JAMQPY010000005.1_cds_WP_208739683.1_3515	23.009	226	321
WP_003009854.1	lcl|NZ_JAMQPY010000002.1_cds_WP_238753116.1_2400	52.486	362	365
WP_003009869.1	lcl|NZ_JAMQPY010000001.1_cds_WP_135744205.1_2139	33.621	116	185
WP_003009535.1	lcl|NZ_JAMQPY010000002.1_cds_WP_265396304.1_2463	31.437	334	329
WP_003009535.1	lcl|NZ_JAMQPY010000001.1_cds_WP_135745407.1_363	30.573	314	329
WP_003009535.1	lcl|NZ_JAMQPY010000001.1_cds_WP_135744912.1_942	30.449	312	329
WP_003009535.1	lcl|NZ_JAMQPY010000005.1_cds_WP_135743732.1_3526	29.412	340	329
WP_003009535.1	lcl|NZ_JAMQPY010000002.1_cds_WP_265396293.1_2441	30.351	313	329
WP_003009535.1	lcl|NZ_JAMQPY010000001.1_cds_WP_265394842.1_390	27.476	313	329
WP_003009535.1	lcl|NZ_JAMQPY010000001.1_cds_WP_265394917.1_769	26.316	323	329
WP_003009535.1	lcl|NZ_JAMQPY010000002.1_cds_WP_265396280.1_2430	27.843	255	329
WP_003009535.1	lcl|NZ_JAMQPY010000002.1_cds_WP_238753148.1_2418	24.919	309	329
WP_003009535.1	lcl|NZ_JAMQPY010000002.1_cds_WP_135746495.1_2398	26.019	319	329
WP_003009535.1	lcl|NZ_JAMQPY010000001.1_cds_WP_238734906.1_703	27.888	251	329
WP_003009535.1	lcl|NZ_JAMQPY010000002.1_cds_WP_238753183.1_2448	26.693	251	329
WP_003009535.1	lcl|NZ_JAMQPY010000002.1_cds_WP_238753226.1_2485	26.038	265	329
WP_003009535.1	lcl|NZ_JAMQPY010000001.1_cds_WP_135745455.1_309	28.777	278	329
WP_003009535.1	lcl|NZ_JAMQPY010000001.1_cds_WP_265394720.1_34	28.090	178	329
WP_003009535.1	lcl|NZ_JAMQPY010000002.1_cds_WP_135746455.1_2438	30.769	156	329
WP_003009535.1	lcl|NZ_JAMQPY010000002.1_cds_WP_135746444.1_2449	20.238	252	329
WP_003009535.1	lcl|NZ_JAMQPY010000001.1_cds_WP_238734886.1_711	24.910	277	329
WP_003009535.1	lcl|NZ_JAMQPY010000005.1_cds_WP_208739683.1_3515	25.175	286	329
WP_003009795.1	lcl|NZ_JAMQPY010000002.1_cds_WP_135746453.1_2440	26.357	258	267
