WP_003009553.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285961.1_2670	60.465	86	106
WP_003009527.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285960.1_2669	81.290	310	321
WP_003009527.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284640.1_3494	27.329	322	321
WP_003009527.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284665.1_3520	23.438	320	321
WP_003009527.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285956.1_2665	23.551	276	321
WP_003009527.1	lcl|NZ_JAFFPR010000023.1_cds_WP_205285256.1_3405	21.809	188	321
WP_003009527.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284774.1_1906	22.981	322	321
WP_003009527.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285351.1_836	19.703	269	321
WP_003009527.1	lcl|NZ_JAFFPR010000023.1_cds_WP_205285246.1_3394	20.909	220	321
WP_003009869.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284133.1_1235	34.375	128	185
WP_003009869.1	lcl|NZ_JAFFPR010000015.1_cds_WP_205284676.1_3789	32.374	139	185
WP_003009535.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284665.1_3520	30.892	314	329
WP_003009535.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285956.1_2665	28.972	321	329
WP_003009535.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284774.1_1906	30.645	310	329
WP_003009535.1	lcl|NZ_JAFFPR010000023.1_cds_WP_205285256.1_3405	29.118	340	329
WP_003009535.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284640.1_3494	26.837	313	329
WP_003009535.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285351.1_836	27.826	230	329
WP_003009535.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286616.1_787	24.534	322	329
WP_003009535.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285960.1_2669	25.472	318	329
WP_003009535.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285388.1_875	25.926	270	329
WP_003009535.1	lcl|NZ_JAFFPR010000005.1_cds_WP_205283956.1_3531	28.177	181	329
WP_003009535.1	lcl|NZ_JAFFPR010000010.1_cds_WP_205284578.1_3175	28.862	246	329
WP_003009535.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286558.1_722	28.682	129	329
