WP_003009553.1	lcl|NZ_AFJT02000301.1_cds_WP_000340715.1_1529	91.398	93	106
WP_003009527.1	lcl|NZ_AFJT02000301.1_cds_WP_000410273.1_1530	90.764	314	321
WP_003009527.1	lcl|NZ_AFJT02000301.1_cds_WP_000093099.1_1550	58.730	63	321
WP_003009527.1	lcl|NZ_AFJT02000301.1_cds_WP_000646250.1_1533	27.239	268	321
WP_003009527.1	lcl|NZ_AFJT02000369.1_cds_WP_000744700.1_516	22.769	325	321
WP_003009527.1	lcl|NZ_AFJT02000301.1_cds_WP_000600889.1_1559	23.656	186	321
WP_003009527.1	lcl|NZ_AFJT02000301.1_cds_WP_000723090.1_1612	22.887	284	321
WP_003009527.1	lcl|NZ_AFJT02000301.1_cds_WP_001067557.1_1536	25.382	327	321
WP_003009854.1	lcl|NZ_AFJT02000301.1_cds_WP_000604524.1_1531	84.384	365	365
WP_003009869.1	lcl|NZ_AFJT02000301.1_cds_WP_000884059.1_1532	91.892	185	185
WP_003009869.1	lcl|NZ_AFJT02000010.1_cds_WP_000351733.1_3943	38.571	140	185
WP_003009869.1	lcl|NZ_AFJT02000096.1_cds_WP_000351733.1_3351	38.571	140	185
WP_003009535.1	lcl|NZ_AFJT02000301.1_cds_WP_000646250.1_1533	92.097	329	329
WP_003009535.1	lcl|NZ_AFJT02000369.1_cds_WP_000744700.1_516	32.595	316	329
WP_003009535.1	lcl|NZ_AFJT02000301.1_cds_WP_000600889.1_1559	31.975	319	329
WP_003009535.1	lcl|NZ_AFJT02000301.1_cds_WP_000723090.1_1612	30.448	335	329
WP_003009535.1	lcl|NZ_AFJT02000182.1_cds_WP_001984071.1_2743	32.248	307	329
WP_003009535.1	lcl|NZ_AFJT02000202.1_cds_WP_000649925.1_2636	30.341	323	329
WP_003009535.1	lcl|NZ_AFJT02000175.1_cds_WP_000709511.1_2843	29.003	331	329
WP_003009535.1	lcl|NZ_AFJT02000301.1_cds_WP_000601375.1_1586	25.993	277	329
WP_003009535.1	lcl|NZ_AFJT02000301.1_cds_WP_001067557.1_1536	28.105	306	329
WP_003009535.1	lcl|NZ_AFJT02000386.1_cds_WP_000688695.1_273	27.811	338	329
WP_003009535.1	lcl|NZ_AFJT02000301.1_cds_WP_000410273.1_1530	26.101	318	329
WP_003009535.1	lcl|NZ_AFJT02000301.1_cds_WP_000475904.1_1595	27.899	276	329
WP_003009535.1	lcl|NZ_AFJT02000083.1_cds_WP_001074785.1_3433	27.636	275	329
WP_003009535.1	lcl|NZ_AFJT02000394.1_cds_WP_001003555.1_145	26.036	338	329
WP_003009535.1	lcl|NZ_AFJT02000301.1_cds_WP_000487322.1_1584	25.939	293	329
WP_003009795.1	lcl|NZ_AFJT02000301.1_cds_WP_000774262.1_1534	81.648	267	267
WP_003009795.1	lcl|NZ_AFJT02000301.1_cds_WP_000800438.1_1564	26.923	234	267
WP_003009795.1	lcl|NZ_AFJT02000301.1_cds_WP_000859505.1_1583	27.049	244	267
WP_003009795.1	lcl|NZ_AFJT02000335.1_cds_WP_000667727.1_1089	28.866	194	267
WP_003009795.1	lcl|NZ_AFJT02000301.1_cds_WP_000842260.1_1613	26.316	190	267
WP_003009515.1	lcl|NZ_AFJT02000301.1_cds_WP_000612797.1_1535	87.992	508	509
WP_003009515.1	lcl|NZ_AFJT02000365.1_cds_WP_000291591.1_606	26.032	315	509
WP_003009515.1	lcl|NZ_AFJT02000365.1_cds_WP_000364507.1_607	26.316	114	509
WP_003009515.1	lcl|NZ_AFJT02000301.1_cds_WP_000612797.1_1535	87.992	508	509
WP_003009515.1	lcl|NZ_AFJT02000365.1_cds_WP_000291591.1_606	26.032	315	509
WP_003009515.1	lcl|NZ_AFJT02000365.1_cds_WP_000364507.1_607	26.316	114	509
WP_003009505.1	lcl|NZ_AFJT02000301.1_cds_WP_001067557.1_1536	92.121	330	330
WP_003009505.1	lcl|NZ_AFJT02000301.1_cds_WP_000646250.1_1533	27.869	305	330
WP_003009505.1	lcl|NZ_AFJT02000182.1_cds_WP_001984071.1_2743	25.912	274	330
WP_003009505.1	lcl|NZ_AFJT02000301.1_cds_WP_000600889.1_1559	26.316	266	330
WP_003009505.1	lcl|NZ_AFJT02000369.1_cds_WP_000744700.1_516	27.532	316	330
WP_003009505.1	lcl|NZ_AFJT02000394.1_cds_WP_001003555.1_145	29.555	247	330
WP_003009505.1	lcl|NZ_AFJT02000301.1_cds_WP_000723090.1_1612	23.193	332	330
WP_003009505.1	lcl|NZ_AFJT02000386.1_cds_WP_000688695.1_273	25.339	221	330
WP_003009505.1	lcl|NZ_AFJT02000202.1_cds_WP_000649925.1_2636	28.295	258	330
WP_003009505.1	lcl|NZ_AFJT02000301.1_cds_WP_000601375.1_1586	25.746	268	330
WP_003009505.1	lcl|NZ_AFJT02000083.1_cds_WP_001074785.1_3433	27.962	211	330
WP_003009505.1	lcl|NZ_AFJT02000175.1_cds_WP_000709511.1_2843	30.464	151	330
WP_003009505.1	lcl|NZ_AFJT02000225.1_cds_WP_000690042.1_2440	35.211	71	330
WP_003009505.1	lcl|NZ_AFJT02000029.1_cds_WP_000457972.1_3796	25.000	128	330
WP_003009804.1	lcl|NZ_AFJT02000301.1_cds_WP_000689743.1_1539	37.316	544	538
WP_003009804.1	lcl|NZ_AFJT02000301.1_cds_WP_000689743.1_1539	37.316	544	538
WP_003009317.1	lcl|NZ_AFJT02000301.1_cds_WP_000342713.1_1540	67.170	265	265
WP_003009317.1	lcl|NZ_AFJT02000323.1_cds_WP_001002663.1_1318	41.152	243	265
WP_003009317.1	lcl|NZ_AFJT02000136.1_cds_WP_001183723.1_3148	27.746	173	265
WP_003009459.1	lcl|NZ_AFJT02000301.1_cds_WP_001246618.1_1541	84.839	310	310
WP_003009459.1	lcl|NZ_AFJT02000069.1_cds_WP_000501205.1_3555	36.634	303	310
WP_003009459.1	lcl|NZ_AFJT02000136.1_cds_WP_001183723.1_3148	28.114	281	310
WP_003009459.1	lcl|NZ_AFJT02000173.1_cds_WP_000279894.1_2875	27.820	133	310
WP_003009459.1	lcl|NZ_AFJT02000301.1_cds_WP_001246618.1_1541	84.839	310	310
WP_003009459.1	lcl|NZ_AFJT02000069.1_cds_WP_000501205.1_3555	36.634	303	310
WP_003009459.1	lcl|NZ_AFJT02000136.1_cds_WP_001183723.1_3148	28.114	281	310
