WP_003009553.1	lcl|NZ_AHNI02000062.1_cds_WP_000340715.1_387	91.398	93	106
WP_003009527.1	lcl|NZ_AHNI02000062.1_cds_WP_000410268.1_386	90.764	314	321
WP_003009527.1	lcl|NZ_AHNI02000062.1_cds_WP_000723079.1_334	22.222	279	321
WP_003009527.1	lcl|NZ_AHNI02000035.1_cds_WP_002101987.1_1695	22.769	325	321
WP_003009527.1	lcl|NZ_AHNI02000062.1_cds_WP_000723083.1_312	23.239	284	321
WP_003009527.1	lcl|NZ_AHNI02000062.1_cds_WP_000567886.1_332	23.009	226	321
WP_003009869.1	lcl|NZ_AHNI02000050.1_cds_WP_000351733.1_922	38.571	140	185
WP_003009869.1	lcl|NZ_AHNI02000062.1_cds_WP_001047906.1_354	34.463	177	185
WP_003009535.1	lcl|NZ_AHNI02000062.1_cds_WP_000723079.1_334	32.399	321	329
WP_003009535.1	lcl|NZ_AHNI02000035.1_cds_WP_002101987.1_1695	32.595	316	329
WP_003009535.1	lcl|NZ_AHNI02000062.1_cds_WP_000723083.1_312	30.448	335	329
WP_003009535.1	lcl|NZ_AHNI02000037.1_cds_WP_002064390.1_1358	31.922	307	329
WP_003009535.1	lcl|NZ_AHNI02000035.1_cds_WP_000649924.1_1532	30.341	323	329
WP_003009535.1	lcl|NZ_AHNI02000062.1_cds_WP_000567886.1_332	29.508	305	329
WP_003009535.1	lcl|NZ_AHNI02000037.1_cds_WP_000709508.1_1348	28.701	331	329
WP_003009535.1	lcl|NZ_AHNI02000037.1_cds_WP_002108121.1_1378	27.811	338	329
WP_003009535.1	lcl|NZ_AHNI02000062.1_cds_WP_000410268.1_386	25.786	318	329
WP_003009535.1	lcl|NZ_AHNI02000062.1_cds_WP_000475907.1_329	26.667	240	329
WP_003009535.1	lcl|NZ_AHNI02000021.1_cds_WP_001074779.1_2632	27.273	275	329
WP_003009535.1	lcl|NZ_AHNI02000035.1_cds_WP_001003560.1_1823	25.740	338	329
WP_003009795.1	lcl|NZ_AHNI02000062.1_cds_WP_002108504.1_333	27.586	232	267
WP_003009795.1	lcl|NZ_AHNI02000039.1_cds_WP_000667723.1_1296	28.866	194	267
WP_003009795.1	lcl|NZ_AHNI02000062.1_cds_WP_000842260.1_311	26.316	190	267
WP_003009795.1	lcl|NZ_AHNI02000011.1_cds_WP_000805357.1_3451	33.735	83	267
WP_003009515.1	lcl|NZ_AHNI02000021.1_cds_WP_000291581.1_2559	26.032	315	509
WP_003009515.1	lcl|NZ_AHNI02000021.1_cds_WP_000364504.1_2560	29.474	95	509
