WP_003009553.1	lcl|NZ_AOUW01000022.1_cds_WP_002733653.1_3107	91.398	93	106
WP_003009527.1	lcl|NZ_AOUW01000022.1_cds_WP_002733579.1_3106	92.038	314	321
WP_003009527.1	lcl|NZ_AOUW01000022.1_cds_WP_002733534.1_3103	26.493	268	321
WP_003009527.1	lcl|NZ_AOUW01000029.1_cds_WP_002722638.1_2819	22.462	325	321
WP_003009527.1	lcl|NZ_AOUW01000045.1_cds_WP_002727919.1_2337	22.776	281	321
WP_003009527.1	lcl|NZ_AOUW01000009.1_cds_WP_002728309.1_3267	24.116	311	321
WP_003009527.1	lcl|NZ_AOUW01000087.1_cds_WP_002729504.1_142	25.000	104	321
WP_003009527.1	lcl|NZ_AOUW01000031.1_cds_WP_016749081.1_2766	27.350	117	321
WP_003009527.1	lcl|NZ_AOUW01000022.1_cds_WP_016749079.1_3100	24.910	277	321
WP_003009854.1	lcl|NZ_AOUW01000022.1_cds_WP_026054882.1_3105	82.192	365	365
WP_003009869.1	lcl|NZ_AOUW01000022.1_cds_WP_002733646.1_3104	90.270	185	185
WP_003009869.1	lcl|NZ_AOUW01000043.1_cds_WP_002721790.1_2395	36.429	140	185
WP_003009535.1	lcl|NZ_AOUW01000022.1_cds_WP_002733534.1_3103	90.578	329	329
WP_003009535.1	lcl|NZ_AOUW01000029.1_cds_WP_002722638.1_2819	30.696	316	329
WP_003009535.1	lcl|NZ_AOUW01000045.1_cds_WP_002727919.1_2337	29.970	337	329
WP_003009535.1	lcl|NZ_AOUW01000009.1_cds_WP_002728309.1_3267	30.449	312	329
WP_003009535.1	lcl|NZ_AOUW01000087.1_cds_WP_002729504.1_142	27.711	332	329
WP_003009535.1	lcl|NZ_AOUW01000031.1_cds_WP_002733638.1_2758	29.462	353	329
WP_003009535.1	lcl|NZ_AOUW01000027.1_cds_WP_002732362.1_2923	30.128	312	329
WP_003009535.1	lcl|NZ_AOUW01000009.1_cds_WP_002735602.1_3264	28.399	331	329
WP_003009535.1	lcl|NZ_AOUW01000031.1_cds_WP_002733546.1_2724	24.254	268	329
WP_003009535.1	lcl|NZ_AOUW01000022.1_cds_WP_016749079.1_3100	28.431	306	329
WP_003009535.1	lcl|NZ_AOUW01000073.1_cds_WP_002732331.1_1035	26.393	341	329
WP_003009535.1	lcl|NZ_AOUW01000022.1_cds_WP_002733579.1_3106	25.079	315	329
WP_003009535.1	lcl|NZ_AOUW01000031.1_cds_WP_016749081.1_2766	24.224	322	329
WP_003009535.1	lcl|NZ_AOUW01000031.1_cds_WP_002744551.1_2764	28.889	270	329
WP_003009535.1	lcl|NZ_AOUW01000031.1_cds_WP_002733698.1_2716	27.174	276	329
WP_003009535.1	lcl|NZ_AOUW01000077.1_cds_WP_002728462.1_556	27.737	274	329
WP_003009535.1	lcl|NZ_AOUW01000065.1_cds_WP_002732574.1_1385	24.242	330	329
WP_003009535.1	lcl|NZ_AOUW01000075.1_cds_WP_002728696.1_715	28.279	244	329
WP_003009535.1	lcl|NZ_AOUW01000031.1_cds_WP_002733757.1_2726	30.994	171	329
WP_003009795.1	lcl|NZ_AOUW01000022.1_cds_WP_002733627.1_3102	80.899	267	267
WP_003009795.1	lcl|NZ_AOUW01000031.1_cds_WP_002733775.1_2753	25.641	234	267
WP_003009795.1	lcl|NZ_AOUW01000031.1_cds_WP_002733554.1_2727	25.306	245	267
WP_003009795.1	lcl|NZ_AOUW01000045.1_cds_WP_002727921.1_2336	26.455	189	267
WP_003009795.1	lcl|NZ_AOUW01000088.1_cds_WP_002729040.1_29	35.955	89	267
WP_003009795.1	lcl|NZ_AOUW01000079.1_cds_WP_002766579.1_344	25.269	186	267
WP_003009795.1	lcl|NZ_AOUW01000087.1_cds_WP_002729513.1_141	23.420	269	267
WP_003009515.1	lcl|NZ_AOUW01000022.1_cds_WP_002738292.1_3101	87.598	508	509
WP_003009515.1	lcl|NZ_AOUW01000077.1_cds_WP_002728536.1_483	27.273	297	509
WP_003009515.1	lcl|NZ_AOUW01000077.1_cds_WP_002728534.1_484	28.302	106	509
WP_003009515.1	lcl|NZ_AOUW01000022.1_cds_WP_002738292.1_3101	87.598	508	509
WP_003009515.1	lcl|NZ_AOUW01000077.1_cds_WP_002728536.1_483	27.273	297	509
WP_003009515.1	lcl|NZ_AOUW01000077.1_cds_WP_002728534.1_484	28.302	106	509
WP_003009505.1	lcl|NZ_AOUW01000022.1_cds_WP_016749079.1_3100	92.073	328	330
WP_003009505.1	lcl|NZ_AOUW01000009.1_cds_WP_002728309.1_3267	26.812	276	330
WP_003009505.1	lcl|NZ_AOUW01000022.1_cds_WP_002733534.1_3103	28.197	305	330
WP_003009505.1	lcl|NZ_AOUW01000031.1_cds_WP_016749081.1_2766	29.864	221	330
WP_003009505.1	lcl|NZ_AOUW01000029.1_cds_WP_002722638.1_2819	27.575	301	330
WP_003009505.1	lcl|NZ_AOUW01000045.1_cds_WP_002727919.1_2337	25.316	316	330
WP_003009505.1	lcl|NZ_AOUW01000027.1_cds_WP_002732362.1_2923	27.619	315	330
WP_003009505.1	lcl|NZ_AOUW01000073.1_cds_WP_002732331.1_1035	25.792	221	330
WP_003009505.1	lcl|NZ_AOUW01000065.1_cds_WP_002732574.1_1385	24.380	242	330
WP_003009505.1	lcl|NZ_AOUW01000031.1_cds_WP_002733638.1_2758	24.306	288	330
WP_003009505.1	lcl|NZ_AOUW01000087.1_cds_WP_002729504.1_142	25.153	163	330
WP_003009505.1	lcl|NZ_AOUW01000031.1_cds_WP_002733546.1_2724	26.977	215	330
WP_003009505.1	lcl|NZ_AOUW01000022.1_cds_WP_002733579.1_3106	23.077	325	330
WP_003009505.1	lcl|NZ_AOUW01000055.1_cds_WP_002739707.1_1975	26.562	128	330
