WP_003009553.1	lcl|NZ_AHPZ01000029.1_cds_WP_004753574.1_2910	89.247	93	106
WP_003009527.1	lcl|NZ_AHPZ01000029.1_cds_WP_004761722.1_2909	91.401	314	321
WP_003009527.1	lcl|NZ_AHPZ01000029.1_cds_WP_004755430.1_2906	27.239	268	321
WP_003009527.1	lcl|NZ_AHPZ01000017.1_cds_WP_004753565.1_3346	22.154	325	321
WP_003009527.1	lcl|NZ_AHPZ01000096.1_cds_WP_004755262.1_1754	22.064	281	321
WP_003009527.1	lcl|NZ_AHPZ01000029.1_cds_WP_004755319.1_2903	25.993	277	321
WP_003009527.1	lcl|NZ_AHPZ01000002.1_cds_WP_004751543.1_3501	22.259	301	321
WP_003009854.1	lcl|NZ_AHPZ01000029.1_cds_WP_004777161.1_2908	85.753	365	365
WP_003009869.1	lcl|NZ_AHPZ01000029.1_cds_WP_004753627.1_2907	91.351	185	185
WP_003009869.1	lcl|NZ_AHPZ01000086.1_cds_WP_004752075.1_2002	39.286	140	185
WP_003009535.1	lcl|NZ_AHPZ01000029.1_cds_WP_004755430.1_2906	90.881	329	329
WP_003009535.1	lcl|NZ_AHPZ01000017.1_cds_WP_004753565.1_3346	31.962	316	329
WP_003009535.1	lcl|NZ_AHPZ01000096.1_cds_WP_004755262.1_1754	30.448	335	329
WP_003009535.1	lcl|NZ_AHPZ01000002.1_cds_WP_004751543.1_3501	33.010	309	329
WP_003009535.1	lcl|NZ_AHPZ01000179.1_cds_WP_004755135.1_427	30.675	326	329
WP_003009535.1	lcl|NZ_AHPZ01000002.1_cds_WP_004751412.1_3491	29.607	331	329
WP_003009535.1	lcl|NZ_AHPZ01000049.1_cds_WP_004754991.1_2439	27.859	341	329
WP_003009535.1	lcl|NZ_AHPZ01000029.1_cds_WP_004755319.1_2903	28.758	306	329
WP_003009535.1	lcl|NZ_AHPZ01000029.1_cds_WP_004761722.1_2909	25.472	318	329
WP_003009535.1	lcl|NZ_AHPZ01000096.1_cds_WP_002733698.1_1771	27.174	276	329
WP_003009535.1	lcl|NZ_AHPZ01000043.1_cds_WP_004755140.1_2534	27.459	244	329
WP_003009535.1	lcl|NZ_AHPZ01000135.1_cds_WP_004751780.1_943	28.148	270	329
WP_003009535.1	lcl|NZ_AHPZ01000109.1_cds_WP_004750263.1_1429	25.000	268	329
WP_003009535.1	lcl|NZ_AHPZ01000098.1_cds_WP_004755281.1_1706	27.984	243	329
WP_003009535.1	lcl|NZ_AHPZ01000250.1_cds_WP_004777131.1_117	24.419	172	329
WP_003009795.1	lcl|NZ_AHPZ01000029.1_cds_WP_004754505.1_2905	81.273	267	267
WP_003009795.1	lcl|NZ_AHPZ01000018.1_cds_WP_004760150.1_3314	29.534	193	267
WP_003009795.1	lcl|NZ_AHPZ01000096.1_cds_WP_004754191.1_1753	26.455	189	267
