WP_003009553.1	lcl|NZ_QHCT01000002.1_cds_WP_100785494.1_2441	92.473	93	106
WP_003009527.1	lcl|NZ_QHCT01000002.1_cds_WP_118968521.1_2433	64.194	310	321
WP_003009527.1	lcl|NZ_QHCT01000002.1_cds_WP_118968527.1_2440	24.275	276	321
WP_003009527.1	lcl|NZ_QHCT01000001.1_cds_WP_118966987.1_896	22.769	325	321
WP_003009527.1	lcl|NZ_QHCT01000002.1_cds_WP_118968483.1_2387	23.132	281	321
WP_003009527.1	lcl|NZ_QHCT01000001.1_cds_WP_118966716.1_598	21.951	287	321
WP_003009527.1	lcl|NZ_QHCT01000010.1_cds_WP_118970620.1_55	20.118	338	321
WP_003009869.1	lcl|NZ_QHCT01000002.1_cds_WP_118968509.1_2419	38.547	179	185
WP_003009869.1	lcl|NZ_QHCT01000002.1_cds_WP_118968247.1_2131	37.857	140	185
WP_003009535.1	lcl|NZ_QHCT01000001.1_cds_WP_118966987.1_896	31.013	316	329
WP_003009535.1	lcl|NZ_QHCT01000002.1_cds_WP_118968483.1_2387	30.723	332	329
WP_003009535.1	lcl|NZ_QHCT01000002.1_cds_WP_118968527.1_2440	31.546	317	329
WP_003009535.1	lcl|NZ_QHCT01000001.1_cds_WP_118966716.1_598	31.511	311	329
WP_003009535.1	lcl|NZ_QHCT01000010.1_cds_WP_118970620.1_55	27.083	336	329
WP_003009535.1	lcl|NZ_QHCT01000001.1_cds_WP_118967924.1_737	30.341	323	329
WP_003009535.1	lcl|NZ_QHCT01000001.1_cds_WP_118966605.1_479	29.129	333	329
WP_003009535.1	lcl|NZ_QHCT01000001.1_cds_WP_118967325.1_1282	25.439	342	329
WP_003009535.1	lcl|NZ_QHCT01000002.1_cds_WP_118968521.1_2433	25.402	311	329
WP_003009535.1	lcl|NZ_QHCT01000001.1_cds_WP_241547814.1_1104	27.530	247	329
WP_003009535.1	lcl|NZ_QHCT01000001.1_cds_WP_118967070.1_992	27.612	268	329
WP_003009535.1	lcl|NZ_QHCT01000003.1_cds_WP_118968690.1_2569	25.735	272	329
WP_003009535.1	lcl|NZ_QHCT01000002.1_cds_WP_118968498.1_2406	25.182	274	329
WP_003009535.1	lcl|NZ_QHCT01000004.1_cds_WP_118969342.1_3216	24.627	268	329
WP_003009535.1	lcl|NZ_QHCT01000001.1_cds_WP_118966552.1_429	31.008	129	329
WP_003009795.1	lcl|NZ_QHCT01000002.1_cds_WP_118968523.1_2435	27.347	245	267
WP_003009795.1	lcl|NZ_QHCT01000002.1_cds_WP_118968482.1_2386	24.868	189	267
WP_003009795.1	lcl|NZ_QHCT01000001.1_cds_WP_118967514.1_1477	38.202	89	267
WP_003009795.1	lcl|NZ_QHCT01000010.1_cds_WP_174715106.1_56	34.375	64	267
WP_003009515.1	lcl|NZ_QHCT01000002.1_cds_WP_118968105.1_1973	26.316	323	509
WP_003009515.1	lcl|NZ_QHCT01000002.1_cds_WP_118968105.1_1973	26.316	323	509
WP_003009505.1	lcl|NZ_QHCT01000002.1_cds_WP_118968527.1_2440	27.969	261	330
WP_003009505.1	lcl|NZ_QHCT01000001.1_cds_WP_118966716.1_598	25.000	272	330
WP_003009505.1	lcl|NZ_QHCT01000001.1_cds_WP_118966987.1_896	29.137	278	330
WP_003009505.1	lcl|NZ_QHCT01000002.1_cds_WP_118968483.1_2387	25.776	322	330
WP_003009505.1	lcl|NZ_QHCT01000001.1_cds_WP_118967924.1_737	28.521	284	330
WP_003009505.1	lcl|NZ_QHCT01000001.1_cds_WP_118967325.1_1282	26.316	228	330
WP_003009505.1	lcl|NZ_QHCT01000002.1_cds_WP_118968519.1_2431	27.044	159	330
WP_003009505.1	lcl|NZ_QHCT01000010.1_cds_WP_118970620.1_55	25.153	163	330
WP_003009505.1	lcl|NZ_QHCT01000003.1_cds_WP_118968690.1_2569	27.523	218	330
WP_003009505.1	lcl|NZ_QHCT01000001.1_cds_WP_118966605.1_479	30.464	151	330
WP_003009505.1	lcl|NZ_QHCT01000004.1_cds_WP_118969259.1_3122	45.455	44	330
WP_003009317.1	lcl|NZ_QHCT01000009.1_cds_WP_118970508.1_4304	42.798	243	265
WP_003009459.1	lcl|NZ_QHCT01000003.1_cds_WP_118968895.1_2781	38.079	302	310
WP_003009459.1	lcl|NZ_QHCT01000005.1_cds_WP_118969907.1_3765	29.126	309	310
WP_003009459.1	lcl|NZ_QHCT01000002.1_cds_WP_118968297.1_2187	26.316	133	310
WP_003009459.1	lcl|NZ_QHCT01000003.1_cds_WP_118968895.1_2781	38.079	302	310
WP_003009459.1	lcl|NZ_QHCT01000005.1_cds_WP_118969907.1_3765	29.126	309	310
WP_003009459.1	lcl|NZ_QHCT01000002.1_cds_WP_118968297.1_2187	26.316	133	310
WP_003009905.1	lcl|NZ_QHCT01000001.1_cds_WP_118966613.1_489	25.410	122	145
WP_003009905.1	lcl|NZ_QHCT01000005.1_cds_WP_118969776.1_3623	41.071	56	145
