WP_003009553.1	lcl|NZ_JQQS01000219.1_cds_WP_000340715.1_3373	91.398	93	106
WP_003009527.1	lcl|NZ_JQQS01000219.1_cds_WP_000410266.1_3372	90.764	314	321
WP_003009527.1	lcl|NZ_JQQS01000219.1_cds_WP_000646254.1_3369	26.866	268	321
WP_003009527.1	lcl|NZ_JQQS01000054.1_cds_WP_000744698.1_1229	22.769	325	321
WP_003009527.1	lcl|NZ_JQQS01000058.1_cds_WP_000723091.1_1262	23.239	284	321
WP_003009527.1	lcl|NZ_JQQS01000219.1_cds_WP_001067557.1_3366	25.382	327	321
WP_003009527.1	lcl|NZ_JQQS01000060.1_cds_WP_002072074.1_1322	23.923	209	321
WP_003009854.1	lcl|NZ_JQQS01000219.1_cds_WP_002132254.1_3371	84.110	365	365
WP_003009869.1	lcl|NZ_JQQS01000219.1_cds_WP_000884059.1_3370	91.892	185	185
WP_003009869.1	lcl|NZ_JQQS01000177.1_cds_WP_000351733.1_3042	38.571	140	185
WP_003009535.1	lcl|NZ_JQQS01000219.1_cds_WP_000646254.1_3369	92.097	329	329
WP_003009535.1	lcl|NZ_JQQS01000054.1_cds_WP_000744698.1_1229	32.595	316	329
WP_003009535.1	lcl|NZ_JQQS01000058.1_cds_WP_000723091.1_1262	30.746	335	329
WP_003009535.1	lcl|NZ_JQQS01000060.1_cds_WP_002072074.1_1322	31.922	307	329
WP_003009535.1	lcl|NZ_JQQS01000012.1_cds_WP_000649924.1_177	30.341	323	329
WP_003009535.1	lcl|NZ_JQQS01000277.1_cds_WP_000709508.1_3605	28.701	331	329
WP_003009535.1	lcl|NZ_JQQS01000219.1_cds_WP_001067557.1_3366	28.105	306	329
WP_003009535.1	lcl|NZ_JQQS01000060.1_cds_WP_000688698.1_1302	27.811	338	329
WP_003009535.1	lcl|NZ_JQQS01000219.1_cds_WP_000410266.1_3372	25.786	318	329
WP_003009535.1	lcl|NZ_JQQS01000083.1_cds_WP_000475901.1_1715	27.899	276	329
WP_003009535.1	lcl|NZ_JQQS01000109.1_cds_WP_001074779.1_2256	27.273	275	329
WP_003009535.1	lcl|NZ_JQQS01000049.1_cds_WP_001003560.1_1042	25.740	338	329
WP_003009795.1	lcl|NZ_JQQS01000219.1_cds_WP_000774259.1_3368	81.648	267	267
WP_003009795.1	lcl|NZ_JQQS01000159.1_cds_WP_000667727.1_2783	28.866	194	267
WP_003009795.1	lcl|NZ_JQQS01000058.1_cds_WP_000842260.1_1261	26.316	190	267
WP_003009795.1	lcl|NZ_JQQS01000088.1_cds_WP_000805357.1_1796	33.735	83	267
WP_003009515.1	lcl|NZ_JQQS01000219.1_cds_WP_000612798.1_3367	87.598	508	509
WP_003009515.1	lcl|NZ_JQQS01000037.1_cds_WP_000291581.1_767	26.032	315	509
WP_003009515.1	lcl|NZ_JQQS01000037.1_cds_WP_000364504.1_768	29.474	95	509
WP_003009515.1	lcl|NZ_JQQS01000219.1_cds_WP_000612798.1_3367	87.598	508	509
WP_003009515.1	lcl|NZ_JQQS01000037.1_cds_WP_000291581.1_767	26.032	315	509
WP_003009515.1	lcl|NZ_JQQS01000037.1_cds_WP_000364504.1_768	29.474	95	509
WP_003009505.1	lcl|NZ_JQQS01000219.1_cds_WP_001067557.1_3366	92.121	330	330
WP_003009505.1	lcl|NZ_JQQS01000060.1_cds_WP_002072074.1_1322	26.277	274	330
WP_003009505.1	lcl|NZ_JQQS01000219.1_cds_WP_000646254.1_3369	29.020	255	330
WP_003009505.1	lcl|NZ_JQQS01000054.1_cds_WP_000744698.1_1229	27.215	316	330
WP_003009505.1	lcl|NZ_JQQS01000049.1_cds_WP_001003560.1_1042	29.960	247	330
WP_003009505.1	lcl|NZ_JQQS01000058.1_cds_WP_000723091.1_1262	22.892	332	330
WP_003009505.1	lcl|NZ_JQQS01000012.1_cds_WP_000649924.1_177	28.295	258	330
WP_003009505.1	lcl|NZ_JQQS01000060.1_cds_WP_000688698.1_1302	24.434	221	330
WP_003009505.1	lcl|NZ_JQQS01000109.1_cds_WP_001074779.1_2256	28.436	211	330
WP_003009505.1	lcl|NZ_JQQS01000277.1_cds_WP_000709508.1_3605	30.464	151	330
WP_003009505.1	lcl|NZ_JQQS01000114.1_cds_WP_000862751.1_2324	34.783	69	330
WP_003009505.1	lcl|NZ_JQQS01000186.1_cds_WP_000457972.1_3124	25.000	128	330
WP_003009804.1	lcl|NZ_JQQS01000219.1_cds_WP_061231847.1_3363	37.132	544	538
WP_003009804.1	lcl|NZ_JQQS01000219.1_cds_WP_061231847.1_3363	37.132	544	538
WP_003009317.1	lcl|NZ_JQQS01000219.1_cds_WP_000342716.1_3362	67.170	265	265
WP_003009317.1	lcl|NZ_JQQS01000115.1_cds_WP_001002662.1_2337	41.152	243	265
WP_003009317.1	lcl|NZ_JQQS01000035.1_cds_WP_001183714.1_743	27.746	173	265
WP_003009459.1	lcl|NZ_JQQS01000219.1_cds_WP_001246619.1_3361	86.129	310	310
WP_003009459.1	lcl|NZ_JQQS01000046.1_cds_WP_000501205.1_1018	36.634	303	310
WP_003009459.1	lcl|NZ_JQQS01000035.1_cds_WP_001183714.1_743	28.114	281	310
WP_003009459.1	lcl|NZ_JQQS01000070.1_cds_WP_000279896.1_1535	27.068	133	310
WP_003009459.1	lcl|NZ_JQQS01000219.1_cds_WP_001246619.1_3361	86.129	310	310
WP_003009459.1	lcl|NZ_JQQS01000046.1_cds_WP_000501205.1_1018	36.634	303	310
WP_003009459.1	lcl|NZ_JQQS01000035.1_cds_WP_001183714.1_743	28.114	281	310
WP_003009459.1	lcl|NZ_JQQS01000070.1_cds_WP_000279896.1_1535	27.068	133	310
WP_003009745.1	lcl|NZ_JQQS01000219.1_cds_WP_000479980.1_3360	90.152	264	264
WP_036096976.1	lcl|NZ_JQQS01000219.1_cds_WP_000715958.1_3359	83.721	129	130
WP_003009905.1	lcl|NZ_JQQS01000219.1_cds_WP_001088861.1_3358	81.250	144	145
WP_003009905.1	lcl|NZ_JQQS01000249.1_cds_WP_000360600.1_3506	30.263	76	145
WP_003009905.1	lcl|NZ_JQQS01000043.1_cds_JG99_RS04570_890	39.286	56	145
WP_036096974.1	lcl|NZ_JQQS01000219.1_cds_WP_000517242.1_3357	89.140	221	221
WP_036096974.1	lcl|NZ_JQQS01000003.1_cds_WP_001069834.1_19	28.440	109	221
WP_036096974.1	lcl|NZ_JQQS01000054.1_cds_WP_001082181.1_1200	23.077	78	221
WP_003009428.1	lcl|NZ_JQQS01000073.1_cds_WP_000642914.1_1605	30.183	328	664
WP_003009428.1	lcl|NZ_JQQS01000066.1_cds_WP_000529868.1_1435	28.019	207	664
WP_003009848.1	lcl|NZ_JQQS01000003.1_cds_WP_061231906.1_18	28.571	210	393
WP_003009848.1	lcl|NZ_JQQS01000127.1_cds_WP_061231816.1_2488	22.363	237	393
WP_003009848.1	lcl|NZ_JQQS01000054.1_cds_WP_001082181.1_1200	25.414	181	393
WP_003009953.1	lcl|NZ_JQQS01000100.1_cds_WP_001206947.1_2051	28.169	142	177
WP_003009592.1	lcl|NZ_JQQS01000003.1_cds_WP_061231906.1_18	25.238	210	407
WP_003009592.1	lcl|NZ_JQQS01000054.1_cds_WP_001082181.1_1200	25.309	162	407
WP_036096972.1	lcl|NZ_JQQS01000091.1_cds_WP_000043153.1_1893	27.530	247	241
WP_036096972.1	lcl|NZ_JQQS01000135.1_cds_WP_000998678.1_2552	25.862	232	241
WP_036096972.1	lcl|NZ_JQQS01000043.1_cds_WP_000566240.1_887	26.776	183	241
WP_036096972.1	lcl|NZ_JQQS01000081.1_cds_WP_000653652.1_1695	24.706	255	241
WP_036096972.1	lcl|NZ_JQQS01000043.1_cds_WP_002100448.1_915	25.106	235	241
WP_036096972.1	lcl|NZ_JQQS01000109.1_cds_WP_000194183.1_2275	25.000	204	241
WP_036096972.1	lcl|NZ_JQQS01000130.1_cds_WP_000167663.1_2521	23.500	200	241
WP_036096972.1	lcl|NZ_JQQS01000019.1_cds_WP_000093664.1_397	20.571	175	241
WP_003009503.1	lcl|NZ_JQQS01000033.1_cds_WP_154644797.1_704	46.121	232	598
WP_003009503.1	lcl|NZ_JQQS01000063.1_cds_WP_000667646.1_1385	46.154	234	598
WP_003009503.1	lcl|NZ_JQQS01000107.1_cds_WP_000828456.1_2214	43.777	233	598
WP_003009503.1	lcl|NZ_JQQS01000049.1_cds_WP_001052496.1_1063	31.933	238	598
WP_003009503.1	lcl|NZ_JQQS01000022.1_cds_WP_000510770.1_461	33.476	233	598
WP_003009503.1	lcl|NZ_JQQS01000033.1_cds_JG99_RS03535_690	27.984	243	598
WP_003009503.1	lcl|NZ_JQQS01000087.1_cds_WP_061231848.1_1771	32.057	209	598
WP_003009503.1	lcl|NZ_JQQS01000216.1_cds_WP_000619182.1_3332	29.218	243	598
WP_003009503.1	lcl|NZ_JQQS01000071.1_cds_WP_000603361.1_1582	29.279	222	598
WP_003009503.1	lcl|NZ_JQQS01000037.1_cds_WP_000047473.1_773	27.536	207	598
WP_003009503.1	lcl|NZ_JQQS01000128.1_cds_WP_000666552.1_2492	29.565	230	598
WP_003009503.1	lcl|NZ_JQQS01000052.1_cds_WP_001161019.1_1130	28.889	225	598
WP_003009503.1	lcl|NZ_JQQS01000023.1_cds_WP_000433117.1_490	26.991	226	598
