WP_003009553.1	lcl|NZ_JAHERY010000058.1_cds_WP_000340715.1_2838	91.398	93	106
WP_003009527.1	lcl|NZ_JAHERY010000058.1_cds_WP_000410266.1_2839	90.764	314	321
WP_003009527.1	lcl|NZ_JAHERY010000058.1_cds_WP_000646254.1_2842	26.866	268	321
WP_003009527.1	lcl|NZ_JAHERY010000020.1_cds_WP_000744698.1_1295	22.769	325	321
WP_003009527.1	lcl|NZ_JAHERY010000018.1_cds_WP_000723091.1_1024	23.239	284	321
WP_003009527.1	lcl|NZ_JAHERY010000058.1_cds_WP_001067557.1_2845	25.382	327	321
WP_003009527.1	lcl|NZ_JAHERY010000040.1_cds_WP_002072074.1_2241	23.923	209	321
WP_003009854.1	lcl|NZ_JAHERY010000058.1_cds_WP_000604525.1_2840	83.836	365	365
WP_003009869.1	lcl|NZ_JAHERY010000058.1_cds_WP_000884059.1_2841	91.892	185	185
WP_003009869.1	lcl|NZ_JAHERY010000011.1_cds_WP_000351733.1_377	38.571	140	185
WP_003009535.1	lcl|NZ_JAHERY010000058.1_cds_WP_000646254.1_2842	92.097	329	329
WP_003009535.1	lcl|NZ_JAHERY010000020.1_cds_WP_000744698.1_1295	32.595	316	329
WP_003009535.1	lcl|NZ_JAHERY010000018.1_cds_WP_000723091.1_1024	30.746	335	329
WP_003009535.1	lcl|NZ_JAHERY010000040.1_cds_WP_002072074.1_2241	31.922	307	329
WP_003009535.1	lcl|NZ_JAHERY010000001.1_cds_WP_000649924.1_72	30.341	323	329
WP_003009535.1	lcl|NZ_JAHERY010000040.1_cds_WP_000709508.1_2232	28.701	331	329
WP_003009535.1	lcl|NZ_JAHERY010000058.1_cds_WP_001067557.1_2845	28.105	306	329
WP_003009535.1	lcl|NZ_JAHERY010000031.1_cds_WP_000688696.1_1838	27.811	338	329
WP_003009535.1	lcl|NZ_JAHERY010000058.1_cds_WP_000410266.1_2839	25.786	318	329
WP_003009535.1	lcl|NZ_JAHERY010000094.1_cds_WP_000475901.1_3747	27.899	276	329
WP_003009535.1	lcl|NZ_JAHERY010000022.1_cds_WP_001074779.1_1361	27.273	275	329
WP_003009535.1	lcl|NZ_JAHERY010000007.1_cds_WP_001003560.1_3217	25.740	338	329
