WP_003009553.1	lcl|NZ_AOVP01000111.1_cds_WP_000340715.1_2904	91.398	93	106
WP_003009527.1	lcl|NZ_AOVP01000111.1_cds_WP_000410273.1_2905	90.764	314	321
WP_003009527.1	lcl|NZ_AOVP01000111.1_cds_WP_000093099.1_2925	58.730	63	321
WP_003009527.1	lcl|NZ_AOVP01000111.1_cds_WP_000646250.1_2908	27.239	268	321
WP_003009527.1	lcl|NZ_AOVP01000015.1_cds_WP_000744700.1_251	22.769	325	321
WP_003009527.1	lcl|NZ_AOVP01000111.1_cds_WP_000600889.1_2934	23.656	186	321
WP_003009527.1	lcl|NZ_AOVP01000111.1_cds_WP_000723090.1_2987	22.887	284	321
WP_003009527.1	lcl|NZ_AOVP01000111.1_cds_WP_001067557.1_2911	25.382	327	321
WP_003009854.1	lcl|NZ_AOVP01000111.1_cds_WP_000604524.1_2906	84.384	365	365
WP_003009869.1	lcl|NZ_AOVP01000111.1_cds_WP_000884059.1_2907	91.892	185	185
WP_003009869.1	lcl|NZ_AOVP01000016.1_cds_WP_000351733.1_401	38.571	140	185
WP_003009535.1	lcl|NZ_AOVP01000111.1_cds_WP_000646250.1_2908	92.097	329	329
WP_003009535.1	lcl|NZ_AOVP01000015.1_cds_WP_000744700.1_251	32.595	316	329
WP_003009535.1	lcl|NZ_AOVP01000111.1_cds_WP_000600889.1_2934	31.975	319	329
WP_003009535.1	lcl|NZ_AOVP01000111.1_cds_WP_000723090.1_2987	30.448	335	329
WP_003009535.1	lcl|NZ_AOVP01000125.1_cds_WP_001984071.1_3385	32.248	307	329
WP_003009535.1	lcl|NZ_AOVP01000006.1_cds_WP_000649925.1_53	30.341	323	329
WP_003009535.1	lcl|NZ_AOVP01000025.1_cds_WP_000709511.1_961	29.003	331	329
WP_003009535.1	lcl|NZ_AOVP01000111.1_cds_WP_000601375.1_2961	25.993	277	329
WP_003009535.1	lcl|NZ_AOVP01000111.1_cds_WP_001067557.1_2911	28.105	306	329
WP_003009535.1	lcl|NZ_AOVP01000125.1_cds_WP_000688695.1_3365	27.811	338	329
WP_003009535.1	lcl|NZ_AOVP01000111.1_cds_WP_000410273.1_2905	26.101	318	329
WP_003009535.1	lcl|NZ_AOVP01000111.1_cds_WP_000475904.1_2970	27.899	276	329
