WP_003009553.1	lcl|NZ_JQQU01000007.1_cds_WP_000340715.1_199	91.398	93	106
WP_003009527.1	lcl|NZ_JQQU01000007.1_cds_WP_000410273.1_200	90.764	314	321
WP_003009527.1	lcl|NZ_JQQU01000007.1_cds_WP_000646251.1_203	26.866	268	321
WP_003009527.1	lcl|NZ_JQQU01000051.1_cds_WP_000744704.1_1616	22.769	325	321
WP_003009527.1	lcl|NZ_JQQU01000007.1_cds_WP_000723086.1_270	22.615	283	321
WP_003009527.1	lcl|NZ_JQQU01000007.1_cds_WP_001067557.1_206	25.382	327	321
WP_003009527.1	lcl|NZ_JQQU01000085.1_cds_WP_002072074.1_2316	23.923	209	321
WP_003009854.1	lcl|NZ_JQQU01000007.1_cds_WP_000604524.1_201	84.384	365	365
WP_003009869.1	lcl|NZ_JQQU01000007.1_cds_WP_000884059.1_202	91.892	185	185
WP_003009869.1	lcl|NZ_JQQU01000034.1_cds_WP_000351733.1_996	38.571	140	185
WP_003009535.1	lcl|NZ_JQQU01000007.1_cds_WP_000646251.1_203	92.097	329	329
WP_003009535.1	lcl|NZ_JQQU01000051.1_cds_WP_000744704.1_1616	32.595	316	329
WP_003009535.1	lcl|NZ_JQQU01000007.1_cds_WP_000723086.1_270	30.448	335	329
WP_003009535.1	lcl|NZ_JQQU01000085.1_cds_WP_002072074.1_2316	31.922	307	329
WP_003009535.1	lcl|NZ_JQQU01000043.1_cds_WP_000649924.1_1410	30.341	323	329
WP_003009535.1	lcl|NZ_JQQU01000127.1_cds_WP_000709513.1_3018	29.003	331	329
WP_003009535.1	lcl|NZ_JQQU01000007.1_cds_WP_001067557.1_206	28.105	306	329
WP_003009535.1	lcl|NZ_JQQU01000085.1_cds_WP_000688695.1_2296	27.811	338	329
WP_003009535.1	lcl|NZ_JQQU01000007.1_cds_WP_000410273.1_200	26.101	318	329
WP_003009535.1	lcl|NZ_JQQU01000007.1_cds_WP_000475904.1_253	27.899	276	329
WP_003009535.1	lcl|NZ_JQQU01000011.1_cds_WP_001074785.1_366	27.636	275	329
WP_003009535.1	lcl|NZ_JQQU01000003.1_cds_WP_002105505.1_126	25.602	332	329
WP_003009535.1	lcl|NZ_JQQU01000007.1_cds_WP_000378097.1_223	25.581	172	329
WP_003009795.1	lcl|NZ_JQQU01000007.1_cds_WP_000774262.1_204	81.648	267	267
WP_003009795.1	lcl|NZ_JQQU01000176.1_cds_WP_000667727.1_3541	28.866	194	267
WP_003009795.1	lcl|NZ_JQQU01000007.1_cds_WP_000842260.1_271	26.316	190	267
WP_003009795.1	lcl|NZ_JQQU01000030.1_cds_WP_000805357.1_807	33.735	83	267
WP_003009515.1	lcl|NZ_JQQU01000007.1_cds_WP_000602734.1_205	87.205	508	509
WP_003009515.1	lcl|NZ_JQQU01000037.1_cds_WP_000291581.1_1073	26.032	315	509
WP_003009515.1	lcl|NZ_JQQU01000037.1_cds_WP_000364504.1_1074	29.474	95	509
WP_003009515.1	lcl|NZ_JQQU01000007.1_cds_WP_000602734.1_205	87.205	508	509
WP_003009515.1	lcl|NZ_JQQU01000037.1_cds_WP_000291581.1_1073	26.032	315	509
WP_003009515.1	lcl|NZ_JQQU01000037.1_cds_WP_000364504.1_1074	29.474	95	509
WP_003009505.1	lcl|NZ_JQQU01000007.1_cds_WP_001067557.1_206	92.121	330	330
WP_003009505.1	lcl|NZ_JQQU01000007.1_cds_WP_000646251.1_203	28.197	305	330
WP_003009505.1	lcl|NZ_JQQU01000085.1_cds_WP_002072074.1_2316	26.277	274	330
WP_003009505.1	lcl|NZ_JQQU01000051.1_cds_WP_000744704.1_1616	27.532	316	330
WP_003009505.1	lcl|NZ_JQQU01000003.1_cds_WP_002105505.1_126	29.555	247	330
WP_003009505.1	lcl|NZ_JQQU01000007.1_cds_WP_000723086.1_270	23.193	332	330
WP_003009505.1	lcl|NZ_JQQU01000085.1_cds_WP_000688695.1_2296	25.339	221	330
WP_003009505.1	lcl|NZ_JQQU01000043.1_cds_WP_000649924.1_1410	28.295	258	330
WP_003009505.1	lcl|NZ_JQQU01000011.1_cds_WP_001074785.1_366	27.962	211	330
WP_003009505.1	lcl|NZ_JQQU01000127.1_cds_WP_000709513.1_3018	30.464	151	330
WP_003009505.1	lcl|NZ_JQQU01000076.1_cds_WP_045193048.1_2187	35.211	71	330
WP_003009505.1	lcl|NZ_JQQU01000136.1_cds_WP_061237927.1_3133	25.000	128	330
WP_003009804.1	lcl|NZ_JQQU01000007.1_cds_WP_000689743.1_209	37.316	544	538
WP_003009804.1	lcl|NZ_JQQU01000007.1_cds_WP_000689743.1_209	37.316	544	538
WP_003009317.1	lcl|NZ_JQQU01000007.1_cds_WP_000342716.1_210	67.170	265	265
WP_003009317.1	lcl|NZ_JQQU01000126.1_cds_WP_001002663.1_2998	41.152	243	265
WP_003009317.1	lcl|NZ_JQQU01000024.1_cds_WP_001183723.1_682	27.746	173	265
WP_003009459.1	lcl|NZ_JQQU01000007.1_cds_WP_001246618.1_211	84.839	310	310
WP_003009459.1	lcl|NZ_JQQU01000115.1_cds_WP_000501205.1_2850	36.634	303	310
WP_003009459.1	lcl|NZ_JQQU01000024.1_cds_WP_001183723.1_682	28.114	281	310
WP_003009459.1	lcl|NZ_JQQU01000002.1_cds_WP_000279894.1_78	27.820	133	310
WP_003009459.1	lcl|NZ_JQQU01000007.1_cds_WP_001246618.1_211	84.839	310	310
WP_003009459.1	lcl|NZ_JQQU01000115.1_cds_WP_000501205.1_2850	36.634	303	310
WP_003009459.1	lcl|NZ_JQQU01000024.1_cds_WP_001183723.1_682	28.114	281	310
WP_003009459.1	lcl|NZ_JQQU01000002.1_cds_WP_000279894.1_78	27.820	133	310
WP_003009745.1	lcl|NZ_JQQU01000007.1_cds_WP_000479982.1_212	89.773	264	264
WP_036096976.1	lcl|NZ_JQQU01000007.1_cds_WP_000715958.1_213	83.721	129	130
WP_003009905.1	lcl|NZ_JQQU01000007.1_cds_WP_001088861.1_214	81.250	144	145
WP_003009905.1	lcl|NZ_JQQU01000102.1_cds_WP_000360600.1_2680	30.263	76	145
WP_003009905.1	lcl|NZ_JQQU01000025.1_cds_WP_002100450.1_710	41.071	56	145
WP_036096974.1	lcl|NZ_JQQU01000007.1_cds_WP_000517242.1_215	89.140	221	221
WP_036096974.1	lcl|NZ_JQQU01000078.1_cds_WP_001069827.1_2222	28.440	109	221
WP_036096974.1	lcl|NZ_JQQU01000051.1_cds_WP_001082179.1_1645	23.077	78	221
WP_003009428.1	lcl|NZ_JQQU01000244.1_cds_WP_061237966.1_3898	30.183	328	664
WP_003009428.1	lcl|NZ_JQQU01000036.1_cds_WP_000529868.1_1035	28.019	207	664
WP_003009848.1	lcl|NZ_JQQU01000007.1_cds_WP_001015416.1_217	25.310	403	393
WP_003009848.1	lcl|NZ_JQQU01000078.1_cds_WP_000347685.1_2221	28.571	210	393
WP_003009848.1	lcl|NZ_JQQU01000014.1_cds_WP_045191755.1_470	22.363	237	393
WP_003009848.1	lcl|NZ_JQQU01000007.1_cds_WP_001283954.1_242	29.286	140	393
WP_003009848.1	lcl|NZ_JQQU01000051.1_cds_WP_001082179.1_1645	25.414	181	393
WP_003009953.1	lcl|NZ_JQQU01000007.1_cds_WP_000611594.1_216	82.286	175	177
WP_003009953.1	lcl|NZ_JQQU01000039.1_cds_WP_001206950.1_1266	29.008	131	177
WP_003009592.1	lcl|NZ_JQQU01000007.1_cds_WP_001015416.1_217	90.571	403	407
WP_003009592.1	lcl|NZ_JQQU01000078.1_cds_WP_000347685.1_2221	25.238	210	407
WP_003009592.1	lcl|NZ_JQQU01000051.1_cds_WP_001082179.1_1645	25.309	162	407
WP_036096972.1	lcl|NZ_JQQU01000007.1_cds_WP_000980525.1_218	75.949	237	241
WP_036096972.1	lcl|NZ_JQQU01000107.1_cds_WP_000043153.1_2746	27.530	247	241
WP_036096972.1	lcl|NZ_JQQU01000051.1_cds_WP_000998676.1_1590	25.862	232	241
WP_036096972.1	lcl|NZ_JQQU01000025.1_cds_WP_000566240.1_713	26.776	183	241
WP_036096972.1	lcl|NZ_JQQU01000137.1_cds_WP_000653653.1_3137	25.098	255	241
WP_036096972.1	lcl|NZ_JQQU01000007.1_cds_WP_000412933.1_240	30.526	95	241
WP_036096972.1	lcl|NZ_JQQU01000025.1_cds_WP_001968389.1_685	25.847	236	241
WP_036096972.1	lcl|NZ_JQQU01000007.1_cds_WP_000750438.1_244	26.506	249	241
WP_036096972.1	lcl|NZ_JQQU01000011.1_cds_WP_000194184.1_385	25.000	204	241
WP_036096972.1	lcl|NZ_JQQU01000115.1_cds_WP_000167663.1_2859	23.500	200	241
