WP_003009553.1	lcl|NZ_NPEF02000017.1_cds_WP_100747355.1_2889	92.473	93	106
WP_003009527.1	lcl|NZ_NPEF02000017.1_cds_WP_100747354.1_2890	78.710	310	321
WP_003009527.1	lcl|NZ_NPEF02000017.1_cds_WP_100765507.1_2892	25.100	251	321
WP_003009527.1	lcl|NZ_NPEF02000001.1_cds_WP_100745423.1_42	22.462	325	321
WP_003009869.1	lcl|NZ_NPEF02000004.1_cds_WP_100747891.1_971	34.667	150	185
WP_003009535.1	lcl|NZ_NPEF02000001.1_cds_WP_100745423.1_42	30.696	316	329
WP_003009535.1	lcl|NZ_NPEF02000017.1_cds_WP_100765507.1_2892	29.781	319	329
WP_003009535.1	lcl|NZ_NPEF02000033.1_cds_WP_100746229.1_3817	28.571	336	329
WP_003009535.1	lcl|NZ_NPEF02000001.1_cds_WP_100747959.1_168	30.189	318	329
WP_003009535.1	lcl|NZ_NPEF02000001.1_cds_WP_100764520.1_287	30.323	310	329
WP_003009535.1	lcl|NZ_NPEF02000001.1_cds_WP_100748083.1_396	29.429	333	329
WP_003009535.1	lcl|NZ_NPEF02000017.1_cds_WP_100747354.1_2890	26.498	317	329
WP_003009535.1	lcl|NZ_NPEF02000008.1_cds_WP_100748200.1_1635	25.220	341	329
WP_003009535.1	lcl|NZ_NPEF02000019.1_cds_WP_100765730.1_3092	28.000	275	329
WP_003009535.1	lcl|NZ_NPEF02000039.1_cds_WP_317574021.1_3899	24.925	333	329
WP_003009535.1	lcl|NZ_NPEF02000012.1_cds_WP_100746862.1_2105	23.932	234	329
WP_003009535.1	lcl|NZ_NPEF02000001.1_cds_CH379_RS02280_445	27.444	266	329
WP_003009795.1	lcl|NZ_NPEF02000017.1_cds_WP_317573405.1_2898	26.778	239	267
WP_003009795.1	lcl|NZ_NPEF02000008.1_cds_WP_100745270.1_1445	26.425	193	267
WP_003009795.1	lcl|NZ_NPEF02000008.1_cds_WP_100765502.1_1553	33.735	83	267
WP_003009515.1	lcl|NZ_NPEF02000018.1_cds_WP_317573488.1_2992	28.481	316	509
WP_003009515.1	lcl|NZ_NPEF02000018.1_cds_WP_100747586.1_2993	26.891	119	509
WP_003009515.1	lcl|NZ_NPEF02000018.1_cds_WP_317573488.1_2992	28.481	316	509
WP_003009515.1	lcl|NZ_NPEF02000018.1_cds_WP_100747586.1_2993	26.891	119	509
WP_003009505.1	lcl|NZ_NPEF02000017.1_cds_WP_100765507.1_2892	26.165	279	330
WP_003009505.1	lcl|NZ_NPEF02000001.1_cds_WP_100745423.1_42	28.261	276	330
WP_003009505.1	lcl|NZ_NPEF02000001.1_cds_WP_100764520.1_287	29.032	279	330
WP_003009505.1	lcl|NZ_NPEF02000039.1_cds_WP_317574021.1_3899	25.203	246	330
WP_003009505.1	lcl|NZ_NPEF02000001.1_cds_WP_100747959.1_168	31.621	253	330
WP_003009505.1	lcl|NZ_NPEF02000008.1_cds_WP_100748200.1_1635	25.000	196	330
WP_003009505.1	lcl|NZ_NPEF02000033.1_cds_WP_100746229.1_3817	22.493	369	330
WP_003009505.1	lcl|NZ_NPEF02000019.1_cds_WP_100765730.1_3092	29.457	129	330
WP_003009505.1	lcl|NZ_NPEF02000001.1_cds_WP_100748083.1_396	30.464	151	330
WP_003009505.1	lcl|NZ_NPEF02000030.1_cds_WP_100747156.1_3700	51.515	33	330
WP_003009317.1	lcl|NZ_NPEF02000015.1_cds_WP_100747290.1_2634	41.975	243	265
WP_003009459.1	lcl|NZ_NPEF02000005.1_cds_WP_100747739.1_1187	38.538	301	310
WP_003009459.1	lcl|NZ_NPEF02000002.1_cds_WP_100764622.1_699	28.479	309	310
WP_003009459.1	lcl|NZ_NPEF02000004.1_cds_WP_100765092.1_917	29.323	133	310
WP_003009459.1	lcl|NZ_NPEF02000005.1_cds_WP_100747739.1_1187	38.538	301	310
WP_003009459.1	lcl|NZ_NPEF02000002.1_cds_WP_100764622.1_699	28.479	309	310
WP_003009459.1	lcl|NZ_NPEF02000004.1_cds_WP_100765092.1_917	29.323	133	310
WP_003009905.1	lcl|NZ_NPEF02000002.1_cds_WP_100748534.1_573	41.071	56	145
WP_036096974.1	lcl|NZ_NPEF02000005.1_cds_WP_100746874.1_1171	30.693	101	221
WP_036096974.1	lcl|NZ_NPEF02000001.1_cds_WP_100764933.1_70	26.923	78	221
WP_036096974.1	lcl|NZ_NPEF02000015.1_cds_WP_100745978.1_2598	31.579	114	221
WP_003009428.1	lcl|NZ_NPEF02000003.1_cds_WP_100765362.1_822	28.439	538	664
WP_003009428.1	lcl|NZ_NPEF02000012.1_cds_WP_243399523.1_2255	27.047	403	664
WP_003009428.1	lcl|NZ_NPEF02000001.1_cds_WP_100746465.1_202	27.926	376	664
WP_003009428.1	lcl|NZ_NPEF02000017.1_cds_WP_317573442.1_2951	24.038	416	664
WP_003009428.1	lcl|NZ_NPEF02000001.1_cds_WP_100747488.1_357	28.814	177	664
WP_003009428.1	lcl|NZ_NPEF02000001.1_cds_WP_100747472.1_353	27.765	425	664
WP_003009428.1	lcl|NZ_NPEF02000001.1_cds_WP_100746180.1_198	27.390	387	664
WP_003009428.1	lcl|NZ_NPEF02000001.1_cds_WP_317572029.1_354	28.340	247	664
WP_003009848.1	lcl|NZ_NPEF02000027.1_cds_WP_100745998.1_3620	24.014	279	393
WP_003009848.1	lcl|NZ_NPEF02000005.1_cds_WP_100746875.1_1170	23.853	218	393
WP_003009953.1	lcl|NZ_NPEF02000001.1_cds_WP_207763231.1_76	29.412	153	177
WP_036096972.1	lcl|NZ_NPEF02000007.1_cds_WP_100764862.1_1401	27.530	247	241
WP_036096972.1	lcl|NZ_NPEF02000001.1_cds_WP_100764841.1_16	26.724	232	241
WP_036096972.1	lcl|NZ_NPEF02000009.1_cds_WP_100765540.1_1666	27.344	256	241
WP_036096972.1	lcl|NZ_NPEF02000002.1_cds_WP_100747762.1_570	31.683	101	241
WP_036096972.1	lcl|NZ_NPEF02000003.1_cds_WP_100746110.1_841	32.414	145	241
WP_036096972.1	lcl|NZ_NPEF02000016.1_cds_WP_100764528.1_2822	22.441	254	241
WP_036096972.1	lcl|NZ_NPEF02000005.1_cds_WP_100746928.1_1113	26.800	250	241
WP_036096972.1	lcl|NZ_NPEF02000030.1_cds_WP_100747156.1_3700	23.077	234	241
WP_036096972.1	lcl|NZ_NPEF02000024.1_cds_WP_100745674.1_3428	27.215	158	241
WP_036096972.1	lcl|NZ_NPEF02000005.1_cds_WP_100746619.1_1199	23.350	197	241
WP_036096972.1	lcl|NZ_NPEF02000019.1_cds_WP_100765378.1_3110	25.118	211	241
WP_003009503.1	lcl|NZ_NPEF02000001.1_cds_WP_165783872.1_434	34.218	377	598
WP_003009503.1	lcl|NZ_NPEF02000008.1_cds_WP_100764476.1_1602	45.259	232	598
WP_003009503.1	lcl|NZ_NPEF02000001.1_cds_WP_317572012.1_130	43.777	233	598
WP_003009503.1	lcl|NZ_NPEF02000024.1_cds_WP_100745675.1_3429	31.780	236	598
WP_003009503.1	lcl|NZ_NPEF02000002.1_cds_WP_100747869.1_740	31.330	233	598
WP_003009503.1	lcl|NZ_NPEF02000027.1_cds_WP_100765024.1_3598	28.936	235	598
WP_003009503.1	lcl|NZ_NPEF02000001.1_cds_WP_100745752.1_367	30.508	236	598
WP_003009503.1	lcl|NZ_NPEF02000019.1_cds_WP_100764669.1_3074	28.070	228	598
WP_003009503.1	lcl|NZ_NPEF02000014.1_cds_WP_100747294.1_2584	29.614	233	598
WP_003009503.1	lcl|NZ_NPEF02000018.1_cds_WP_165783492.1_2998	29.756	205	598
WP_003009503.1	lcl|NZ_NPEF02000033.1_cds_WP_100748390.1_3811	28.910	211	598
WP_003009503.1	lcl|NZ_NPEF02000004.1_cds_WP_100765531.1_934	28.319	226	598
WP_003009503.1	lcl|NZ_NPEF02000016.1_cds_WP_100747164.1_2834	27.556	225	598
WP_003009503.1	lcl|NZ_NPEF02000004.1_cds_WP_100747893.1_972	30.672	238	598
WP_003009503.1	lcl|NZ_NPEF02000024.1_cds_WP_100764720.1_3466	30.876	217	598
WP_003009503.1	lcl|NZ_NPEF02000016.1_cds_WP_100764612.1_2726	28.511	235	598
WP_003009503.1	lcl|NZ_NPEF02000004.1_cds_WP_100765346.1_991	28.261	230	598
WP_003009503.1	lcl|NZ_NPEF02000014.1_cds_WP_100764535.1_2540	25.893	224	598
WP_003009503.1	lcl|NZ_NPEF02000001.1_cds_WP_100747552.1_411	27.311	238	598
WP_003009503.1	lcl|NZ_NPEF02000012.1_cds_WP_100748073.1_2119	27.490	251	598
WP_003009503.1	lcl|NZ_NPEF02000017.1_cds_WP_317573408.1_2899	28.959	221	598
WP_003009503.1	lcl|NZ_NPEF02000003.1_cds_WP_100745346.1_794	22.857	245	598
WP_003009503.1	lcl|NZ_NPEF02000011.1_cds_WP_100765284.1_1979	24.889	225	598
WP_003009503.1	lcl|NZ_NPEF02000014.1_cds_WP_100746815.1_2547	28.495	186	598
WP_003009503.1	lcl|NZ_NPEF02000011.1_cds_WP_100764872.1_1963	26.860	242	598
WP_003009503.1	lcl|NZ_NPEF02000024.1_cds_WP_100746153.1_3467	26.446	242	598
WP_003009503.1	lcl|NZ_NPEF02000016.1_cds_WP_100765394.1_2718	26.144	153	598
WP_003009503.1	lcl|NZ_NPEF02000005.1_cds_WP_100764990.1_1267	24.000	225	598
WP_003009503.1	lcl|NZ_NPEF02000001.1_cds_WP_165783872.1_434	34.218	377	598
WP_003009503.1	lcl|NZ_NPEF02000008.1_cds_WP_100764476.1_1602	45.259	232	598
WP_003009503.1	lcl|NZ_NPEF02000001.1_cds_WP_317572012.1_130	43.777	233	598
WP_003009503.1	lcl|NZ_NPEF02000024.1_cds_WP_100745675.1_3429	31.780	236	598
WP_003009503.1	lcl|NZ_NPEF02000002.1_cds_WP_100747869.1_740	31.330	233	598
WP_003009503.1	lcl|NZ_NPEF02000027.1_cds_WP_100765024.1_3598	28.936	235	598
WP_003009503.1	lcl|NZ_NPEF02000001.1_cds_WP_100745752.1_367	30.508	236	598
WP_003009503.1	lcl|NZ_NPEF02000019.1_cds_WP_100764669.1_3074	28.070	228	598
WP_003009503.1	lcl|NZ_NPEF02000014.1_cds_WP_100747294.1_2584	29.614	233	598
WP_003009503.1	lcl|NZ_NPEF02000018.1_cds_WP_165783492.1_2998	29.756	205	598
WP_003009503.1	lcl|NZ_NPEF02000033.1_cds_WP_100748390.1_3811	28.910	211	598
WP_003009503.1	lcl|NZ_NPEF02000004.1_cds_WP_100765531.1_934	28.319	226	598
WP_003009503.1	lcl|NZ_NPEF02000016.1_cds_WP_100747164.1_2834	27.556	225	598
WP_003009503.1	lcl|NZ_NPEF02000004.1_cds_WP_100747893.1_972	30.672	238	598
WP_003009503.1	lcl|NZ_NPEF02000024.1_cds_WP_100764720.1_3466	30.876	217	598
WP_003009503.1	lcl|NZ_NPEF02000016.1_cds_WP_100764612.1_2726	28.511	235	598
WP_003009503.1	lcl|NZ_NPEF02000004.1_cds_WP_100765346.1_991	28.261	230	598
WP_003009503.1	lcl|NZ_NPEF02000014.1_cds_WP_100764535.1_2540	25.893	224	598
WP_003009503.1	lcl|NZ_NPEF02000001.1_cds_WP_100747552.1_411	27.311	238	598
WP_003009503.1	lcl|NZ_NPEF02000012.1_cds_WP_100748073.1_2119	27.490	251	598
WP_003009503.1	lcl|NZ_NPEF02000017.1_cds_WP_317573408.1_2899	28.959	221	598
WP_003009503.1	lcl|NZ_NPEF02000003.1_cds_WP_100745346.1_794	22.857	245	598
WP_003009503.1	lcl|NZ_NPEF02000011.1_cds_WP_100765284.1_1979	24.889	225	598
WP_003009503.1	lcl|NZ_NPEF02000014.1_cds_WP_100746815.1_2547	28.495	186	598
WP_003009503.1	lcl|NZ_NPEF02000011.1_cds_WP_100764872.1_1963	26.860	242	598
WP_003009503.1	lcl|NZ_NPEF02000024.1_cds_WP_100746153.1_3467	26.446	242	598
WP_003009503.1	lcl|NZ_NPEF02000016.1_cds_WP_100765394.1_2718	26.144	153	598
WP_003009503.1	lcl|NZ_NPEF02000005.1_cds_WP_100764990.1_1267	24.000	225	598
WP_003009636.1	lcl|NZ_NPEF02000005.1_cds_WP_100746875.1_1170	20.946	148	410
WP_003009636.1	lcl|NZ_NPEF02000001.1_cds_WP_100764933.1_70	24.390	123	410
WP_003009401.1	lcl|NZ_NPEF02000017.1_cds_WP_100765434.1_2911	44.693	358	365
WP_003009401.1	lcl|NZ_NPEF02000016.1_cds_WP_100747108.1_2769	36.620	355	365
WP_003009401.1	lcl|NZ_NPEF02000017.1_cds_WP_100765430.1_2914	32.546	381	365
WP_003009401.1	lcl|NZ_NPEF02000008.1_cds_WP_207763204.1_1440	29.288	379	365
WP_003009401.1	lcl|NZ_NPEF02000017.1_cds_WP_317573413.1_2906	32.743	339	365
WP_003009401.1	lcl|NZ_NPEF02000017.1_cds_WP_100748380.1_2893	26.866	335	365
WP_003009665.1	lcl|NZ_NPEF02000017.1_cds_WP_100765507.1_2892	25.786	318	317
WP_003009665.1	lcl|NZ_NPEF02000001.1_cds_WP_100747959.1_168	26.852	324	317
