WP_003009553.1	lcl|NZ_VCHG01000065.1_cds_WP_000340715.1_3036	91.398	93	106
WP_003009527.1	lcl|NZ_VCHG01000065.1_cds_WP_000410266.1_3035	90.764	314	321
WP_003009527.1	lcl|NZ_VCHG01000065.1_cds_WP_000646254.1_3032	26.866	268	321
WP_003009527.1	lcl|NZ_VCHG01000007.1_cds_WP_000744698.1_3149	22.769	325	321
WP_003009527.1	lcl|NZ_VCHG01000056.1_cds_WP_000723091.1_2759	23.239	284	321
WP_003009527.1	lcl|NZ_VCHG01000065.1_cds_WP_001067557.1_3029	25.382	327	321
WP_003009527.1	lcl|NZ_VCHG01000010.1_cds_WP_002072074.1_198	23.923	209	321
WP_003009854.1	lcl|NZ_VCHG01000065.1_cds_WP_000604525.1_3034	83.836	365	365
WP_003009869.1	lcl|NZ_VCHG01000065.1_cds_WP_000884059.1_3033	91.892	185	185
WP_003009869.1	lcl|NZ_VCHG01000061.1_cds_WP_000351733.1_2959	38.571	140	185
WP_003009535.1	lcl|NZ_VCHG01000065.1_cds_WP_000646254.1_3032	92.097	329	329
WP_003009535.1	lcl|NZ_VCHG01000007.1_cds_WP_000744698.1_3149	32.595	316	329
WP_003009535.1	lcl|NZ_VCHG01000056.1_cds_WP_000723091.1_2759	30.746	335	329
WP_003009535.1	lcl|NZ_VCHG01000010.1_cds_WP_002072074.1_198	31.922	307	329
WP_003009535.1	lcl|NZ_VCHG01000004.1_cds_WP_000649924.1_2142	30.341	323	329
WP_003009535.1	lcl|NZ_VCHG01000114.1_cds_WP_000709508.1_389	28.701	331	329
WP_003009535.1	lcl|NZ_VCHG01000065.1_cds_WP_001067557.1_3029	28.105	306	329
WP_003009535.1	lcl|NZ_VCHG01000010.1_cds_WP_000688696.1_178	27.811	338	329
WP_003009535.1	lcl|NZ_VCHG01000065.1_cds_WP_000410266.1_3035	25.786	318	329
WP_003009535.1	lcl|NZ_VCHG01000030.1_cds_WP_000475901.1_1793	27.899	276	329
WP_003009535.1	lcl|NZ_VCHG01000002.1_cds_WP_001074779.1_1093	27.273	275	329
WP_003009535.1	lcl|NZ_VCHG01000003.1_cds_WP_001003560.1_1716	25.740	338	329
WP_003009535.1	lcl|NZ_VCHG01000095.1_cds_WP_000378097.1_3695	25.581	172	329
WP_003009795.1	lcl|NZ_VCHG01000065.1_cds_WP_000774259.1_3031	81.648	267	267
WP_003009795.1	lcl|NZ_VCHG01000010.1_cds_WP_000667727.1_156	28.866	194	267
WP_003009795.1	lcl|NZ_VCHG01000056.1_cds_WP_000842260.1_2758	26.316	190	267
WP_003009795.1	lcl|NZ_VCHG01000022.1_cds_WP_000805357.1_1301	33.735	83	267
WP_003009515.1	lcl|NZ_VCHG01000065.1_cds_WP_002072162.1_3030	87.598	508	509
WP_003009515.1	lcl|NZ_VCHG01000002.1_cds_WP_000291581.1_1165	26.032	315	509
