WP_003009553.1	lcl|NZ_AQCK01000126.1_cds_WP_002725873.1_2087	92.473	93	106
WP_003009527.1	lcl|NZ_AQCK01000126.1_cds_WP_011669917.1_2086	91.401	314	321
WP_003009527.1	lcl|NZ_AQCK01000123.1_cds_WP_011669955.1_2000	20.652	276	321
WP_003009527.1	lcl|NZ_AQCK01000112.1_cds_WP_011671202.1_1899	22.154	325	321
WP_003009527.1	lcl|NZ_AQCK01000123.1_cds_WP_011669957.1_1998	21.790	257	321
WP_003009527.1	lcl|NZ_AQCK01000034.1_cds_WP_011670961.1_450	23.939	330	321
WP_003009527.1	lcl|NZ_AQCK01000032.1_cds_WP_011669973.1_433	22.776	281	321
WP_003009527.1	lcl|NZ_AQCK01000064.1_cds_WP_011670813.1_1165	25.000	104	321
WP_003009869.1	lcl|NZ_AQCK01000061.1_cds_WP_002750963.1_1091	34.932	146	185
WP_003009869.1	lcl|NZ_AQCK01000126.1_cds_WP_011669938.1_2055	33.898	177	185
WP_003009535.1	lcl|NZ_AQCK01000123.1_cds_WP_011669955.1_2000	32.087	321	329
WP_003009535.1	lcl|NZ_AQCK01000112.1_cds_WP_011671202.1_1899	31.329	316	329
WP_003009535.1	lcl|NZ_AQCK01000032.1_cds_WP_011669973.1_433	29.940	334	329
WP_003009535.1	lcl|NZ_AQCK01000034.1_cds_WP_011670961.1_450	30.769	312	329
WP_003009535.1	lcl|NZ_AQCK01000123.1_cds_WP_011669957.1_1998	29.180	305	329
WP_003009535.1	lcl|NZ_AQCK01000064.1_cds_WP_011670813.1_1165	27.711	332	329
WP_003009535.1	lcl|NZ_AQCK01000139.1_cds_WP_011671143.1_2363	30.449	312	329
WP_003009535.1	lcl|NZ_AQCK01000185.1_cds_WP_002754065.1_3323	28.399	331	329
WP_003009535.1	lcl|NZ_AQCK01000140.1_cds_WP_011671074.1_2419	25.806	341	329
WP_003009535.1	lcl|NZ_AQCK01000126.1_cds_WP_011669917.1_2086	25.397	315	329
WP_003009535.1	lcl|NZ_AQCK01000047.1_cds_WP_017859386.1_766	27.737	274	329
WP_003009535.1	lcl|NZ_AQCK01000123.1_cds_WP_011669959.1_1996	24.818	274	329
WP_003009535.1	lcl|NZ_AQCK01000155.1_cds_WP_011669202.1_2750	23.636	330	329
WP_003009795.1	lcl|NZ_AQCK01000123.1_cds_WP_011669956.1_1999	27.391	230	267
WP_003009795.1	lcl|NZ_AQCK01000032.1_cds_WP_011669974.1_434	26.984	189	267
WP_003009795.1	lcl|NZ_AQCK01000044.1_cds_WP_011670832.1_622	35.955	89	267
WP_003009795.1	lcl|NZ_AQCK01000064.1_cds_WP_011670812.1_1166	23.420	269	267
WP_003009795.1	lcl|NZ_AQCK01000102.1_cds_WP_002766579.1_1739	25.269	186	267
WP_003009515.1	lcl|NZ_AQCK01000083.1_cds_WP_011670269.1_1488	27.273	297	509
WP_003009515.1	lcl|NZ_AQCK01000083.1_cds_WP_002751286.1_1487	28.302	106	509
WP_003009515.1	lcl|NZ_AQCK01000083.1_cds_WP_011670269.1_1488	27.273	297	509
WP_003009515.1	lcl|NZ_AQCK01000083.1_cds_WP_002751286.1_1487	28.302	106	509
WP_003009505.1	lcl|NZ_AQCK01000034.1_cds_WP_011670961.1_450	27.174	276	330
WP_003009505.1	lcl|NZ_AQCK01000123.1_cds_WP_011669955.1_2000	23.723	274	330
WP_003009505.1	lcl|NZ_AQCK01000112.1_cds_WP_011671202.1_1899	27.957	279	330
WP_003009505.1	lcl|NZ_AQCK01000032.1_cds_WP_011669973.1_433	25.316	316	330
WP_003009505.1	lcl|NZ_AQCK01000139.1_cds_WP_011671143.1_2363	26.875	320	330
WP_003009505.1	lcl|NZ_AQCK01000140.1_cds_WP_011671074.1_2419	25.339	221	330
WP_003009505.1	lcl|NZ_AQCK01000155.1_cds_WP_011669202.1_2750	25.410	244	330
WP_003009505.1	lcl|NZ_AQCK01000064.1_cds_WP_011670813.1_1165	25.153	163	330
WP_003009505.1	lcl|NZ_AQCK01000132.1_cds_WP_011671364.1_2199	26.562	128	330
WP_003009505.1	lcl|NZ_AQCK01000185.1_cds_WP_002754065.1_3323	30.464	151	330
WP_003009505.1	lcl|NZ_AQCK01000126.1_cds_WP_011669917.1_2086	22.256	328	330
WP_003009505.1	lcl|NZ_AQCK01000047.1_cds_WP_017859386.1_766	27.200	125	330
WP_003009317.1	lcl|NZ_AQCK01000042.1_cds_WP_011669455.1_549	41.564	243	265
WP_003009459.1	lcl|NZ_AQCK01000090.1_cds_WP_011670400.1_1659	38.614	303	310
WP_003009459.1	lcl|NZ_AQCK01000111.1_cds_WP_011669757.1_1891	29.078	282	310
WP_003009459.1	lcl|NZ_AQCK01000061.1_cds_WP_011670034.1_1143	28.571	133	310
WP_003009459.1	lcl|NZ_AQCK01000090.1_cds_WP_011670400.1_1659	38.614	303	310
WP_003009459.1	lcl|NZ_AQCK01000111.1_cds_WP_011669757.1_1891	29.078	282	310
WP_003009459.1	lcl|NZ_AQCK01000061.1_cds_WP_011670034.1_1143	28.571	133	310
WP_003009905.1	lcl|NZ_AQCK01000185.1_cds_WP_011670953.1_3331	28.947	76	145
WP_003009905.1	lcl|NZ_AQCK01000153.1_cds_WP_011669469.1_2727	42.222	45	145
WP_003009905.1	lcl|NZ_AQCK01000160.1_cds_WP_026054147.1_2896	41.071	56	145
WP_036096974.1	lcl|NZ_AQCK01000126.1_cds_WP_004779550.1_2070	33.333	105	221
WP_036096974.1	lcl|NZ_AQCK01000173.1_cds_WP_011669877.1_3126	28.037	107	221
WP_036096974.1	lcl|NZ_AQCK01000124.1_cds_WP_011671228.1_2021	23.077	78	221
WP_003009428.1	lcl|NZ_AQCK01000156.1_cds_LEP2GSC077_RS0117170_2759	38.525	122	664
WP_003009428.1	lcl|NZ_AQCK01000087.1_cds_WP_011669604.1_1628	25.573	262	664
WP_003009848.1	lcl|NZ_AQCK01000173.1_cds_WP_011669876.1_3125	26.601	203	393
WP_003009848.1	lcl|NZ_AQCK01000045.1_cds_WP_011669711.1_635	23.581	229	393
WP_003009848.1	lcl|NZ_AQCK01000123.1_cds_WP_011669947.1_2008	26.056	142	393
WP_003009953.1	lcl|NZ_AQCK01000124.1_cds_LEP2GSC077_RS01000000122370_2014	27.419	124	177
WP_003009592.1	lcl|NZ_AQCK01000045.1_cds_WP_011669711.1_635	24.545	220	407
WP_003009592.1	lcl|NZ_AQCK01000173.1_cds_WP_011669876.1_3125	25.180	139	407
WP_036096972.1	lcl|NZ_AQCK01000126.1_cds_WP_011669930.1_2066	28.512	242	241
WP_036096972.1	lcl|NZ_AQCK01000181.1_cds_WP_011670931.1_3244	28.000	250	241
WP_036096972.1	lcl|NZ_AQCK01000160.1_cds_WP_011669763.1_2899	24.715	263	241
WP_036096972.1	lcl|NZ_AQCK01000159.1_cds_WP_011670621.1_2850	24.706	255	241
WP_036096972.1	lcl|NZ_AQCK01000052.1_cds_LEP2GSC077_RS01000000121740_870	32.258	93	241
WP_036096972.1	lcl|NZ_AQCK01000146.1_cds_WP_002722237.1_2580	25.874	143	241
WP_036096972.1	lcl|NZ_AQCK01000010.1_cds_WP_002739544.1_125	19.905	211	241
WP_036096972.1	lcl|NZ_AQCK01000014.1_cds_WP_011670393.1_250	24.876	201	241
WP_003009503.1	lcl|NZ_AQCK01000167.1_cds_WP_011669421.1_3008	45.992	237	598
WP_003009503.1	lcl|NZ_AQCK01000080.1_cds_WP_011669275.1_1430	44.397	232	598
WP_003009503.1	lcl|NZ_AQCK01000078.1_cds_WP_011671171.1_1352	44.206	233	598
WP_003009503.1	lcl|NZ_AQCK01000126.1_cds_WP_011669933.1_2060	32.673	202	598
WP_003009503.1	lcl|NZ_AQCK01000089.1_cds_WP_011670593.1_1644	32.189	233	598
WP_003009503.1	lcl|NZ_AQCK01000083.1_cds_WP_011670275.1_1498	33.190	232	598
WP_003009503.1	lcl|NZ_AQCK01000053.1_cds_WP_011669511.1_876	31.169	231	598
WP_003009503.1	lcl|NZ_AQCK01000159.1_cds_WP_002725984.1_2860	28.636	220	598
WP_003009503.1	lcl|NZ_AQCK01000158.1_cds_WP_011670503.1_2803	30.909	220	598
WP_003009503.1	lcl|NZ_AQCK01000061.1_cds_WP_002721914.1_1123	28.017	232	598
WP_003009503.1	lcl|NZ_AQCK01000061.1_cds_WP_011670070.1_1090	27.642	246	598
WP_003009503.1	lcl|NZ_AQCK01000083.1_cds_WP_011670265.1_1482	27.053	207	598
WP_003009503.1	lcl|NZ_AQCK01000061.1_cds_WP_011670085.1_1071	28.509	228	598
WP_003009503.1	lcl|NZ_AQCK01000046.1_cds_WP_011670774.1_687	27.917	240	598
WP_003009503.1	lcl|NZ_AQCK01000165.1_cds_WP_002724285.1_2955	26.009	223	598
WP_003009503.1	lcl|NZ_AQCK01000055.1_cds_WP_017860072.1_925	31.068	206	598
WP_003009503.1	lcl|NZ_AQCK01000165.1_cds_WP_002724740.1_2976	27.897	233	598
WP_003009503.1	lcl|NZ_AQCK01000013.1_cds_LEP2GSC077_RS01000000121335_211	29.560	159	598
WP_003009503.1	lcl|NZ_AQCK01000150.1_cds_WP_011669571.1_2652	24.664	223	598
WP_003009503.1	lcl|NZ_AQCK01000046.1_cds_WP_011670779.1_695	26.761	213	598
WP_003009503.1	lcl|NZ_AQCK01000046.1_cds_WP_011670766.1_677	29.545	220	598
WP_003009503.1	lcl|NZ_AQCK01000121.1_cds_LEP2GSC077_RS0112280_1985	33.803	71	598
WP_003009503.1	lcl|NZ_AQCK01000150.1_cds_WP_011669577.1_2643	26.020	196	598
WP_003009503.1	lcl|NZ_AQCK01000150.1_cds_WP_011669577.1_2643	26.144	153	598
WP_003009503.1	lcl|NZ_AQCK01000133.1_cds_WP_011670431.1_2212	26.721	247	598
WP_003009503.1	lcl|NZ_AQCK01000165.1_cds_WP_002724311.1_2956	27.434	226	598
WP_003009503.1	lcl|NZ_AQCK01000174.1_cds_WP_011670548.1_3169	22.120	217	598
WP_003009503.1	lcl|NZ_AQCK01000078.1_cds_WP_011669346.1_1327	26.866	201	598
WP_003009503.1	lcl|NZ_AQCK01000140.1_cds_WP_011671065.1_2406	38.095	63	598
WP_003009503.1	lcl|NZ_AQCK01000167.1_cds_WP_011669421.1_3008	45.992	237	598
WP_003009503.1	lcl|NZ_AQCK01000080.1_cds_WP_011669275.1_1430	44.397	232	598
WP_003009503.1	lcl|NZ_AQCK01000078.1_cds_WP_011671171.1_1352	44.206	233	598
WP_003009503.1	lcl|NZ_AQCK01000126.1_cds_WP_011669933.1_2060	32.673	202	598
WP_003009503.1	lcl|NZ_AQCK01000089.1_cds_WP_011670593.1_1644	32.189	233	598
WP_003009503.1	lcl|NZ_AQCK01000083.1_cds_WP_011670275.1_1498	33.190	232	598
WP_003009503.1	lcl|NZ_AQCK01000053.1_cds_WP_011669511.1_876	31.169	231	598
WP_003009503.1	lcl|NZ_AQCK01000159.1_cds_WP_002725984.1_2860	28.636	220	598
WP_003009503.1	lcl|NZ_AQCK01000158.1_cds_WP_011670503.1_2803	30.909	220	598
WP_003009503.1	lcl|NZ_AQCK01000061.1_cds_WP_002721914.1_1123	28.017	232	598
WP_003009503.1	lcl|NZ_AQCK01000061.1_cds_WP_011670070.1_1090	27.642	246	598
WP_003009503.1	lcl|NZ_AQCK01000083.1_cds_WP_011670265.1_1482	27.053	207	598
WP_003009503.1	lcl|NZ_AQCK01000061.1_cds_WP_011670085.1_1071	28.509	228	598
WP_003009503.1	lcl|NZ_AQCK01000046.1_cds_WP_011670774.1_687	27.917	240	598
WP_003009503.1	lcl|NZ_AQCK01000165.1_cds_WP_002724285.1_2955	26.009	223	598
WP_003009503.1	lcl|NZ_AQCK01000055.1_cds_WP_017860072.1_925	31.068	206	598
WP_003009503.1	lcl|NZ_AQCK01000165.1_cds_WP_002724740.1_2976	27.897	233	598
