WP_003009553.1	lcl|NZ_JQPT01000060.1_cds_WP_000340715.1_1405	91.398	93	106
WP_003009527.1	lcl|NZ_JQPT01000060.1_cds_WP_000712241.1_1404	90.764	314	321
WP_003009527.1	lcl|NZ_JQPT01000060.1_cds_WP_000646253.1_1401	27.239	268	321
WP_003009527.1	lcl|NZ_JQPT01000012.1_cds_WP_000744700.1_220	22.769	325	321
WP_003009527.1	lcl|NZ_JQPT01000060.1_cds_WP_000600891.1_1376	23.656	186	321
WP_003009527.1	lcl|NZ_JQPT01000060.1_cds_WP_000723090.1_1314	22.887	284	321
WP_003009527.1	lcl|NZ_JQPT01000060.1_cds_WP_001067556.1_1398	25.382	327	321
WP_003009854.1	lcl|NZ_JQPT01000060.1_cds_WP_000604524.1_1403	84.384	365	365
WP_003009869.1	lcl|NZ_JQPT01000060.1_cds_WP_000884059.1_1402	91.892	185	185
WP_003009869.1	lcl|NZ_JQPT01000172.1_cds_WP_000351733.1_3193	38.571	140	185
WP_003009535.1	lcl|NZ_JQPT01000060.1_cds_WP_000646253.1_1401	91.793	329	329
WP_003009535.1	lcl|NZ_JQPT01000012.1_cds_WP_000744700.1_220	32.595	316	329
WP_003009535.1	lcl|NZ_JQPT01000060.1_cds_WP_000600891.1_1376	31.975	319	329
WP_003009535.1	lcl|NZ_JQPT01000060.1_cds_WP_000723090.1_1314	30.448	335	329
WP_003009535.1	lcl|NZ_JQPT01000087.1_cds_WP_001984071.1_1947	32.248	307	329
WP_003009535.1	lcl|NZ_JQPT01000017.1_cds_WP_000649925.1_345	30.341	323	329
WP_003009535.1	lcl|NZ_JQPT01000254.1_cds_WP_000709513.1_3874	29.003	331	329
WP_003009535.1	lcl|NZ_JQPT01000060.1_cds_WP_061234286.1_1340	26.354	277	329
WP_003009535.1	lcl|NZ_JQPT01000060.1_cds_WP_001067556.1_1398	28.105	306	329
WP_003009535.1	lcl|NZ_JQPT01000087.1_cds_WP_000688695.1_1967	27.811	338	329
WP_003009535.1	lcl|NZ_JQPT01000060.1_cds_WP_000712241.1_1404	25.786	318	329
WP_003009535.1	lcl|NZ_JQPT01000060.1_cds_WP_000475904.1_1331	27.899	276	329
WP_003009535.1	lcl|NZ_JQPT01000080.1_cds_WP_001074779.1_1794	27.273	275	329
WP_003009535.1	lcl|NZ_JQPT01000132.1_cds_WP_001003557.1_2723	25.904	332	329
WP_003009535.1	lcl|NZ_JQPT01000060.1_cds_WP_000487319.1_1342	27.027	296	329
WP_003009795.1	lcl|NZ_JQPT01000060.1_cds_WP_061251935.1_1400	82.397	267	267
WP_003009795.1	lcl|NZ_JQPT01000060.1_cds_WP_000800438.1_1371	26.923	234	267
WP_003009795.1	lcl|NZ_JQPT01000060.1_cds_WP_000859505.1_1343	27.049	244	267
WP_003009795.1	lcl|NZ_JQPT01000198.1_cds_WP_000667727.1_3484	28.866	194	267
WP_003009795.1	lcl|NZ_JQPT01000060.1_cds_WP_000842260.1_1313	26.316	190	267
WP_003009795.1	lcl|NZ_JQPT01000065.1_cds_WP_000805357.1_1495	33.735	83	267
WP_003009515.1	lcl|NZ_JQPT01000060.1_cds_WP_061251934.1_1399	87.402	508	509
WP_003009515.1	lcl|NZ_JQPT01000034.1_cds_WP_000291581.1_745	26.032	315	509
WP_003009515.1	lcl|NZ_JQPT01000034.1_cds_WP_000364504.1_744	29.474	95	509
WP_003009515.1	lcl|NZ_JQPT01000060.1_cds_WP_061251934.1_1399	87.402	508	509
WP_003009515.1	lcl|NZ_JQPT01000034.1_cds_WP_000291581.1_745	26.032	315	509
WP_003009515.1	lcl|NZ_JQPT01000034.1_cds_WP_000364504.1_744	29.474	95	509
WP_003009505.1	lcl|NZ_JQPT01000060.1_cds_WP_001067556.1_1398	92.424	330	330
WP_003009505.1	lcl|NZ_JQPT01000060.1_cds_WP_000646253.1_1401	27.869	305	330
WP_003009505.1	lcl|NZ_JQPT01000087.1_cds_WP_001984071.1_1947	25.912	274	330
WP_003009505.1	lcl|NZ_JQPT01000060.1_cds_WP_000600891.1_1376	26.692	266	330
