WP_002764162.1	lcl|NZ_LMAQ01000058.1_cds_WP_000340715.1_270	93.902	82	106
WP_004279997.1	lcl|NZ_LMAQ01000058.1_cds_WP_000410266.1_271	91.613	310	327
WP_004279997.1	lcl|NZ_LMAQ01000058.1_cds_WP_000646254.1_274	27.778	252	327
WP_004279997.1	lcl|NZ_LMAQ01000321.1_cds_WP_000744698.1_2034	22.936	327	327
WP_004279997.1	lcl|NZ_LMAQ01000483.1_cds_WP_000723091.1_3135	22.759	290	327
WP_004279997.1	lcl|NZ_LMAQ01000058.1_cds_WP_001067557.1_277	24.847	326	327
WP_004279997.1	lcl|NZ_LMAQ01000468.1_cds_WP_002072074.1_3048	23.856	306	327
WP_004280807.1	lcl|NZ_LMAQ01000483.1_cds_WP_000282882.1_3131	29.362	235	220
WP_004280807.1	lcl|NZ_LMAQ01000205.1_cds_WP_001099039.1_1293	26.906	223	220
WP_004280807.1	lcl|NZ_LMAQ01000365.1_cds_WP_000840861.1_2292	29.808	104	220
WP_004280807.1	lcl|NZ_LMAQ01000140.1_cds_WP_000868621.1_812	29.670	91	220
WP_004280807.1	lcl|NZ_LMAQ01000013.1_cds_WP_001114273.1_79	26.136	176	220
WP_004280807.1	lcl|NZ_LMAQ01000565.1_cds_WP_000262844.1_3619	24.638	207	220
WP_004280570.1	lcl|NZ_LMAQ01000388.1_cds_WP_001033784.1_2413	32.571	350	354
WP_004280570.1	lcl|NZ_LMAQ01000201.1_cds_WP_001011666.1_1206	33.898	295	354
WP_004280570.1	lcl|NZ_LMAQ01000388.1_cds_WP_002072154.1_2407	28.435	313	354
WP_004280570.1	lcl|NZ_LMAQ01000388.1_cds_WP_001033784.1_2413	32.571	350	354
WP_004280570.1	lcl|NZ_LMAQ01000201.1_cds_WP_001011666.1_1206	33.898	295	354
WP_004280570.1	lcl|NZ_LMAQ01000388.1_cds_WP_002072154.1_2407	28.435	313	354
WP_004280623.1	lcl|NZ_LMAQ01000198.1_cds_WP_000696059.1_1182	43.373	166	230
WP_004280623.1	lcl|NZ_LMAQ01000137.1_cds_WP_001014594.1_789	28.365	208	230
WP_004280623.1	lcl|NZ_LMAQ01000388.1_cds_WP_000440091.1_2408	25.118	211	230
WP_004280623.1	lcl|NZ_LMAQ01000100.1_cds_WP_000721854.1_559	30.000	110	230
WP_004280004.1	lcl|NZ_LMAQ01000475.1_cds_WP_001281953.1_3088	32.172	373	387
WP_004280004.1	lcl|NZ_LMAQ01000210.1_cds_WP_000228801.1_1321	34.728	239	387
WP_004280004.1	lcl|NZ_LMAQ01000058.1_cds_WP_000608294.1_279	34.322	236	387
WP_004280004.1	lcl|NZ_LMAQ01000388.1_cds_WP_000172659.1_2405	34.400	250	387
WP_004280004.1	lcl|NZ_LMAQ01000058.1_cds_WP_001198107.1_278	36.893	206	387
WP_004280004.1	lcl|NZ_LMAQ01000227.1_cds_WP_000575181.1_1414	29.329	283	387
WP_004280004.1	lcl|NZ_LMAQ01000238.1_cds_WP_000538754.1_1496	27.103	321	387
WP_004280004.1	lcl|NZ_LMAQ01000425.1_cds_WP_001982414.1_2786	26.160	237	387
WP_004280553.1	lcl|NZ_LMAQ01000198.1_cds_WP_000696059.1_1182	34.836	244	572
WP_004280553.1	lcl|NZ_LMAQ01000388.1_cds_WP_000440091.1_2408	27.404	208	572
WP_004280553.1	lcl|NZ_LMAQ01000283.1_cds_WP_000613389.1_1743	23.196	194	572
WP_004280553.1	lcl|NZ_LMAQ01000100.1_cds_WP_000721854.1_559	33.628	113	572
WP_004280553.1	lcl|NZ_LMAQ01000198.1_cds_WP_000696059.1_1182	34.836	244	572
WP_004280553.1	lcl|NZ_LMAQ01000388.1_cds_WP_000440091.1_2408	27.404	208	572
WP_004280553.1	lcl|NZ_LMAQ01000283.1_cds_WP_000613389.1_1743	23.196	194	572
WP_004280553.1	lcl|NZ_LMAQ01000100.1_cds_WP_000721854.1_559	33.628	113	572
WP_004280727.1	lcl|NZ_LMAQ01000058.1_cds_WP_001198107.1_278	36.667	270	417
WP_004280727.1	lcl|NZ_LMAQ01000058.1_cds_WP_000608294.1_279	34.717	265	417
WP_004280727.1	lcl|NZ_LMAQ01000475.1_cds_WP_001281953.1_3088	28.440	327	417
WP_004280727.1	lcl|NZ_LMAQ01000227.1_cds_WP_000575181.1_1414	34.646	254	417
WP_004280727.1	lcl|NZ_LMAQ01000388.1_cds_WP_000172659.1_2405	29.050	358	417
WP_004280727.1	lcl|NZ_LMAQ01000210.1_cds_WP_000228801.1_1321	36.792	212	417
WP_004280727.1	lcl|NZ_LMAQ01000238.1_cds_WP_000538754.1_1496	27.668	253	417
WP_004280727.1	lcl|NZ_LMAQ01000425.1_cds_WP_001982414.1_2786	24.280	243	417
WP_004280422.1	lcl|NZ_LMAQ01000198.1_cds_WP_000696059.1_1182	33.014	209	242
WP_004280422.1	lcl|NZ_LMAQ01000137.1_cds_WP_001014594.1_789	27.236	246	242
WP_004280656.1	lcl|NZ_LMAQ01000443.1_cds_WP_000998678.1_2901	32.271	251	255
WP_004280656.1	lcl|NZ_LMAQ01000014.1_cds_WP_000412931.1_89	28.846	260	255
WP_004280656.1	lcl|NZ_LMAQ01000496.1_cds_WP_000566240.1_3224	27.843	255	255
WP_004280656.1	lcl|NZ_LMAQ01000191.1_cds_WP_000043153.1_1125	26.038	265	255
WP_004280656.1	lcl|NZ_LMAQ01000400.1_cds_WP_000653652.1_2566	27.203	261	255
WP_004280656.1	lcl|NZ_LMAQ01000496.1_cds_WP_002072686.1_3252	27.376	263	255
WP_004280656.1	lcl|NZ_LMAQ01000574.1_cds_WP_000351751.1_3659	24.535	269	255
WP_004280656.1	lcl|NZ_LMAQ01000014.1_cds_WP_000750481.1_93	24.803	254	255
WP_004280656.1	lcl|NZ_LMAQ01000306.1_cds_WP_000646912.1_1917	27.568	185	255
WP_004280656.1	lcl|NZ_LMAQ01000269.1_cds_WP_000800040.1_1687	27.320	194	255
WP_004280656.1	lcl|NZ_LMAQ01000483.1_cds_WP_000723091.1_3135	27.861	201	255
WP_004280656.1	lcl|NZ_LMAQ01000121.1_cds_WP_001069863.1_690	26.220	164	255
WP_004280656.1	lcl|NZ_LMAQ01000213.1_cds_WP_000093664.1_1341	23.000	200	255
WP_004280656.1	lcl|NZ_LMAQ01000453.1_cds_WP_001074690.1_2965	24.352	193	255
WP_004280656.1	lcl|NZ_LMAQ01000321.1_cds_WP_000744698.1_2034	33.333	72	255
WP_004280493.1	lcl|NZ_LMAQ01000326.1_cds_WP_082285696.1_2110	28.821	229	314
WP_004280493.1	lcl|NZ_LMAQ01000388.1_cds_WP_000643165.1_2406	29.870	154	314
WP_004280665.1	lcl|NZ_LMAQ01000201.1_cds_WP_001011666.1_1206	38.328	287	282
WP_004280665.1	lcl|NZ_LMAQ01000388.1_cds_WP_001033784.1_2413	34.354	294	282
WP_004280665.1	lcl|NZ_LMAQ01000388.1_cds_WP_002072154.1_2407	27.206	272	282
WP_004280045.1	lcl|NZ_LMAQ01000388.1_cds_WP_000653655.1_2411	26.639	244	321
WP_004280909.1	lcl|NZ_LMAQ01000475.1_cds_WP_001281953.1_3088	38.404	401	401
WP_004280909.1	lcl|NZ_LMAQ01000388.1_cds_WP_000172659.1_2405	33.842	393	401
WP_004280909.1	lcl|NZ_LMAQ01000058.1_cds_WP_000608294.1_279	31.452	372	401
WP_004280909.1	lcl|NZ_LMAQ01000210.1_cds_WP_000228801.1_1321	31.183	372	401
WP_004280909.1	lcl|NZ_LMAQ01000227.1_cds_WP_000575181.1_1414	27.869	366	401
WP_004280909.1	lcl|NZ_LMAQ01000058.1_cds_WP_001198107.1_278	30.513	390	401
WP_004280909.1	lcl|NZ_LMAQ01000425.1_cds_WP_001982414.1_2786	25.781	384	401
WP_004280909.1	lcl|NZ_LMAQ01000238.1_cds_WP_000538754.1_1496	26.772	381	401
WP_004280488.1	lcl|NZ_LMAQ01000591.1_cds_WP_000172209.1_3751	30.978	368	568
WP_004280488.1	lcl|NZ_LMAQ01000012.1_cds_WP_000667646.1_70	31.905	210	568
WP_004280488.1	lcl|NZ_LMAQ01000413.1_cds_WP_000828456.1_2723	31.250	208	568
WP_004280488.1	lcl|NZ_LMAQ01000501.1_cds_WP_002071818.1_3268	32.338	201	568
WP_004280488.1	lcl|NZ_LMAQ01000111.1_cds_WP_000666552.1_614	30.729	192	568
WP_004280488.1	lcl|NZ_LMAQ01000386.1_cds_WP_001161019.1_2395	31.088	193	568
WP_004280488.1	lcl|NZ_LMAQ01000126.1_cds_WP_000510770.1_705	30.415	217	568
WP_004280488.1	lcl|NZ_LMAQ01000525.1_cds_WP_000651462.1_3402	30.256	195	568
WP_004280488.1	lcl|NZ_LMAQ01000101.1_cds_WP_000047473.1_578	33.333	192	568
WP_004280488.1	lcl|NZ_LMAQ01000572.1_cds_WP_000184524.1_3648	31.088	193	568
WP_004280488.1	lcl|NZ_LMAQ01000201.1_cds_WP_001049212.1_1239	32.178	202	568
WP_004280488.1	lcl|NZ_LMAQ01000201.1_cds_WP_001049212.1_1239	26.047	215	568
WP_004280488.1	lcl|NZ_LMAQ01000410.1_cds_WP_000536753.1_2684	33.333	153	568
WP_004280488.1	lcl|NZ_LMAQ01000388.1_cds_WP_143465198.1_2403	42.105	76	568
