WP_002764162.1	lcl|NZ_JADDWB010000005.1_cds_WP_002725873.1_2813	100.000	82	106
WP_004279997.1	lcl|NZ_JADDWB010000005.1_cds_WP_002733579.1_2812	97.742	310	327
WP_004279997.1	lcl|NZ_JADDWB010000005.1_cds_WP_002733534.1_2809	27.381	252	327
WP_004279997.1	lcl|NZ_JADDWB010000019.1_cds_WP_002722638.1_785	24.383	324	327
WP_004279997.1	lcl|NZ_JADDWB010000005.1_cds_WP_002740024.1_2718	22.337	291	327
WP_004279997.1	lcl|NZ_JADDWB010000006.1_cds_WP_002728309.1_3068	25.723	311	327
WP_004279997.1	lcl|NZ_JADDWB010000014.1_cds_WP_002743770.1_416	21.387	173	327
WP_004279997.1	lcl|NZ_JADDWB010000005.1_cds_WP_016749081.1_2780	24.503	151	327
WP_004280807.1	lcl|NZ_JADDWB010000030.1_cds_WP_032856387.1_1658	26.667	225	220
WP_004280807.1	lcl|NZ_JADDWB010000005.1_cds_WP_002742128.1_2722	26.180	233	220
WP_004280807.1	lcl|NZ_JADDWB010000005.1_cds_WP_002733661.1_2742	33.696	92	220
WP_004280807.1	lcl|NZ_JADDWB010000020.1_cds_WP_002731944.1_1005	30.172	116	220
WP_004280807.1	lcl|NZ_JADDWB010000009.1_cds_WP_002726501.1_3392	29.787	94	220
WP_004280807.1	lcl|NZ_JADDWB010000005.1_cds_WP_002733618.1_2715	25.000	176	220
WP_004280570.1	lcl|NZ_JADDWB010000005.1_cds_WP_002740722.1_2769	36.012	336	354
WP_004280570.1	lcl|NZ_JADDWB010000005.1_cds_WP_002740726.1_2765	32.840	338	354
WP_004280570.1	lcl|NZ_JADDWB010000015.1_cds_WP_002730849.1_517	33.333	288	354
WP_004280570.1	lcl|NZ_JADDWB010000005.1_cds_WP_002740722.1_2769	36.012	336	354
WP_004280570.1	lcl|NZ_JADDWB010000005.1_cds_WP_002740726.1_2765	32.840	338	354
WP_004280570.1	lcl|NZ_JADDWB010000015.1_cds_WP_002730849.1_517	33.333	288	354
WP_004280623.1	lcl|NZ_JADDWB010000031.1_cds_WP_002738760.1_1700	30.476	210	230
WP_004280623.1	lcl|NZ_JADDWB010000013.1_cds_WP_002723863.1_331	29.091	110	230
