WP_002764162.1	lcl|NZ_AFLA01000081.1_cds_WP_000340715.1_1922	93.902	82	106
WP_004279997.1	lcl|NZ_AFLA01000081.1_cds_WP_000410273.1_1923	91.613	310	327
WP_004279997.1	lcl|NZ_AFLA01000081.1_cds_WP_000093099.1_1943	58.730	63	327
WP_004279997.1	lcl|NZ_AFLA01000081.1_cds_WP_000646250.1_1926	28.175	252	327
WP_004279997.1	lcl|NZ_AFLA01000112.1_cds_WP_000744700.1_1518	22.936	327	327
WP_004279997.1	lcl|NZ_AFLA01000081.1_cds_WP_000600889.1_1952	23.656	186	327
WP_004279997.1	lcl|NZ_AFLA01000081.1_cds_WP_000723090.1_2005	22.414	290	327
WP_004279997.1	lcl|NZ_AFLA01000081.1_cds_WP_001067557.1_1929	24.847	326	327
WP_004279997.1	lcl|NZ_AFLA01000199.1_cds_WP_001984071.1_456	23.529	306	327
WP_004280069.1	lcl|NZ_AFLA01000081.1_cds_WP_000202830.1_1962	42.210	353	361
WP_004280807.1	lcl|NZ_AFLA01000081.1_cds_WP_000282880.1_2001	29.787	235	220
WP_004280807.1	lcl|NZ_AFLA01000074.1_cds_WP_001099029.1_2094	26.906	223	220
WP_004280807.1	lcl|NZ_AFLA01000081.1_cds_WP_001068986.1_1980	30.435	92	220
WP_004280807.1	lcl|NZ_AFLA01000136.1_cds_WP_000840858.1_1167	29.808	104	220
WP_004280807.1	lcl|NZ_AFLA01000249.1_cds_WP_000868621.1_296	29.670	91	220
WP_004280807.1	lcl|NZ_AFLA01000181.1_cds_WP_000262844.1_576	24.638	207	220
WP_004280807.1	lcl|NZ_AFLA01000145.1_cds_WP_001114267.1_1018	26.136	176	220
WP_004280570.1	lcl|NZ_AFLA01000081.1_cds_WP_001230564.1_1955	35.988	339	354
WP_004280570.1	lcl|NZ_AFLA01000081.1_cds_WP_000582618.1_1959	33.742	326	354
WP_004280570.1	lcl|NZ_AFLA01000262.1_cds_WP_001011675.1_92	33.898	295	354
WP_004280570.1	lcl|NZ_AFLA01000081.1_cds_WP_001230564.1_1955	35.988	339	354
WP_004280570.1	lcl|NZ_AFLA01000081.1_cds_WP_000582618.1_1959	33.742	326	354
WP_004280570.1	lcl|NZ_AFLA01000262.1_cds_WP_001011675.1_92	33.898	295	354
WP_004280623.1	lcl|NZ_AFLA01000147.1_cds_WP_001014594.1_1006	28.365	208	230
WP_004280623.1	lcl|NZ_AFLA01000126.1_cds_WP_000721859.1_1292	30.000	110	230
WP_004280359.1	lcl|NZ_AFLA01000081.1_cds_WP_000698816.1_1965	42.020	614	599
WP_004280004.1	lcl|NZ_AFLA01000081.1_cds_WP_000582222.1_1941	38.211	246	387
WP_004280004.1	lcl|NZ_AFLA01000169.1_cds_WP_001281953.1_674	32.172	373	387
WP_004280004.1	lcl|NZ_AFLA01000081.1_cds_WP_000608295.1_1931	34.322	236	387
WP_004280004.1	lcl|NZ_AFLA01000081.1_cds_WP_000947844.1_1953	31.559	263	387
WP_004280004.1	lcl|NZ_AFLA01000081.1_cds_WP_001198107.1_1930	36.893	206	387
WP_004280004.1	lcl|NZ_AFLA01000081.1_cds_WP_000346036.1_1960	27.147	361	387
WP_004280004.1	lcl|NZ_AFLA01000081.1_cds_WP_000575178.1_1999	29.682	283	387
WP_004280004.1	lcl|NZ_AFLA01000130.1_cds_WP_000538752.1_1237	27.103	321	387
WP_004280004.1	lcl|NZ_AFLA01000054.1_cds_WP_001982414.1_2337	26.160	237	387
WP_004280066.1	lcl|NZ_AFLA01000081.1_cds_WP_000698816.1_1965	27.157	626	583
WP_004280553.1	lcl|NZ_AFLA01000035.1_cds_WP_000613386.1_2881	23.077	130	572
WP_004280553.1	lcl|NZ_AFLA01000126.1_cds_WP_000721859.1_1292	33.333	117	572
WP_004280553.1	lcl|NZ_AFLA01000035.1_cds_WP_000613386.1_2881	23.077	130	572
WP_004280553.1	lcl|NZ_AFLA01000126.1_cds_WP_000721859.1_1292	33.333	117	572
WP_004280727.1	lcl|NZ_AFLA01000081.1_cds_WP_001198107.1_1930	36.667	270	417
WP_004280727.1	lcl|NZ_AFLA01000081.1_cds_WP_000608295.1_1931	34.717	265	417
WP_004280727.1	lcl|NZ_AFLA01000081.1_cds_WP_000575178.1_1999	35.039	254	417
WP_004280727.1	lcl|NZ_AFLA01000169.1_cds_WP_001281953.1_674	28.440	327	417
WP_004280727.1	lcl|NZ_AFLA01000081.1_cds_WP_000346036.1_1960	29.367	395	417
WP_004280727.1	lcl|NZ_AFLA01000081.1_cds_WP_000582222.1_1941	37.850	214	417
WP_004280727.1	lcl|NZ_AFLA01000081.1_cds_WP_000947844.1_1953	27.239	268	417
WP_004280727.1	lcl|NZ_AFLA01000130.1_cds_WP_000538752.1_1237	27.668	253	417
WP_004280727.1	lcl|NZ_AFLA01000054.1_cds_WP_001982414.1_2337	24.280	243	417
