WP_002764162.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000340715.1_782	93.902	82	106
WP_004279997.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000410273.1_783	91.613	310	327
WP_004279997.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000093099.1_803	58.730	63	327
WP_004279997.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000646250.1_786	28.175	252	327
WP_004279997.1	lcl|NZ_JAGGCL010000008.1_cds_WP_000744700.1_1390	22.936	327	327
WP_004279997.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000600889.1_812	23.656	186	327
WP_004279997.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000723090.1_865	22.414	290	327
WP_004279997.1	lcl|NZ_JAGGCL010000004.1_cds_WP_001067557.1_789	24.847	326	327
WP_004279997.1	lcl|NZ_JAGGCL010000026.1_cds_WP_001984071.1_2817	23.529	306	327
WP_004280069.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000202830.1_822	42.210	353	361
WP_004280807.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000282880.1_861	29.787	235	220
WP_004280807.1	lcl|NZ_JAGGCL010000006.1_cds_WP_001099029.1_1184	26.906	223	220
WP_004280807.1	lcl|NZ_JAGGCL010000004.1_cds_WP_001068986.1_840	30.435	92	220
WP_004280807.1	lcl|NZ_JAGGCL010000038.1_cds_WP_000840858.1_3233	29.808	104	220
WP_004280807.1	lcl|NZ_JAGGCL010000019.1_cds_WP_000868621.1_2402	29.670	91	220
WP_004280807.1	lcl|NZ_JAGGCL010000016.1_cds_WP_000262844.1_2222	24.638	207	220
WP_004280807.1	lcl|NZ_JAGGCL010000004.1_cds_WP_001114267.1_868	26.136	176	220
WP_004280570.1	lcl|NZ_JAGGCL010000004.1_cds_WP_001230564.1_815	35.988	339	354
WP_004280570.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000582618.1_819	33.742	326	354
WP_004280570.1	lcl|NZ_JAGGCL010000022.1_cds_WP_001011675.1_2631	33.898	295	354
WP_004280570.1	lcl|NZ_JAGGCL010000004.1_cds_WP_001230564.1_815	35.988	339	354
WP_004280570.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000582618.1_819	33.742	326	354
WP_004280570.1	lcl|NZ_JAGGCL010000022.1_cds_WP_001011675.1_2631	33.898	295	354
WP_004280623.1	lcl|NZ_JAGGCL010000016.1_cds_WP_001014594.1_2182	28.365	208	230
WP_004280623.1	lcl|NZ_JAGGCL010000005.1_cds_WP_000721859.1_945	30.000	110	230
WP_004280359.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000698820.1_825	42.020	614	599
WP_004280004.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000582222.1_801	38.211	246	387
WP_004280004.1	lcl|NZ_JAGGCL010000026.1_cds_WP_001281953.1_2783	32.172	373	387
WP_004280004.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000608295.1_791	34.322	236	387
WP_004280004.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000947844.1_813	31.559	263	387
WP_004280004.1	lcl|NZ_JAGGCL010000004.1_cds_WP_001198107.1_790	36.893	206	387
WP_004280004.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000346036.1_820	27.147	361	387
WP_004280004.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000575178.1_859	29.682	283	387
WP_004280004.1	lcl|NZ_JAGGCL010000005.1_cds_WP_000538752.1_963	27.103	321	387
WP_004280004.1	lcl|NZ_JAGGCL010000014.1_cds_WP_001982414.1_2063	26.160	237	387
