WP_002764162.1	lcl|NZ_AFKH01000148.1_cds_WP_000340715.1_860	93.902	82	106
WP_004279997.1	lcl|NZ_AFKH01000148.1_cds_WP_000410273.1_859	91.613	310	327
WP_004279997.1	lcl|NZ_AFKH01000148.1_cds_WP_000093099.1_839	58.730	63	327
WP_004279997.1	lcl|NZ_AFKH01000148.1_cds_WP_000646250.1_856	28.175	252	327
WP_004279997.1	lcl|NZ_AFKH01000114.1_cds_WP_000744697.1_1424	22.936	327	327
WP_004279997.1	lcl|NZ_AFKH01000148.1_cds_WP_000600889.1_830	23.656	186	327
WP_004279997.1	lcl|NZ_AFKH01000148.1_cds_WP_000723090.1_777	22.414	290	327
WP_004279997.1	lcl|NZ_AFKH01000148.1_cds_WP_001067557.1_853	24.847	326	327
WP_004279997.1	lcl|NZ_AFKH01000071.1_cds_WP_001984071.1_2004	23.529	306	327
WP_004280069.1	lcl|NZ_AFKH01000148.1_cds_WP_000202830.1_820	42.210	353	361
WP_004280807.1	lcl|NZ_AFKH01000148.1_cds_WP_000282880.1_781	29.787	235	220
WP_004280807.1	lcl|NZ_AFKH01000052.1_cds_WP_001099029.1_2438	26.906	223	220
WP_004280807.1	lcl|NZ_AFKH01000148.1_cds_WP_001068986.1_802	30.435	92	220
WP_004280807.1	lcl|NZ_AFKH01000103.1_cds_WP_000840858.1_1693	29.808	104	220
WP_004280807.1	lcl|NZ_AFKH01000067.1_cds_WP_000868621.1_2163	29.670	91	220
WP_004280807.1	lcl|NZ_AFKH01000059.1_cds_WP_000262844.1_2304	24.638	207	220
WP_004280807.1	lcl|NZ_AFKH01000053.1_cds_WP_001114267.1_2428	26.136	176	220
WP_004280570.1	lcl|NZ_AFKH01000148.1_cds_WP_001230564.1_827	35.988	339	354
WP_004280570.1	lcl|NZ_AFKH01000148.1_cds_WP_000582618.1_823	33.742	326	354
WP_004280570.1	lcl|NZ_AFKH01000027.1_cds_WP_001011675.1_3273	33.898	295	354
WP_004280570.1	lcl|NZ_AFKH01000148.1_cds_WP_001230564.1_827	35.988	339	354
WP_004280570.1	lcl|NZ_AFKH01000148.1_cds_WP_000582618.1_823	33.742	326	354
WP_004280570.1	lcl|NZ_AFKH01000027.1_cds_WP_001011675.1_3273	33.898	295	354
WP_004280623.1	lcl|NZ_AFKH01000233.1_cds_WP_001014594.1_178	28.365	208	230
WP_004280623.1	lcl|NZ_AFKH01000038.1_cds_WP_000721859.1_2896	30.000	110	230
WP_004280359.1	lcl|NZ_AFKH01000148.1_cds_WP_000698820.1_817	42.020	614	599
WP_004280004.1	lcl|NZ_AFKH01000148.1_cds_WP_000582222.1_841	38.211	246	387
WP_004280004.1	lcl|NZ_AFKH01000132.1_cds_WP_001281953.1_1150	32.172	373	387
WP_004280004.1	lcl|NZ_AFKH01000148.1_cds_WP_000608295.1_851	34.322	236	387
WP_004280004.1	lcl|NZ_AFKH01000148.1_cds_WP_000947844.1_829	31.559	263	387
WP_004280004.1	lcl|NZ_AFKH01000148.1_cds_WP_001198107.1_852	36.893	206	387
WP_004280004.1	lcl|NZ_AFKH01000148.1_cds_WP_000346036.1_822	27.147	361	387
WP_004280004.1	lcl|NZ_AFKH01000148.1_cds_WP_000575178.1_783	29.682	283	387
WP_004280004.1	lcl|NZ_AFKH01000112.1_cds_WP_000538752.1_1518	27.103	321	387
WP_004280004.1	lcl|NZ_AFKH01000051.1_cds_WP_001982414.1_2461	26.160	237	387
WP_004280066.1	lcl|NZ_AFKH01000148.1_cds_WP_000698820.1_817	27.157	626	583
WP_004280553.1	lcl|NZ_AFKH01000076.1_cds_WP_000613386.1_1859	23.077	130	572
WP_004280553.1	lcl|NZ_AFKH01000038.1_cds_WP_000721859.1_2896	33.333	117	572
WP_004280553.1	lcl|NZ_AFKH01000076.1_cds_WP_000613386.1_1859	23.077	130	572
WP_004280553.1	lcl|NZ_AFKH01000038.1_cds_WP_000721859.1_2896	33.333	117	572
WP_004280727.1	lcl|NZ_AFKH01000148.1_cds_WP_001198107.1_852	36.667	270	417
WP_004280727.1	lcl|NZ_AFKH01000148.1_cds_WP_000608295.1_851	34.717	265	417
WP_004280727.1	lcl|NZ_AFKH01000148.1_cds_WP_000575178.1_783	35.039	254	417
WP_004280727.1	lcl|NZ_AFKH01000132.1_cds_WP_001281953.1_1150	28.440	327	417
WP_004280727.1	lcl|NZ_AFKH01000148.1_cds_WP_000346036.1_822	29.367	395	417
WP_004280727.1	lcl|NZ_AFKH01000148.1_cds_WP_000582222.1_841	37.850	214	417
WP_004280727.1	lcl|NZ_AFKH01000148.1_cds_WP_000947844.1_829	27.239	268	417
WP_004280727.1	lcl|NZ_AFKH01000112.1_cds_WP_000538752.1_1518	27.668	253	417
WP_004280727.1	lcl|NZ_AFKH01000051.1_cds_WP_001982414.1_2461	24.280	243	417
WP_237578347.1	lcl|NZ_AFKH01000148.1_cds_WP_000698820.1_817	42.454	603	611
WP_004280422.1	lcl|NZ_AFKH01000233.1_cds_WP_001014594.1_178	27.236	246	242
WP_004280656.1	lcl|NZ_AFKH01000132.1_cds_WP_000998676.1_1132	32.271	251	255
WP_004280656.1	lcl|NZ_AFKH01000066.1_cds_WP_000566240.1_2223	27.843	255	255
WP_004280656.1	lcl|NZ_AFKH01000070.1_cds_WP_000043153.1_2014	26.038	265	255
WP_004280656.1	lcl|NZ_AFKH01000040.1_cds_WP_000653653.1_2769	26.820	261	255
WP_004280656.1	lcl|NZ_AFKH01000066.1_cds_WP_001968389.1_2195	27.757	263	255
WP_004280656.1	lcl|NZ_AFKH01000047.1_cds_WP_000351752.1_2548	24.535	269	255
WP_004280656.1	lcl|NZ_AFKH01000120.1_cds_WP_000646914.1_1306	27.568	185	255
WP_004280656.1	lcl|NZ_AFKH01000066.1_cds_WP_000800040.1_2265	27.320	194	255
WP_004280656.1	lcl|NZ_AFKH01000148.1_cds_WP_000723090.1_777	27.861	201	255
WP_004280656.1	lcl|NZ_AFKH01000066.1_cds_WP_001069860.1_2259	26.220	164	255
WP_004280656.1	lcl|NZ_AFKH01000090.1_cds_WP_001074690.1_1714	24.352	193	255
WP_004280656.1	lcl|NZ_AFKH01000137.1_cds_WP_000093663.1_992	23.000	200	255
WP_004280656.1	lcl|NZ_AFKH01000114.1_cds_WP_000744697.1_1424	33.333	72	255
WP_004280656.1	lcl|NZ_AFKH01000039.1_cds_WP_002146220.1_2860	23.394	218	255
WP_004280493.1	lcl|NZ_AFKH01000229.1_cds_WP_002185292.1_267	27.879	330	314
WP_004280665.1	lcl|NZ_AFKH01000148.1_cds_WP_001230564.1_827	37.132	272	282
WP_004280665.1	lcl|NZ_AFKH01000027.1_cds_WP_001011675.1_3273	38.328	287	282
WP_004280665.1	lcl|NZ_AFKH01000148.1_cds_WP_000582618.1_823	32.302	291	282
WP_004280909.1	lcl|NZ_AFKH01000132.1_cds_WP_001281953.1_1150	38.404	401	401
WP_004280909.1	lcl|NZ_AFKH01000148.1_cds_WP_000582222.1_841	33.600	375	401
WP_004280909.1	lcl|NZ_AFKH01000148.1_cds_WP_000608295.1_851	31.452	372	401
WP_004280909.1	lcl|NZ_AFKH01000148.1_cds_WP_000575178.1_783	28.415	366	401
WP_004280909.1	lcl|NZ_AFKH01000148.1_cds_WP_001198107.1_852	30.513	390	401
WP_004280909.1	lcl|NZ_AFKH01000148.1_cds_WP_000346036.1_822	27.034	381	401
WP_004280909.1	lcl|NZ_AFKH01000148.1_cds_WP_000947844.1_829	26.790	377	401
WP_004280909.1	lcl|NZ_AFKH01000051.1_cds_WP_001982414.1_2461	25.781	384	401
WP_004280909.1	lcl|NZ_AFKH01000112.1_cds_WP_000538752.1_1518	26.772	381	401
WP_004280488.1	lcl|NZ_AFKH01000042.1_cds_WP_000172202.1_2708	30.978	368	568
WP_004280488.1	lcl|NZ_AFKH01000148.1_cds_WP_000834715.1_836	28.250	400	568
WP_004280488.1	lcl|NZ_AFKH01000135.1_cds_WP_000667646.1_1034	31.905	210	568
WP_004280488.1	lcl|NZ_AFKH01000005.1_cds_WP_000828455.1_3649	31.250	208	568
WP_004280488.1	lcl|NZ_AFKH01000042.1_cds_WP_000942282.1_2722	32.836	201	568
WP_004280488.1	lcl|NZ_AFKH01000068.1_cds_WP_000666552.1_2147	30.729	192	568
WP_004280488.1	lcl|NZ_AFKH01000113.1_cds_WP_001161019.1_1481	31.088	193	568
WP_004280488.1	lcl|NZ_AFKH01000053.1_cds_WP_000675807.1_2388	30.256	195	568
WP_004280488.1	lcl|NZ_AFKH01000126.1_cds_WP_000510777.1_1217	29.954	217	568
WP_004280488.1	lcl|NZ_AFKH01000045.1_cds_WP_000047473.1_2606	33.333	192	568
WP_004280488.1	lcl|NZ_AFKH01000052.1_cds_WP_000184524.1_2450	31.088	193	568
WP_004280488.1	lcl|NZ_AFKH01000043.1_cds_WP_001049205.1_2691	32.000	200	568
WP_004280488.1	lcl|NZ_AFKH01000043.1_cds_WP_001049205.1_2691	25.581	215	568
WP_004280488.1	lcl|NZ_AFKH01000035.1_cds_WP_000536762.1_2993	32.903	155	568
WP_004280488.1	lcl|NZ_AFKH01000224.1_cds_WP_001052498.1_372	29.570	186	568
WP_004280488.1	lcl|NZ_AFKH01000109.1_cds_WP_000619175.1_1565	31.148	183	568
WP_004280488.1	lcl|NZ_AFKH01000068.1_cds_WP_000433117.1_2095	28.108	185	568
WP_004280488.1	lcl|NZ_AFKH01000040.1_cds_WP_000603361.1_2780	31.707	164	568
WP_004280488.1	lcl|NZ_AFKH01000055.1_cds_WP_000052667.1_2352	27.638	199	568
WP_004280488.1	lcl|NZ_AFKH01000165.1_cds_WP_000590867.1_659	26.289	194	568
WP_004280488.1	lcl|NZ_AFKH01000165.1_cds_WP_000590867.1_659	23.626	182	568
WP_004280488.1	lcl|NZ_AFKH01000109.1_cds_WP_000218838.1_1564	27.982	218	568
WP_004280488.1	lcl|NZ_AFKH01000040.1_cds_WP_000054169.1_2796	30.000	190	568
WP_004280488.1	lcl|NZ_AFKH01000190.1_cds_WP_000626143.1_508	26.636	214	568
WP_004280488.1	lcl|NZ_AFKH01000190.1_cds_WP_000626143.1_508	24.231	260	568
WP_004280488.1	lcl|NZ_AFKH01000115.1_cds_WP_001982953.1_1406	26.425	193	568
WP_004280488.1	lcl|NZ_AFKH01000068.1_cds_WP_001089500.1_2127	28.293	205	568
WP_004280488.1	lcl|NZ_AFKH01000037.1_cds_WP_000598571.1_2934	26.061	165	568
WP_004280488.1	lcl|NZ_AFKH01000038.1_cds_WP_000136057.1_2902	27.451	204	568
WP_004280488.1	lcl|NZ_AFKH01000225.1_cds_WP_000431145.1_322	26.754	228	568
WP_004280488.1	lcl|NZ_AFKH01000050.1_cds_WP_001141158.1_2507	22.857	210	568
WP_004280488.1	lcl|NZ_AFKH01000064.1_cds_WP_000481720.1_2287	24.138	203	568
WP_004280488.1	lcl|NZ_AFKH01000042.1_cds_WP_000172202.1_2708	30.978	368	568
WP_004280488.1	lcl|NZ_AFKH01000148.1_cds_WP_000834715.1_836	28.250	400	568
WP_004280488.1	lcl|NZ_AFKH01000135.1_cds_WP_000667646.1_1034	31.905	210	568
WP_004280488.1	lcl|NZ_AFKH01000005.1_cds_WP_000828455.1_3649	31.250	208	568
WP_004280488.1	lcl|NZ_AFKH01000042.1_cds_WP_000942282.1_2722	32.836	201	568
WP_004280488.1	lcl|NZ_AFKH01000068.1_cds_WP_000666552.1_2147	30.729	192	568
WP_004280488.1	lcl|NZ_AFKH01000113.1_cds_WP_001161019.1_1481	31.088	193	568
WP_004280488.1	lcl|NZ_AFKH01000053.1_cds_WP_000675807.1_2388	30.256	195	568
WP_004280488.1	lcl|NZ_AFKH01000126.1_cds_WP_000510777.1_1217	29.954	217	568
WP_004280488.1	lcl|NZ_AFKH01000045.1_cds_WP_000047473.1_2606	33.333	192	568
WP_004280488.1	lcl|NZ_AFKH01000052.1_cds_WP_000184524.1_2450	31.088	193	568
WP_004280488.1	lcl|NZ_AFKH01000043.1_cds_WP_001049205.1_2691	32.000	200	568
WP_004280488.1	lcl|NZ_AFKH01000043.1_cds_WP_001049205.1_2691	25.581	215	568
WP_004280488.1	lcl|NZ_AFKH01000035.1_cds_WP_000536762.1_2993	32.903	155	568
WP_004280488.1	lcl|NZ_AFKH01000224.1_cds_WP_001052498.1_372	29.570	186	568
WP_004280488.1	lcl|NZ_AFKH01000109.1_cds_WP_000619175.1_1565	31.148	183	568
WP_004280488.1	lcl|NZ_AFKH01000068.1_cds_WP_000433117.1_2095	28.108	185	568
WP_004280488.1	lcl|NZ_AFKH01000040.1_cds_WP_000603361.1_2780	31.707	164	568
WP_004280488.1	lcl|NZ_AFKH01000055.1_cds_WP_000052667.1_2352	27.638	199	568
WP_004280488.1	lcl|NZ_AFKH01000165.1_cds_WP_000590867.1_659	26.289	194	568
WP_004280488.1	lcl|NZ_AFKH01000165.1_cds_WP_000590867.1_659	23.626	182	568
WP_004280488.1	lcl|NZ_AFKH01000109.1_cds_WP_000218838.1_1564	27.982	218	568
WP_004280488.1	lcl|NZ_AFKH01000040.1_cds_WP_000054169.1_2796	30.000	190	568
WP_004280488.1	lcl|NZ_AFKH01000190.1_cds_WP_000626143.1_508	26.636	214	568
WP_004280488.1	lcl|NZ_AFKH01000190.1_cds_WP_000626143.1_508	24.231	260	568
WP_004280488.1	lcl|NZ_AFKH01000115.1_cds_WP_001982953.1_1406	26.425	193	568
WP_004280488.1	lcl|NZ_AFKH01000068.1_cds_WP_001089500.1_2127	28.293	205	568
WP_004280488.1	lcl|NZ_AFKH01000037.1_cds_WP_000598571.1_2934	26.061	165	568
WP_004280488.1	lcl|NZ_AFKH01000038.1_cds_WP_000136057.1_2902	27.451	204	568
WP_004280488.1	lcl|NZ_AFKH01000225.1_cds_WP_000431145.1_322	26.754	228	568
WP_004280488.1	lcl|NZ_AFKH01000050.1_cds_WP_001141158.1_2507	22.857	210	568
WP_004280488.1	lcl|NZ_AFKH01000064.1_cds_WP_000481720.1_2287	24.138	203	568
WP_004280842.1	lcl|NZ_AFKH01000148.1_cds_WP_000977950.1_816	25.632	593	589
WP_004280777.1	lcl|NZ_AFKH01000148.1_cds_WP_000547427.1_815	75.799	219	219
WP_004280060.1	lcl|NZ_AFKH01000148.1_cds_LEP2GSC114_RS1000000122480_814	55.709	289	280
WP_004280060.1	lcl|NZ_AFKH01000148.1_cds_LEP2GSC114_RS1000000122480_814	84.722	72	280
WP_004280060.1	lcl|NZ_AFKH01000020.1_cds_LEP2GSC114_RS1000000126055_3481	41.860	86	280
WP_004280060.1	lcl|NZ_AFKH01000020.1_cds_LEP2GSC114_RS1000000126055_3481	26.786	168	280
WP_004280060.1	lcl|NZ_AFKH01000078.1_cds_WP_000649054.1_1831	36.207	58	280
WP_004280836.1	lcl|NZ_AFKH01000068.1_cds_WP_000351733.1_2126	36.508	126	211
WP_004280836.1	lcl|NZ_AFKH01000148.1_cds_WP_000884059.1_857	33.898	177	211
WP_004280627.1	lcl|NZ_AFKH01000148.1_cds_WP_001012068.1_813	87.649	251	251
WP_004280443.1	lcl|NZ_AFKH01000148.1_cds_WP_000848239.1_812	96.016	251	251
WP_004280443.1	lcl|NZ_AFKH01000038.1_cds_WP_000721859.1_2896	36.290	248	251
WP_086005246.1	lcl|NZ_AFKH01000148.1_cds_WP_000734409.1_811	95.906	342	342
WP_086005246.1	lcl|NZ_AFKH01000148.1_cds_WP_000734409.1_811	95.906	342	342
WP_004280361.1	lcl|NZ_AFKH01000148.1_cds_WP_001022640.1_810	82.677	254	254
WP_004280361.1	lcl|NZ_AFKH01000120.1_cds_WP_000050899.1_1302	30.876	217	254
WP_004280361.1	lcl|NZ_AFKH01000132.1_cds_WP_000400940.1_1122	30.337	178	254
WP_004280361.1	lcl|NZ_AFKH01000047.1_cds_WP_001084700.1_2557	28.415	183	254
WP_004280032.1	lcl|NZ_AFKH01000148.1_cds_WP_000661932.1_809	81.562	320	320
WP_004280032.1	lcl|NZ_AFKH01000140.1_cds_WP_000347681.1_947	23.154	298	320
WP_004280032.1	lcl|NZ_AFKH01000076.1_cds_WP_000402845.1_1847	25.100	251	320
WP_004280032.1	lcl|NZ_AFKH01000114.1_cds_WP_001082180.1_1452	25.521	192	320
WP_004280032.1	lcl|NZ_AFKH01000148.1_cds_WP_002082140.1_818	27.027	185	320
WP_004280032.1	lcl|NZ_AFKH01000164.1_cds_WP_000283287.1_667	28.571	140	320
WP_004280032.1	lcl|NZ_AFKH01000148.1_cds_WP_001015422.1_842	27.083	96	320
WP_004280071.1	lcl|NZ_AFKH01000148.1_cds_WP_000675255.1_808	81.627	332	332
WP_004280071.1	lcl|NZ_AFKH01000025.1_cds_WP_001982325.1_3327	26.866	335	332
WP_004280071.1	lcl|NZ_AFKH01000148.1_cds_WP_000675255.1_808	81.627	332	332
WP_004280071.1	lcl|NZ_AFKH01000025.1_cds_WP_001982325.1_3327	26.866	335	332
WP_004280058.1	lcl|NZ_AFKH01000148.1_cds_WP_000045934.1_807	57.735	627	630
WP_036047968.1	lcl|NZ_AFKH01000148.1_cds_WP_001068986.1_802	36.000	250	300
WP_036047968.1	lcl|NZ_AFKH01000052.1_cds_WP_001099029.1_2438	37.255	204	300
WP_036047968.1	lcl|NZ_AFKH01000148.1_cds_WP_000282880.1_781	31.308	214	300
WP_036047968.1	lcl|NZ_AFKH01000148.1_cds_WP_000560752.1_782	35.652	115	300
WP_036047968.1	lcl|NZ_AFKH01000067.1_cds_WP_000868621.1_2163	28.070	114	300
WP_036047968.1	lcl|NZ_AFKH01000148.1_cds_WP_000579813.1_833	32.353	102	300
WP_036047968.1	lcl|NZ_AFKH01000090.1_cds_WP_000728671.1_1717	30.612	98	300
WP_004280357.1	lcl|NZ_AFKH01000005.1_cds_WP_000560473.1_3626	35.814	215	204
WP_004280357.1	lcl|NZ_AFKH01000135.1_cds_WP_000479265.1_1033	27.273	143	204
WP_004280357.1	lcl|NZ_AFKH01000068.1_cds_WP_000234667.1_2121	24.038	208	204
WP_004280036.1	lcl|NZ_AFKH01000026.1_cds_WP_000067921.1_3297	37.662	231	254
WP_004280036.1	lcl|NZ_AFKH01000005.1_cds_WP_000635440.1_3627	24.413	213	254
WP_004280233.1	lcl|NZ_AFKH01000148.1_cds_WP_000600889.1_830	74.468	329	332
WP_004280233.1	lcl|NZ_AFKH01000148.1_cds_WP_000646250.1_856	30.408	319	332
WP_004280233.1	lcl|NZ_AFKH01000120.1_cds_WP_000649925.1_1296	30.990	313	332
WP_004280233.1	lcl|NZ_AFKH01000148.1_cds_WP_000723090.1_777	30.612	343	332
WP_004280233.1	lcl|NZ_AFKH01000114.1_cds_WP_000744697.1_1424	28.395	324	332
WP_004280233.1	lcl|NZ_AFKH01000232.1_cds_WP_000709511.1_196	26.708	322	332
WP_004280233.1	lcl|NZ_AFKH01000071.1_cds_WP_001984071.1_2004	23.734	316	332
WP_004280233.1	lcl|NZ_AFKH01000148.1_cds_WP_000487322.1_805	27.143	350	332
WP_004280233.1	lcl|NZ_AFKH01000148.1_cds_WP_001067557.1_853	23.273	275	332
WP_004280233.1	lcl|NZ_AFKH01000148.1_cds_WP_000475904.1_794	28.856	201	332
WP_004280233.1	lcl|NZ_AFKH01000148.1_cds_WP_000410273.1_859	24.731	279	332
WP_004280233.1	lcl|NZ_AFKH01000148.1_cds_WP_000601375.1_803	18.621	290	332
WP_004280233.1	lcl|NZ_AFKH01000071.1_cds_WP_000688695.1_1984	27.803	223	332
WP_004280233.1	lcl|NZ_AFKH01000187.1_cds_WP_001003555.1_524	25.197	254	332
WP_004280193.1	lcl|NZ_AFKH01000148.1_cds_WP_000800438.1_825	31.982	222	237
WP_004280193.1	lcl|NZ_AFKH01000148.1_cds_WP_000774262.1_855	29.032	186	237
WP_004280193.1	lcl|NZ_AFKH01000148.1_cds_WP_000842260.1_776	25.405	185	237
