WP_002764162.1	lcl|NZ_JAHESA010000041.1_cds_WP_000340715.1_2317	93.902	82	106
WP_004279997.1	lcl|NZ_JAHESA010000041.1_cds_WP_000410266.1_2316	91.613	310	327
WP_004279997.1	lcl|NZ_JAHESA010000041.1_cds_WP_000646254.1_2313	27.778	252	327
WP_004279997.1	lcl|NZ_JAHESA010000058.1_cds_WP_000744698.1_2814	22.936	327	327
WP_004279997.1	lcl|NZ_JAHESA010000045.1_cds_WP_000723091.1_2413	22.759	290	327
WP_004279997.1	lcl|NZ_JAHESA010000041.1_cds_WP_001067557.1_2310	24.847	326	327
WP_004279997.1	lcl|NZ_JAHESA010000110.1_cds_WP_002072074.1_316	23.856	306	327
WP_004280807.1	lcl|NZ_JAHESA010000045.1_cds_WP_000282882.1_2409	29.362	235	220
WP_004280807.1	lcl|NZ_JAHESA010000002.1_cds_WP_001099039.1_1222	26.906	223	220
WP_004280807.1	lcl|NZ_JAHESA010000070.1_cds_WP_000840861.1_3169	29.808	104	220
WP_004280807.1	lcl|NZ_JAHESA010000017.1_cds_WP_000868621.1_1013	29.670	91	220
WP_004280807.1	lcl|NZ_JAHESA010000045.1_cds_WP_001114273.1_2416	26.136	176	220
WP_004280807.1	lcl|NZ_JAHESA010000112.1_cds_WP_000262844.1_341	24.638	207	220
WP_004280570.1	lcl|NZ_JAHESA010000051.1_cds_WP_001033784.1_2631	32.571	350	354
WP_004280570.1	lcl|NZ_JAHESA010000022.1_cds_WP_001011666.1_1409	33.898	295	354
WP_004280570.1	lcl|NZ_JAHESA010000051.1_cds_WP_002072154.1_2625	28.435	313	354
WP_004280570.1	lcl|NZ_JAHESA010000051.1_cds_WP_001033784.1_2631	32.571	350	354
WP_004280570.1	lcl|NZ_JAHESA010000022.1_cds_WP_001011666.1_1409	33.898	295	354
WP_004280570.1	lcl|NZ_JAHESA010000051.1_cds_WP_002072154.1_2625	28.435	313	354
WP_004280623.1	lcl|NZ_JAHESA010000157.1_cds_WP_000696059.1_901	43.373	166	230
WP_004280623.1	lcl|NZ_JAHESA010000050.1_cds_WP_001014594.1_2587	28.365	208	230
WP_004280623.1	lcl|NZ_JAHESA010000051.1_cds_WP_000440091.1_2626	25.118	211	230
WP_004280623.1	lcl|NZ_JAHESA010000024.1_cds_WP_000721854.1_1504	30.000	110	230
WP_004280004.1	lcl|NZ_JAHESA010000061.1_cds_WP_001281953.1_2929	32.172	373	387
WP_004280004.1	lcl|NZ_JAHESA010000131.1_cds_WP_000228801.1_647	34.728	239	387
WP_004280004.1	lcl|NZ_JAHESA010000041.1_cds_WP_000608294.1_2308	34.322	236	387
WP_004280004.1	lcl|NZ_JAHESA010000051.1_cds_WP_000172659.1_2623	34.400	250	387
