WP_002764162.1	lcl|NZ_RQHO01000003.1_cds_WP_135663333.1_3534	62.162	74	106
WP_004279997.1	lcl|NZ_RQHO01000003.1_cds_WP_135663361.1_3535	82.911	316	327
WP_004279997.1	lcl|NZ_RQHO01000002.1_cds_WP_135638522.1_3087	22.581	279	327
WP_004279997.1	lcl|NZ_RQHO01000002.1_cds_WP_100725791.1_914	23.006	326	327
WP_004279997.1	lcl|NZ_RQHO01000002.1_cds_WP_135652128.1_3085	21.311	305	327
WP_004279997.1	lcl|NZ_RQHO01000002.1_cds_WP_135652118.1_3067	25.197	254	327
WP_004279997.1	lcl|NZ_RQHO01000004.1_cds_WP_100715920.1_3401	21.788	179	327
WP_004279997.1	lcl|NZ_RQHO01000002.1_cds_WP_135662355.1_1477	25.387	323	327
WP_004280807.1	lcl|NZ_RQHO01000002.1_cds_WP_135652117.1_3064	34.234	111	220
WP_004280807.1	lcl|NZ_RQHO01000002.1_cds_WP_135591985.1_2775	23.228	254	220
WP_004280807.1	lcl|NZ_RQHO01000002.1_cds_WP_135663137.1_3093	36.275	102	220
WP_004280807.1	lcl|NZ_RQHO01000002.1_cds_WP_135592302.1_3069	33.846	130	220
WP_004280807.1	lcl|NZ_RQHO01000002.1_cds_WP_135592286.1_3061	34.043	94	220
WP_004280807.1	lcl|NZ_RQHO01000002.1_cds_WP_135651999.1_2693	48.000	50	220
WP_004280807.1	lcl|NZ_RQHO01000002.1_cds_WP_100727529.1_30	28.421	95	220
WP_004280807.1	lcl|NZ_RQHO01000002.1_cds_WP_135592290.1_3063	29.126	103	220
WP_004280570.1	lcl|NZ_RQHO01000003.1_cds_WP_135663351.1_3545	33.140	344	354
WP_004280570.1	lcl|NZ_RQHO01000002.1_cds_WP_135593803.1_1969	35.135	296	354
WP_004280570.1	lcl|NZ_RQHO01000003.1_cds_WP_135663351.1_3545	33.140	344	354
WP_004280570.1	lcl|NZ_RQHO01000002.1_cds_WP_135593803.1_1969	35.135	296	354
WP_004280623.1	lcl|NZ_RQHO01000002.1_cds_WP_135653153.1_1316	32.883	222	230
WP_004280623.1	lcl|NZ_RQHO01000002.1_cds_WP_100720582.1_1331	26.496	117	230
WP_004280004.1	lcl|NZ_RQHO01000002.1_cds_WP_135593278.1_1183	31.694	366	387
WP_004280004.1	lcl|NZ_RQHO01000003.1_cds_WP_208730457.1_3538	34.496	258	387
WP_004280004.1	lcl|NZ_RQHO01000002.1_cds_WP_135593957.1_1795	23.362	351	387
WP_004280553.1	lcl|NZ_RQHO01000002.1_cds_WP_135604295.1_2825	25.000	220	572
WP_004280553.1	lcl|NZ_RQHO01000002.1_cds_WP_135604295.1_2825	25.000	220	572
WP_004280727.1	lcl|NZ_RQHO01000003.1_cds_WP_208730457.1_3538	29.296	355	417
WP_004280727.1	lcl|NZ_RQHO01000002.1_cds_WP_135593278.1_1183	27.795	331	417
WP_004280727.1	lcl|NZ_RQHO01000002.1_cds_WP_100718929.1_2134	31.308	214	417
WP_004280727.1	lcl|NZ_RQHO01000002.1_cds_WP_135593957.1_1795	25.856	263	417
WP_237578348.1	lcl|NZ_RQHO01000002.1_cds_WP_243395993.1_736	30.645	124	207
WP_004280422.1	lcl|NZ_RQHO01000002.1_cds_WP_135653153.1_1316	24.896	241	242
WP_004280422.1	lcl|NZ_RQHO01000002.1_cds_WP_135663154.1_3104	30.159	126	242
WP_004280656.1	lcl|NZ_RQHO01000002.1_cds_WP_135663151.1_3102	31.076	251	255
WP_004280656.1	lcl|NZ_RQHO01000004.1_cds_WP_100715851.1_3274	29.249	253	255
WP_004280656.1	lcl|NZ_RQHO01000002.1_cds_WP_135661810.1_309	29.508	244	255
WP_004280656.1	lcl|NZ_RQHO01000002.1_cds_WP_100716134.1_1162	28.968	252	255
WP_004280656.1	lcl|NZ_RQHO01000002.1_cds_WP_100717658.1_375	27.308	260	255
WP_004280656.1	lcl|NZ_RQHO01000002.1_cds_WP_135604428.1_2620	27.273	253	255
WP_004280656.1	lcl|NZ_RQHO01000002.1_cds_WP_004786786.1_1190	25.735	272	255
WP_004280656.1	lcl|NZ_RQHO01000002.1_cds_WP_100715673.1_1725	28.649	185	255
WP_004280656.1	lcl|NZ_RQHO01000002.1_cds_WP_135663109.1_3048	24.164	269	255
WP_004280656.1	lcl|NZ_RQHO01000002.1_cds_WP_100715620.1_1786	28.431	204	255
WP_004280656.1	lcl|NZ_RQHO01000002.1_cds_WP_100719759.1_588	27.136	199	255
WP_004280656.1	lcl|NZ_RQHO01000002.1_cds_WP_135652118.1_3067	28.500	200	255
WP_004280656.1	lcl|NZ_RQHO01000002.1_cds_WP_135662084.1_955	24.339	189	255
WP_004280656.1	lcl|NZ_RQHO01000002.1_cds_WP_100716596.1_476	21.845	206	255
WP_004280656.1	lcl|NZ_RQHO01000002.1_cds_WP_100717664.1_369	24.378	201	255
WP_004280656.1	lcl|NZ_RQHO01000002.1_cds_WP_100715745.1_1645	25.126	199	255
WP_004280656.1	lcl|NZ_RQHO01000004.1_cds_WP_135652638.1_3261	22.321	112	255
WP_004280656.1	lcl|NZ_RQHO01000002.1_cds_WP_100725791.1_914	37.681	69	255
WP_004280493.1	lcl|NZ_RQHO01000002.1_cds_WP_135662110.1_1006	30.938	320	314
WP_004280493.1	lcl|NZ_RQHO01000002.1_cds_WP_208730408.1_591	26.667	300	314
WP_004280493.1	lcl|NZ_RQHO01000002.1_cds_WP_135592662.1_186	27.500	200	314
WP_004280665.1	lcl|NZ_RQHO01000002.1_cds_WP_135593803.1_1969	33.333	264	282
WP_004280665.1	lcl|NZ_RQHO01000003.1_cds_WP_135663351.1_3545	31.507	292	282
WP_004280045.1	lcl|NZ_RQHO01000003.1_cds_WP_135663349.1_3543	24.615	260	321
WP_004280909.1	lcl|NZ_RQHO01000002.1_cds_WP_135593278.1_1183	38.155	401	401
WP_004280909.1	lcl|NZ_RQHO01000003.1_cds_WP_208730457.1_3538	31.105	389	401
WP_004280909.1	lcl|NZ_RQHO01000002.1_cds_WP_135593957.1_1795	25.888	394	401
WP_004280909.1	lcl|NZ_RQHO01000002.1_cds_WP_100718929.1_2134	26.816	358	401
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_100716163.1_1199	31.884	276	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_135651700.1_1942	32.616	279	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_135662361.1_1483	25.447	503	568
WP_004280488.1	lcl|NZ_RQHO01000003.1_cds_WP_135663337.1_3537	33.178	214	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_135662365.1_1485	28.963	328	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_135662164.1_1139	32.569	218	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_135661658.1_22	28.807	243	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_100718973.1_288	30.374	214	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_100717653.1_380	30.000	200	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_135653122.1_1391	32.367	207	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_135591471.1_2267	31.188	202	568
WP_004280488.1	lcl|NZ_RQHO01000004.1_cds_WP_135663499.1_3372	31.122	196	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_135605817.1_724	29.767	215	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_100718139.1_2321	27.041	196	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_100717123.1_2723	30.208	192	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_100720566.1_572	27.835	194	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_135662557.1_1855	29.412	221	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_100728022.1_2937	26.738	187	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_100716583.1_457	27.072	181	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_135605214.1_1501	29.082	196	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_135594505.1_1813	28.994	169	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_135594505.1_1813	26.316	209	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_100718965.1_296	25.641	195	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_135652444.1_166	27.027	222	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_135652296.1_458	31.220	205	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_135652296.1_458	25.000	192	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_135662437.1_1610	28.750	160	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_100716774.1_2574	28.571	168	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_135652094.1_2972	28.272	191	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_135663211.1_1458	28.141	199	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_100717642.1_392	28.095	210	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_100717642.1_392	28.333	240	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_135592251.1_2998	27.941	204	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_239671187.1_2696	26.562	192	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_135663257.1_2996	29.560	159	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_135662343.1_1457	27.778	198	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_135651725.1_2023	23.243	185	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_135662838.1_2423	26.768	198	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_135662309.1_1401	25.581	215	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_135662309.1_1401	40.909	44	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_100728087.1_2910	31.707	82	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_100716163.1_1199	31.884	276	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_135651700.1_1942	32.616	279	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_135662361.1_1483	25.447	503	568
WP_004280488.1	lcl|NZ_RQHO01000003.1_cds_WP_135663337.1_3537	33.178	214	568
WP_004280488.1	lcl|NZ_RQHO01000002.1_cds_WP_135662365.1_1485	28.963	328	568
