WP_002764162.1	lcl|NZ_AHQQ01000424.1_cds_WP_000340715.1_193	93.902	82	106
WP_004279997.1	lcl|NZ_AHQQ01000424.1_cds_WP_000410273.1_192	91.613	310	327
WP_004279997.1	lcl|NZ_AHQQ01000079.1_cds_WP_000093099.1_3063	58.730	63	327
WP_004279997.1	lcl|NZ_AHQQ01000424.1_cds_WP_000646250.1_189	28.175	252	327
WP_004279997.1	lcl|NZ_AHQQ01000084.1_cds_WP_000744700.1_2904	22.936	327	327
WP_004279997.1	lcl|NZ_AHQQ01000079.1_cds_WP_000600889.1_3054	23.656	186	327
WP_004279997.1	lcl|NZ_AHQQ01000079.1_cds_WP_000723090.1_3001	22.414	290	327
WP_004279997.1	lcl|NZ_AHQQ01000424.1_cds_WP_001067557.1_186	24.847	326	327
WP_004279997.1	lcl|NZ_AHQQ01000235.1_cds_WP_001984071.1_1168	23.529	306	327
WP_004280069.1	lcl|NZ_AHQQ01000079.1_cds_WP_000202830.1_3044	42.210	353	361
WP_004280807.1	lcl|NZ_AHQQ01000079.1_cds_WP_000282880.1_3005	29.787	235	220
WP_004280807.1	lcl|NZ_AHQQ01000440.1_cds_WP_001099029.1_68	26.906	223	220
WP_004280807.1	lcl|NZ_AHQQ01000079.1_cds_WP_001068986.1_3026	30.435	92	220
WP_004280807.1	lcl|NZ_AHQQ01000090.1_cds_WP_000840858.1_2752	29.808	104	220
WP_004280807.1	lcl|NZ_AHQQ01000005.1_cds_WP_000868621.1_3758	29.670	91	220
WP_004280807.1	lcl|NZ_AHQQ01000291.1_cds_WP_000262844.1_721	24.638	207	220
WP_004280807.1	lcl|NZ_AHQQ01000305.1_cds_WP_001114267.1_653	26.136	176	220
WP_004280570.1	lcl|NZ_AHQQ01000079.1_cds_WP_001230564.1_3051	35.988	339	354
WP_004280570.1	lcl|NZ_AHQQ01000079.1_cds_WP_000582618.1_3047	33.742	326	354
WP_004280570.1	lcl|NZ_AHQQ01000403.1_cds_WP_001011675.1_441	33.898	295	354
WP_004280570.1	lcl|NZ_AHQQ01000079.1_cds_WP_001230564.1_3051	35.988	339	354
WP_004280570.1	lcl|NZ_AHQQ01000079.1_cds_WP_000582618.1_3047	33.742	326	354
WP_004280570.1	lcl|NZ_AHQQ01000403.1_cds_WP_001011675.1_441	33.898	295	354
WP_004280623.1	lcl|NZ_AHQQ01000429.1_cds_WP_001014594.1_137	28.365	208	230
WP_004280623.1	lcl|NZ_AHQQ01000190.1_cds_WP_000721859.1_1820	30.000	110	230
WP_004280359.1	lcl|NZ_AHQQ01000079.1_cds_WP_000698820.1_3041	42.020	614	599
WP_004280004.1	lcl|NZ_AHQQ01000079.1_cds_WP_000582222.1_3065	38.211	246	387
WP_004280004.1	lcl|NZ_AHQQ01000424.1_cds_WP_000608295.1_184	34.322	236	387
WP_004280004.1	lcl|NZ_AHQQ01000458.1_cds_WP_000341127.1_16	31.507	365	387
WP_004280004.1	lcl|NZ_AHQQ01000079.1_cds_WP_000947844.1_3053	31.559	263	387
WP_004280004.1	lcl|NZ_AHQQ01000424.1_cds_WP_001198107.1_185	36.893	206	387
WP_004280004.1	lcl|NZ_AHQQ01000079.1_cds_WP_000346036.1_3046	27.147	361	387
WP_004280004.1	lcl|NZ_AHQQ01000079.1_cds_WP_000575178.1_3007	29.682	283	387
WP_004280004.1	lcl|NZ_AHQQ01000083.1_cds_WP_000538752.1_2947	27.103	321	387
WP_004280004.1	lcl|NZ_AHQQ01000078.1_cds_WP_001982414.1_3074	26.160	237	387
WP_004280066.1	lcl|NZ_AHQQ01000079.1_cds_WP_000698820.1_3041	27.157	626	583
WP_004280553.1	lcl|NZ_AHQQ01000210.1_cds_WP_000613386.1_1462	23.077	130	572
WP_004280553.1	lcl|NZ_AHQQ01000190.1_cds_WP_000721859.1_1820	33.333	117	572
WP_004280553.1	lcl|NZ_AHQQ01000210.1_cds_WP_000613386.1_1462	23.077	130	572
WP_004280553.1	lcl|NZ_AHQQ01000190.1_cds_WP_000721859.1_1820	33.333	117	572
WP_004280727.1	lcl|NZ_AHQQ01000424.1_cds_WP_001198107.1_185	36.667	270	417
WP_004280727.1	lcl|NZ_AHQQ01000424.1_cds_WP_000608295.1_184	34.717	265	417
WP_004280727.1	lcl|NZ_AHQQ01000079.1_cds_WP_000575178.1_3007	35.039	254	417
WP_004280727.1	lcl|NZ_AHQQ01000079.1_cds_WP_000346036.1_3046	29.367	395	417
WP_004280727.1	lcl|NZ_AHQQ01000079.1_cds_WP_000582222.1_3065	37.850	214	417
WP_004280727.1	lcl|NZ_AHQQ01000458.1_cds_WP_000341127.1_16	27.445	317	417
WP_004280727.1	lcl|NZ_AHQQ01000079.1_cds_WP_000947844.1_3053	27.239	268	417
WP_004280727.1	lcl|NZ_AHQQ01000083.1_cds_WP_000538752.1_2947	27.668	253	417
WP_004280727.1	lcl|NZ_AHQQ01000078.1_cds_WP_001982414.1_3074	24.280	243	417
WP_237578347.1	lcl|NZ_AHQQ01000079.1_cds_WP_000698820.1_3041	42.454	603	611
WP_004280422.1	lcl|NZ_AHQQ01000429.1_cds_WP_001014594.1_137	27.236	246	242
WP_004280656.1	lcl|NZ_AHQQ01000064.1_cds_WP_000998676.1_3349	32.271	251	255
WP_004280656.1	lcl|NZ_AHQQ01000025.1_cds_WP_000566240.1_3531	27.843	255	255
WP_004280656.1	lcl|NZ_AHQQ01000112.1_cds_WP_000043153.1_2371	26.038	265	255
WP_004280656.1	lcl|NZ_AHQQ01000093.1_cds_WP_000653653.1_2685	26.820	261	255
WP_004280656.1	lcl|NZ_AHQQ01000243.1_cds_WP_001968389.1_1084	27.757	263	255
WP_004280656.1	lcl|NZ_AHQQ01000081.1_cds_WP_000351752.1_2963	24.535	269	255
WP_004280656.1	lcl|NZ_AHQQ01000197.1_cds_WP_000646914.1_1715	27.568	185	255
WP_004280656.1	lcl|NZ_AHQQ01000225.1_cds_WP_000800040.1_1288	27.320	194	255
WP_004280656.1	lcl|NZ_AHQQ01000079.1_cds_WP_000723090.1_3001	27.861	201	255
WP_004280656.1	lcl|NZ_AHQQ01000225.1_cds_WP_001069860.1_1282	26.220	164	255
WP_004280656.1	lcl|NZ_AHQQ01000214.1_cds_WP_001074690.1_1402	24.352	193	255
WP_004280656.1	lcl|NZ_AHQQ01000236.1_cds_WP_000093663.1_1157	23.000	200	255
WP_004280656.1	lcl|NZ_AHQQ01000084.1_cds_WP_000744700.1_2904	33.333	72	255
WP_004280656.1	lcl|NZ_AHQQ01000420.1_cds_WP_002146220.1_208	23.394	218	255
WP_004280493.1	lcl|NZ_AHQQ01000077.1_cds_WP_002185292.1_3088	27.879	330	314
WP_004280665.1	lcl|NZ_AHQQ01000079.1_cds_WP_001230564.1_3051	37.132	272	282
WP_004280665.1	lcl|NZ_AHQQ01000403.1_cds_WP_001011675.1_441	38.328	287	282
WP_004280665.1	lcl|NZ_AHQQ01000079.1_cds_WP_000582618.1_3047	32.302	291	282
WP_004280909.1	lcl|NZ_AHQQ01000458.1_cds_WP_000341127.1_16	39.106	358	401
WP_004280909.1	lcl|NZ_AHQQ01000079.1_cds_WP_000582222.1_3065	33.600	375	401
WP_004280909.1	lcl|NZ_AHQQ01000424.1_cds_WP_000608295.1_184	31.452	372	401
WP_004280909.1	lcl|NZ_AHQQ01000079.1_cds_WP_000575178.1_3007	28.415	366	401
WP_004280909.1	lcl|NZ_AHQQ01000424.1_cds_WP_001198107.1_185	30.513	390	401
WP_004280909.1	lcl|NZ_AHQQ01000079.1_cds_WP_000346036.1_3046	27.034	381	401
WP_004280909.1	lcl|NZ_AHQQ01000079.1_cds_WP_000947844.1_3053	26.790	377	401
WP_004280909.1	lcl|NZ_AHQQ01000078.1_cds_WP_001982414.1_3074	25.781	384	401
WP_004280909.1	lcl|NZ_AHQQ01000083.1_cds_WP_000538752.1_2947	26.772	381	401
WP_004280909.1	lcl|NZ_AHQQ01000147.1_cds_WP_176693978.1_1959	33.333	36	401
WP_004280488.1	lcl|NZ_AHQQ01000080.1_cds_WP_000172202.1_2996	30.978	368	568
WP_004280488.1	lcl|NZ_AHQQ01000079.1_cds_WP_000834715.1_3060	28.250	400	568
WP_004280488.1	lcl|NZ_AHQQ01000141.1_cds_WP_000667646.1_2058	31.905	210	568
WP_004280488.1	lcl|NZ_AHQQ01000073.1_cds_WP_000828455.1_3151	31.250	208	568
WP_004280488.1	lcl|NZ_AHQQ01000250.1_cds_WP_000666552.1_1015	30.729	192	568
WP_004280488.1	lcl|NZ_AHQQ01000006.1_cds_WP_001161019.1_3739	31.088	193	568
WP_004280488.1	lcl|NZ_AHQQ01000255.1_cds_WP_000675807.1_977	30.256	195	568
WP_004280488.1	lcl|NZ_AHQQ01000253.1_cds_WP_000510777.1_989	29.954	217	568
WP_004280488.1	lcl|NZ_AHQQ01000098.1_cds_WP_000047473.1_2538	33.333	192	568
WP_004280488.1	lcl|NZ_AHQQ01000076.1_cds_WP_000184524.1_3102	31.088	193	568
WP_004280488.1	lcl|NZ_AHQQ01000203.1_cds_WP_001049205.1_1544	32.000	200	568
WP_004280488.1	lcl|NZ_AHQQ01000203.1_cds_WP_001049205.1_1544	25.581	215	568
WP_004280488.1	lcl|NZ_AHQQ01000016.1_cds_WP_000536762.1_3635	32.903	155	568
WP_004280488.1	lcl|NZ_AHQQ01000065.1_cds_WP_001052498.1_3343	29.570	186	568
WP_004280488.1	lcl|NZ_AHQQ01000120.1_cds_WP_000619175.1_2240	31.148	183	568
WP_004280488.1	lcl|NZ_AHQQ01000030.1_cds_WP_000433117.1_3479	28.108	185	568
WP_004280488.1	lcl|NZ_AHQQ01000232.1_cds_WP_000603361.1_1216	31.707	164	568
WP_004280488.1	lcl|NZ_AHQQ01000118.1_cds_WP_000052667.1_2282	27.638	199	568
WP_004280488.1	lcl|NZ_AHQQ01000209.1_cds_WP_000590867.1_1465	26.289	194	568
WP_004280488.1	lcl|NZ_AHQQ01000209.1_cds_WP_000590867.1_1465	23.626	182	568
WP_004280488.1	lcl|NZ_AHQQ01000120.1_cds_WP_000218838.1_2239	27.982	218	568
WP_004280488.1	lcl|NZ_AHQQ01000349.1_cds_WP_000054169.1_541	30.000	190	568
WP_004280488.1	lcl|NZ_AHQQ01000357.1_cds_WP_000626143.1_526	26.636	214	568
WP_004280488.1	lcl|NZ_AHQQ01000357.1_cds_WP_000626143.1_526	24.231	260	568
WP_004280488.1	lcl|NZ_AHQQ01000234.1_cds_WP_001982953.1_1193	26.425	193	568
WP_004280488.1	lcl|NZ_AHQQ01000125.1_cds_WP_001089500.1_2192	28.293	205	568
WP_004280488.1	lcl|NZ_AHQQ01000080.1_cds_WP_000324510.1_2982	40.000	75	568
WP_004280488.1	lcl|NZ_AHQQ01000021.1_cds_WP_000942279.1_3557	42.857	49	568
WP_004280488.1	lcl|NZ_AHQQ01000071.1_cds_WP_000598571.1_3217	26.061	165	568
WP_004280488.1	lcl|NZ_AHQQ01000190.1_cds_WP_000136057.1_1814	27.451	204	568
WP_004280488.1	lcl|NZ_AHQQ01000221.1_cds_WP_000431145.1_1307	26.754	228	568
WP_004280488.1	lcl|NZ_AHQQ01000319.1_cds_WP_001141158.1_617	22.857	210	568
WP_004280488.1	lcl|NZ_AHQQ01000341.1_cds_WP_000481720.1_556	24.138	203	568
WP_004280488.1	lcl|NZ_AHQQ01000080.1_cds_WP_000172202.1_2996	30.978	368	568
WP_004280488.1	lcl|NZ_AHQQ01000079.1_cds_WP_000834715.1_3060	28.250	400	568
WP_004280488.1	lcl|NZ_AHQQ01000141.1_cds_WP_000667646.1_2058	31.905	210	568
WP_004280488.1	lcl|NZ_AHQQ01000073.1_cds_WP_000828455.1_3151	31.250	208	568
WP_004280488.1	lcl|NZ_AHQQ01000250.1_cds_WP_000666552.1_1015	30.729	192	568
WP_004280488.1	lcl|NZ_AHQQ01000006.1_cds_WP_001161019.1_3739	31.088	193	568
WP_004280488.1	lcl|NZ_AHQQ01000255.1_cds_WP_000675807.1_977	30.256	195	568
WP_004280488.1	lcl|NZ_AHQQ01000253.1_cds_WP_000510777.1_989	29.954	217	568
WP_004280488.1	lcl|NZ_AHQQ01000098.1_cds_WP_000047473.1_2538	33.333	192	568
WP_004280488.1	lcl|NZ_AHQQ01000076.1_cds_WP_000184524.1_3102	31.088	193	568
WP_004280488.1	lcl|NZ_AHQQ01000203.1_cds_WP_001049205.1_1544	32.000	200	568
WP_004280488.1	lcl|NZ_AHQQ01000203.1_cds_WP_001049205.1_1544	25.581	215	568
WP_004280488.1	lcl|NZ_AHQQ01000016.1_cds_WP_000536762.1_3635	32.903	155	568
WP_004280488.1	lcl|NZ_AHQQ01000065.1_cds_WP_001052498.1_3343	29.570	186	568
WP_004280488.1	lcl|NZ_AHQQ01000120.1_cds_WP_000619175.1_2240	31.148	183	568
WP_004280488.1	lcl|NZ_AHQQ01000030.1_cds_WP_000433117.1_3479	28.108	185	568
WP_004280488.1	lcl|NZ_AHQQ01000232.1_cds_WP_000603361.1_1216	31.707	164	568
