WP_002764162.1	lcl|NZ_JAHERY010000058.1_cds_WP_000340715.1_2838	93.902	82	106
WP_004279997.1	lcl|NZ_JAHERY010000058.1_cds_WP_000410266.1_2839	91.613	310	327
WP_004279997.1	lcl|NZ_JAHERY010000058.1_cds_WP_000646254.1_2842	27.778	252	327
WP_004279997.1	lcl|NZ_JAHERY010000020.1_cds_WP_000744698.1_1295	22.936	327	327
WP_004279997.1	lcl|NZ_JAHERY010000018.1_cds_WP_000723091.1_1024	22.759	290	327
WP_004279997.1	lcl|NZ_JAHERY010000058.1_cds_WP_001067557.1_2845	24.847	326	327
WP_004279997.1	lcl|NZ_JAHERY010000040.1_cds_WP_002072074.1_2241	23.856	306	327
WP_004280807.1	lcl|NZ_JAHERY010000018.1_cds_WP_000282882.1_1020	29.362	235	220
WP_004280807.1	lcl|NZ_JAHERY010000004.1_cds_WP_001099039.1_2217	26.906	223	220
WP_004280807.1	lcl|NZ_JAHERY010000064.1_cds_WP_000840861.1_3072	29.808	104	220
WP_004280807.1	lcl|NZ_JAHERY010000035.1_cds_WP_000868621.1_1988	29.670	91	220
WP_004280807.1	lcl|NZ_JAHERY010000018.1_cds_WP_001114273.1_1027	26.136	176	220
WP_004280807.1	lcl|NZ_JAHERY010000078.1_cds_WP_000262844.1_3390	24.638	207	220
WP_004280570.1	lcl|NZ_JAHERY010000049.1_cds_WP_001033784.1_2514	32.571	350	354
WP_004280570.1	lcl|NZ_JAHERY010000006.1_cds_WP_001011666.1_2902	33.898	295	354
WP_004280570.1	lcl|NZ_JAHERY010000049.1_cds_WP_002072154.1_2508	28.435	313	354
WP_004280570.1	lcl|NZ_JAHERY010000049.1_cds_WP_001033784.1_2514	32.571	350	354
WP_004280570.1	lcl|NZ_JAHERY010000006.1_cds_WP_001011666.1_2902	33.898	295	354
WP_004280570.1	lcl|NZ_JAHERY010000049.1_cds_WP_002072154.1_2508	28.435	313	354
WP_004280623.1	lcl|NZ_JAHERY010000138.1_cds_WP_000696059.1_686	43.373	166	230
WP_004280623.1	lcl|NZ_JAHERY010000054.1_cds_WP_001014594.1_2734	28.365	208	230
WP_004280623.1	lcl|NZ_JAHERY010000049.1_cds_WP_000440091.1_2509	25.118	211	230
WP_004280623.1	lcl|NZ_JAHERY010000005.1_cds_WP_000721854.1_2605	30.000	110	230
WP_004280004.1	lcl|NZ_JAHERY010000031.1_cds_WP_001281953.1_1822	32.172	373	387
WP_004280004.1	lcl|NZ_JAHERY010000113.1_cds_WP_000228801.1_412	34.728	239	387
WP_004280004.1	lcl|NZ_JAHERY010000058.1_cds_WP_000608294.1_2847	34.322	236	387
WP_004280004.1	lcl|NZ_JAHERY010000049.1_cds_WP_000172659.1_2506	34.400	250	387
WP_004280004.1	lcl|NZ_JAHERY010000058.1_cds_WP_001198107.1_2846	36.893	206	387
WP_004280004.1	lcl|NZ_JAHERY010000146.1_cds_WP_000575181.1_790	29.329	283	387
WP_004280004.1	lcl|NZ_JAHERY010000005.1_cds_WP_000538754.1_2585	27.103	321	387
WP_004280004.1	lcl|NZ_JAHERY010000107.1_cds_WP_001982414.1_293	26.160	237	387
WP_004280553.1	lcl|NZ_JAHERY010000138.1_cds_WP_000696059.1_686	34.836	244	572
WP_004280553.1	lcl|NZ_JAHERY010000049.1_cds_WP_000440091.1_2509	27.404	208	572
WP_004280553.1	lcl|NZ_JAHERY010000008.1_cds_WP_000613389.1_3437	23.196	194	572
WP_004280553.1	lcl|NZ_JAHERY010000005.1_cds_WP_000721854.1_2605	33.628	113	572
WP_004280553.1	lcl|NZ_JAHERY010000138.1_cds_WP_000696059.1_686	34.836	244	572
WP_004280553.1	lcl|NZ_JAHERY010000049.1_cds_WP_000440091.1_2509	27.404	208	572
WP_004280553.1	lcl|NZ_JAHERY010000008.1_cds_WP_000613389.1_3437	23.196	194	572
WP_004280553.1	lcl|NZ_JAHERY010000005.1_cds_WP_000721854.1_2605	33.628	113	572
WP_004280727.1	lcl|NZ_JAHERY010000058.1_cds_WP_001198107.1_2846	36.667	270	417
WP_004280727.1	lcl|NZ_JAHERY010000058.1_cds_WP_000608294.1_2847	34.717	265	417
WP_004280727.1	lcl|NZ_JAHERY010000031.1_cds_WP_001281953.1_1822	28.440	327	417
WP_004280727.1	lcl|NZ_JAHERY010000146.1_cds_WP_000575181.1_790	34.646	254	417
WP_004280727.1	lcl|NZ_JAHERY010000049.1_cds_WP_000172659.1_2506	29.050	358	417
WP_004280727.1	lcl|NZ_JAHERY010000113.1_cds_WP_000228801.1_412	36.792	212	417
WP_004280727.1	lcl|NZ_JAHERY010000005.1_cds_WP_000538754.1_2585	27.668	253	417
WP_004280727.1	lcl|NZ_JAHERY010000107.1_cds_WP_001982414.1_293	24.280	243	417
WP_004280422.1	lcl|NZ_JAHERY010000138.1_cds_WP_000696059.1_686	33.014	209	242
WP_004280422.1	lcl|NZ_JAHERY010000054.1_cds_WP_001014594.1_2734	27.236	246	242
WP_004280656.1	lcl|NZ_JAHERY010000020.1_cds_WP_000998678.1_1268	32.271	251	255
WP_004280656.1	lcl|NZ_JAHERY010000049.1_cds_WP_000412931.1_2526	28.846	260	255
WP_004280656.1	lcl|NZ_JAHERY010000012.1_cds_WP_000566240.1_473	27.843	255	255
WP_004280656.1	lcl|NZ_JAHERY010000099.1_cds_WP_000043153.1_3812	26.038	265	255
WP_004280656.1	lcl|NZ_JAHERY010000052.1_cds_WP_000653652.1_2681	27.203	261	255
WP_004280656.1	lcl|NZ_JAHERY010000012.1_cds_WP_002072686.1_501	27.376	263	255
WP_004280656.1	lcl|NZ_JAHERY010000022.1_cds_WP_000351751.1_1363	24.535	269	255
WP_004280656.1	lcl|NZ_JAHERY010000049.1_cds_WP_000750481.1_2530	24.803	254	255
WP_004280656.1	lcl|NZ_JAHERY010000001.1_cds_WP_000646912.1_82	27.568	185	255
WP_004280656.1	lcl|NZ_JAHERY010000032.1_cds_WP_000800040.1_1875	27.320	194	255
WP_004280656.1	lcl|NZ_JAHERY010000018.1_cds_WP_000723091.1_1024	27.861	201	255
WP_004280656.1	lcl|NZ_JAHERY010000032.1_cds_WP_001069863.1_1870	26.220	164	255
WP_004280656.1	lcl|NZ_JAHERY010000002.1_cds_WP_000093664.1_1171	23.000	200	255
WP_004280656.1	lcl|NZ_JAHERY010000010.1_cds_WP_001074690.1_148	24.352	193	255
WP_004280656.1	lcl|NZ_JAHERY010000020.1_cds_WP_000744698.1_1295	33.333	72	255
WP_004280493.1	lcl|NZ_JAHERY010000088.1_cds_WP_002115880.1_3601	28.182	330	314
WP_004280493.1	lcl|NZ_JAHERY010000049.1_cds_WP_000643165.1_2507	29.870	154	314
WP_004280665.1	lcl|NZ_JAHERY010000006.1_cds_WP_001011666.1_2902	38.328	287	282
WP_004280665.1	lcl|NZ_JAHERY010000049.1_cds_WP_001033784.1_2514	34.354	294	282
WP_004280665.1	lcl|NZ_JAHERY010000049.1_cds_WP_002072154.1_2508	27.206	272	282
WP_004280045.1	lcl|NZ_JAHERY010000049.1_cds_WP_000653655.1_2512	26.639	244	321
WP_004280909.1	lcl|NZ_JAHERY010000031.1_cds_WP_001281953.1_1822	38.404	401	401
WP_004280909.1	lcl|NZ_JAHERY010000049.1_cds_WP_000172659.1_2506	33.842	393	401
WP_004280909.1	lcl|NZ_JAHERY010000058.1_cds_WP_000608294.1_2847	31.452	372	401
WP_004280909.1	lcl|NZ_JAHERY010000113.1_cds_WP_000228801.1_412	31.183	372	401
WP_004280909.1	lcl|NZ_JAHERY010000146.1_cds_WP_000575181.1_790	27.869	366	401
WP_004280909.1	lcl|NZ_JAHERY010000058.1_cds_WP_001198107.1_2846	30.513	390	401
WP_004280909.1	lcl|NZ_JAHERY010000107.1_cds_WP_001982414.1_293	25.781	384	401
WP_004280909.1	lcl|NZ_JAHERY010000005.1_cds_WP_000538754.1_2585	26.772	381	401
WP_004280488.1	lcl|NZ_JAHERY010000021.1_cds_WP_000172209.1_1321	30.978	368	568
WP_004280488.1	lcl|NZ_JAHERY010000005.1_cds_WP_218198309.1_2560	31.905	210	568
WP_004280488.1	lcl|NZ_JAHERY010000044.1_cds_WP_000828456.1_2382	31.250	208	568
WP_004280488.1	lcl|NZ_JAHERY010000049.1_cds_WP_002072224.1_2504	29.864	221	568
WP_004280488.1	lcl|NZ_JAHERY010000021.1_cds_WP_002071818.1_1335	32.338	201	568
WP_004280488.1	lcl|NZ_JAHERY010000011.1_cds_WP_000666552.1_356	30.729	192	568
WP_004280488.1	lcl|NZ_JAHERY010000091.1_cds_WP_001161019.1_3710	31.088	193	568
WP_004280488.1	lcl|NZ_JAHERY010000013.1_cds_KJT06_RS04875_607	30.415	217	568
WP_004280488.1	lcl|NZ_JAHERY010000061.1_cds_WP_000651462.1_2999	30.256	195	568
WP_004280488.1	lcl|NZ_JAHERY010000056.1_cds_WP_000047473.1_2797	33.333	192	568
WP_004280488.1	lcl|NZ_JAHERY010000096.1_cds_WP_000184524.1_3765	31.088	193	568
WP_004280488.1	lcl|NZ_JAHERY010000006.1_cds_WP_001049212.1_2935	32.178	202	568
WP_004280488.1	lcl|NZ_JAHERY010000006.1_cds_WP_001049212.1_2935	26.047	215	568
WP_004280488.1	lcl|NZ_JAHERY010000042.1_cds_WP_000536753.1_2300	33.333	153	568
WP_004280488.1	lcl|NZ_JAHERY010000007.1_cds_WP_001052496.1_3196	28.505	214	568
WP_004280488.1	lcl|NZ_JAHERY010000007.1_cds_WP_000619182.1_3241	31.148	183	568
WP_004280488.1	lcl|NZ_JAHERY010000033.1_cds_WP_000433117.1_1907	28.108	185	568
WP_004280488.1	lcl|NZ_JAHERY010000081.1_cds_WP_000603361.1_3498	31.707	164	568
WP_004280488.1	lcl|NZ_JAHERY010000001.1_cds_WP_155572125.1_40	27.638	199	568
WP_004280488.1	lcl|NZ_JAHERY010000043.1_cds_WP_000590871.1_2331	26.289	194	568
WP_004280488.1	lcl|NZ_JAHERY010000043.1_cds_WP_000590871.1_2331	23.626	182	568
WP_004280488.1	lcl|NZ_JAHERY010000007.1_cds_WP_000218832.1_3242	27.523	218	568
WP_004280488.1	lcl|NZ_JAHERY010000100.1_cds_WP_000054169.1_216	30.000	190	568
WP_004280488.1	lcl|NZ_JAHERY010000021.1_cds_WP_000626143.1_1316	26.636	214	568
