WP_002764162.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002725873.1_1517	100.000	82	106
WP_004279997.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733579.1_1516	97.742	310	327
WP_004279997.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733534.1_1513	27.381	252	327
WP_004279997.1	lcl|NZ_JADDUZ010000018.1_cds_WP_002722638.1_683	24.383	324	327
WP_004279997.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740024.1_1422	22.337	291	327
WP_004279997.1	lcl|NZ_JADDUZ010000007.1_cds_WP_002728309.1_3090	25.723	311	327
WP_004279997.1	lcl|NZ_JADDUZ010000014.1_cds_WP_002743770.1_380	21.387	173	327
WP_004279997.1	lcl|NZ_JADDUZ010000002.1_cds_WP_016749081.1_1484	24.503	151	327
WP_004280807.1	lcl|NZ_JADDUZ010000031.1_cds_WP_032856387.1_1624	26.667	225	220
WP_004280807.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002742128.1_1426	26.180	233	220
WP_004280807.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733661.1_1446	33.696	92	220
WP_004280807.1	lcl|NZ_JADDUZ010000019.1_cds_WP_002731944.1_726	30.172	116	220
WP_004280807.1	lcl|NZ_JADDUZ010000010.1_cds_WP_002726501.1_60	29.787	94	220
WP_004280807.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733618.1_1419	25.000	176	220
WP_004280570.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740722.1_1473	36.012	336	354
WP_004280570.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740726.1_1469	32.840	338	354
WP_004280570.1	lcl|NZ_JADDUZ010000025.1_cds_WP_002730849.1_1197	33.333	288	354
WP_004280570.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740722.1_1473	36.012	336	354
WP_004280570.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740726.1_1469	32.840	338	354
WP_004280570.1	lcl|NZ_JADDUZ010000025.1_cds_WP_002730849.1_1197	33.333	288	354
WP_004280623.1	lcl|NZ_JADDUZ010000032.1_cds_WP_002738760.1_1665	30.476	210	230
WP_004280623.1	lcl|NZ_JADDUZ010000013.1_cds_WP_002723863.1_331	29.091	110	230
