WP_002764162.1	lcl|NZ_AHPZ01000029.1_cds_WP_004753574.1_2910	91.463	82	106
WP_004279997.1	lcl|NZ_AHPZ01000029.1_cds_WP_004761722.1_2909	91.935	310	327
WP_004279997.1	lcl|NZ_AHPZ01000029.1_cds_WP_004755430.1_2906	27.778	252	327
WP_004279997.1	lcl|NZ_AHPZ01000017.1_cds_WP_004753565.1_3346	22.936	327	327
WP_004279997.1	lcl|NZ_AHPZ01000096.1_cds_WP_004755262.1_1754	22.069	290	327
WP_004279997.1	lcl|NZ_AHPZ01000002.1_cds_WP_004751543.1_3501	24.359	234	327
WP_004279997.1	lcl|NZ_AHPZ01000029.1_cds_WP_004755319.1_2903	24.847	326	327
WP_004280807.1	lcl|NZ_AHPZ01000096.1_cds_WP_004761677.1_1758	26.293	232	220
WP_004280807.1	lcl|NZ_AHPZ01000047.1_cds_WP_004753696.1_2467	25.229	218	220
WP_004280807.1	lcl|NZ_AHPZ01000117.1_cds_WP_004750398.1_1274	30.769	104	220
WP_004280807.1	lcl|NZ_AHPZ01000096.1_cds_WP_004761491.1_1759	28.182	110	220
WP_004280807.1	lcl|NZ_AHPZ01000033.1_cds_WP_004751232.1_2777	30.769	91	220
WP_004280807.1	lcl|NZ_AHPZ01000085.1_cds_WP_004754319.1_2028	24.155	207	220
WP_004280570.1	lcl|NZ_AHPZ01000250.1_cds_WP_004754396.1_108	32.378	349	354
WP_004280570.1	lcl|NZ_AHPZ01000119.1_cds_WP_004752171.1_1225	33.922	283	354
WP_004280570.1	lcl|NZ_AHPZ01000250.1_cds_WP_004767574.1_114	28.065	310	354
WP_004280570.1	lcl|NZ_AHPZ01000250.1_cds_WP_004754396.1_108	32.378	349	354
WP_004280570.1	lcl|NZ_AHPZ01000119.1_cds_WP_004752171.1_1225	33.922	283	354
WP_004280570.1	lcl|NZ_AHPZ01000250.1_cds_WP_004767574.1_114	28.065	310	354
WP_004280623.1	lcl|NZ_AHPZ01000050.1_cds_WP_004752290.1_2375	42.169	166	230
